year	filiere	banque	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	rg_dernier_appele	integres_nb	integres_filles	integres_cinq_demi	places
2013	psi	BANQUE ENS CACHAN/EC. POLYTECH	ECOLE POLYTECHNIQUE	830	15.0	24.0	94	11.0	22.0	53	11.0	16.0	47	47	12.0	13.0	47
2013	psi	BANQUE ENS CACHAN/EC. POLYTECH	ENS Cachan										325	39	12.0	36.0	39
2013	psi	BANQUE ENS CACHAN/EC. POLYTECH	ENS Cachan-Ker Lan										382	7	0.0	58.0	7
2013	psi	BANQUE ENS CACHAN/EC. POLYTECH	ENS Cachan-PSI	1230	18.0	29.0	428	13.0	29.0	382	14.0	29.0		46			46
2013	psi	CONCOURS COMMUN MINES-PONTS	MINES ParisTech										60	29	20.0	0.0	26
2013	psi	CONCOURS COMMUN MINES-PONTS	MINES de NANCY										868	40	17.0	25.0	40
2013	psi	CONCOURS COMMUN MINES-PONTS	MINES de SAINT-ETIENNE										833	36	33.0	14.0	42
2013	psi	CONCOURS COMMUN MINES-PONTS	PONTS ParisTech										150	36	22.0	28.0	35
2013	psi	CONCOURS COMMUN MINES-PONTS	SUPAERO (ISAE) Toulouse										296	44	4.0	16.0	42
2013	psi	CONCOURS COMMUN MINES-PONTS	ENSTA ParisTech										395	40	37.0	15.0	38
2013	psi	CONCOURS COMMUN MINES-PONTS	TELECOM ParisTech cursus Paris										377	23	30.0	35.0	20
2013	psi	CONCOURS COMMUN MINES-PONTS	TELECOM ParisTech cursus Sophia										434	8	25.0	0.0	7
2013	psi	CONCOURS COMMUN MINES-PONTS	TELECOM BRETAGNE										984	26	11.0	20.0	30
2013	psi	CONCOURS COMMUN MINES-PONTS	Concours Commun Mines Ponts PSI	3543	21.0	25.0	1023	16.0	22.0	986	17.0	23.0		282			280
2013	psi	BANQUE CENTRALE-SUPELEC	CENTRALE PARIS	2326	20.0	25.0	356	14.0	20.0	235	15.0	19.0	153	93	16.0	12.0	93
2013	psi	BANQUE CENTRALE-SUPELEC	CENTRALE PARIS-étr.	144	26.0	28.0	33	15.0	28.0	26	7.0	31.0	15	8	0.0	38.0	8
2013	psi	BANQUE CENTRALE-SUPELEC	SUPELEC	2378	19.0	26.0	684	15.0	25.0	635	15.0	25.0	483	119	14.0	32.0	115
2013	psi	BANQUE CENTRALE-SUPELEC	SUPELEC-étr.	111	30.0	30.0				16	0.0	50.0	0	0	0.0	0.0	1
2013	psi	BANQUE CENTRALE-SUPELEC	CENTRALE LYON	2789	20.0	25.0	582	14.0	23.0	478	14.0	23.0	451	81	9.0	28.0	82
2013	psi	BANQUE CENTRALE-SUPELEC	Institut d'optique Graduate School (SupOptique)	1608	22.0	31.0	766	21.0	28.0	659	22.0	27.0	653	29	20.0	25.0	30
2013	psi	BANQUE CENTRALE-SUPELEC	Institut d'optique Graduate School (SupOptique)-étr.	54	33.0	30.0	20	30.0	30.0	18	27.0	34.0	18	0	0.0	0.0	2
2013	psi	BANQUE CENTRALE-SUPELEC	CENTRALE LILLE	2813	20.0	27.0	764	17.0	25.0	706	17.0	26.0	658	67	16.0	27.0	60
2013	psi	BANQUE CENTRALE-SUPELEC	CENTRALE NANTES	3015	20.0	28.0	749	16.0	25.0	676	17.0	26.0	624	80	15.0	29.0	75
2013	psi	BANQUE CENTRALE-SUPELEC	CENTRALE MARSEILLE	2395	21.0	30.0	922	20.0	27.0	786	20.0	26.0	785	45	13.0	29.0	60
2013	psi	BANQUE CENTRALE-SUPELEC	ECOLE NAVALE Brest	713	17.0	32.0	220	13.0	44.0	91	12.0	50.0	69	24	4.0	59.0	24
2013	psi	BANQUE CENTRALE-SUPELEC	ENSEA Cergy	1467	20.0	29.0	1051	20.0	29.0	396	23.0	25.0	395	45	17.0	29.0	45
2013	psi	BANQUE CENTRALE-SUPELEC	ENSIIE Evry										276	11	45.0	0.0	20
2013	psi	BANQUE CENTRALE-SUPELEC	ENSIIE Strasbourg										276	3	33.0	0.0	10
