year	filiere	banque	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	rang_du_dernier_appele	integres_nb	integres_filles	integres_cinq_demi	places
2010	PSI	CONCOURS COMMUNS POLYTECHNIQUES	ENSEIRB-MATMECA Bordeaux MATMECA										2103	20	20.0%	15.0%	18
2010	PSI	CONCOURS COMMUNS POLYTECHNIQUES	ENSIETA Brest Civil										2024	31	6.0%	33.0%	40
2010	PSI	CONCOURS COMMUNS POLYTECHNIQUES	ENSICAEN Electronique et Physique Appliquée										2628	15	20.0%	20.0%	20
2010	PSI	CONCOURS COMMUNS POLYTECHNIQUES	ENSICAEN Informatique										2828	8	12.0%	25.0%	15
2010	PSI	CONCOURS COMMUNS POLYTECHNIQUES	ISIMA Clermont-Ferrand										2840	13	15.0%	39.0%	12
2010	PSI	CONCOURS COMMUNS POLYTECHNIQUES	Grenoble INP - Pagora										2257	7	85.0%	29.0%	11
2010	PSI	CONCOURS COMMUNS POLYTECHNIQUES	Grenoble INP - Esisar										2532	13	30.0%	8.0%	9
2010	PSI	CONCOURS COMMUNS POLYTECHNIQUES	Grenoble INP - Phelma (Physique Matériaux Procédés)										1351	37	18.0%	22.0%	38
2010	PSI	CONCOURS COMMUNS POLYTECHNIQUES	Grenoble INP - Phelma (Physique Electronique Télécoms)										1548	41	9.0%	20.0%	44
2010	PSI	CONCOURS COMMUNS POLYTECHNIQUES	Grenoble INP - ENSE3										1372	73	31.0%	21.0%	75
2010	PSI	CONCOURS COMMUNS POLYTECHNIQUES	Grenoble INP - ENSIMAG										732	24	12.0%	46.0%	25
2010	PSI	CONCOURS COMMUNS POLYTECHNIQUES	CPE LYON Electronique										2708	10	20.0%	70.0%	10
2010	PSI	CONCOURS COMMUNS POLYTECHNIQUES	ENSEM Nancy										2397	38	7.0%	27.0%	39
2010	PSI	CONCOURS COMMUNS POLYTECHNIQUES	ENSG Nancy										2015	11	27.0%	28.0%	10
2010	PSI	CONCOURS COMMUNS POLYTECHNIQUES	ENSIC Nancy										1364	3	100.0%	0.0%	5
2010	PSI	CONCOURS COMMUNS POLYTECHNIQUES	SUPMECA Paris										1934	34	20.0%	24.0%	40
2010	PSI	CONCOURS COMMUNS POLYTECHNIQUES	ENSGTI Pau - Energétique										2566	11	45.0%	0.0%	10
2010	PSI	CONCOURS COMMUNS POLYTECHNIQUES	ENSMA Poitiers										1517	61	19.0%	28.0%	58
2010	PSI	CONCOURS COMMUNS POLYTECHNIQUES	ENSIP Poitiers Eau et Genie Civil										1709	4	75.0%	50.0%	7
2010	PSI	CONCOURS COMMUNS POLYTECHNIQUES	ENSIP Poitiers Energie										2039	12	16.0%	25.0%	13
2010	PSI	CONCOURS COMMUNS POLYTECHNIQUES	ENSP Strasbourg										2871	31	29.0%	36.0%	35
2010	PSI	CONCOURS COMMUNS POLYTECHNIQUES	SUPMECA Toulon										1987	11	9.0%	64.0%	15
2010	PSI	CONCOURS COMMUNS POLYTECHNIQUES	ENAC Toulouse Civil										939	25	12.0%	24.0%	26
2010	PSI	CONCOURS COMMUNS POLYTECHNIQUES	ENAC Toulouse Fonctionnaire										233	4	25.0%	25.0%	4
2010	PSI	CONCOURS COMMUNS POLYTECHNIQUES	ENSEEIHT Toulouse Electronique										1862	19	15.0%	27.0%	18
2010	PSI	CONCOURS COMMUNS POLYTECHNIQUES	ENSEEIHT Toulouse Génie Electrique										1888	24	0.0%	30.0%	23
2010	PSI	CONCOURS COMMUNS POLYTECHNIQUES	ENSEEIHT Toulouse Hydraulique										1023	20	30.0%	20.0%	19
2010	PSI	CONCOURS COMMUNS POLYTECHNIQUES	ENSEEIHT Toulouse Informatique et Mathématiques appliquées										1795	17	5.0%	24.0%	21
2010	PSI	CONCOURS COMMUNS POLYTECHNIQUES	ENSEEIHT Toulouse Télécom.réseaux										1831	25	20.0%	40.0%	21
2010	PSI	CONCOURS COMMUNS POLYTECHNIQUES	ENSIACET Toulouse Génie des Procédés										2145	14	35.0%	22.0%	13
2010	PSI	CONCOURS COMMUNS POLYTECHNIQUES	ENSIACET Toulouse Génie Industriel										2044	16	25.0%	25.0%	16
2010	PSI	CONCOURS COMMUNS POLYTECHNIQUES	ENSICA (ISAE) Toulouse										434	30	10.0%	27.0%	30
2010	PSI	CONCOURS COMMUNS POLYTECHNIQUES	ENSIAME Valenciennes Informatique et Management des systèmes										2871	4	25.0%	25.0%	6
2010	PSI	CONCOURS COMMUNS POLYTECHNIQUES	ENSIAME Valenciennes Méca Energ.										2741	38	23.0%	35.0%	28
2010	PSI	CONCOURS COMMUNS POLYTECHNIQUES	ENSIAME Valenciennes Mécatronique										2830	14	7.0%	29.0%	9
2010	PSI	CONCOURS COMMUNS POLYTECHNIQUES	Concours Commun Polytechnique PSI	4934	22.0%	24.0%	3407	21.0%	28.0%	2871	22.0%	29.0%		902			920
2010	PSI	BANQUE EPREUVES C.C.P Inter-Filière	ECOLE DE L'AIR Pilote	673	12.0%	28.0%	189	8.0%	46.0%	65	7.0%	60.0%	-	25	8.0%	52.0%	46*
2010	PSI	BANQUE EPREUVES C.C.P Inter-Filière	ECOLE DE L'AIR Base	594	15.0%	30.0%	212	14.0%	48.0%	57	21.0%	62.0%	-	2	50.0%	50.0%	5*
2010	PSI	BANQUE EPREUVES C.C.P Inter-Filière	ECOLE DE L'AIR Méca	594	15.0%	31.0%	214	13.0%	49.0%	57	19.0%	62.0%	-	6	50.0%	67.0%	12*
2010	PSI	BANQUE EPREUVES C.C.P Inter-Filière	EEIGM	432	33.0%	30.0%	245	37.0%	32.0%	42	64.0%	34.0%	-	4	75.0%	25.0%	10*
2010	PSI	BANQUE EPREUVES C.C.P Inter-Filière	ENSCI Limoges	376	32.0%	29.0%	328	32.0%	29.0%	96	41.0%	36.0%	-	13	38.0%	39.0%	50*
2010	PSI	BANQUE EPREUVES C.C.P Inter-Filière	ENSGSI Nancy	703	27.0%	29.0%	325	28.0%	28.0%	119	36.0%	29.0%	-	9	55.0%	45.0%	35*
2010	PSI	BANQUE EPREUVES C.C.P Inter-Filière	ESM Saint-Cyr	584	14.0%	32.0%	169	14.0%	53.0%	73	9.0%	57.0%	-	23	0.0%	61.0%	71*
2010	PSI	BANQUE EPREUVES C.C.P Inter-Filière	Grenoble INP - Génie Industriel	1611	23.0%	29.0%	550	24.0%	31.0%	194	30.0%	28.0%	-	49	26.0%	31.0%	88*
2010	PSI	BANQUE EPREUVES C.C.P	ECOLE NAVALE Brest	642	15.0%	30.0%	178	14.0%	50.0%	94	13.0%	54.0%	67	25	16.0%	52.0%	25
2010	PSI	BANQUE EPREUVES C.C.P	EISTI Cergy - Pau	420	20.0%	30.0%	370	19.0%	30.0%	91	17.0%	37.0%	91	17	17.0%	42.0%	22
2010	PSI	BANQUE EPREUVES C.C.P	ENGEES Strasbourg Civil	777	33.0%	33.0%	498	33.0%	36.0%	423	35.0%	37.0%	364	14	21.0%	58.0%	13
2010	PSI	BANQUE EPREUVES C.C.P	ENSIETA Brest Militaire	712	16.0%	31.0%	218	14.0%	47.0%	141	18.0%	52.0%	118	15	6.0%	67.0%	15
2010	PSI	BANQUE EPREUVES C.C.P	ENSISA Mulhouse Informatique et réseaux										173	5	0.0%	80.0%	8
2010	PSI	BANQUE EPREUVES C.C.P	ENSISA Mulhouse Mécanique										122	15	0.0%	20.0%	15
2010	PSI	BANQUE EPREUVES C.C.P	ENSISA Mulhouse Système et signaux										178	11	36.0%	28.0%	9
2010	PSI	BANQUE EPREUVES C.C.P	ENSISA Mulhouse Textile et Fibres										169	4	50.0%	0.0%	5
2010	PSI	BANQUE EPREUVES C.C.P	ENSISA Mulhouse PSI	588	23.0%	30.0%	510	23.0%	31.0%	180	25.0%	33.0%		35			37
2010	PSI	BANQUE EPREUVES C.C.P	EOST Strasbourg	384	33.0%	34.0%	162	37.0%	30.0%	34	67.0%	36.0%	11	3	66.0%	0.0%	2
2010	PSI	CONCOURS COMMUN TPE	ENTPE Vaulx en Velin Civil	2813	23.0%	31.0%	979	21.0%	38.0%	508	27.0%	45.0%	494	14	14.0%	15.0%	13
2010	PSI	CONCOURS COMMUN TPE	ENTPE Vaulx en Velin Fonctionnaire	2813	23.0%	31.0%	975	21.0%	38.0%	506	27.0%	45.0%	393	30	33.0%	40.0%	30
2010	PSI	CONCOURS COMMUN TPE	ENTPE Vaulx en Velin Etranger				26	19.0%	31.0%	14	21.0%	29.0%	14	0	0.0%	0.0%	1
2010	PSI	CONCOURS COMMUN TPE	EIVP Paris Civil	2813	23.0%	31.0%	1005	21.0%	38.0%	525	27.0%	44.0%	483	16	31.0%	38.0%	14
2010	PSI	CONCOURS COMMUN TPE	EIVP Paris Fonctionnaire	2813	23.0%	31.0%	979	21.0%	38.0%	511	27.0%	45.0%	226	5	60.0%	80.0%	5
2010	PSI	CONCOURS COMMUN TPE	ENSTIM Fonct. Douai	2813	23.0%	31.0%	975	21.0%	38.0%	506	27.0%	45.0%	459	6	50.0%	50.0%	6
2010	PSI	CONCOURS TELECOM INT	Mines St Etienne ISMIN Gardanne	1742	23.0%	30.0%	1097	23.0%	31.0%	177	29.0%	29.0%	145	27	22.0%	12.0%	20
2010	PSI	CONCOURS TELECOM INT	ENSSAT Lannion	1742	23.0%	30.0%	1306	23.0%	31.0%	74	32.0%	30.0%	74	1	0.0%	0.0%	5
2010	PSI	CONCOURS TELECOM INT	TELECOM SudParis - cursus Tunis										234	0	0.0%	0.0%	2
2010	PSI	CONCOURS TELECOM INT	TELECOM SudParis - cursus Evry										178	32	37.0%	22.0%	32
2010	PSI	CONCOURS TELECOM INT	concours Télécom SudParis PSI	1742	23.0%	30.0%	680	23.0%	32.0%	234	26.0%	39.0%		32			34
2010	PSI	CONCOURS TELECOM INT	ESIAL Nancy	1742	23.0%	30.0%	1377	22.0%	31.0%	149	26.0%	36.0%	149	12	16.0%	50.0%	14
2010	PSI	CONCOURS TELECOM INT	TELECOM St Etienne	1742	23.0%	30.0%	1338	23.0%	31.0%	189	28.0%	33.0%	178	15	26.0%	40.0%	20
2010	PSI	CONCOURS DES ENSTIM	Ecole des Mines d'Albi (voie du concours Banque Mines-Ponts)				684			477			448	23	21.0%	40.0%	25
2010	PSI	CONCOURS DES ENSTIM	Ecole des Mines d'Alès (voie du concours Banque Mines-Ponts)				684			477			334	24	16.0%	50.0%	22
2010	PSI	CONCOURS DES ENSTIM	Ecole des Mines Douai (voie du concours Banque Mines-Ponts)				684			477			315	22	31.0%	55.0%	20
2010	PSI	CONCOURS DES ENSTIM	Ecole des Mines Nantes (voie du concours Banque Mines-Ponts)				684			477			180	25	21.0%	43.0%	23
2010	PSI	CONCOURS DES ENSTIM	Ecole des Mines d'Albi (voie du concours Mines-Ponts)				217			217							2
2010	PSI	CONCOURS DES ENSTIM	Ecole des Mines d'Alès (voie du concours Mines-Ponts)				217			217							2
2010	PSI	CONCOURS DES ENSTIM	Ecole des Mines Douai (voie du concours Mines-Ponts)				217			217							2
2010	PSI	CONCOURS DES ENSTIM	Ecole des Mines Nantes (voie du concours Mines-Ponts)				217			217			212	3			2
2010	PSI	CONCOURS DES ENSTIM	Concours des Ecoles des Mines d'Albi, Alès, Douai, Nantes	2136	22.0%	31.0%	901	23.0%	38.0%	694	24.0%	38.0%		97			90
2010	PSI	CONCOURS ENSAM	Arts et Métiers ParisTech	3360	20.0%	27.0%	1007	17.0%	39.0%	781	16.0%	39.0%	510	261	16.0%	46.0%	260
2010	PSI	CONCOURS ESTP	ESTP Paris BAT										612	50	48.0%	42.0%	53
2010	PSI	CONCOURS ESTP	ESTP Paris TOPOGRAPHIE										854	20	45.0%	55.0%	23
2010	PSI	CONCOURS ESTP	ESTP Paris MECA-ELEC										830	33	9.0%	49.0%	31
2010	PSI	CONCOURS ESTP	ESTP Paris TP										544	52	15.0%	64.0%	53
2010	PSI	CONCOURS ESTP	ESTP	2497	21.0%	30.0%	1153	20.0%	40.0%	1097	20.0%	41.0%		155			160
2010	PSI	CONCOURS ARCHIMEDE	ENSC Bordeaux										1768	5	20.0%	20.0%	6
2010	PSI	CONCOURS ARCHIMEDE	ENSIBS Lorient										1768	2	100.0%	50.0%	5
2010	PSI	CONCOURS ARCHIMEDE	ENSIM Le Mans										1768	0	0.0%	0.0%	9
2010	PSI	CONCOURS ARCHIMEDE	ESIEC Reims										1692	1	0.0%	0.0%	3
2010	PSI	CONCOURS ARCHIMEDE	ESIL Marseille Biomédical										1670	5	60.0%	20.0%	4
2010	PSI	CONCOURS ARCHIMEDE	ESIL Marseille Informatique, réseaux et multimédia										1768	3	33.0%	67.0%	5
2010	PSI	CONCOURS ARCHIMEDE	ESIL Marseille Mat.										1753	6	0.0%	50.0%	7
2010	PSI	CONCOURS ARCHIMEDE	ESIREM Dijon Info-élec.										1768	0	0.0%	0.0%	6
2010	PSI	CONCOURS ARCHIMEDE	ESIREM Dijon Mat.										1768	2	100.0%	50.0%	6
2010	PSI	CONCOURS ARCHIMEDE	ESIROI										1768	2	50.0%	0.0%	5
2010	PSI	CONCOURS ARCHIMEDE	ESIX Normandie - Génie et Sûreté des Systèmes Industriels										1768	1	0.0%	100.0%	6
2010	PSI	CONCOURS ARCHIMEDE	ESSTIN Nancy										1645	9	44.0%	23.0%	9
2010	PSI	CONCOURS ARCHIMEDE	IFSIC Rennes										1768	0	0.0%	0.0%	4
2010	PSI	CONCOURS ARCHIMEDE	ISAT Nevers - département Concept Car (CC)										1744	5	0.0%	0.0%	5
2010	PSI	CONCOURS ARCHIMEDE	ISAT Nevers - département Energétique Propulsion Electronique pour l¿Environnement (EP2E)										1761	1	0.0%	0.0%	5
2010	PSI	CONCOURS ARCHIMEDE	ISBS										1768	3	100.0%	34.0%	3
2010	PSI	CONCOURS ARCHIMEDE	ISEL										1768	2	50.0%	100.0%	3
2010	PSI	CONCOURS ARCHIMEDE	ISIFC Besançon										1670	1	100.0%	100.0%	2
2010	PSI	CONCOURS ARCHIMEDE	ISITV Toulon Ingénierie Marine										1592	13	23.0%	24.0%	15
2010	PSI	CONCOURS ARCHIMEDE	ISITV Toulon Ingénierie des Matériaux										1768	6	33.0%	34.0%	6
2010	PSI	CONCOURS ARCHIMEDE	ISITV Toulon Télécommunications										1768	0	0.0%	0.0%	4
2010	PSI	CONCOURS ARCHIMEDE	ISTIA										1768	0	0.0%	0.0%	8
2010	PSI	CONCOURS ARCHIMEDE	ISTIL EPU Lyon 1										1768	11	18.0%	19.0%	15
2010	PSI	CONCOURS ARCHIMEDE	ISTY Versailles										1768	1	0.0%	0.0%	4
2010	PSI	CONCOURS ARCHIMEDE	Polytech Annecy-Chambéry Environnement, Bâtiment, Énergie										1500	14	28.0%	22.0%	14
2010	PSI	CONCOURS ARCHIMEDE	Polytech Annecy-Chambéry Instrumentation, Automatique, Informatique										1768	1	0.0%	0.0%	5
2010	PSI	CONCOURS ARCHIMEDE	Polytech Annecy-Chambéry Mécanique, Matériaux										1768	3	33.0%	0.0%	10
2010	PSI	CONCOURS ARCHIMEDE	Polytech Clermont-Ferrand Génie Civil										1465	8	25.0%	38.0%	8
2010	PSI	CONCOURS ARCHIMEDE	Polytech Clermont-Ferrand Mathématiques, Physique, Électronique										1768	3	33.0%	67.0%	9
2010	PSI	CONCOURS ARCHIMEDE	Polytech Grenoble Géotechnique										1421	5	40.0%	60.0%	4
2010	PSI	CONCOURS ARCHIMEDE	Polytech Grenoble Informatique industrielle, Instrumentation										1768	1	0.0%	0.0%	4
2010	PSI	CONCOURS ARCHIMEDE	Polytech Grenoble Matériaux										1727	4	25.0%	50.0%	4
2010	PSI	CONCOURS ARCHIMEDE	Polytech Grenoble Prévention des risques										1209	3	100.0%	0.0%	3
2010	PSI	CONCOURS ARCHIMEDE	Polytech Grenoble Réseaux informatiques										1768	1	0.0%	0.0%	7
2010	PSI	CONCOURS ARCHIMEDE	Polytech Grenoble Technologies de l'information pour la santé										1722	3	33.0%	34.0%	2
2010	PSI	CONCOURS ARCHIMEDE	Polytech Lille Géotechnique, Génie civil										1240	5	40.0%	40.0%	5
2010	PSI	CONCOURS ARCHIMEDE	Polytech Lille Informatique et statistique										1768	2	0.0%	50.0%	3
2010	PSI	CONCOURS ARCHIMEDE	Polytech Lille Informatique, Microélectronique, Automatique										1768	4	0.0%	25.0%	5
2010	PSI	CONCOURS ARCHIMEDE	Polytech Lille Matériaux										1768	0	0.0%	0.0%	2
2010	PSI	CONCOURS ARCHIMEDE	Polytech Lille Mécanique										1653	6	16.0%	17.0%	5
2010	PSI	CONCOURS ARCHIMEDE	Polytech Lille Systèmes de mesure et commercialisation										1768	0	0.0%	0.0%	4
2010	PSI	CONCOURS ARCHIMEDE	Polytech Marseille Génie civil										1534	6	16.0%	50.0%	7
2010	PSI	CONCOURS ARCHIMEDE	Polytech Marseille Génie industriel, Informatique										1768	1	0.0%	0.0%	2
2010	PSI	CONCOURS ARCHIMEDE	Polytech Marseille Microélectronique et télécommunications										1742	1	0.0%	0.0%	2
2010	PSI	CONCOURS ARCHIMEDE	Polytech Marseille Mécanique et énergétique										1717	6	33.0%	34.0%	9
2010	PSI	CONCOURS ARCHIMEDE	Polytech Montpellier Informatique et gestion										1642	2	50.0%	0.0%	1
2010	PSI	CONCOURS ARCHIMEDE	Polytech Montpellier Matériaux										1768	0	0.0%	0.0%	2
2010	PSI	CONCOURS ARCHIMEDE	Polytech Montpellier Mécanique										1768	3	0.0%	34.0%	6
2010	PSI	CONCOURS ARCHIMEDE	Polytech Montpellier Sciences et technologies de l'eau										1263	2	50.0%	50.0%	2
2010	PSI	CONCOURS ARCHIMEDE	Polytech Montpellier Électronique, Robotique, Informatique industrielle										1768	2	0.0%	0.0%	5
2010	PSI	CONCOURS ARCHIMEDE	Polytech Montpellier Énergies renouvelables										1520	3	0.0%	67.0%	4
2010	PSI	CONCOURS ARCHIMEDE	Polytech Nantes Génie civil										810	3	0.0%	0.0%	5
2010	PSI	CONCOURS ARCHIMEDE	Polytech Nantes Génie électrique										1549	2	50.0%	50.0%	3
2010	PSI	CONCOURS ARCHIMEDE	Polytech Nantes Informatique										1768	1	0.0%	100.0%	4
2010	PSI	CONCOURS ARCHIMEDE	Polytech Nantes Matériaux										1614	2	50.0%	50.0%	3
2010	PSI	CONCOURS ARCHIMEDE	Polytech Nantes Thermique, Énergétique										1167	4	25.0%	25.0%	3
2010	PSI	CONCOURS ARCHIMEDE	Polytech Nantes Électronique et technologies numériques										1721	2	50.0%	50.0%	2
2010	PSI	CONCOURS ARCHIMEDE	Polytech Nice-Sophia Génie de l'eau										1178	1	0.0%	100.0%	2
2010	PSI	CONCOURS ARCHIMEDE	Polytech Nice-Sophia Informatique										1768	0	0.0%	0.0%	2
2010	PSI	CONCOURS ARCHIMEDE	Polytech Nice-Sophia Mathématiques appliquées et modélisation										1768	2	100.0%	100.0%	3
2010	PSI	CONCOURS ARCHIMEDE	Polytech Nice-Sophia Électronique										1764	3	33.0%	34.0%	3
2010	PSI	CONCOURS ARCHIMEDE	Polytech Orléans Génie civil, Géosciences, Environnement										1630	13	30.0%	54.0%	9
2010	PSI	CONCOURS ARCHIMEDE	Polytech Orléans Mécanique, Matériaux, Énergétique										1768	7	28.0%	15.0%	18
2010	PSI	CONCOURS ARCHIMEDE	Polytech Orléans Écotechnologies électroniques et optiques										1768	0	0.0%	0.0%	3
2010	PSI	CONCOURS ARCHIMEDE	Polytech Paris-Sud Informatique										1250	2	0.0%	0.0%	1
2010	PSI	CONCOURS ARCHIMEDE	Polytech Paris-Sud Électronique et systèmes embarqués										1551	1	100.0%	0.0%	1
2010	PSI	CONCOURS ARCHIMEDE	Polytech Paris-UPMC Matériaux (Chimie)										1558	0	0.0%	0.0%	2
2010	PSI	CONCOURS ARCHIMEDE	Polytech Paris-UPMC Robotique										1768	1	0.0%	0.0%	3
2010	PSI	CONCOURS ARCHIMEDE	Polytech Paris-UPMC Sciences de la Terre										1738	1	0.0%	0.0%	3
2010	PSI	CONCOURS ARCHIMEDE	Polytech Paris-UPMC Électronique, Informatique, Systèmes embarqués										1755	3	0.0%	0.0%	4
2010	PSI	CONCOURS ARCHIMEDE	Polytech Tours Aménagement										1768	8	50.0%	38.0%	7
2010	PSI	CONCOURS ARCHIMEDE	Polytech Tours Informatique										1768	0	0.0%	0.0%	2
2010	PSI	CONCOURS ARCHIMEDE	Polytech Tours Mécanique, Conception de systèmes										1709	2	50.0%	50.0%	3
2010	PSI	CONCOURS ARCHIMEDE	Polytech Tours Électronique, Énergie électrique										1768	0	0.0%	0.0%	3
2010	PSI	CONCOURS ARCHIMEDE	Sup Galilée Villetaneuse										1512	2	0.0%	50.0%	2
2010	PSI	CONCOURS ARCHIMEDE	Concours Commun ARCHIMEDE	2763	24.0%	28.0%	2019	25.0%	31.0%	1768	26.0%	33.0%		228			370
2010	PSI	Autres écoles E3A	3IL Limoges	163	20.0%	25.0%	153	21.0%	25.0%	75	24.0%	34.0%	75	4	0.0%	50.0%	10
2010	PSI	Autres écoles E3A	ECE PARIS	592	22.0%	24.0%	507	23.0%	26.0%	191	26.0%	25.0%	179	37	21.0%	17.0%	25
2010	PSI	Autres écoles E3A	EFREI Paris	339	22.0%	26.0%	324	23.0%	25.0%	116	30.0%	21.0%	116	26	26.0%	12.0%	30
2010	PSI	Autres écoles E3A	EI-ISPA Alençon	93	38.0%	32.0%	83	39.0%	33.0%	10	60.0%	30.0%	10	0	0.0%	0.0%	5
2010	PSI	Autres écoles E3A	EIGSI	423	29.0%	27.0%	263	31.0%	34.0%	107	28.0%	38.0%	107	4	50.0%	50.0%	8
2010	PSI	Autres écoles E3A	EIPC Longuenesse	235	32.0%	28.0%	230	32.0%	27.0%	113	32.0%	31.0%	113	16	25.0%	19.0%	15
2010	PSI	Autres écoles E3A	EME	301	42.0%	29.0%	249	44.0%	28.0%	142	45.0%	25.0%	142	6	50.0%	17.0%	10
2010	PSI	Autres écoles E3A	ENI Val de Loire - Blois	307	25.0%	28.0%	207	26.0%	28.0%	46	26.0%	27.0%	42	5	20.0%	20.0%	6
2010	PSI	Autres écoles E3A	ENSAIT Roubaix	292	40.0%	27.0%	238	39.0%	27.0%	64	45.0%	22.0%	54	15	46.0%	14.0%	15
2010	PSI	Autres écoles E3A	ENSIL Limoges ELT	430	20.0%	27.0%	241	20.0%	30.0%	64	20.0%	27.0%	64	0	0.0%	0.0%	10
2010	PSI	Autres écoles E3A	ENSIL Limoges Matériaux	409	25.0%	30.0%	233	28.0%	31.0%	58	34.0%	37.0%	58	0	0.0%	0.0%	6
2010	PSI	Autres écoles E3A	ENSIL Limoges Mécatronique	440	20.0%	26.0%	242	22.0%	30.0%	59	22.0%	31.0%	59	0	0.0%	0.0%	12
2010	PSI	Autres écoles E3A	ENSTIB Epinal	220	32.0%	33.0%	148	35.0%	33.0%	45	42.0%	43.0%	23	9	33.0%	45.0%	8
2010	PSI	Autres écoles E3A	ESB Nantes	187	27.0%	30.0%	140	26.0%	32.0%	28	35.0%	36.0%	28	7	57.0%	29.0%	15
