year	filiere	banque	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	rang_du_dernier_appele	integres_nb	integres_filles	integres_cinq_demi	places
2011	PSI	BANQUE ENS CACHAN/EC. POLYTECH	ECOLE POLYTECHNIQUE	890	14%	26%	87	12%	21%	51	17%	8%	47	45	15%	9%	45
2011	PSI	BANQUE ENS CACHAN/EC. POLYTECH	ENS Cachan										309	43	13%	28%	43
2011	PSI	BANQUE ENS CACHAN/EC. POLYTECH	ENS Cachan - Ker Lan										357	5	0%	40%	5
2011	PSI	BANQUE ENS CACHAN/EC. POLYTECH	ENS Cachan - PSI	1201	16%	30%	428	14%	25%	365	15%	27%		48			48
2011	PSI	CONCOURS COMMUN MINES-PONTS	MINES ParisTech										64	28	28%	11%	26
2011	PSI	CONCOURS COMMUN MINES-PONTS	MINES de NANCY										624	37	21%	9%	39
2011	PSI	CONCOURS COMMUN MINES-PONTS	MINES de SAINT-ETIENNE										806	42	30%	8%	38
2011	PSI	CONCOURS COMMUN MINES-PONTS	PONTS ParisTech										174	35	14%	20%	35
2011	PSI	CONCOURS COMMUN MINES-PONTS	SUPAERO (ISAE) Toulouse										296	44	13%	10%	42
2011	PSI	CONCOURS COMMUN MINES-PONTS	ENSTA ParisTech										357	32	15%	13%	32
2011	PSI	CONCOURS COMMUN MINES-PONTS	TELECOM ParisTech cursus Paris										326	19	15%	16%	20
2011	PSI	CONCOURS COMMUN MINES-PONTS	TELECOM ParisTech cursus Sophia										402	7	14%	15%	7
2011	PSI	CONCOURS COMMUN MINES-PONTS	TELECOM BRETAGNE										945	32	18%	4%	30
2011	PSI	CONCOURS COMMUN MINES-PONTS	Concours Commun Mines Ponts PSI	3502	19%	25%	999	16%	19%	948	16%	20%		276			269
2011	PSI	BANQUE CENTRALE-SUPELEC	CENTRALE PARIS	2175	17%	26%	357	15%	20%	234	17%	18%	163	95	14%	23%	95
2011	PSI	BANQUE CENTRALE-SUPELEC	SUPELEC- Campus Gif										324	69	18%	22%	73
2011	PSI	BANQUE CENTRALE-SUPELEC	SUPELEC- Campus Metz										473	31	3%	17%	21
2011	PSI	BANQUE CENTRALE-SUPELEC	SUPELEC- Campus Rennes										399	20	30%	30%	21
2011	PSI	BANQUE CENTRALE-SUPELEC	Supélec	2330	17%	27%	694	15%	22%	605	16%	21%		120			115
2011	PSI	BANQUE CENTRALE-SUPELEC	CENTRALE LYON	2750	18%	26%	570	14%	22%	470	15%	22%	444	77	19%	33%	81
2011	PSI	BANQUE CENTRALE-SUPELEC	Institut d'optique Graduate School (SupOptique)	1516	19%	31%	682	17%	26%	583	18%	25%	583	27	18%	23%	30
2011	PSI	BANQUE CENTRALE-SUPELEC	CENTRALE LILLE	2724	18%	27%	668	16%	24%	583	17%	24%	583	53	26%	21%	60
2011	PSI	BANQUE CENTRALE-SUPELEC	CENTRALE NANTES	2987	19%	27%	727	17%	24%	673	17%	24%	636	72	18%	24%	75
2011	PSI	BANQUE CENTRALE-SUPELEC	CENTRALE MARSEILLE	2460	20%	29%	806	17%	26%	684	17%	25%	684	43	20%	24%	51
2011	PSI	BANQUE CENTRALE-SUPELEC	CENTRALE MARSEILLE Cycle International	17	5%	12%	5	0%	0%	3	0%	0%	3	0	0%	0%	1
2011	PSI	BANQUE CENTRALE-SUPELEC	ECOLE NAVALE Brest	577	14%	32%	202	11%	46%	105	9%	56%	77	26	7%	66%	24
2011	PSI	BANQUE CENTRALE-SUPELEC	ENSEA Cergy	1407	18%	29%	1001	16%	27%	439	19%	27%	381	42	21%	24%	40
2011	PSI	BANQUE CENTRALE-SUPELEC	ENSIIE Evry										285	17	11%	6%	20
2011	PSI	BANQUE CENTRALE-SUPELEC	ENSIIE Strasbourg										285	2	0%	0%	10
2011	PSI	BANQUE CENTRALE-SUPELEC	ENSIIE	1035	18%	32%	722	16%	30%	285	19%	30%		19			30
2011	PSI	CONCOURS COMMUNS POLYTECHNIQUES	ENSMM Besançon										2419	47	17%	22%	50
2011	PSI	CONCOURS COMMUNS POLYTECHNIQUES	ENSI Bourges MRI										2876	34	38%	27%	30
2011	PSI	CONCOURS COMMUNS POLYTECHNIQUES	ENSI Bourges STI										2897	2	0%	50%	10
2011	PSI	CONCOURS COMMUNS POLYTECHNIQUES	ENSEIRB-MATMECA Bordeaux Electronique										2535	19	21%	37%	18
2011	PSI	CONCOURS COMMUNS POLYTECHNIQUES	ENSEIRB-MATMECA Bordeaux Informatique										2576	13	15%	31%	12
2011	PSI	CONCOURS COMMUNS POLYTECHNIQUES	ENSEIRB-MATMECA Bordeaux Télecom.										2532	19	26%	16%	17
2011	PSI	CONCOURS COMMUNS POLYTECHNIQUES	ENSEIRB-MATMECA Bordeaux MATMECA										2165	19	21%	32%	18
2011	PSI	CONCOURS COMMUNS POLYTECHNIQUES	ENSTA Bretagne (ex ENSIETA) Civil										2014	39	10%	34%	40
2011	PSI	CONCOURS COMMUNS POLYTECHNIQUES	ENSICAEN Electronique et Physique Appliquée										2213	9	22%	34%	15
2011	PSI	CONCOURS COMMUNS POLYTECHNIQUES	ENSICAEN Informatique										2526	11	0%	28%	15
2011	PSI	CONCOURS COMMUNS POLYTECHNIQUES	ISIMA Clermont-Ferrand										2873	13	7%	39%	12
2011	PSI	CONCOURS COMMUNS POLYTECHNIQUES	Grenoble INP - Pagora										2600	7	57%	43%	11
2011	PSI	CONCOURS COMMUNS POLYTECHNIQUES	Grenoble INP - Esisar										2115	7	0%	0%	9
2011	PSI	CONCOURS COMMUNS POLYTECHNIQUES	Grenoble INP - Phelma (Physique Matériaux Procédés)										1177	34	11%	42%	38
2011	PSI	CONCOURS COMMUNS POLYTECHNIQUES	Grenoble INP - Phelma (Physique Electronique Télécoms)										1455	47	12%	18%	44
2011	PSI	CONCOURS COMMUNS POLYTECHNIQUES	Grenoble INP - ENSE3										1266	75	22%	15%	75
2011	PSI	CONCOURS COMMUNS POLYTECHNIQUES	Grenoble INP - ENSIMAG										800	21	4%	29%	25
2011	PSI	CONCOURS COMMUNS POLYTECHNIQUES	CPE LYON Electronique										2557	5	20%	0%	10
