year	filiere	banque	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	rang_du_dernier_appele	integres_nb	integres_filles	integres_cinq_demi	places
2008	MP	CONCOURS COMMUN MINES-PONTS	MINES Nancy										1182	52	21.0%	29.0%	55
2008	MP	CONCOURS COMMUN MINES-PONTS	MINES St Etienne										1184	43	16.0%	28.0%	40
2008	MP	CONCOURS COMMUN MINES-PONTS	Ponts et Chausses										375	52	25.0%	16.0%	52
2008	MP	CONCOURS COMMUN MINES-PONTS	ISAE - SUPAERO Toulouse										785	47	14.0%	18.0%	50
2008	MP	CONCOURS COMMUN MINES-PONTS	Techniques avances										794	51	33.0%	30.0%	45
2008	MP	CONCOURS COMMUN MINES-PONTS	ENST Cursus Paris										621	53	24.0%	27.0%	54
2008	MP	CONCOURS COMMUN MINES-PONTS	ENST Cursus Sophia Antipolis										813	17	11.0%	24.0%	18
2008	MP	CONCOURS COMMUN MINES-PONTS	TELECOM Bretagne										1403	68	20.0%	24.0%	70
2008	MP	CONCOURS COMMUN MINES-PONTS	Concours Commun Mines Ponts MP	4762	22.0%	27.0%	1635	19.0%	26.0%	1571	19.0%	26.0%		428			430
2008	MP	BANQUE CENTRALE-SUPELEC	CENTRALE PARIS	3114	22.0%	28.0%	725	16.0%	29.0%	465	17.0%	28.0%	400	143	20.0%	30.0%	140
2008	MP	BANQUE CENTRALE-SUPELEC	SUPELEC- Campus Gif										603	99	20.0%	41.0%	101
2008	MP	BANQUE CENTRALE-SUPELEC	SUPELEC- Campus Metz										706	16	18.0%	44.0%	21
2008	MP	BANQUE CENTRALE-SUPELEC	SUPELEC- Campus Rennes										659	16	18.0%	50.0%	21
2008	MP	BANQUE CENTRALE-SUPELEC	Suplec	2897	22.0%	30.0%	969	17.0%	30.0%	803	18.0%	31.0%		131			143
2008	MP	BANQUE CENTRALE-SUPELEC	CENTRALE LYON	3418	23.0%	30.0%	971	18.0%	30.0%	802	19.0%	32.0%	771	123	21.0%	32.0%	125
2008	MP	BANQUE CENTRALE-SUPELEC	Institut d'optique Graduate School (SupOptique)	1467	26.0%	38.0%	728	24.0%	37.0%	602	24.0%	38.0%	602	20	20.0%	45.0%	34
2008	MP	BANQUE CENTRALE-SUPELEC	CENTRALE LILLE	3037	23.0%	32.0%	906	20.0%	34.0%	845	20.0%	35.0%	806	90	22.0%	38.0%	90
2008	MP	BANQUE CENTRALE-SUPELEC	CENTRALE NANTES	3267	24.0%	32.0%	1184	20.0%	32.0%	1098	21.0%	33.0%	954	140	24.0%	30.0%	130
2008	MP	BANQUE CENTRALE-SUPELEC	CENTRALE MARSEILLE	2455	25.0%	34.0%	957	22.0%	34.0%	861	22.0%	33.0%	861	65	27.0%	37.0%	70
2008	MP	BANQUE CENTRALE-SUPELEC	ENSEA Cergy	1470	23.0%	35.0%	1024	23.0%	33.0%	693	23.0%	34.0%	693	41	17.0%	42.0%	60
2008	MP	BANQUE CENTRALE-SUPELEC	ENSIIE (I.I.E. CNAM )	1399	22.0%	33.0%	944	22.0%	29.0%	332	25.0%	25.0%	326	82	12.0%	18.0%	75
2008	MP	CONCOURS COMMUNS POLYTECHNIQUES	ENSMM Besanon										3290	36	13.0%	28.0%	39
2008	MP	CONCOURS COMMUNS POLYTECHNIQUES	ENSI Bourges MRI										3456	37	35.0%	30.0%	27
2008	MP	CONCOURS COMMUNS POLYTECHNIQUES	ENSI Bourges STI										3621	13	7.0%	31.0%	16
2008	MP	CONCOURS COMMUNS POLYTECHNIQUES	ENSEIR Bordeaux Electronique										3159	34	35.0%	33.0%	39
2008	MP	CONCOURS COMMUNS POLYTECHNIQUES	ENSEIR Bordeaux Informatique										2814	60	23.0%	25.0%	51
2008	MP	CONCOURS COMMUNS POLYTECHNIQUES	ENSEIR Bordeaux Tlecom.										2246	26	38.0%	24.0%	21
2008	MP	CONCOURS COMMUNS POLYTECHNIQUES	ENSIETA Brest Civil										3098	47	29.0%	41.0%	39
2008	MP	CONCOURS COMMUNS POLYTECHNIQUES	ENSICAEN Electronique et Physique Applique										3577	27	14.0%	52.0%	32
2008	MP	CONCOURS COMMUNS POLYTECHNIQUES	ENSICAEN Informatique										3485	36	13.0%	31.0%	42
2008	MP	CONCOURS COMMUNS POLYTECHNIQUES	ISIMA Clermont-Ferrand										3621	31	12.0%	42.0%	40
2008	MP	CONCOURS COMMUNS POLYTECHNIQUES	Grenoble INP - Pagora										3123	12	16.0%	25.0%	16
2008	MP	CONCOURS COMMUNS POLYTECHNIQUES	Grenoble INP - Esisar										2715	2	0.0%	50.0%	4
2008	MP	CONCOURS COMMUNS POLYTECHNIQUES	Grenoble INP - Phelma (Physique Matriaux Procds)										2011	40	27.0%	33.0%	36
2008	MP	CONCOURS COMMUNS POLYTECHNIQUES	Grenoble INP - Phelma (Physique Electronique Tlcoms)										2038	59	11.0%	31.0%	55
2008	MP	CONCOURS COMMUNS POLYTECHNIQUES	Grenoble INP - ENSE3										2264	73	30.0%	33.0%	75
2008	MP	CONCOURS COMMUNS POLYTECHNIQUES	Grenoble INP - ENSIMAG										918	108	14.0%	27.0%	110
2008	MP	CONCOURS COMMUNS POLYTECHNIQUES	CPE LYON Electronique										3621	11	18.0%	19.0%	18
2008	MP	CONCOURS COMMUNS POLYTECHNIQUES	ENSEM Nancy										3083	32	21.0%	41.0%	36
2008	MP	CONCOURS COMMUNS POLYTECHNIQUES	ENSG Nancy										2772	12	33.0%	9.0%	10
2008	MP	CONCOURS COMMUNS POLYTECHNIQUES	ENSIC Nancy										2298	5	40.0%	40.0%	10
2008	MP	CONCOURS COMMUNS POLYTECHNIQUES	ENSC Paris										603	3	66.0%	34.0%	3
2008	MP	CONCOURS COMMUNS POLYTECHNIQUES	SUPMECA Paris										2374	33	18.0%	37.0%	35
2008	MP	CONCOURS COMMUNS POLYTECHNIQUES	ENSGTI Pau										3566	16	37.0%	19.0%	10
2008	MP	CONCOURS COMMUNS POLYTECHNIQUES	ENSMA Poitiers										2063	46	13.0%	46.0%	46
2008	MP	CONCOURS COMMUNS POLYTECHNIQUES	ESIP Poitiers : IPE -C										2750	9	44.0%	34.0%	9
2008	MP	CONCOURS COMMUNS POLYTECHNIQUES	ESIP Poitiers : IPE -P										3531	15	40.0%	27.0%	22
2008	MP	CONCOURS COMMUNS POLYTECHNIQUES	ENSP Strasbourg										3621	21	28.0%	43.0%	35
2008	MP	CONCOURS COMMUNS POLYTECHNIQUES	SUPMECA Toulon										2398	13	15.0%	39.0%	10
2008	MP	CONCOURS COMMUNS POLYTECHNIQUES	ENAC Toulouse Civil										1322	36	11.0%	28.0%	40
2008	MP	CONCOURS COMMUNS POLYTECHNIQUES	ENAC Toulouse Fonctionnaire										271	2	0.0%	0.0%	2
2008	MP	CONCOURS COMMUNS POLYTECHNIQUES	ENSEEIHT Toulouse Electronique										1989	16	6.0%	25.0%	18
2008	MP	CONCOURS COMMUNS POLYTECHNIQUES	ENSEEIHT Toulouse Gnie Electrique										1998	12	41.0%	50.0%	15
2008	MP	CONCOURS COMMUNS POLYTECHNIQUES	ENSEEIHT Toulouse Hydraulique										1523	16	37.0%	38.0%	19
2008	MP	CONCOURS COMMUNS POLYTECHNIQUES	ENSEEIHT Toulouse Informatique										1660	53	15.0%	23.0%	58
2008	MP	CONCOURS COMMUNS POLYTECHNIQUES	ENSEEIHT Toulouse Tlcom.rseaux										1371	28	10.0%	18.0%	27
2008	MP	CONCOURS COMMUNS POLYTECHNIQUES	ENSIACET Toulouse Gnie des Procds										3010	10	30.0%	0.0%	12
2008	MP	CONCOURS COMMUNS POLYTECHNIQUES	ENSIACET Toulouse Gnie chimique										2954	3	66.0%	34.0%	5
2008	MP	CONCOURS COMMUNS POLYTECHNIQUES	ENSIACET Toulouse Gnie Industriel										2651	14	21.0%	29.0%	14
2008	MP	CONCOURS COMMUNS POLYTECHNIQUES	ENSIACET Toulouse Matriaux										3042	3	33.0%	34.0%	5
2008	MP	CONCOURS COMMUNS POLYTECHNIQUES	ISAE - ENSICA Toulouse										881	45	26.0%	45.0%	45
2008	MP	CONCOURS COMMUNS POLYTECHNIQUES	ENSIAME Valenciennes Informatique et Management des systmes										3621	6	16.0%	34.0%	6
2008	MP	CONCOURS COMMUNS POLYTECHNIQUES	ENSIAME Valenciennes Mca Energ.										3508	9	33.0%	23.0%	20
2008	MP	CONCOURS COMMUNS POLYTECHNIQUES	ENSIAME Valenciennes Mcatronique										3621	8	0.0%	75.0%	15
2008	MP	CONCOURS COMMUNS POLYTECHNIQUES	Concours Commun Polytechnique MP	6609	26.0%	27.0%	4493	25.0%	29.0%	3621	25.0%	31.0%		1118			1187
2008	MP	BANQUE EPREUVES C.C.P Inter-Filire	ENSCI Limoges	375	37.0%	30.0%	306	35.0%	29.0%	65	41.0%	37.0%	-	9	33.0%	56.0%	50*
2008	MP	BANQUE EPREUVES C.C.P Inter-Filire	ENSGSI Nancy	664	35.0%	28.0%	301	33.0%	26.0%	105	37.0%	31.0%	-	3	0.0%	0.0%	35*
2008	MP	BANQUE EPREUVES C.C.P Inter-Filire	ESM Saint-Cyr	530	16.0%	34.0%	233	18.0%	49.0%	80	8.0%	53.0%	-	21	9.0%	58.0%	75*
2008	MP	BANQUE EPREUVES C.C.P Inter-Filire	Grenoble INP - Gnie Industriel	1393	31.0%	28.0%	524	31.0%	30.0%	164	43.0%	29.0%	-	24	45.0%	25.0%	88*
2008	MP	BANQUE EPREUVES C.C.P	ECOLE DE L'AIR Base	320	22.0%	38.0%	177	24.0%	50.0%	34	32.0%	68.0%	26	2	0.0%	50.0%	2
2008	MP	BANQUE EPREUVES C.C.P	ECOLE DE L'AIR Mca	293	21.0%	39.0%	163	22.0%	50.0%	33	27.0%	67.0%	27	2	50.0%	100.0%	3
2008	MP	BANQUE EPREUVES C.C.P	ECOLE DE L'AIR Pilote	281	16.0%	33.0%	135	14.0%	49.0%	47	12.0%	56.0%	40	21	4.0%	43.0%	21
2008	MP	BANQUE EPREUVES C.C.P	ECOLE NAVALE Brest	346	18.0%	34.0%	176	22.0%	47.0%	91	13.0%	55.0%	54	27	22.0%	67.0%	27
2008	MP	BANQUE EPREUVES C.C.P	EISTI Cergy - Pau	800	28.0%	26.0%	599	27.0%	24.0%	176	24.0%	25.0%	142	46	8.0%	18.0%	35
2008	MP	BANQUE EPREUVES C.C.P	ENGEES Strasbourg Fonctionnaire										43	2	0.0%	50.0%	2
2008	MP	BANQUE EPREUVES C.C.P	ENGEES Strasbourg Civil										128	10	40.0%	50.0%	10
2008	MP	BANQUE EPREUVES C.C.P	ENGEES Strasbourg MP	698	42.0%	31.0%	321	42.0%	36.0%	141	52.0%	47.0%		12			12
2008	MP	BANQUE EPREUVES C.C.P	ENSAI Rennes Civil	1181	31.0%	33.0%	618	29.0%	36.0%	500	32.0%	37.0%	476	52	28.0%	41.0%	48
2008	MP	BANQUE EPREUVES C.C.P	ENSAI Rennes Fonctionnaire (Attach INSEE)	1112	31.0%	33.0%	695	29.0%	37.0%	500	31.0%	40.0%	500	21	38.0%	48.0%	21
2008	MP	BANQUE EPREUVES C.C.P	ENSIETA Brest Militaire	514	16.0%	31.0%	204	17.0%	47.0%	136	17.0%	52.0%	85	14	7.0%	72.0%	14
2008	MP	BANQUE EPREUVES C.C.P	ENSISA Mulhouse Informatique et rseaux										100	5	20.0%	0.0%	5
2008	MP	BANQUE EPREUVES C.C.P	ENSISA Mulhouse Mcanique et systmes										112	6	50.0%	0.0%	5
2008	MP	BANQUE EPREUVES C.C.P	ENSISA Mulhouse Systme et signaux										127	6	66.0%	50.0%	3
2008	MP	BANQUE EPREUVES C.C.P	ENSISA Mulhouse Textile et Habillement										114	3	66.0%	0.0%	2
2008	MP	BANQUE EPREUVES C.C.P	ENSISA Mulhouse MP	742	30.0%	32.0%	584	29.0%	28.0%	151	35.0%	34.0%		20			15
2008	MP	BANQUE EPREUVES C.C.P	EOST Strasbourg	492	41.0%	32.0%	252	39.0%	35.0%	70	45.0%	36.0%	70	13	46.0%	47.0%	11
2008	MP	CONCOURS COMMUN TPE	ENSTIM Fonct. Douai	3193	26.0%	35.0%	1029	25.0%	44.0%	595	30.0%	47.0%	598	6	33.0%	67.0%	7
2008	MP	CONCOURS COMMUN TPE	ENTPE Vaulx en Velin Civil	3193	26.0%	35.0%	1032	25.0%	44.0%	598	30.0%	47.0%	566	13	46.0%	62.0%	13
2008	MP	CONCOURS COMMUN TPE	ENTPE Vaulx en Velin Fonctionnaire	3193	26.0%	35.0%	1029	25.0%	44.0%	595	30.0%	47.0%	476	38	39.0%	50.0%	38
2008	MP	CONCOURS COMMUN TPE	ENTPE Vaulx en Velin Etranger				95	25.0%	40.0%	19	47.0%	69.0%	19	0	0.0%	0.0%	1
2008	MP	CONCOURS COMMUN TPE	ECOLE METEOROLOGIE (fonctionnaire)	3193	26.0%	35.0%	1029	25.0%	44.0%	595	30.0%	47.0%	166	2	0.0%	50.0%	2
2008	MP	CONCOURS COMMUN TPE	EIVP Paris Civil	3193	26.0%	35.0%	1127	25.0%	44.0%	618	30.0%	48.0%	598	18	55.0%	56.0%	16
2008	MP	CONCOURS COMMUN TPE	EIVP Paris Fonctionnaire	3193	26.0%	35.0%	1032	25.0%	44.0%	599	30.0%	47.0%	281	6	16.0%	50.0%	6
2008	MP	CONCOURS TELECOM INT	ESIAL Nancy	2458	26.0%	33.0%	1779	26.0%	32.0%	139	25.0%	34.0%	139	17	23.0%	24.0%	25
2008	MP	CONCOURS TELECOM INT	ESIEE Paris										244	8	37.0%	38.0%	16
2008	MP	CONCOURS TELECOM INT	ISMEA Gardanne										248	14	21.0%	36.0%	20
2008	MP	CONCOURS TELECOM INT	ESIEE - ISMEA MP	2458	26.0%	33.0%	1651	26.0%	32.0%	248	37.0%	32.0%		22			36
2008	MP	CONCOURS TELECOM INT	ISTASE St Etienne	2458	26.0%	33.0%	1910	26.0%	31.0%	197	38.0%	32.0%	197	18	33.0%	45.0%	15
2008	MP	CONCOURS TELECOM INT	MATMECA Bordeaux	2458	26.0%	33.0%	1703	26.0%	33.0%	163	31.0%	40.0%	162	41	21.0%	40.0%	30
2008	MP	CONCOURS TELECOM INT	TELECOM SudParis (ex Tlcom INT)	2458	26.0%	33.0%	1052	25.0%	33.0%	438	34.0%	35.0%	371	88	48.0%	33.0%	80
2008	MP	CONCOURS DES ENSTIM	ENSTIM Albi										323	12	50.0%	25.0%	10
2008	MP	CONCOURS DES ENSTIM	ENSTIM Als										301	17	47.0%	65.0%	15
2008	MP	CONCOURS DES ENSTIM	ENSTIM Douai										257	16	43.0%	50.0%	16
2008	MP	CONCOURS DES ENSTIM	ENSTIM Nantes										244	17	47.0%	30.0%	15
2008	MP	CONCOURS DES ENSTIM	Ecoles des Mines d'Albi, Als, Douai, Nantes	1401	28.0%	32.0%	742	30.0%	37.0%	388	38.0%	39.0%		62			56
2008	MP	CONCOURS ENSAE STATISTIQUE	ENSAE Paris Tech	2307	22.0%	31.0%	846	19.0%	33.0%	827	20.0%	33.0%	467	41	19.0%	18.0%	45
2008	MP	CONCOURS ENSAM	ENSAM	1896	27.0%	32.0%	195	22.0%	52.0%	129	23.0%	54.0%	129	36	22.0%	73.0%	40
2008	MP	CONCOURS ESTP	ESTP Paris BAT										410	63	46.0%	42.0%	64
2008	MP	CONCOURS ESTP	ESTP Paris TOPOGRAPHIE										550	13	7.0%	70.0%	11
2008	MP	CONCOURS ESTP	ESTP Paris MECA-ELEC										533	23	4.0%	40.0%	20
2008	MP	CONCOURS ESTP	ESTP Paris TP										311	61	21.0%	51.0%	64
2008	MP	CONCOURS ESTP	ESTP	1981	29.0%	35.0%	963	29.0%	43.0%	833	30.0%	45.0%		160			159
2008	MP	CONCOURS ARCHIMEDE	ENSIL Limoges EE	714	39.0%	31.0%	484	41.0%	28.0%	85	55.0%	23.0%	25	11	54.0%	37.0%	8
2008	MP	CONCOURS ARCHIMEDE	ENSIL Limoges ELT	772	29.0%	34.0%	458	27.0%	29.0%	101	32.0%	28.0%	36	8	50.0%	38.0%	6
2008	MP	CONCOURS ARCHIMEDE	ENSIL Limoges Mcatronique	600	26.0%	33.0%	357	24.0%	27.0%	66	22.0%	29.0%	32	7	14.0%	29.0%	6
2008	MP	CONCOURS ARCHIMEDE	ENSTIB Epinal	269	29.0%	28.0%	152	32.0%	25.0%	22	36.0%	14.0%	17	8	50.0%	13.0%	6
2008	MP	CONCOURS ARCHIMEDE	IDC Bordeaux	304	27.0%	31.0%	193	30.0%	28.0%	30	30.0%	24.0%	30	7	0.0%	15.0%	10
2008	MP	Concours A	EIC Cherbourg										1577	0	0.0%	0.0%	6
2008	MP	Concours A	ENSIBS Lorient										1577	0	0.0%	0.0%	6
2008	MP	Concours A	ENSIM Le Mans										1577	1	0.0%	0.0%	9
2008	MP	Concours A	ENSSAT Lannion										1577	1	100.0%	0.0%	10
2008	MP	Concours A	ESIEC Reims										1577	4	75.0%	0.0%	4
2008	MP	Concours A	ESIL Internet										1255	0	0.0%	0.0%	2
2008	MP	Concours A	ESIL Marseille Biomdical										1523	7	57.0%	15.0%	6
2008	MP	Concours A	ESIL Marseille Informatique										1577	3	33.0%	67.0%	10
2008	MP	Concours A	ESIL Marseille Mat.										1520	1	0.0%	0.0%	3
2008	MP	Concours A	ESIREM Dijon Info-lec.										1577	0	0.0%	0.0%	5
2008	MP	Concours A	ESIREM Dijon Mat.										1577	1	0.0%	0.0%	5
2008	MP	Concours A	ESSTIN Nancy										1577	5	60.0%	0.0%	10
2008	MP	Concours A	IFIPS Paris 11 Orsay										1577	13	53.0%	39.0%	17
2008	MP	Concours A	IFSIC Rennes										1577	5	20.0%	20.0%	6
2008	MP	Concours A	ISBS										1577	0	0.0%	0.0%	3
2008	MP	Concours A	ISEL										1577	0	0.0%	0.0%	3
2008	MP	Concours A	ISIFC Besanon										1324	4	75.0%	25.0%	2
2008	MP	Concours A	ISITV Toulon Ingnierie Marine										1413	5	20.0%	0.0%	10
2008	MP	Concours A	ISITV Toulon Ingnierie des Matriaux										1577	0	0.0%	0.0%	4
2008	MP	Concours A	ISITV Toulon Tlcommunications										1544	4	25.0%	50.0%	4
2008	MP	Concours A	ISPG Paris 13 Villetaneuse										1577	8	37.0%	25.0%	13
2008	MP	Concours A	ISTIL Lyon										1577	8	25.0%	25.0%	20
2008	MP	Concours A	ISTY Versailles										1577	4	50.0%	25.0%	4
2008	MP	Concours A	POLYTECH Clermont-Ferrand Gnie Civil										1166	7	28.0%	29.0%	9
2008	MP	Concours A	POLYTECH Clermont-Ferrand MPE										1577	5	0.0%	40.0%	10
2008	MP	Concours A	POLYTECH Grenoble 3I										1577	4	25.0%	0.0%	5
2008	MP	Concours A	POLYTECH Grenoble Got.										1046	5	80.0%	40.0%	5
2008	MP	Concours A	POLYTECH Grenoble PRIHSE										1044	5	20.0%	0.0%	4
2008	MP	Concours A	POLYTECH Grenoble RICM										1577	12	25.0%	17.0%	11
2008	MP	Concours A	POLYTECH Grenoble SciGMa										1451	3	33.0%	34.0%	3
2008	MP	Concours A	POLYTECH Grenoble TIS										1577	2	100.0%	0.0%	3
2008	MP	Concours A	POLYTECH Lille G.GC.										457	5	40.0%	0.0%	4
2008	MP	Concours A	POLYTECH Lille G.I.S										1368	12	50.0%	25.0%	12
2008	MP	Concours A	POLYTECH Lille I.M.A										1577	5	20.0%	20.0%	12
2008	MP	Concours A	POLYTECH Lille I.S										1577	6	16.0%	34.0%	6
2008	MP	Concours A	POLYTECH Lille Mca.										1295	3	0.0%	67.0%	3
2008	MP	Concours A	POLYTECH Lille Sc. Mat.										1577	2	0.0%	50.0%	5
2008	MP	Concours A	POLYTECH Marseille GII										1577	3	33.0%	34.0%	4
2008	MP	Concours A	POLYTECH Marseille Gnie Civil										764	6	33.0%	17.0%	5
2008	MP	Concours A	POLYTECH Marseille M. Tlec.										1546	7	14.0%	29.0%	6
2008	MP	Concours A	POLYTECH Marseille M.E.										1577	1	0.0%	100.0%	6
2008	MP	Concours A	POLYTECH Montpellier Infor.										1577	0	0.0%	0.0%	6
2008	MP	Concours A	POLYTECH Montpellier Matr.										1577	2	0.0%	0.0%	4
2008	MP	Concours A	POLYTECH Montpellier Micro.										1577	3	0.0%	34.0%	3
2008	MP	Concours A	POLYTECH Montpellier STE										1269	2	50.0%	0.0%	2
2008	MP	Concours A	POLYTECH Nantes GE										1577	2	0.0%	100.0%	4
2008	MP	Concours A	POLYTECH Nantes Gnie civil										1026	4	25.0%	25.0%	4
2008	MP	Concours A	POLYTECH Nantes INFO										1577	13	30.0%	24.0%	15
2008	MP	Concours A	POLYTECH Nantes MAT										1352	4	25.0%	25.0%	3
2008	MP	Concours A	POLYTECH Nantes SEII										1577	7	14.0%	15.0%	6
2008	MP	Concours A	POLYTECH Nantes TE										1270	6	50.0%	17.0%	8
2008	MP	Concours A	POLYTECH Nice-Sophia - Electronique										1420	2	0.0%	0.0%	1
2008	MP	Concours A	POLYTECH Nice-Sophia - Math. App. et Modlisation										1296	7	57.0%	15.0%	5
2008	MP	Concours A	POLYTECH Nice-Sophia - Sciences Informatiques										1577	1	0.0%	100.0%	10
2008	MP	Concours A	POLYTECH Orlans EO										1577	2	0.0%	50.0%	6
2008	MP	Concours A	POLYTECH Orlans GCE										1107	4	100.0%	25.0%	5
2008	MP	Concours A	POLYTECH Orlans ME										1577	10	20.0%	40.0%	12
2008	MP	Concours A	POLYTECH Paris UPMC Elec. Info										1572	6	16.0%	17.0%	6
2008	MP	Concours A	POLYTECH Paris UPMC Matriaux										1577	2	50.0%	0.0%	2
2008	MP	Concours A	POLYTECH Paris UPMC Robotique										1517	5	40.0%	20.0%	4
2008	MP	Concours A	POLYTECH Paris UPMC Sci.Terre										1258	3	33.0%	0.0%	4
2008	MP	Concours A	POLYTECH Savoie EBE										1199	17	41.0%	18.0%	14
2008	MP	Concours A	POLYTECH Savoie IAI										1577	0	0.0%	0.0%	5
2008	MP	Concours A	POLYTECH Savoie MM										1577	3	0.0%	34.0%	6
2008	MP	Concours A	POLYTECH Tours Amnag.										1199	7	85.0%	15.0%	6
2008	MP	Concours A	POLYTECH Tours Info.										1577	1	100.0%	0.0%	4
2008	MP	Concours A	POLYTECH Tours Product.										1577	2	50.0%	0.0%	3
2008	MP	Concours A	Concours POLYTECH - ARCHIMEDE	2704	31.0%	31.0%	1996	30.0%	30.0%	1577	31.0%	33.0%		282			423
2008	MP	Autres coles E3A	ECE PARIS	621	24.0%	29.0%	520	24.0%	30.0%	215	23.0%	33.0%	208	44	18.0%	30.0%	35
2008	MP	Autres coles E3A	EFREI Paris	399	29.0%	24.0%	373	29.0%	24.0%	188	27.0%	27.0%	189	22	22.0%	10.0%	25
2008	MP	Autres coles E3A	EIPC Longuenesse	235	31.0%	27.0%	227	30.0%	27.0%	96	34.0%	32.0%	96	17	35.0%	24.0%	5
2008	MP	Autres coles E3A	EIPI-ISPA Alenon	82	40.0%	27.0%	63	41.0%	26.0%	15	40.0%	47.0%	15	3	66.0%	67.0%	5
2008	MP	Autres coles E3A	ENSAIT Roubaix	272	42.0%	29.0%	190	42.0%	27.0%	78	50.0%	26.0%	78	5	60.0%	20.0%	10
2008	MP	Autres coles E3A	EME	253	49.0%	23.0%	154	54.0%	17.0%	82	57.0%	16.0%	75	3	33.0%	34.0%	5
2008	MP	Autres coles E3A	ESB Nantes	156	33.0%	36.0%	96	30.0%	39.0%	14	35.0%	22.0%	14	3	66.0%	34.0%	15
2008	MP	Autres coles E3A	ESIEA Laval	309	27.0%	28.0%	254	25.0%	27.0%	99	25.0%	30.0%	99	0	0.0%	0.0%	23
2008	MP	Autres coles E3A	ENI Val de Loire	386	31.0%	26.0%	219	30.0%	22.0%	32	31.0%	16.0%	28	4	0.0%	0.0%	6
2008	MP	Autres coles E3A	ESIEA Paris	309	27.0%	28.0%	254	25.0%	27.0%	99	25.0%	30.0%	99	4	75.0%	50.0%	23
2008	MP	Autres coles E3A	ESIGELEC Rouen	469	33.0%	28.0%	421	32.0%	28.0%	212	32.0%	34.0%	212	36	30.0%	34.0%	40
2008	MP	Autres coles E3A	ESIGETEL Fontainebleau	386	29.0%	23.0%	338	28.0%	24.0%	180	27.0%	27.0%	180	13	23.0%	16.0%	25
2008	MP	Autres coles E3A	ESITC Caen	296	39.0%	29.0%	178	46.0%	29.0%	33	54.0%	22.0%	26	8	50.0%	13.0%	5
2008	MP	Autres coles E3A	ESME-Sudria Paris	343	30.0%	26.0%	270	27.0%	26.0%	175	25.0%	30.0%	175	8	12.0%	50.0%	22
2008	MP	Autres coles E3A	ESTIA Bidart	271	36.0%	27.0%	181	37.0%	25.0%	53	39.0%	31.0%	50	9	22.0%	34.0%	10
2008	MP	Autres coles E3A	IFMA Clermont-Ferrand	423	25.0%	31.0%	228	22.0%	31.0%	63	23.0%	31.0%	63	18	16.0%	23.0%	16
2008	MP	Autres coles E3A	ISMANS Le Mans	370	27.0%	30.0%	289	26.0%	30.0%	146	28.0%	34.0%	145	8	0.0%	50.0%	12
2008	MP	Autres coles E3A	ITECH Lyon	185	42.0%	26.0%	138	45.0%	25.0%	43	46.0%	38.0%	43	1	100.0%	100.0%	5
2008	MP	Autres coles E3A	3IL Limoges	320	28.0%	27.0%	282	28.0%	27.0%	137	29.0%	33.0%	137	6	0.0%	67.0%	12
2008	MP	FESIC	Louis de Broglie	941	32.0%	26.0%	845	32.0%	26.0%	219	37.0%	37.0%	216	6	33.0%	17.0%	10
2008	MP	FESIC	ESCOM Cergy	941	32.0%	26.0%	462	33.0%	32.0%	225	38.0%	40.0%	222	0	0.0%	0.0%	1
