year	filiere	banque	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	rg_dernier_appele	integres_nb	integres_filles	integres_cinq_demi	places
2008	psi	BANQUE ENS CACHAN/EC. POLYTECH	ECOLE POLYTECHNIQUE	876	15.0	26.0	90	8.0	13.0	52	9.0	4.0	48	48	8.0	5.0	48
2008	psi	BANQUE ENS CACHAN/EC. POLYTECH	ENS Cachan FIL. SCIEN. ou SI										102	8	12.0	38.0	8
2008	psi	BANQUE ENS CACHAN/EC. POLYTECH	ENS Cachan FIL.SI										303	35	2.0	43.0	35
2008	psi	BANQUE ENS CACHAN/EC. POLYTECH	ENS Cachan-Ker Lan										328	4	25.0	25.0	4
2008	psi	BANQUE ENS CACHAN/EC. POLYTECH	ENS Cachan	1141	17.0	30.0	414	12.0	25.0	328	11.0	23.0		47			47
2008	psi	CONCOURS COMMUN MINES-PONTS	MINES Paris										60	25	16.0	12.0	26
2008	psi	CONCOURS COMMUN MINES-PONTS	MINES Nancy										656	44	27.0	32.0	38
2008	psi	CONCOURS COMMUN MINES-PONTS	MINES St Etienne										666	43	11.0	12.0	40
2008	psi	CONCOURS COMMUN MINES-PONTS	Ponts et Chausses										135	35	20.0	6.0	33
2008	psi	CONCOURS COMMUN MINES-PONTS	ISAE-SUPAERO Toulouse										313	45	13.0	7.0	42
2008	psi	CONCOURS COMMUN MINES-PONTS	Techniques avances										345	31	12.0	26.0	28
2008	psi	CONCOURS COMMUN MINES-PONTS	ENST Cursus Paris										201	13	7.0	8.0	12
2008	psi	CONCOURS COMMUN MINES-PONTS	ENST Cursus Sophia Antipolis										341	4	0.0	0.0	5
2008	psi	CONCOURS COMMUN MINES-PONTS	TELECOM Bretagne										820	32	12.0	19.0	25
2008	psi	CONCOURS COMMUN MINES-PONTS	Concours Commun Mines Ponts PSI	2953	18.0	25.0	904	14.0	23.0	868	14.0	23.0		272			249
2008	psi	BANQUE CENTRALE-SUPELEC	CENTRALE PARIS	1847	16.0	26.0	308	13.0	23.0	229	13.0	21.0	151	85	17.0	25.0	85
2008	psi	BANQUE CENTRALE-SUPELEC	SUPELEC-Campus Gif										277	64	17.0	29.0	65
2008	psi	BANQUE CENTRALE-SUPELEC	SUPELEC-Campus Metz										421	25	16.0	28.0	21
2008	psi	BANQUE CENTRALE-SUPELEC	SUPELEC-Campus Rennes										379	18	27.0	34.0	21
2008	psi	BANQUE CENTRALE-SUPELEC	Suplec	1924	16.0	26.0	633	13.0	25.0	499	14.0	24.0		107			107
2008	psi	BANQUE CENTRALE-SUPELEC	CENTRALE LYON	2341	18.0	26.0	533	14.0	24.0	449	13.0	23.0	418	79	12.0	32.0	80
2008	psi	BANQUE CENTRALE-SUPELEC	Institut d'optique Graduate School (SupOptique)	1147	19.0	32.0	527	18.0	28.0	441	18.0	28.0	441	21	42.0	24.0	29
2008	psi	BANQUE CENTRALE-SUPELEC	CENTRALE LILLE	2373	18.0	27.0	541	14.0	27.0	507	14.0	27.0	507	54	20.0	41.0	60
2008	psi	BANQUE CENTRALE-SUPELEC	CENTRALE NANTES	2540	19.0	29.0	716	15.0	28.0	650	16.0	29.0	620	66	18.0	26.0	75
2008	psi	BANQUE CENTRALE-SUPELEC	CENTRALE MARSEILLE	1920	19.0	32.0	652	17.0	32.0	580	17.0	32.0	580	41	21.0	27.0	50
2008	psi	BANQUE CENTRALE-SUPELEC	ENSEA Cergy	1126	17.0	31.0	721	18.0	30.0	511	19.0	28.0	511	30	20.0	30.0	40
2008	psi	BANQUE CENTRALE-SUPELEC	ENSIIE (I.I.E. CNAM )	818	16.0	32.0	523	15.0	29.0	166	13.0	32.0	155	22	9.0	23.0	20
2008	psi	CONCOURS COMMUNS POLYTECHNIQUES	ENSMM Besanon										2183	56	10.0	27.0	50
2008	psi	CONCOURS COMMUNS POLYTECHNIQUES	ENSI Bourges MRI										2455	37	43.0	38.0	27
2008	psi	CONCOURS COMMUNS POLYTECHNIQUES	ENSI Bourges STI										2732	7	14.0	43.0	12
2008	psi	CONCOURS COMMUNS POLYTECHNIQUES	ENSEIR Bordeaux Electronique										2309	21	23.0	29.0	18
2008	psi	CONCOURS COMMUNS POLYTECHNIQUES	ENSEIR Bordeaux Informatique										2294	12	16.0	34.0	10
2008	psi	CONCOURS COMMUNS POLYTECHNIQUES	ENSEIR Bordeaux Tlecom.										2037	16	18.0	57.0	17
2008	psi	CONCOURS COMMUNS POLYTECHNIQUES	ENSIETA Brest Civil										1819	33	15.0	22.0	34
2008	psi	CONCOURS COMMUNS POLYTECHNIQUES	ENSICAEN Electronique et Physique Applique										2522	13	0.0	24.0	20
