year	filiere	banque	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	rg_dernier_appele	integres_nb	integres_filles	integres_cinq_demi	places
2012	bcpst	A BIO	Rg dudernier appelé
2012	bcpst	A BIO	AgroParisTech Grignon										780	257	64.0	25.0	257
2012	bcpst	A BIO	Montpellier Sup Agro (cursus agronome)										969	97	75.0	38.0	97
2012	bcpst	A BIO	Montpellier Sup Agro (cursus SAADS)										730	5	100.0	40.0	5
2012	bcpst	A BIO	Agrocampus Ouest (cursus ingénieur agronome)										1221	99	71.0	45.0	100
2012	bcpst	A BIO	ENSAT Toulouse										1213	95	57.0	33.0	96
2012	bcpst	A BIO	ENSAIA Nancy										1616	100	68.0	42.0	102
2012	bcpst	A BIO	Agrocampus Ouest (cursus ingénieur en horticulture et en paysage)										1796	38	84.0	53.0	40
2012	bcpst	A BIO	Agrosup Dijon (Cursus Agroalimentaire)										2016	30	86.0	27.0	35
2012	bcpst	A BIO	Bordeaux Sciences Agro (ex ENITAB)										1635	82	71.0	54.0	80
2012	bcpst	A BIO	VetAgro Sup Clermont-Ferrand										2016	46	76.0	46.0	51
2012	bcpst	A BIO	Oniris Nantes (cursus agroalimentaire)										1995	44	79.0	39.0	51
2012	bcpst	A BIO	Agrosup Dijon (Cursus Agronome) civil										1986	34	70.0	48.0	38
2012	bcpst	A BIO	Agrosup Dijon (Cursus agronome) fonctionnaire										2016	22	68.0	37.0	25
2012	bcpst	A BIO	Concours commun A BIO	2915	69.0	25.0	2234	68.0	31.0	2016	69.0	32.0		949			977
2012	bcpst	A ENV	Rg dudernier appelé
2012	bcpst	A ENV	ENV Alfort										313	94	72.0	35.0	94
2012	bcpst	A ENV	VetAgro Sup Lyon										403	94	68.0	52.0	94
2012	bcpst	A ENV	Oniris Nantes (cursus vétérinaire)										461	94	82.0	68.0	94
2012	bcpst	A ENV	ENV Toulouse										427	94	77.0	52.0	94
2012	bcpst	A ENV	Concours commun A ENV	1845	71.0	30.0	876	69.0	43.0	550	70.0	47.0		376			376
2012	bcpst	PC BIO	Rg dudernier appelé
2012	bcpst	PC BIO	ESPCI ParisTech										193	5	60.0	20.0	4
2012	bcpst	PC BIO	Chimie ParisTech										233	2	50.0	0.0	3
2012	bcpst	PC BIO	ENSC Montpellier										116	3	66.0	67.0	3
2012	bcpst	PC BIO	ENSC Lille										383	2	100.0	0.0	5
2012	bcpst	PC BIO	ENSCBP Bordeaux-Biologie-Alimentation										565	11	81.0	37.0	14
2012	bcpst	PC BIO	Concours commun A PC BIO	1189	65.0	31.0	653	64.0	40.0	565	63.0	40.0		23			29
2012	bcpst	ENS	Rg dudernier appelé
2012	bcpst	ENS	ENS Ulm	678	57.0	23.0	78	46.0	17.0	35	51.0	9.0	24	21	38.0	5.0	21
2012	bcpst	ENS	ENS Lyon	680	57.0	24.0	162	48.0	23.0	96	46.0	16.0	87	38	42.0	16.0	38
2012	bcpst	ENS	ENS Cachan	665	57.0	24.0	156	50.0	22.0	79	48.0	14.0	67	15	60.0	34.0	15
2012	bcpst	G2E	Rg dudernier appelé
2012	bcpst	G2E	Aménagement, Eau et Environnement-Polytech Montpellier										560	4	75.0	25.0	7
2012	bcpst	G2E	Aménagement, Eau et Environnement-Polytech Nice										578	0	0.0	0.0	3
2012	bcpst	G2E	concours Polytech G2E-BCPST	1656	68.0	27.0	1173	67.0	34.0	640	66.0	36.0		4			10
2012	bcpst	G2E	ENGEES Strasbourg Civil (apprenti)										546	3	66.0	100.0	3
2012	bcpst	G2E	ENGEES Strasbourg Civil (étudiant)										411	21	66.0	39.0	20
2012	bcpst	G2E	ENGEES Strasbourg Fonctionnaire										246	4	75.0	25.0	4
2012	bcpst	G2E	concours ENGEES G2E-BCPST	1656	68.0	27.0	1173	67.0	34.0	567	66.0	38.0		28			27
2012	bcpst	G2E	ENSEGID	1656	68.0	27.0	1173	67.0	34.0	583	67.0	38.0	383	6	66.0	50.0	5
2012	bcpst	G2E	ENSG Nancy	1656	68.0	27.0	1173	67.0	34.0	408	66.0	40.0	288	70	41.0	30.0	68
2012	bcpst	G2E	ENSI Poitiers Eau et Genie Civil	1656	68.0	27.0	1173	67.0	34.0	590	66.0	38.0	457	7	85.0	43.0	8
2012	bcpst	G2E	ENSIL Limoges EE	1656	68.0	27.0	1173	67.0	34.0	570	66.0	38.0	417	5	80.0	40.0	6
2012	bcpst	G2E	ENTPE Vaulx en Velin Civil	1656	68.0	27.0	1173	67.0	34.0	516	66.0	40.0	516	20	60.0	40.0	15
2012	bcpst	G2E	ENTPE Vaulx en Velin Fonctionnaire	930	65.0	33.0	661	65.0	40.0	322	63.0	48.0	172	12	66.0	34.0	12
2012	bcpst	G2E	EOST Strasbourg	1656	68.0	27.0	1173	67.0	34.0	437	65.0	39.0	371	9	77.0	23.0	8
2012	bcpst	G2E	Environnement, Aménagement, Génie civil, Développement durable-Polytech Orléans										640	6	50.0	67.0	17
2012	bcpst	G2E	Aménagement, Eau et Environnement-Polytech Tours										640	6	50.0	34.0	12
2012	bcpst	G2E	Génie Civil, Bâtiment, Géosciences-Polytech Grenoble										523	3	33.0	34.0	3
2012	bcpst	G2E	Environnement, Aménagement, Génie civil, Développement durable-Polytech Paris-UPMC										564	7	71.0	43.0	7
2012	bcpst	G2E	concours Polytech G2E-BCPST	1656	68.0	27.0	1173	67.0	34.0	640	66.0	36.0		22			39
2012	bcpst	ARCH BIO	Rg dudernier appelé
2012	bcpst	ARCH BIO	ENSTIB Epinal	644	64.0	31.0	455	64.0	33.0	60	56.0	37.0	60	13	46.0	47.0	16
2012	bcpst	Concours Archimède	Rg dudernier appelé
2012	bcpst	Concours Archimède	ESBS Strasbourg										690	8	50.0	0.0	7
2012	bcpst	Concours Archimède	ESIX Normandie-Génie Agroalimentaire										1218	1	100.0	0.0	10
2012	bcpst	Concours Archimède	ESMISAB Brest										1218	5	40.0	20.0	11
2012	bcpst	Concours Archimède	ENSTBB Bordeaux										749	25	56.0	16.0	26
2012	bcpst	Concours Archimède	Ingénierie pour la santé, Génie biomédical-Polytech Marseille										1217	3	100.0	0.0	3
2012	bcpst	Concours Archimède	ISBS										709	2	100.0	0.0	3
2012	bcpst	Concours Archimède	ISIFC Besançon										1218	7	42.0	15.0	10
2012	bcpst	Concours Archimède	Biotechnologies, Agroalimentaire, Prévention, Ingénierie pour la santé-Polytech Clermont-Ferrand										1218	4	50.0	25.0	10
2012	bcpst	Concours Archimède	Ingénierie pour la santé, Génie biomédical-Polytech Grenoble										1218	2	50.0	0.0	3
2012	bcpst	Concours Archimède	Biotechnologies, Agroalimentaire, Prévention, Ingénierie pour la santé-Polytech Lille										1096	4	50.0	25.0	5
2012	bcpst	Concours Archimède	Génie biologique, Agroalimentaire, Biotechnologies-Polytech Montpellier										1218	4	25.0	0.0	7
2012	bcpst	Concours Archimède	Génie biologique, Agroalimentaire, Biotechnologies-Polytech Nice										1218	8	75.0	13.0	13
2012	bcpst	Concours Archimède	Génie biologique, Agroalimentaire, Biotechnologies-Polytech Paris-UPMC										1218	5	60.0	20.0	7
2012	bcpst	Concours Archimède	Génie biologique, Agroalimentaire, Biotechnologies-Polytech Marseille										1218	9	77.0	0.0	12
2012	bcpst	Concours Archimède	Concours commun A ARCH BIO	1902	70.0	29.0	1256	70.0	33.0	1218	70.0	34.0		87			127
