year	filiere	banque	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	rang_du_dernier_appele	integres_nb	integres_filles	integres_cinq_demi	places
2009	BCPST	G2E	ENTPE Vaulx en Velin Civil	1389	69.0%	24.0%	927	66.0%	30.0%	375	63.0%	34.0%	278	8	62.0%	50.0%	5
2009	BCPST	G2E	ENTPE Vaulx en Velin Fonctionnaire	698	64.0%	31.0%	485	60.0%	38.0%	219	57.0%	42.0%	102	13	46.0%	24.0%	13
2009	BCPST	G2E	EOST Strasbourg	1389	69.0%	24.0%	927	66.0%	30.0%	402	64.0%	33.0%	376	8	75.0%	13.0%	8
2009	BCPST	G2E	ESIP Poitiers : IPE -C	1389	69.0%	24.0%	927	66.0%	30.0%	490	62.0%	34.0%	420	5	60.0%	0.0%	8
2009	BCPST	G2E	POLYTECH Paris UPMC Sci.Terre	1389	69.0%	24.0%	927	66.0%	30.0%	546	63.0%	33.0%	474	9	44.0%	34.0%	6
2009	BCPST	G2E	POLYTECH Orléans GCE	1389	69.0%	24.0%	927	66.0%	30.0%	546	63.0%	33.0%	546	14	50.0%	29.0%	17
2009	BCPST	ARCH BIO	ENSTIB Epinal	525	65.0%	30.0%	316	66.0%	35.0%	82	65.0%	29.0%	51	16	81.0%	38.0%	14
2009	BCPST	Concours A	ESBS Strasbourg										135	8	87.0%	13.0%	7
2009	BCPST	Concours A	ESIL Marseille Biotech										238	13	84.0%	39.0%	12
2009	BCPST	Concours A	ESIX Normandie - Agroalimentaire										483	3	100.0%	0.0%	10
2009	BCPST	Concours A	ESMISAB Brest										479	7	28.0%	15.0%	13
2009	BCPST	Concours A	ESTBB Bordeaux										292	27	62.0%	4.0%	25
2009	BCPST	Concours A	ISBS										312	3	100.0%	34.0%	3
2009	BCPST	Concours A	ISIFC Besançon										383	10	90.0%	10.0%	7
2009	BCPST	Concours A	Concours Commun ARCHIMEDE	1680	73.0%	26.0%	1133	73.0%	29.0%	483	78.0%	27.0%		71			77
2009	BCPST	Concours A	POLYTECH Clermont-Ferrand Génie Biologique										965	8	75.0%	0.0%	9
2009	BCPST	Concours A	POLYTECH Grenoble Géot.										886	3	100.0%	34.0%	4
2009	BCPST	Concours A	POLYTECH Grenoble TIS										1086	0	0.0%	0.0%	3
2009	BCPST	Concours A	POLYTECH Lille IAAL										1086	6	83.0%	17.0%	9
2009	BCPST	Concours A	POLYTECH Montpellier STE										1086	4	25.0%	0.0%	5
2009	BCPST	Concours A	POLYTECH Montpellier STIA										1048	6	100.0%	0.0%	7
2009	BCPST	Concours A	POLYTECH Nice-Sophia - Génie Biologique										932	13	84.0%	24.0%	13
2009	BCPST	Concours A	POLYTECH Nice-Sophia - Ingéniérie de l'Eau										1086	1	100.0%	0.0%	3
2009	BCPST	Concours A	POLYTECH Paris UPMC Agroalimentaire										1086	4	75.0%	0.0%	5
2009	BCPST	Concours A	POLYTECH Tours Aménag.										1086	6	66.0%	34.0%	14
2009	BCPST	Concours A	Concours Polytech BCPST				1133	73.0%	29.0%	1086	73.0%	30.0%		51			72
