year	filiere	banque	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	rang_du_dernier_appele	integres_nb	integres_filles	integres_cinq_demi	places
2009	PT	CENTRALE-SUPELEC	CENTRALE PARIS	714	10.0%	25.0%	57	10.0%	6.0%	32	6.0%	7.0%	28	10	10.0%	0.0%	10
2009	PT	CENTRALE-SUPELEC	SUPELEC- Campus Gif										55	10	0.0%	10.0%	10
2009	PT	CENTRALE-SUPELEC	SUPELEC- Campus Metz										74	7	0.0%	0.0%	7
2009	PT	CENTRALE-SUPELEC	SUPELEC- Campus Rennes										63	6	16.0%	0.0%	7
2009	PT	CENTRALE-SUPELEC	Supélec	781	10.0%	28.0%	126	7.0%	12.0%	82	8.0%	9.0%		23			24
2009	PT	CENTRALE-SUPELEC	CENTRALE LYON	997	10.0%	26.0%	130	8.0%	7.0%	99	7.0%	9.0%	77	20	10.0%	0.0%	20
2009	PT	CENTRALE-SUPELEC	Institut d'optique Graduate School (SupOptique)	406	12.0%	33.0%	83	18.0%	20.0%	57	15.0%	16.0%	57	0	0.0%	0.0%	3
2009	PT	CENTRALE-SUPELEC	CENTRALE LILLE	860	10.0%	30.0%	109	12.0%	11.0%	106	13.0%	10.0%	101	12	25.0%	9.0%	12
2009	PT	CENTRALE-SUPELEC	CENTRALE NANTES	1019	11.0%	29.0%	162	11.0%	13.0%	149	12.0%	13.0%	132	20	20.0%	15.0%	15
2009	PT	CENTRALE-SUPELEC	CENTRALE MARSEILLE	649	13.0%	31.0%	83	8.0%	11.0%	79	8.0%	12.0%	79	1	100.0%	0.0%	8
2009	PT	CONCOURS COMMUN MINES-PONTS	MINES ParisTech										15	3	0.0%	0.0%	3
2009	PT	CONCOURS COMMUN MINES-PONTS	MINES Nancy										123	2	0.0%	0.0%	3
2009	PT	CONCOURS COMMUN MINES-PONTS	MINES St Etienne										102	2	0.0%	0.0%	2
2009	PT	CONCOURS COMMUN MINES-PONTS	Ponts et Chaussées										26	2	0.0%	0.0%	2
2009	PT	CONCOURS COMMUN MINES-PONTS	ISAE - SUPAERO Toulouse										40	5	0.0%	0.0%	5
2009	PT	CONCOURS COMMUN MINES-PONTS	ENSTA ParisTech										35	2	50.0%	0.0%	2
