year	filiere	banque	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	rg_dernier_appele	integres_nb	integres_filles	integres_cinq_demi	places
2014	mp	CONCOURS ECOLE POLYTECHNIQUE	ECOLE POLYTECHNIQUE Info.	768	9.0	27.0	208	7.0	25.0	152	9.0	18.0	141	103	9.0	21.0	103
2014	mp	CONCOURS ECOLE POLYTECHNIQUE	ECOLE POLYTECHNIQUE P&SI	862	16.0	30.0	162	16.0	23.0	100	17.0	16.0	90	80	20.0	14.0	80
2014	mp	BANQUE ENS	ENS Ulm MPI	1552	16.0	32.0	139	8.0	22.0	88	6.0	16.0	74	40	10.0	15.0	40
2014	mp	BANQUE ENS	ENS Ulm Info.	202	12.0	27.0	36	13.0	25.0	20	5.0	10.0	10	10	0.0	0.0	10
2014	mp	BANQUE ENS	ENS Cachan MP	1629	17.0	30.0	244	9.0	28.0	192	10.0	28.0	181	20	10.0	50.0	20
2014	mp	BANQUE ENS	ENS Cachan Info.	247	11.0	29.0	91	6.0	36.0	70	7.0	35.0	67	16	6.0	57.0	17
2014	mp	BANQUE ENS	ENS de Lyon MPI	1622	16.0	31.0	264	10.0	31.0	149	15.0	25.0	149	17	0.0	71.0	17
2014	mp	BANQUE ENS	ENS de Lyon Info.	265	14.0	27.0	127	7.0	31.0	80	6.0	29.0	60	24	8.0	25.0	24
2014	mp	BANQUE ENS	ENS Rennes MP	1372	18.0	32.0	275	9.0	35.0	213	11.0	36.0	160	9	11.0	34.0	9
2014	mp	BANQUE ENS	ENS Rennes Info.	229	13.0	31.0	111	6.0	39.0	98	5.0	34.0	80	9	11.0	45.0	9
2014	mp	CONCOURS COMMUN MINES-PONTS	MINES ParisTech										236	44	15.0	14.0	46
2014	mp	CONCOURS COMMUN MINES-PONTS	MINES de NANCY										1228	58	20.0	37.0	54
2014	mp	CONCOURS COMMUN MINES-PONTS	MINES de SAINT-ETIENNE										1305	35	20.0	12.0	42
2014	mp	CONCOURS COMMUN MINES-PONTS	PONTS ParisTech										466	56	26.0	24.0	57
2014	mp	CONCOURS COMMUN MINES-PONTS	SUPAERO (ISAE) Toulouse										737	50	10.0	24.0	50
2014	mp	CONCOURS COMMUN MINES-PONTS	ENSTA ParisTech										780	50	28.0	18.0	53
2014	mp	CONCOURS COMMUN MINES-PONTS	TELECOM ParisTech cursus Paris										786	51	15.0	28.0	52
2014	mp	CONCOURS COMMUN MINES-PONTS	TELECOM ParisTech cursus Sophia										908	17	5.0	42.0	19
2014	mp	CONCOURS COMMUN MINES-PONTS	TELECOM BRETAGNE cursus Brest-Rennes-Toulouse										1643	70	18.0	25.0	50
2014	mp	CONCOURS COMMUN MINES-PONTS	TELECOM BRETAGNE cursus Sophia										1270	4	50.0	50.0	3
2014	mp	CONCOURS COMMUN MINES-PONTS	ENSAE ParisTech										1030	50	18.0	32.0	45
2014	mp	CONCOURS COMMUN MINES-PONTS	Concours Commun Mines Ponts MP	5591	21.0	25.0	1753	15.0	25.0	1684	15.0	25.0		485			471
2014	mp	BANQUE CENTRALE-SUPELEC	CENTRALE PARIS	3442	19.0	27.0	764	13.0	24.0	734	14.0	23.0	383	142	11.0	23.0	142
2014	mp	BANQUE CENTRALE-SUPELEC	CENTRALE PARIS-étr.	282	21.0	34.0	93	15.0	33.0	89	14.0	33.0	52	23	21.0	57.0	18
2014	mp	BANQUE CENTRALE-SUPELEC	SUPELEC	3303	19.0	28.0	992	15.0	25.0	969	15.0	25.0	847	132	12.0	40.0	145
2014	mp	BANQUE CENTRALE-SUPELEC	SUPELEC-étr.	215	21.0	34.0	67	16.0	33.0	66	16.0	34.0	62	9	22.0	56.0	2
2014	mp	BANQUE CENTRALE-SUPELEC	CENTRALE LYON	3835	19.0	27.0	1089	15.0	25.0	1056	15.0	25.0	841	125	20.0	22.0	127
2014	mp	BANQUE CENTRALE-SUPELEC	Institut d'optique Graduate School (SupOptique)	1840	23.0	30.0	1010	23.0	28.0	865	24.0	27.0	793	42	28.0	27.0	40
2014	mp	BANQUE CENTRALE-SUPELEC	Institut d'optique Graduate School (SupOptique)-étr.	81	28.0	34.0	36	36.0	37.0	32	37.0	38.0	31	0	0.0	0.0	2
2014	mp	BANQUE CENTRALE-SUPELEC	CENTRALE LILLE	3561	21.0	29.0	1002	18.0	30.0	966	18.0	30.0	780	75	25.0	39.0	90
2014	mp	BANQUE CENTRALE-SUPELEC	CENTRALE NANTES	3779	21.0	29.0	1133	18.0	29.0	1085	18.0	29.0	955	121	18.0	31.0	135
2014	mp	BANQUE CENTRALE-SUPELEC	CENTRALE MARSEILLE	3017	22.0	28.0	1310	20.0	25.0	1133	21.0	25.0	1021	63	23.0	23.0	80
2014	mp	BANQUE CENTRALE-SUPELEC	ECOLE NAVALE Brest	625	14.0	32.0	216	13.0	38.0	92	9.0	47.0	81	23	4.0	44.0	23
2014	mp	BANQUE CENTRALE-SUPELEC	ENSEA Cergy	1804	23.0	25.0	1372	23.0	22.0	611	23.0	20.0	580	62	19.0	18.0	60
2014	mp	BANQUE CENTRALE-SUPELEC	ENSIIE Evry										523	73	21.0	17.0	75
2014	mp	BANQUE CENTRALE-SUPELEC	ENSIIE Strasbourg										480	16	18.0	13.0	15
2014	mp	BANQUE CENTRALE-SUPELEC	ENSIIE	1788	21.0	26.0	1350	22.0	23.0	589	23.0	20.0		89			90
2014	mp	BANQUE CENTRALE-SUPELEC	CENTRALE PARIS-CI										25	17	17.0	24.0	15
2014	mp	BANQUE CENTRALE-SUPELEC	SUPELEC-CI										37	3	0.0	34.0	5
2014	mp	BANQUE CENTRALE-SUPELEC	CENTRALE LYON-CI										30	3	0.0	34.0	3
2014	mp	BANQUE CENTRALE-SUPELEC	CENTRALE LILLE-CI										43	3	0.0	34.0	3
2014	mp	BANQUE CENTRALE-SUPELEC	CENTRALE NANTES-CI										0	0	0.0	0.0	5
2014	mp	BANQUE CENTRALE-SUPELEC	Institut d'optique Graduate School (SupOptique)-CI										69	1	0.0	0.0	3
2014	mp	BANQUE CENTRALE-SUPELEC	CENTRALE MARSEILLE-CI										50	1	0.0	0.0	2
2014	mp	BANQUE CENTRALE-SUPELEC	Cycle International Centrale-Supelec	486	27.0	22.0	113	16.0	17.0	102	14.0	17.0		28			36
2014	mp	CONCOURS COMMUNS POLYTECHNIQUES	ENSMM Besançon										3692	46	23.0	46.0	41
2014	mp	CONCOURS COMMUNS POLYTECHNIQUES	ENSEIRB-MATMECA Bordeaux Electronique										2731	26	19.0	27.0	35
2014	mp	CONCOURS COMMUNS POLYTECHNIQUES	ENSEIRB-MATMECA Bordeaux Informatique										2639	44	18.0	25.0	50
2014	mp	CONCOURS COMMUNS POLYTECHNIQUES	ENSEIRB-MATMECA Bordeaux Mathématiques et Mécanique										2077	25	12.0	36.0	33
2014	mp	CONCOURS COMMUNS POLYTECHNIQUES	ENSEIRB-MATMECA Bordeaux Télecom.										2533	22	22.0	46.0	28
2014	mp	CONCOURS COMMUNS POLYTECHNIQUES	ENSICAEN Electronique et Physique Appliquée										3133	18	38.0	34.0	20
2014	mp	CONCOURS COMMUNS POLYTECHNIQUES	ENSICAEN Informatique										3626	23	21.0	40.0	30
