year	filiere	banque	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	integres_nb	integres_filles	integres_cinq_demi	integres_rg_median	integres_rg_moyen	places
2021	MP	BANQUE CENTRALE-SUPELEC	CENTRALE MARSEILLE	3550	24,1%	21,8%	1247	21,6%	21,7%	1138	21,5%	21,3%	87	26,4%	21,8%	978	946	80
2021	MP	BANQUE CENTRALE-SUPELEC	CENTRALE CASABLANCA	641	18,7%	23,2%	138	10,1%	24,6%	118	11,9%	21,2%	0	0,0%	0,0%	0	0	8
2021	MP	BANQUE CENTRALE-SUPELEC	CentraleSupélec - statut étudiant - CI										24	25,0%	12,5%	29	26	12
2021	MP	BANQUE CENTRALE-SUPELEC	CENTRALE LYON - CI										7	28,6%	14,3%	51	51	8
2021	MP	BANQUE CENTRALE-SUPELEC	CENTRALE LILLE - CI										5	40,0%	0,0%	69	69	6
2021	MP	BANQUE CENTRALE-SUPELEC	CENTRALE NANTES - CI										10	10,0%	10,0%	61	60	3
2021	MP	BANQUE CENTRALE-SUPELEC	Institut d'optique Graduate School (SupOptique) - CI										14	28,6%	7,1%	167	166	3
2021	MP	BANQUE CENTRALE-SUPELEC	CENTRALE MARSEILLE - CI										2	0,0%	50,0%	80	80	2
2021	MP	BANQUE CENTRALE-SUPELEC	Concours Cycle International Centrale-Supelec MP	672	31,7%	10,4%	238	21,8%	8,4%	217	23,0%	8,3%	62					34
2021	MP	BANQUE CENTRALE-SUPELEC	CENTRALE CASABLANCA - CI	672	31,7%	10,4%	238	21,8%	8,4%	143	24,5%	9,1%	3	66,7%	0,0%	121	122	30
2021	MP	BANQUE CENTRALE-SUPELEC	Arts et Métiers	2545	23,7%	22,4%	1000	21,9%	28,9%	853	23,1%	29,8%	39	38,5%	56,4%	571	539	40
2021	MP	BANQUE CENTRALE-SUPELEC	ENSEA Cergy	2545	23,7%	22,4%	1810	22,6%	24,9%	1325	22,6%	26,8%	48	18,8%	35,4%	1182	1163	60
2021	MP	BANQUE CENTRALE-SUPELEC	EPF campus TROYES										1	0,0%	0,0%	355	355	5
2021	MP	BANQUE CENTRALE-SUPELEC	EPF campus MONTPELLIER										5	20,0%	0,0%	394	395	5
2021	MP	BANQUE CENTRALE-SUPELEC	EPF campus SCEAUX										10	30,0%	20,0%	362	334	5
2021	MP	BANQUE CENTRALE-SUPELEC	Concours EPF Sceaux-Troyes-Montpellier MP	692	31,5%	18,4%	545	31,2%	20,6%	413	32,9%	21,5%	16					15
2021	MP	BANQUE CENTRALE-SUPELEC	ESTP Paris - Travaux Publics (TP) - campus de Cachan										38	23,7%	13,2%	478	472	64
2021	MP	BANQUE CENTRALE-SUPELEC	ESTP Paris - Bâtiment (B) - campus de Cachan										49	42,9%	20,4%	479	464	62
2021	MP	BANQUE CENTRALE-SUPELEC	ESTP Paris - Génie Mécanique et Electrique(GME)										7	42,9%	0,0%	465	466	16
2021	MP	BANQUE CENTRALE-SUPELEC	ESTP Paris - Topographie (T)										2	0,0%	50,0%	493	493	8
2021	MP	BANQUE CENTRALE-SUPELEC	ESTP Paris - Bâtiment (B) - campus de Troyes										2	50,0%	0,0%	513	513	12
2021	MP	BANQUE CENTRALE-SUPELEC	ESTP Paris - Travaux Publics (TP) - campus de Dijon										6	0,0%	16,7%	520	499	8
2021	MP	BANQUE CENTRALE-SUPELEC	Concours ESTP MP	1135	29,1%	21,1%	948	29,3%	21,4%	581	32,2%	20,1%	104					170
2021	MP	BANQUE CENTRALE-SUPELEC	ECOLE NAVALE Brest	624	15,9%	24,8%	195	15,4%	39,0%	104	14,4%	50,0%	31	3,2%	45,2%	39	40	31
2021	MP	CONCOURS COMMUN MINES-PONTS	Chimie ParisTech										0	0,0%	0,0%	0	0	2
2021	MP	CONCOURS COMMUN MINES-PONTS	ENSAE Paris										53	20,8%	24,5%	1016	955	55
2021	MP	CONCOURS COMMUN MINES-PONTS	ENSTA Paris										60	28,3%	18,3%	885	823	63
2021	MP	CONCOURS COMMUN MINES-PONTS	ENSTA Paris - apprentissage										0	0,0%	0,0%	0	0	2
2021	MP	CONCOURS COMMUN MINES-PONTS	IMT Atlantique										89	19,1%	11,2%	1357	1315	85
2021	MP	CONCOURS COMMUN MINES-PONTS	ISAE - SUPAERO Toulouse										70	18,6%	18,6%	652	631	75
2021	MP	CONCOURS COMMUN MINES-PONTS	MINES de NANCY										50	28,0%	28,0%	1243	1206	55
2021	MP	CONCOURS COMMUN MINES-PONTS	MINES SAINT-ETIENNE										44	11,4%	34,1%	1500	1454	50
2021	MP	CONCOURS COMMUN MINES-PONTS	MINES Paris										55	29,1%	10,9%	192	186	55
2021	MP	CONCOURS COMMUN MINES-PONTS	PONTS ParisTech										83	21,7%	24,1%	554	526	84
2021	MP	CONCOURS COMMUN MINES-PONTS	TELECOM Paris										81	13,6%	16,0%	703	625	83
2021	MP	CONCOURS COMMUN MINES-PONTS	Concours CCMP MP	5865	22,8%	19,4%	1821	16,1%	18,8%	1743	16,4%	18,7%	585					609
2021	MP	Concours Mines - Télécom	ECOLE METEOROLOGIE (fonctionnaire)	5466	24,4%	20,4%	2740	21,6%	25,0%	2605	21,4%	25,1%	5	20,0%	20,0%	1028	1154	5
2021	MP	Concours Mines - Télécom	ECOLE METEOROLOGIE (non fonctionnaire)	5466	24,4%	20,4%	2976	21,7%	24,2%	2812	21,5%	24,3%	3	33,3%	0,0%	1976	1945	5
2021	MP	Concours Mines - Télécom	EIVP Paris Civil	5466	24,4%	20,4%	3908	22,5%	22,4%	3440	22,7%	22,7%	23	60,9%	17,4%	2763	2650	23
2021	MP	Concours Mines - Télécom	EIVP Paris Fonctionnaire	5466	24,4%	20,4%	3540	22,2%	23,2%	3129	22,4%	23,6%	4	25,0%	50,0%	1847	1685	4
2021	MP	Concours Mines - Télécom	ENSG Nancy	5466	24,4%	20,4%	3908	22,5%	22,4%	3440	22,7%	22,7%	6	50,0%	0,0%	2509	2383	5
2021	MP	Concours Mines - Télécom	ENSG-Géomatique Marne la Vallée Civil	5466	24,4%	20,4%	3908	22,5%	22,4%	3440	22,7%	22,7%	9	55,6%	22,2%	3056	3031	9
2021	MP	Concours Mines - Télécom	ENSG-Géomatique Marne la Vallée Fonctionnaire	5466	24,4%	20,4%	3540	22,2%	23,2%	3129	22,4%	23,6%	4	25,0%	50,0%	2609	2605	4
2021	MP	Concours Mines - Télécom	ENSIIE Evry	5466	24,4%	20,4%	2976	21,7%	24,2%	2812	21,5%	24,3%	74	17,6%	35,1%	2048	1993	74
2021	MP	Concours Mines - Télécom	ENSSAT Lannion	5466	24,4%	20,4%	3908	22,5%	22,4%	3440	22,7%	22,7%	31	12,9%	16,1%	2872	2730	27
2021	MP	Concours Mines - Télécom	ENSTA Bretagne (filière sous statut étudiant)	5466	24,4%	20,4%	2976	21,7%	24,2%	2812	21,5%	24,3%	42	28,6%	38,1%	1296	1149	43
2021	MP	Concours Mines - Télécom	ENSTA Bretagne (filière sous statut IETA - Direction Générale de l'Armement)	5466	24,4%	20,4%	2491	20,9%	27,3%	2372	20,6%	27,4%	16	25,0%	68,8%	955	937	16
2021	MP	Concours Mines - Télécom	ENTPE Lyon Civil	5466	24,4%	20,4%	2976	21,7%	24,2%	2812	21,5%	24,3%	17	23,5%	29,4%	2494	2387	22
2021	MP	Concours Mines - Télécom	ENTPE Lyon Fonctionnaire	5466	24,4%	20,4%	2740	21,6%	25,0%	2605	21,4%	25,1%	28	32,1%	17,9%	2246	2134	32
2021	MP	Concours Mines - Télécom	IMT Lille Douai	5466	24,4%	20,4%	2976	21,7%	24,2%	2812	21,5%	24,3%	66	31,8%	28,8%	2192	2052	65
2021	MP	Concours Mines - Télécom	IMT Lille Douai Fonct.	5466	24,4%	20,4%	2740	21,6%	25,0%	2605	21,4%	25,1%	2	50,0%	0,0%	2096	2096	3
2021	MP	Concours Mines - Télécom	IMT Mines Albi	5466	24,4%	20,4%	2976	21,7%	24,2%	2812	21,5%	24,3%	52	25,0%	26,9%	1953	1872	53
2021	MP	Concours Mines - Télécom	IMT Mines Alès	5466	24,4%	20,4%	2976	21,7%	24,2%	2812	21,5%	24,3%	62	40,3%	22,6%	1576	1552	62
2021	MP	Concours Mines - Télécom	Institut Mines-Télécom Business School (IMT-BS)	5466	24,4%	20,4%	2976	21,7%	24,2%	2812	21,5%	24,3%	8	37,5%	37,5%	2317	2286	8
2021	MP	Concours Mines - Télécom	Mines Saint Etienne-ISMIN	5466	24,4%	20,4%	2976	21,7%	24,2%	2812	21,5%	24,3%	35	28,6%	37,1%	1589	1559	38
2021	MP	Concours Mines - Télécom	TELECOM Nancy	5466	24,4%	20,4%	3908	22,5%	22,4%	3440	22,7%	22,7%	75	17,3%	18,7%	2382	2280	65
2021	MP	Concours Mines - Télécom	Télécom Physique Strasbourg Informatique et Réseaux	5466	24,4%	20,4%	2976	21,7%	24,2%	2812	21,5%	24,3%	19	5,3%	36,8%	2360	2268	20
2021	MP	Concours Mines - Télécom	Télécom Physique Strasbourg TI-Santé	5466	24,4%	20,4%	2976	21,7%	24,2%	2812	21,5%	24,3%	5	20,0%	80,0%	1954	1796	8
2021	MP	Concours Mines - Télécom	TELECOM St Etienne - Statut apprenti	5466	24,4%	20,4%	3908	22,5%	22,4%	3440	22,7%	22,7%	2	0,0%	0,0%	2581	2581	2
2021	MP	Concours Mines - Télécom	TELECOM St Etienne - Statut étudiant	5466	24,4%	20,4%	3908	22,5%	22,4%	3440	22,7%	22,7%	38	28,9%	18,4%	2557	2480	33
2021	MP	Concours Mines - Télécom	TELECOM SudParis	5466	24,4%	20,4%	2976	21,7%	24,2%	2812	21,5%	24,3%	99	26,3%	32,3%	1100	1054	86
2021	MP	Concours Mines - Télécom	TELECOM SudParis - cursus Sophia-Antipolis	5466	24,4%	20,4%	2976	21,7%	24,2%	2812	21,5%	24,3%	4	25,0%	50,0%	993	966	4
2021	MP	CONCOURS COMMUN INP	Bordeaux INP - ENSC Cognitique										9	33,3%	33,3%	2498	2418	8
2021	MP	CONCOURS COMMUN INP	Bordeaux INP - ENSEIRB-MATMECA Electronique										23	17,4%	30,4%	2117	2122	36
2021	MP	CONCOURS COMMUN INP	Bordeaux INP - ENSEIRB-MATMECA Informatique										36	19,4%	19,4%	1628	1626	54
2021	MP	CONCOURS COMMUN INP	Bordeaux INP - ENSEIRB-MATMECA Mathématiques et Mécanique										37	24,3%	13,5%	2017	1938	41
2021	MP	CONCOURS COMMUN INP	Bordeaux INP - ENSEIRB-MATMECA Télecom.										12	25,0%	25,0%	1889	1888	25
2021	MP	CONCOURS COMMUN INP	Bordeaux INP - ENSPIMA										4	25,0%	0,0%	2697	2518	4
2021	MP	CONCOURS COMMUN INP	CPE LYON Sciences du numérique										15	6,7%	26,7%	3585	3480	12
2021	MP	CONCOURS COMMUN INP	CY TECH Cergy - Génie Civil										16	25,0%	18,8%	3905	3787	10
2021	MP	CONCOURS COMMUN INP	CY TECH Cergy-Pau - Informatique										37	8,1%	5,4%	3416	3383	25
2021	MP	CONCOURS COMMUN INP	CY TECH Cergy-Pau - Mathématiques										44	29,5%	20,5%	3643	3509	35
2021	MP	CONCOURS COMMUN INP	ENAC Toulouse Civil										36	16,7%	38,9%	2021	1954	39
2021	MP	CONCOURS COMMUN INP	ENAC Toulouse Fonctionnaire										5	0,0%	60,0%	460	449	5
2021	MP	CONCOURS COMMUN INP	ENGEES Strasbourg Civil (apprenti)										1	0,0%	100,0%	2874	2874	1
2021	MP	CONCOURS COMMUN INP	ENGEES Strasbourg Civil (étudiant)										9	55,6%	0,0%	3652	3485	9
2021	MP	CONCOURS COMMUN INP	ENGEES Strasbourg Fonctionnaire										3	66,7%	0,0%	2846	2772	3
2021	MP	CONCOURS COMMUN INP	ENSC Lille										1	0,0%	100,0%	2798	2798	2
2021	MP	CONCOURS COMMUN INP	ENSGTI Pau - Energétique										9	22,2%	22,2%	3995	3873	12
2021	MP	CONCOURS COMMUN INP	ENSI Poitiers - Génie de l'Eau et Génie Civil										4	50,0%	50,0%	3818	3760	6
2021	MP	CONCOURS COMMUN INP	ENSI Poitiers Energie										20	35,0%	25,0%	4166	4089	17
2021	MP	CONCOURS COMMUN INP	ENSICAEN Electronique et Physique Appliquée										23	13,0%	26,1%	3126	3139	20
2021	MP	CONCOURS COMMUN INP	ENSICAEN Informatique										33	24,2%	21,2%	2812	2756	30
2021	MP	CONCOURS COMMUN INP	ENSMM Besançon										35	34,3%	25,7%	3474	3357	40
2021	MP	CONCOURS COMMUN INP	Grenoble INP - ENSE3										65	33,8%	10,8%	1886	1827	70
2021	MP	CONCOURS COMMUN INP	Grenoble INP - Pagora										10	40,0%	30,0%	3341	3245	10
2021	MP	CONCOURS COMMUN INP	Grenoble INP - Phelma (Physique Electronique Télécoms)										60	28,3%	25,0%	1539	1494	56
2021	MP	CONCOURS COMMUN INP	Grenoble INP - Phelma (Physique Matériaux Procédés)										36	36,1%	44,4%	946	873	35
2021	MP	CONCOURS COMMUN INP	Grenoble INP - ENSIMAG										131	16,0%	23,7%	742	697	125
2021	MP	CONCOURS COMMUN INP	Grenoble INP - Esisar										12	0,0%	16,7%	2432	2363	11
2021	MP	CONCOURS COMMUN INP	ISAE-ENSMA Poitiers										51	11,8%	39,2%	1638	1626	55
2021	MP	CONCOURS COMMUN INP	ISIMA Clermont-Ferrand										43	27,9%	18,6%	3218	3100	44
2021	MP	CONCOURS COMMUN INP	Lorraine INP - ENSEM - Energie										13	23,1%	38,5%	3748	3407	32
2021	MP	CONCOURS COMMUN INP	Lorraine INP - ENSEM - Spécialité des systèmes numériques										7	28,6%	14,3%	3146	3093	20
2021	MP	CONCOURS COMMUN INP	Lorraine INP - ENSIC										10	50,0%	0,0%	3637	3588	9
2021	MP	CONCOURS COMMUN INP	SeaTech Toulon										24	37,5%	33,3%	3397	3324	22
2021	MP	CONCOURS COMMUN INP	SIGMA Clermont-Ferrand - spécialité mécanique avancée										19	31,6%	15,8%	3618	3472	16
2021	MP	CONCOURS COMMUN INP	ISAE-Supméca Paris										40	10,0%	25,0%	2664	2522	45
2021	MP	CONCOURS COMMUN INP	TELECOM PHYSIQUE Strasbourg										33	30,3%	24,2%	2394	2284	31
2021	MP	CONCOURS COMMUN INP	Toulouse INP - ENSEEIHT - Electronique-Energie-Automatique (EEA)										31	25,8%	29,0%	1284	1246	31
2021	MP	CONCOURS COMMUN INP	Toulouse INP - ENSEEIHT - Mécanique des Fluides-Energetique-Environnement (MFEE)										18	16,7%	22,2%	870	831	18
2021	MP	CONCOURS COMMUN INP	Toulouse INP - ENSEEIHT - Sciences du Numérique										88	11,4%	19,3%	1196	1112	91
2021	MP	CONCOURS COMMUN INP	Toulouse INP - ENSIACET - Génie des Procédés										14	64,3%	21,4%	2917	2842	11
2021	MP	CONCOURS COMMUN INP	Toulouse INP - ENSIACET - Génie Industriel										19	42,1%	21,1%	2668	2583	17
2021	MP	CONCOURS COMMUN INP	Concours CCINP MP	7853	26,8%	18,6%	5074	23,4%	20,8%	4321	23,3%	21,5%	1136					1183
2021	MP	BANQUE EPREUVES CCINP Inter-Filière	ENSIL - ENSCI Limoges Céramique Industrielle										1	0,0%	100,0%	2218*	1875*	45*
2021	MP	BANQUE EPREUVES CCINP Inter-Filière	ENSIL - ENSCI Limoges Eau										2	50,0%	0,0%	1947*	1886*	28*
2021	MP	BANQUE EPREUVES CCINP Inter-Filière	ENSIL - ENSCI Limoges ELT										13	23,1%	38,5%	2147*	2058*	28*
2021	MP	BANQUE EPREUVES CCINP Inter-Filière	ENSIL - ENSCI Limoges Matériaux										2	0,0%	0,0%	1703*	1717*	22*
2021	MP	BANQUE EPREUVES CCINP Inter-Filière	ENSIL - ENSCI Limoges Mécatronique										10	20,0%	20,0%	1633	1558	22*
2021	MP	BANQUE EPREUVES CCINP Inter-Filière	Concours ENSIL-ENSCI Inter Fil.	1001	34,2%	17,9%	705	30,2%	18,7%	705	30,2%	18,7%	28					145
2021	MP	BANQUE EPREUVES CCINP Inter-Filière	Grenoble INP - Génie Industriel	1513	31,3%	18,3%	602	26,1%	23,3%	130	25,4%	26,9%	19	10,5%	31,6%	214	198	76*
2021	MP	BANQUE EPREUVES CCINP Inter-Filière	Lorraine INP - EEIGM	424	36,6%	18,2%	222	36,5%	18,9%	11	27,3%	0,0%	0	0,0%	0,0%	31	30	10*
2021	MP	BANQUE EPREUVES CCINP Inter-Filière	Lorraine INP - ENSGSI	812	33,9%	17,6%	466	30,3%	18,0%	85	38,8%	12,9%	7	42,9%	28,6%	152	171	38*
2021	MP	BANQUE EPREUVES CCINP	ECOLE DE L'AIR Base	701	19,3%	23,7%	228	12,3%	41,2%	61	14,8%	55,7%	3	0,0%	0,0%	30	24	3
2021	MP	BANQUE EPREUVES CCINP	ECOLE DE L'AIR Méca	657	18,0%	24,4%	212	12,3%	43,4%	57	14,0%	57,9%	5	20,0%	80,0%	48	47	5
2021	MP	BANQUE EPREUVES CCINP	ECOLE DE L'AIR Pilote	742	17,5%	21,4%	235	12,3%	36,6%	57	14,0%	52,6%	15	26,7%	53,3%	15	14	15
2021	MP	BANQUE EPREUVES CCINP	ENAC Toulouse - Contrôleurs aériens	964	26,6%	20,9%	31	38,7%	25,8%	14	42,9%	14,3%	4	25,0%	25,0%	6	6	6
2021	MP	BANQUE EPREUVES CCINP	ENSAI Rennes Civil	1940	29,5%	20,8%	1229	27,4%	24,4%	850	28,0%	28,5%	52	25,0%	36,5%	385	353	51
2021	MP	BANQUE EPREUVES CCINP	ENSAI Rennes Fonctionnaire (Attaché INSEE)	1283	26,2%	23,1%	899	25,4%	27,7%	639	26,3%	32,1%	23	17,4%	30,4%	414	396	24
2021	MP	BANQUE EPREUVES CCINP	ENSISA Mulhouse Automatique et Systèmes Embarqués										13	7,7%	38,5%	58	59	3
2021	MP	BANQUE EPREUVES CCINP	ENSISA Mulhouse Informatique et réseaux										5	20,0%	20,0%	21	19	5
2021	MP	BANQUE EPREUVES CCINP	ENSISA Mulhouse Mécanique										2	50,0%	0,0%	128	128	5
2021	MP	BANQUE EPREUVES CCINP	ENSISA Mulhouse Textile et Fibres										5	80,0%	0,0%	126	112	2
2021	MP	BANQUE EPREUVES CCINP	Concours ENSISA MP	1395	30,9%	18,6%	974	28,0%	18,3%	159	41,5%	17,6%	25					15
2021	MP	BANQUE EPREUVES CCINP	EOST Strasbourg	618	35,6%	17,0%	346	34,7%	17,6%	48	47,9%	8,3%	4	50,0%	0,0%	16	16	11
2021	MP	BANQUE EPREUVES CCINP	ESM Saint-Cyr	657	16,3%	23,1%	150	14,0%	41,3%	76	11,8%	56,6%	28	14,3%	60,7%	30	30	28
2021	MP	BANQUE EPREUVES CCINP	Lorraine INP - ENSTIB	538	36,2%	18,8%	362	33,7%	17,1%	16	37,5%	18,8%	5	20,0%	20,0%	4	6	6
2021	MP	CONCOURS POLYTECH Inter-Filière	ENSIBS										11	18,2%	36,4%	4334*	4071*	20*
2021	MP	CONCOURS POLYTECH Inter-Filière	ENSIM Le Mans										7	28,6%	0,0%	5492*	5250*	12*
2021	MP	CONCOURS POLYTECH Inter-Filière	EPISEN - Génie Biomédical et santé (ISBS)										2	50,0%	0,0%	4495*	4303*	10*
2021	MP	CONCOURS POLYTECH Inter-Filière	EPISEN - Système d'information										2	100,0%	0,0%	3592*	2551*	3*
2021	MP	CONCOURS POLYTECH Inter-Filière	EPISEN - Technologie pour la santé										2	100,0%	0,0%	3431*	3186*	3*
2021	MP	CONCOURS POLYTECH Inter-Filière	ESBS Strasbourg										0	0,0%	0,0%	1258*	1331*	3*
2021	MP	CONCOURS POLYTECH Inter-Filière	ESGT le Mans										1	0,0%	0,0%	5241*	5241*	20*
2021	MP	CONCOURS POLYTECH Inter-Filière	ESI Reims - Energetique										1	0,0%	0,0%	5742*	5742*	6*
2021	MP	CONCOURS POLYTECH Inter-Filière	ESI Reims - Génie Urbain et Environnement										1	0,0%	0,0%	4101*	4132*	5*
2021	MP	CONCOURS POLYTECH Inter-Filière	ESI Reims - Packaging										4	75,0%	25,0%	5330*	5294*	6*
2021	MP	CONCOURS POLYTECH Inter-Filière	ESIAB Brest										0	0,0%	0,0%	5405*	5253*	5*
2021	MP	CONCOURS POLYTECH Inter-Filière	ESIR Rennes - Technologies de l'information pour la santé										2	100,0%	50,0%	5617*	5142*	6*
2021	MP	CONCOURS POLYTECH Inter-Filière	ESIR Rennes - Matériaux										1	100,0%	0,0%	3820*	3600*	6*
2021	MP	CONCOURS POLYTECH Inter-Filière	ESIR Rennes - Informatique										7	0,0%	57,1%	2629*	2834*	8*
2021	MP	CONCOURS POLYTECH Inter-Filière	ESIREM Dijon										9	33,3%	22,2%	3303*	3219*	9*
2021	MP	CONCOURS POLYTECH Inter-Filière	ESIROI Saint Denis de La Réunion										0	0,0%	0,0%	0*	0*	3*
2021	MP	CONCOURS POLYTECH Inter-Filière	ESIX Cherbourg GSI										2	50,0%	0,0%	5750*	5750*	8*
2021	MP	CONCOURS POLYTECH Inter-Filière	ESIX Caen Mécatronique et Systèmes Embarqués										2	50,0%	50,0%	5630*	5362*	8*
2021	MP	CONCOURS POLYTECH Inter-Filière	ISAT Nevers - département MIT (Mécanique et Ingénierie des Transports)										0	0,0%	0,0%	1906*	1852*	5*
2021	MP	CONCOURS POLYTECH Inter-Filière	ISAT Nevers - département EPEE (Energies et Moteurs)										2	0,0%	0,0%	3293*	2907*	12*
2021	MP	CONCOURS POLYTECH Inter-Filière	ISAT Nevers - Infrastructures et Réseaux de Transports										2	50,0%	50,0%	5020*	4848*	4*
2021	MP	CONCOURS POLYTECH Inter-Filière	ISIFC Besançon - Génie Biomédical										3	66,7%	0,0%	3636*	3540*	10*
2021	MP	CONCOURS POLYTECH Inter-Filière	ISTY Vélizy										2	0,0%	50,0%	4603*	4897*	3*
2021	MP	CONCOURS POLYTECH Inter-Filière	Polytech Angers Bâtiment : Exploitation, Maintenance et Sécurité										0	0,0%	0,0%	5312*	5312*	2*
2021	MP	CONCOURS POLYTECH Inter-Filière	Polytech Angers Qualité Innovation Fiabilité										2	100,0%	50,0%	5110*	5110*	2*
2021	MP	CONCOURS POLYTECH Inter-Filière	Polytech Angers Systèmes Automatisés et Génie Informatique										2	0,0%	50,0%	3589*	3220*	4*
2021	MP	CONCOURS POLYTECH Inter-Filière	Polytech Annecy-Chambéry - Bâtiment Eco-construction Energie										0	0,0%	0,0%	5161*	4802*	10*
2021	MP	CONCOURS POLYTECH Inter-Filière	Polytech Annecy-Chambéry - Ecologie industrielle et territoriale										0	0,0%	0,0%	5642*	5357*	5*
2021	MP	CONCOURS POLYTECH Inter-Filière	Polytech Annecy-Chambéry - Informatique données Usages										4	0,0%	25,0%	4703*	4542*	5*
2021	MP	CONCOURS POLYTECH Inter-Filière	Polytech Annecy-Chambéry - Mécanique Mécatronique Matériaux composites										2	0,0%	50,0%	4557*	4243*	8*
2021	MP	CONCOURS POLYTECH Inter-Filière	Polytech Annecy-Chambéry - Systèmes Numériques – Instrumentation										6	50,0%	0,0%	5057*	5122*	4*
2021	MP	CONCOURS POLYTECH Inter-Filière	Polytech Clermont-Ferrand - Génie Biologique										0	0,0%	0,0%	2768*	2857*	5*
2021	MP	CONCOURS POLYTECH Inter-Filière	Polytech Clermont-Ferrand - Génie Civil										10	30,0%	20,0%	4937*	4721*	16*
2021	MP	CONCOURS POLYTECH Inter-Filière	Polytech Clermont-Ferrand - Génie Electrique										1	0,0%	0,0%	4516*	4516*	6*
2021	MP	CONCOURS POLYTECH Inter-Filière	Polytech Clermont-Ferrand - Génie Mathématique et Modélisation										13	38,5%	23,1%	4392*	3894*	14*
2021	MP	CONCOURS POLYTECH Inter-Filière	Polytech Clermont-Ferrand - Génie Physique										4	50,0%	25,0%	4763*	4618*	9*
2021	MP	CONCOURS POLYTECH Inter-Filière	Polytech Grenoble - Géotechnique et génie civil										3	0,0%	0,0%	4559*	4150*	6*
2021	MP	CONCOURS POLYTECH Inter-Filière	Polytech Grenoble - Matériaux										3	0,0%	33,3%	4478*	4296*	8*
2021	MP	CONCOURS POLYTECH Inter-Filière	Polytech Grenoble - Prévention des risques										3	33,3%	33,3%	5095*	4799*	7*
2021	MP	CONCOURS POLYTECH Inter-Filière	Polytech Grenoble - Informatique										7	28,6%	0,0%	3075*	2912*	8*
