year	filiere	banque	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	integres_nb	integres_filles	integres_cinq_demi	integres_rg_median	integres_rg_moyen	integres_places
2020	psi	CONCOURS POLYTECH Inter-Filière	Polytech Nice-Sophia-Génie biologique										0	0.0	0.0	1659	1454	3
2020	psi	CONCOURS POLYTECH Inter-Filière	Polytech Nice-Sophia-Génie de l'eau										1	0.0	100.0	4348	4087	10
2020	psi	CONCOURS POLYTECH Inter-Filière	Polytech Nice-Sophia-Informatique										1	0.0	0.0	2055	1967	14
2020	psi	CONCOURS POLYTECH Inter-Filière	Polytech Nice-Sophia-Mathématiques appliquées, Modélisation										3	0.0	33.3	2758	2706	15
2020	psi	CONCOURS POLYTECH Inter-Filière	Polytech Orléans-Génie civil et géo-environnement										3	66.7	0.0	4606	4465	14
2020	psi	CONCOURS POLYTECH Inter-Filière	Polytech Orléans-Génie industriel										0	0.0	0.0	4861	4820	7
2020	psi	CONCOURS POLYTECH Inter-Filière	Polytech Orléans-Génie physique et systèmes embarqués										3	0.0	33.3	4899	4789	6
2020	psi	CONCOURS POLYTECH Inter-Filière	Polytech Orléans-Innovation en Conception et Matériaux										1	0.0	100.0	5189	5168	8
2020	psi	CONCOURS POLYTECH Inter-Filière	Polytech Orléans-Technologies pour l'Énergie, l'Aérospatial et la Motorisation										5	20.0	20.0	2709	2544	14
2020	psi	CONCOURS POLYTECH Inter-Filière	Polytech Paris-Saclay-Electronique, Energie, Systèmes										5	0.0	0.0	3253	2980	6
2020	psi	CONCOURS POLYTECH Inter-Filière	Polytech Paris-Saclay-Informatique										0	0.0	0.0	1768	1680	2
2020	psi	CONCOURS POLYTECH Inter-Filière	Polytech Paris-Saclay-Photonique et systèmes optroniques										2	0.0	0.0	4491	4447	5
2020	psi	CONCOURS POLYTECH Inter-Filière	Polytech Paris-Saclay-Matériaux										0	0.0	0.0	4537	4533	4
2020	psi	CONCOURS POLYTECH Inter-Filière	Polytech Sorbonne-Electronique et Informatique										1	0.0	0.0	2387	2416	4
2020	psi	CONCOURS POLYTECH Inter-Filière	Polytech Sorbonne-Matériaux										2	0.0	50.0	4009	4052	8
2020	psi	CONCOURS POLYTECH Inter-Filière	Polytech Sorbonne-Mathématiques Appliquées et Informatique										0	0.0	0.0	656	828	3
2020	psi	CONCOURS POLYTECH Inter-Filière	Polytech Sorbonne-Robotique										3	33.3	0.0	2785	2497	5
2020	psi	CONCOURS POLYTECH Inter-Filière	Polytech Sorbonne-Sciences de la Terre										2	50.0	0.0	4804	4475	15
2020	psi	CONCOURS POLYTECH Inter-Filière	Polytech Tours-Électronique, Énergie électrique										2	50.0	0.0	4745	4525	2
2020	psi	CONCOURS POLYTECH Inter-Filière	Polytech Tours-Génie de l'aménagement et de l'environnement										5	40.0	0.0	3760	3505	7
2020	psi	CONCOURS POLYTECH Inter-Filière	Polytech Tours-Informatique										1	0.0	0.0	3425	3203	7
2020	psi	CONCOURS POLYTECH Inter-Filière	Polytech Tours-Mécanique, Conception de systèmes										1	0.0	0.0	4123	3969	7
2020	psi	CONCOURS POLYTECH Inter-Filière	Sup Galilée Villetaneuse										5	20.0	20.0	4532	4265	24
2020	psi	CONCOURS POLYTECH Inter-Filière	¥Concours POLYTECH MP-PC-PSI	2844	27.8	16.4				2144	27.1	16.1	192					739
2020	psi	Puissance Alpha	EFREI Paris	1202	28.6	14.7				1108	28.7	15.0	22	13.6	0.0	990	937	40
2020	psi	Puissance Alpha	ELISA Aérospace Saint Quentin (80)	1202	28.6	14.7				529	28.7	17.8	4	0.0	25.0	450	443	15
2020	psi	Puissance Alpha	ESAIP Angers / Aix-en-Provence	1202	28.6	14.7				1081	28.8	14.9	6	0.0	16.7	1060	1020	15
2020	psi	Puissance Alpha	ESEO Angers-Paris Vélizy	1202	28.6	14.7				829	29.0	14.6	2	50.0	0.0	793	793	20
2020	psi	Puissance Alpha	ESIEA Paris-Laval	1202	28.6	14.7				1017	28.6	14.7	0	0.0	0.0	0	0	15
2020	psi	Puissance Alpha	ESIEE Amiens	1202	28.6	14.7				941	28.9	14.5	3	0.0	66.7	733	747	12
2020	psi	Puissance Alpha	ESIEE Paris	1202	28.6	14.7				1002	28.7	14.8	26	23.1	15.4	748	726	30
2020	psi	Puissance Alpha	HEI	1202	28.6	14.7				1127	28.8	14.8	24	33.3	37.5	986	939	25
2020	psi	Puissance Alpha	ISEN Lille	1202	28.6	14.7				981	28.7	14.6	4	25.0	25.0	862	824	15
2020	psi	Puissance Alpha	ISEN Yncréa Méditerrannée-Nîmes										3	66.7	33.3	977	948	10
2020	psi	Puissance Alpha	ISEN Yncréa Méditerrannée-Toulon										8	25.0	50.0	897	739	10
2020	psi	Puissance Alpha	¥Concours ISEN Méditerrannée PSI	1202	28.6	14.7				1054	28.7	15.1	11					20
2020	psi	Puissance Alpha	ISEN Yncréa Ouest-Brest										3	66.7	0.0	824	760	10
2020	psi	Puissance Alpha	ISEN Yncréa Ouest-Nantes										1	0.0	0.0	812	812	10
2020	psi	Puissance Alpha	¥Concours ISEN Ouest PSI	1202	28.6	14.7				1054	28.7	15.1	4					20
2020	psi	Puissance Alpha	ISEP Paris	1202	28.6	14.7				1038	28.5	15.0	4	0.0	0.0	782	820	25
2020	psi	Puissance Alpha	3IL Ingénieurs	1202	28.6	14.7				782	28.5	15.0	0	0.0	0.0	0	0	15
2020	psi	Avenir Prépas	ECE LYON										5	20.0	20.0	924	900	8
2020	psi	Avenir Prépas	ECE PARIS										34	23.5	20.6	1103	1065	45
2020	psi	Avenir Prépas	ECE PARIS (statut apprentissage)										3	33.3	0.0	1188	1142	3
2020	psi	Avenir Prépas	¥Concours ECE Paris-Lyon PSI	1544	27.6	17.6				1364	27.5	18.1	42					56
2020	psi	Avenir Prépas	EIGSI Casablanca	1544	27.6	17.6				1272	27.1	18.2	0	0.0	0.0	0	0	5
2020	psi	Avenir Prépas	EIGSI La Rochelle	1544	27.6	17.6				1272	27.1	18.2	26	34.6	7.7	1083	1050	30
2020	psi	Avenir Prépas	ESIGELEC Rouen	1544	27.6	17.6				1424	27.8	18.1	21	42.9	28.6	1237	1159	40
2020	psi	Avenir Prépas	ESILV Paris-La Défense	1544	27.6	17.6				1360	27.5	18.1	54	13.0	11.1	638	632	55
2020	psi	Avenir Prépas	ESITC Caen	1544	27.6	17.6				950	26.4	20.1	4	50.0	0.0	827	801	20
2020	psi	Avenir Prépas	ESTACA Laval Aéronautique et spatial										4	0.0	25.0	266	259	2
2020	psi	Avenir Prépas	ESTACA Laval Automobile										7	14.3	28.6	376	343	4
2020	psi	Avenir Prépas	ESTACA Paris-Saclay Aéronautique et spatial										4	0.0	25.0	331	334	3
2020	psi	Avenir Prépas	ESTACA Paris-Saclay Automobile ou Transports Guidés										6	0.0	0.0	367	335	4
2020	psi	Avenir Prépas	¥Concours ESTACA Paris-Saclay/Laval PSI	1544	27.6	17.6				620	26.0	24.5	21					13
2020	psi	FESIC	ECAM Lyon	778	30.5	15.9				372	28.8	18.5	4	25.0	0.0	295	287	20
2020	psi	FESIC	ECAM Rennes	778	30.5	15.9				687	30.9	16.7	9	55.6	22.2	589	550	18
2020	psi	FESIC	ECAM Strasbourg Europe	778	30.5	15.9				697	30.7	16.5	17	41.2	35.3	558	528	20
2020	psi	FESIC	ECAM-EPMI Cergy-Pontoise	778	30.5	15.9				722	31.0	16.2	20	30.0	25.0	688	670	20
2020	psi	FESIC	UniLasalle – Rennes EME	778	30.5	15.9				358	29.3	18.4	0	0.0	0.0	0	0	5
2020	psi	FESIC	UniLaSalle Beauvais-Sciences de la Terre et Environnement	778	30.5	15.9				622	30.7	15.8	2	50.0	0.0	337	337	4
2020	psi	Autres écoles E3A	EIDD Paris	671	31.7	14.5				441	30.4	14.3	13	23.1	15.4	325	297	15
2020	psi	Autres écoles E3A	EIL Côte d'Opale-Calais (informatique)										12	41.7	25.0	218	217	15
2020	psi	Autres écoles E3A	EIL Côte d'Opale-Dunkerque (Génie Energétique et Environnement)										6	33.3	16.7	283	275	5
2020	psi	Autres écoles E3A	EIL Côte d'Opale-Longuenesse (Génie Industriel)										22	27.3	13.6	301	296	30
2020	psi	Autres écoles E3A	¥Concours EIL Côte d'Opale Longuenesse-Calais-Dunkerque PSI	462	30.1	14.1				389	28.5	13.6	40					50
2020	psi	Autres écoles E3A	ENSAIT Roubaix										12	50.0	16.7	253	229	15
2020	psi	Autres écoles E3A	ENSAIT Roubaix-Formation en alternance										2	100.0	50.0	290	290	2
2020	psi	Autres écoles E3A	¥Concours ENSAIT Roubaix PSI	568	33.5	16.2				354	32.8	16.9	14					17
2020	psi	Autres écoles E3A	ESB Nantes	316	35.8	11.4				176	38.6	8.5	1	0.0	0.0	172	172	15
2020	psi	Autres écoles E3A	ESTIA Bidart	515	34.2	13.0				397	33.2	12.3	13	38.5	7.7	293	283	35
2020	psi	Autres écoles E3A	IMT Lille Douai en Partenariat ISPA	688	32.0	13.2				534	31.3	12.4	4	25.0	0.0	298	333	10
2020	psi	Autres écoles E3A	ISMANS-Groupe CESI Le Mans	374	32.1	12.3				354	32.2	12.4	9	33.3	0.0	239	190	15
2020	psi	Autres écoles E3A	Paoli Tech	460	31.1	12.6				327	30.3	13.8	0	0.0	0.0	239	236	4
2020	psi	Autres écoles E3A	Toulouse INP-ENIT	996	31.9	14.7				494	31.4	12.8	4	75.0	0.0	269	329	6
2020	psi	Groupe INSA Inter-Filière	INSA Hauts de France Génie civil et bâtiment	2294	36.4	19.4				1186	38.2	18.7	8	37.5	0.0	925	919	8
2020	psi	Groupe INSA Inter-Filière	INSA Hauts de France Génie civil et bâtiment	2396	25.2	17.7				1278	25.0	20.6	5	40.0	20.0	840	788	5
2020	psi	Groupe INSA Inter-Filière	INSA Hauts de France Informatique et Cybersécurité	3132	23.5	19.5				1047	22.4	21.7	2	0.0	0.0	750	811	3
2020	psi	Groupe INSA Inter-Filière	INSA Hauts de France Mécanique et Energétique										28	32.1	21.4	1663	1640	35
2020	psi	Groupe INSA Inter-Filière	INSA Hauts de France Génie Industriel										12	41.7	41.7	1511	1394	10
2020	psi	Groupe INSA Inter-Filière	INSA Hauts de France Mécatronique										19	0.0	10.5	1511	1428	16
2020	psi	Groupe INSA Inter-Filière	¥Concours INSA Domaine Génie mécanique, génie industriel et mécatronique PSI-PT	3281	21.0	17.7				1956	21.3	19.4	59					61
2020	psi	Groupe INSA Inter-Filière	ESITech Rouen Technologies du Vivant										2	100.0	0.0	747	747	3
2020	psi	Groupe INSA Inter-Filière	INSA Lyon Biosciences										5	80.0	20.0	230	211	6
2020	psi	Groupe INSA Inter-Filière	INSA Toulouse Génie Biologique										2	100.0	0.0	153	153	2
2020	psi	Groupe INSA Inter-Filière	ISIS Castres Informatique pour la Santé										13	46.2	15.4	1699	1667	2
2020	psi	Groupe INSA Inter-Filière	¥Concours INSA Domaine¥Biotechnologies-santé MP-PC-PSI-BCPST-TPC	4009	47.3	19.8				2097	49.7	21.5	22					13
2020	psi	Groupe INSA Inter-Filière	INSA Lyon Génie Energétique et Environnement										5	40.0	20.0	266	221	5
2020	psi	Groupe INSA Inter-Filière	INSA Rouen Normandie Chimie et Procédés										3	33.3	0.0	1046	1037	4
2020	psi	Groupe INSA Inter-Filière	INSA Rouen Normandie Energétique et Propulsion										4	75.0	25.0	992	885	4
2020	psi	Groupe INSA Inter-Filière	INSA Rouen Normandie Maîtrise des Risques Industriels										6	33.3	16.7	1138	1160	6
2020	psi	Groupe INSA Inter-Filière	INSA Strasbourg Génie Climatique et Energétique										10	50.0	20.0	1299	1176	12
2020	psi	Groupe INSA Inter-Filière	INSA Toulouse Génie des Procédés et environnement										5	40.0	40.0	750	689	10
2020	psi	Groupe INSA Inter-Filière	Sup'EnR Perpignan Energétique et Energies Renouvelables										2	50.0	0.0	1385	1385	2
2020	psi	Groupe INSA Inter-Filière	¥Concours INSA Domaine¥Energétique – Génie Chimique – Environnement MP-PC-PSI	4146	37.5	19.3				1506	37.5	21.6	35					43
2020	psi	Groupe INSA Inter-Filière	INSA Euro-Méditerranée Maroc Génie Electrique										0	0.0	0.0	0	0	3
2020	psi	Groupe INSA Inter-Filière	INSA Lyon Génie Electrique										8	25.0	0.0	312	295	8
2020	psi	Groupe INSA Inter-Filière	INSA Rennes Electronique et Informatique Industrielle										2	0.0	50.0	1014	1014	2
2020	psi	Groupe INSA Inter-Filière	INSA Rennes Système et Réseaux de Communication										3	0.0	33.3	1793	1583	5
2020	psi	Groupe INSA Inter-Filière	INSA Strasbourg Génie Electrique										8	25.0	25.0	1411	1367	10
2020	psi	Groupe INSA Inter-Filière	INSA Toulouse Automatique et Electronique										2	50.0	0.0	630	643	3
2020	psi	Groupe INSA Inter-Filière	¥Concours INSA Domaine Génie électrique, électronique, automatique MP-PC-PSI-PT	4812	24.9	18.7				1964	24.2	20.1	23					31
2020	psi	Groupe INSA Inter-Filière	INSA Lyon Génie Civil et Urbanisme										7	28.6	0.0	140	135	7
2020	psi	Groupe INSA Inter-Filière	INSA Rennes Génie Civil et Urbain										2	50.0	50.0	387	387	2
2020	psi	Groupe INSA Inter-Filière	INSA Rouen Normandie Génie Civil et constructions durables										2	100.0	50.0	760	760	2
2020	psi	Groupe INSA Inter-Filière	INSA Strasbourg Génie Civil										3	33.3	0.0	815	721	3
2020	psi	Groupe INSA Inter-Filière	INSA Strasbourg Topographie										2	50.0	50.0	828	732	4
2020	psi	Groupe INSA Inter-Filière	INSA Toulouse Génie Civil										1	0.0	0.0	243	243	1
2020	psi	Groupe INSA Inter-Filière	¥Concours INSA Domaine Génie civil, urbanisme, topographie MP-PC	2294	36.4	19.4				1186	38.2	18.7	17					19
2020	psi	Groupe INSA Inter-Filière	INSA Lyon Génie Civil et Urbanisme										9	22.2	0.0	160	156	9
2020	psi	Groupe INSA Inter-Filière	INSA Rennes Génie Civil et Urbain										2	50.0	50.0	261	261	2
2020	psi	Groupe INSA Inter-Filière	INSA Rouen Normandie Génie Civil et constructions durables										2	0.0	0.0	388	388	2
2020	psi	Groupe INSA Inter-Filière	INSA Strasbourg Génie Civil										12	33.3	8.3	509	485	12
2020	psi	Groupe INSA Inter-Filière	INSA Strasbourg Topographie										10	10.0	30.0	1008	954	10
2020	psi	Groupe INSA Inter-Filière	INSA Toulouse Génie Civil										1	0.0	0.0	290	290	2
2020	psi	Groupe INSA Inter-Filière	¥Concours INSA Domaine Génie civil, urbanisme, topographie PSI-PT	2396	25.2	17.7				1278	25.0	20.6	36					37
2020	psi	Groupe INSA Inter-Filière	INSA Centre Val de Loire Sécurité et Technologies Informatiques										2	0.0	0.0	724	724	1
2020	psi	Groupe INSA Inter-Filière	INSA Euro-Méditerranée Maroc Systèmes d'Information et de Communication										0	0.0	0.0	0	0	2
2020	psi	Groupe INSA Inter-Filière	INSA Lyon Télécommunications, services et usages										4	25.0	0.0	254	251	4
2020	psi	Groupe INSA Inter-Filière	INSA Rennes Informatique										1	100.0	0.0	393	393	2
2020	psi	Groupe INSA Inter-Filière	INSA Rouen Normandie Architecture des Systèmes d'Information										2	0.0	50.0	541	541	2
2020	psi	Groupe INSA Inter-Filière	INSA Rouen Normandie Génie Mathématique										2	50.0	0.0	145	145	2
2020	psi	Groupe INSA Inter-Filière	INSA Toulouse Informatique et Réseaux										6	0.0	16.7	341	325	6
2020	psi	Groupe INSA Inter-Filière	INSA Toulouse Mathématiques appliquées										3	33.3	0.0	392	396	3
2020	psi	Groupe INSA Inter-Filière	¥Concours INSA Domaine Informatique, mathématique, modélisation PC-PSI-PT	3132	23.5	19.5				1047	22.4	21.7	20					22
2020	psi	Groupe INSA Inter-Filière	INSA Centre Val de Loire Génie des Systèmes Industriels										8	50.0	12.5	1793	1689	18
2020	psi	Groupe INSA Inter-Filière	INSA Euro-Méditerranée Maroc Génie Mécanique et Energétique										0	0.0	0.0	0	0	4
2020	psi	Groupe INSA Inter-Filière	INSA Lyon Génie Industriel										8	0.0	12.5	281	231	8
2020	psi	Groupe INSA Inter-Filière	INSA Lyon Génie Mécanique										28	14.3	10.7	289	284	30
2020	psi	Groupe INSA Inter-Filière	INSA Rennes Génie Mécanique et Automatique										4	50.0	0.0	690	714	4
2020	psi	Groupe INSA Inter-Filière	INSA Rouen Normandie Mécanique										2	0.0	0.0	857	874	3
2020	psi	Groupe INSA Inter-Filière	INSA Strasbourg Génie Mécanique										21	28.6	14.3	1042	991	22
2020	psi	Groupe INSA Inter-Filière	INSA Strasbourg Mécatronique										4	50.0	25.0	538	525	4
2020	psi	Groupe INSA Inter-Filière	INSA Strasbourg Plasturgie										3	33.3	0.0	1684	1687	14
2020	psi	Groupe INSA Inter-Filière	INSA Toulouse Génie Mécanique										3	33.3	33.3	523	529	4
2020	psi	Groupe INSA Inter-Filière	¥Concours INSA Domaine Génie mécanique, génie industriel et mécatronique PSI-PT	3281	21.0	17.7				1956	21.3	19.4	81					111
2020	psi	Groupe INSA Inter-Filière	ESITech Rouen Génie Physique										3	100.0	0.0	1770	1855	4
2020	psi	Groupe INSA Inter-Filière	INSA Centre Val de Loire Maîtrise des Risques Industriels										4	50.0	0.0	2007	1947	23
2020	psi	Groupe INSA Inter-Filière	INSA Lyon Science et Génie des Matériaux										10	30.0	20.0	432	351	10
2020	psi	Groupe INSA Inter-Filière	INSA Rennes Science et Génie des Matériaux										3	100.0	33.3	1491	1390	3
2020	psi	Groupe INSA Inter-Filière	INSA Toulouse Génie Physique										7	42.9	14.3	700	635	6
2020	psi	Groupe INSA Inter-Filière	¥Concours INSA Domaine Génie physique et matériaux MP-PC-PSI	4540	32.5	19.2				2206	33.7	19.9	27					46
2020	psi	Groupe INSA Inter-Filière	ESITech Rouen Génie Physique										0	0.0	0.0	0	0	2
2020	psi	Groupe INSA Inter-Filière	INSA Centre Val de Loire Maîtrise des Risques Industriels										1	100.0	0.0	584	584	7
2020	psi	Groupe INSA Inter-Filière	INSA Lyon Science et Génie des Matériaux										1	0.0	0.0	44	44	1
2020	psi	Groupe INSA Inter-Filière	INSA Rennes Science et Génie des Matériaux										1	0.0	0.0	175	175	1
2020	psi	Groupe INSA Inter-Filière	INSA Toulouse Génie Physique										1	100.0	0.0	33	33	1
2020	psi	Groupe INSA Inter-Filière	¥Concours INSA Domaine Génie physique et matériaux TSI-PT-TPC	1609	14.2	19.1				702	13.2	21.5	4					12
2020	psi	CESI	CESI Angoulême										1	0.0	0.0	81	81	8
2020	psi	CESI	CESI Arras										4	25.0	0.0	131	130	10
2020	psi	CESI	CESI Bordeaux										2	0.0	50.0	141	141	8
2020	psi	CESI	CESI Lyon										5	60.0	40.0	138	120	12
2020	psi	CESI	CESI Rouen										1	0.0	0.0	68	68	8
2020	psi	CESI	CESI Nancy										0	0.0	0.0	0	0	8
2020	psi	CESI	CESI Nanterre										9	55.6	22.2	139	122	20
2020	psi	CESI	CESI Nice Sophia Antipolis										1	0.0	0.0	23	23	5
2020	psi	CESI	CESI Saint-Nazaire										1	100.0	100.0	156	156	10
2020	psi	CESI	¥Concours CESI Ecole d'Ingénieurs-Ingénieur Généraliste	385	30.6	15.8				162	36.4	17.3	24					89
2020	psi	CESI	CESI Aix-en-Provence										1	0.0	0.0	31	31	2
2020	psi	CESI	CESI Arras										1	0.0	0.0	48	48	4
2020	psi	CESI	CESI Bordeaux										1	0.0	0.0	25	25	2
2020	psi	CESI	CESI La Rochelle										0	0.0	0.0	0	0	2
2020	psi	CESI	CESI Lille										0	0.0	0.0	0	0	3
2020	psi	CESI	CESI Lyon										0	0.0	0.0	0	0	2
2020	psi	CESI	CESI Rouen										2	0.0	0.0	39	39	2
2020	psi	CESI	CESI Nancy										1	0.0	0.0	34	34	2
2020	psi	CESI	CESI Nanterre										0	0.0	0.0	0	0	7
2020	psi	CESI	CESI Nice Sophia Antipolis										0	0.0	0.0	0	0	2
2020	psi	CESI	CESI Orléans										0	0.0	0.0	0	0	3
2020	psi	CESI	CESI Pau										0	0.0	0.0	0	0	2
2020	psi	CESI	CESI Reims										1	0.0	0.0	33	33	2
2020	psi	CESI	CESI Saint-Nazaire										0	0.0	0.0	0	0	5
2020	psi	CESI	CESI Strasbourg										1	0.0	0.0	4	4	6
2020	psi	CESI	CESI Toulouse										0	0.0	0.0	0	0	3
2020	psi	CESI	¥Concours CESI Ecole d'Ingénieurs-Ingénieur en Informatique (interFilère)	114	11.4	7.9				53	11.3	7.5	8					49
2020	psi	EPITA	EPITA										16	12.5	6.2	136	133	15
2020	psi	EPITA	IPSA Paris										14	42.9	0.0	156	146	14
2020	psi	EPITA	IPSA Toulouse										11	18.2	27.3	72	74	7
2020	psi	EPITA	ESME SUDRIA Paris										4	25.0	0.0	140	145	16
2020	psi	EPITA	¥Concours EPITA / IPSA / ESME PSI	427	26.9	13.6				252	23.4	13.5	45					52
