year	filiere	banque	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	integres_nb	integres_filles	integres_cinq_demi	integres_rg_median	integres_rg_moyen	places
2020	pt	CENTRALE-SUPELEC	CentraleSupélec-cursus apprenti-Campus Metz										11	0.0	9.1	124	126	10
2020	pt	CENTRALE-SUPELEC	CENTRALE CASABLANCA										2	0.0	0.0	685	685	5
2020	pt	CENTRALE-SUPELEC	CentraleSupélec-cursus apprenti-Campus Rennes										10	10.0	0.0	75	72	10
2020	pt	CENTRALE-SUPELEC	CentraleSupélec-statut étudiant										20	5.0	10.0	26	26	20
2020	pt	CENTRALE-SUPELEC	CENTRALE LYON										24	8.3	4.2	86	88	24
2020	pt	CENTRALE-SUPELEC	Institut d'optique Graduate School (SupOptique)										16	12.5	12.5	718	663	10
2020	pt	CENTRALE-SUPELEC	CENTRALE LILLE										12	0.0	16.7	169	165	12
2020	pt	CENTRALE-SUPELEC	CENTRALE NANTES										8	12.5	0.0	56	58	20
2020	pt	CENTRALE-SUPELEC	CENTRALE MARSEILLE										5	0.0	0.0	257	226	5
2020	pt	CENTRALE-SUPELEC	¥Concours Centrale-Supélec PT	1497	14.0	15.9				1482	14.2	15.8	108					116
2020	pt	CONCOURS COMMUN MINES-PONTS	ENSTA Paris										10	10.0	20.0	75	81	12
2020	pt	CONCOURS COMMUN MINES-PONTS	ENSTA Paris-apprentissage										3	0.0	0.0	148	158	4
2020	pt	CONCOURS COMMUN MINES-PONTS	IMT Atlantique cursus Brest-Nantes-Rennes-Toulouse										8	25.0	12.5	159	149	6
2020	pt	CONCOURS COMMUN MINES-PONTS	IMT Atlantique cursus Sophia Antipolis										0	0.0	0.0	0	0	1
2020	pt	CONCOURS COMMUN MINES-PONTS	ISAE-SUPAERO Toulouse										6	0.0	0.0	50	52	6
2020	pt	CONCOURS COMMUN MINES-PONTS	MINES de NANCY										4	25.0	25.0	170	172	4
2020	pt	CONCOURS COMMUN MINES-PONTS	MINES SAINT-ETIENNE										7	14.3	0.0	178	172	5
2020	pt	CONCOURS COMMUN MINES-PONTS	MINES ParisTech										5	0.0	20.0	10	12	5
2020	pt	CONCOURS COMMUN MINES-PONTS	PONTS ParisTech										5	40.0	0.0	49	42	5
2020	pt	CONCOURS COMMUN MINES-PONTS	TELECOM Paris cursus Paris										1	0.0	0.0	48	48	1
2020	pt	CONCOURS COMMUN MINES-PONTS	TELECOM Paris cursus Sophia										1	0.0	100.0	62	62	1
2020	pt	CONCOURS COMMUN MINES-PONTS	¥Concours commun Mines-Ponts PT	1290	14.6	15.3				246	11.8	8.1	50					50
2020	pt	Concours Mines - Télécom	IMT Mines Albi										6	33.3	16.7	556	552	5
2020	pt	Concours Mines - Télécom	IMT Mines Alès										23	26.1	4.3	641	585	23
2020	pt	Concours Mines - Télécom	ENSTA Bretagne (filière sous statut étudiant)										15	26.7	6.7	208	206	15
2020	pt	Concours Mines - Télécom	IMT Lille Douai										14	7.1	7.1	562	557	20
2020	pt	Concours Mines - Télécom	Mines Saint Etienne-ISMIN										7	0.0	0.0	493	464	7
2020	pt	Concours Mines - Télécom	TELECOM SudParis										7	14.3	14.3	229	217	7
2020	pt	Concours Mines - Télécom	¥Concours Mines-Télécom PT	1832	15.7	16.7				715	13.1	16.8	72					77
2020	pt	Concours Mines - Télécom	ENSTA Bretagne (filière sous statut IETA-Direction Générale de l'Armement)	1832	15.7	16.7				602	12.5	19.9	3	33.3	33.3	59	60	3
2020	pt	Concours Mines - Télécom	ENSG-Géomatique Marne la Vallée Civil										3	66.7	0.0	952	966	2
2020	pt	Concours Mines - Télécom	ENSSAT Lannion										2	0.0	0.0	880	880	5
2020	pt	Concours Mines - Télécom	TELECOM Nancy										8	25.0	37.5	772	787	10
2020	pt	Concours Mines - Télécom	TELECOM St Etienne-Statut étudiant										4	50.0	50.0	739	750	5
2020	pt	Concours Mines - Télécom	¥Concours Mines-Télécom Spécifique PT	1832	15.7	16.7				1184	14.5	18.9	17					22
2020	pt	CONCOURS COMMUN ENSAM	Arts et Métiers										549	11.8	24.2	535	529	540
2020	pt	CONCOURS COMMUN ENSAM	Arts et Métiers-ingénieurs militaires										7	0.0	28.6	717	645	10
2020	pt	CONCOURS COMMUN ENSAM	Arts et Métiers-voie de l'apprentissage										5	20.0	40.0	387	474	15
2020	pt	CONCOURS COMMUN ENSAM	ENSEA Cergy										17	5.9	47.1	1205	1137	20
2020	pt	CONCOURS COMMUN ENSAM	¥Concours ARTS ET MÉTIERS ParisTech PT	2259	14.2	16.3				1400	12.5	19.4	578					585
2020	pt	CONCOURS ECOLE POLYTECHNIQUE	ECOLE POLYTECHNIQUE	380	12.9	12.6				13	15.4	0.0	11	18.2	0.0	6	6	11
2020	pt	CONCOURS ENS DE CACHAN	ENS Paris-Saclay	1666	13.3	16.9				295	9.5	16.9	37	18.9	27.0	147	149	37
2020	pt	CONCOURS ENS DE CACHAN	ENS Rennes	1592	13.0	17.3				385	9.9	20.3	10	0.0	30.0	237	229	10
2020	pt	CONCOURS COMMUN INP	Bordeaux INP-ENSEIRB-MATMECA Electronique										9	0.0	22.2	976	933	4
2020	pt	CONCOURS COMMUN INP	Bordeaux INP-ENSPIMA										2	0.0	0.0	817	817	1
2020	pt	CONCOURS COMMUN INP	Bordeaux INP-ENSEIRB-MATMECA Informatique										4	0.0	0.0	706	671	1
2020	pt	CONCOURS COMMUN INP	Bordeaux INP-ENSEIRB-MATMECA Mathématiques et Mécanique										7	42.9	28.6	770	755	6
2020	pt	CONCOURS COMMUN INP	Bordeaux INP-ENSEIRB-MATMECA Télecom.										4	25.0	25.0	1036	979	1
2020	pt	CONCOURS COMMUN INP	CPE LYON Sciences du numérique										2	0.0	50.0	1192	1192	2
2020	pt	CONCOURS COMMUN INP	EISTI Cergy-Pau										5	0.0	0.0	1270	1183	5
2020	pt	CONCOURS COMMUN INP	ENAC Toulouse Civil										3	0.0	33.3	698	606	2
2020	pt	CONCOURS COMMUN INP	ENGEES Strasbourg Civil (étudiant)										4	25.0	25.0	1090	1124	2
2020	pt	CONCOURS COMMUN INP	ENSI Poitiers-Génie de l'Eau et Génie Civil										1	0.0	0.0	1330	1330	2
2020	pt	CONCOURS COMMUN INP	ENSI Poitiers Energie										0	0.0	0.0	0	0	6
2020	pt	CONCOURS COMMUN INP	ENSICAEN Electronique et Physique Appliquée										4	0.0	25.0	1295	1304	5
2020	pt	CONCOURS COMMUN INP	ENSICAEN Informatique										3	33.3	33.3	869	900	2
2020	pt	CONCOURS COMMUN INP	ENSIL-ENSCI Limoges Céramique Industrielle										2	0.0	50.0	1220	1220	2
2020	pt	CONCOURS COMMUN INP	ENSMM Besançon										48	12.5	27.1	1172	1161	44
2020	pt	CONCOURS COMMUN INP	Grenoble INP-ENSE3										14	14.3	14.3	780	659	15
2020	pt	CONCOURS COMMUN INP	Grenoble INP-Pagora										0	0.0	0.0	0	0	1
2020	pt	CONCOURS COMMUN INP	Grenoble INP-Phelma (Physique Electronique Télécoms)										6	0.0	16.7	632	575	5
2020	pt	CONCOURS COMMUN INP	Grenoble INP-Phelma (Physique Matériaux Procédés)										5	0.0	0.0	621	516	5
2020	pt	CONCOURS COMMUN INP	Grenoble INP-ENSIMAG										15	0.0	6.7	224	230	10
2020	pt	CONCOURS COMMUN INP	Grenoble INP-Esisar										1	0.0	0.0	503	503	3
2020	pt	CONCOURS COMMUN INP	ISAE-ENSMA Poitiers										5	0.0	20.0	259	269	5
2020	pt	CONCOURS COMMUN INP	ISIMA Clermont-Ferrand										4	0.0	0.0	1072	1085	5
2020	pt	CONCOURS COMMUN INP	Lorraine INP-ENSEM-Energie										7	28.6	14.3	1177	1139	6
2020	pt	CONCOURS COMMUN INP	SeaTech Toulon										12	33.3	25.0	1181	1094	9
2020	pt	CONCOURS COMMUN INP	SIGMA Clermont-Ferrand-spécialité mécanique avancée										61	9.8	23.0	1118	1097	68
2020	pt	CONCOURS COMMUN INP	SUPMECA Paris										12	8.3	25.0	881	838	12
2020	pt	CONCOURS COMMUN INP	Toulouse INP-ENSEEIHT-Electronique-Energie-Automatique (EEA)										4	0.0	25.0	352	408	4
2020	pt	CONCOURS COMMUN INP	Toulouse INP-ENSEEIHT-Mécanique des Fluides-Energetique-Environnement (MFEE)										2	100.0	0.0	370	370	2
2020	pt	CONCOURS COMMUN INP	Toulouse INP-ENSEEIHT-Sciences du Numérique										4	0.0	0.0	414	410	4
2020	pt	CONCOURS COMMUN INP	¥Concours CCINP PT	2275	15.0	16.6				1468	13.1	18.9	250					239
2020	pt	CONCOURS POLYTECH	ENSIM Le Mans										4	0.0	25.0	1062	999	4
2020	pt	CONCOURS POLYTECH	ESGT le Mans										3	0.0	0.0	1161	1085	5
2020	pt	CONCOURS POLYTECH	ESIPE Créteil-Génie Biomédical et santé (ISBS)										1	100.0	0.0	1243	1243	1
2020	pt	CONCOURS POLYTECH	ESIPE Créteil-Système d'information										0	0.0	0.0	0	0	1
2020	pt	CONCOURS POLYTECH	ESIPE Créteil-Technologie pour la santé										0	0.0	0.0	0	0	1
2020	pt	CONCOURS POLYTECH	ESIR Rennes										1	0.0	0.0	1212	1212	3
2020	pt	CONCOURS POLYTECH	ESIROI Saint Denis de La Réunion										1	100.0	100.0	1164	1164	1
2020	pt	CONCOURS POLYTECH	ESIX Normandie-Caen-Cherbourg										1	100.0	0.0	862	862	2
2020	pt	CONCOURS POLYTECH	ISAT Nevers-département MIT (Mécanique et Ingénierie des Transports)										2	0.0	0.0	641	641	2
2020	pt	CONCOURS POLYTECH	ISAT Nevers-département EPEE (Energies et Moteurs)										1	0.0	0.0	999	999	1
2020	pt	CONCOURS POLYTECH	ISAT Nevers-Infrastructures et Réseaux de Transports										2	0.0	0.0	1333	1333	5
2020	pt	CONCOURS POLYTECH	ISIFC Besançon-Génie Biomédical										2	100.0	0.0	1375	1375	2
2020	pt	CONCOURS POLYTECH	ISTY Vélizy										1	0.0	0.0	940	940	2
2020	pt	CONCOURS POLYTECH	Polytech Annecy-Chambéry-Environnement, Bâtiment, Énergie										4	25.0	0.0	1175	1131	6
2020	pt	CONCOURS POLYTECH	Polytech Annecy-Chambéry-Informatique données Usages										3	0.0	0.0	1251	1250	3
2020	pt	CONCOURS POLYTECH	Polytech Annecy-Chambéry-Instrumentation, Automatique, Informatique										4	0.0	0.0	1111	1073	3
2020	pt	CONCOURS POLYTECH	Polytech Annecy-Chambéry-Mécanique, Matériaux										4	25.0	0.0	927	920	3
2020	pt	CONCOURS POLYTECH	Polytech Clermont-Ferrand-Génie Civil										4	0.0	0.0	963	986	3
2020	pt	CONCOURS POLYTECH	Polytech Clermont-Ferrand-Génie Electrique										3	0.0	33.3	1240	1220	4
2020	pt	CONCOURS POLYTECH	Polytech Clermont-Ferrand-Génie Physique										4	25.0	0.0	1115	1119	3
2020	pt	CONCOURS POLYTECH	Polytech Grenoble-Géotechnique et génie civil										3	33.3	0.0	906	873	3
2020	pt	CONCOURS POLYTECH	Polytech Grenoble-Informatique et électronique des systèmes embarqués										3	0.0	0.0	1026	1048	3
2020	pt	CONCOURS POLYTECH	Polytech Lille-Informatique, Microélectronique, Automatique										3	0.0	0.0	686	853	3
2020	pt	CONCOURS POLYTECH	Polytech Lille-Mécanique										8	37.5	37.5	1055	962	7
2020	pt	CONCOURS POLYTECH	Polytech Lyon-Systèmes industriels, Robotique										3	0.0	33.3	1074	944	2
2020	pt	CONCOURS POLYTECH	Polytech Marseille-Génie Civil										7	28.6	28.6	1334	1293	6
2020	pt	CONCOURS POLYTECH	Polytech Marseille-Génie Industriel et Informatique										4	25.0	25.0	1295	1285	3
2020	pt	CONCOURS POLYTECH	Polytech Marseille-Mécanique, Energétique										5	40.0	40.0	1307	1307	6
2020	pt	CONCOURS POLYTECH	Polytech Marseille-Microélectronique,Télécommunications										3	66.7	0.0	1300	1234	2
2020	pt	CONCOURS POLYTECH	Polytech Montpellier-Mécanique et Interactions										2	0.0	0.0	1048	1048	2
2020	pt	CONCOURS POLYTECH	Polytech Nancy-Energie, Mécanique, Matériaux, Environnement										3	0.0	66.7	876	914	4
2020	pt	CONCOURS POLYTECH	Polytech Nancy-Ingénierie de l'Information et des Systèmes										1	100.0	0.0	1143	1143	2
2020	pt	CONCOURS POLYTECH	Polytech Nancy-Management opérationnel, Maintenance, Maîtrise des risques										0	0.0	0.0	1356	1356	2
2020	pt	CONCOURS POLYTECH	Polytech Nantes-Électronique et technologies numériques										4	0.0	25.0	1057	1001	3
2020	pt	CONCOURS POLYTECH	Polytech Nantes-Énergie électrique										0	0.0	0.0	0	0	2
2020	pt	CONCOURS POLYTECH	Polytech Nantes-Génie civil										6	16.7	33.3	1219	1198	3
2020	pt	CONCOURS POLYTECH	Polytech Nantes-Informatique										2	0.0	0.0	1123	1123	3
2020	pt	CONCOURS POLYTECH	Polytech Nantes-Thermique, Énergétique										4	25.0	25.0	1203	1179	3
2020	pt	CONCOURS POLYTECH	Polytech Nice-Sophia-Électronique										3	33.3	33.3	921	921	3
2020	pt	CONCOURS POLYTECH	Polytech Nice-Sophia-Génie de l'eau										5	20.0	20.0	1171	1178	4
2020	pt	CONCOURS POLYTECH	Polytech Nice-Sophia-Informatique										4	25.0	0.0	871	800	4
2020	pt	CONCOURS POLYTECH	Polytech Orléans-Génie civil et géo-environnement										3	0.0	0.0	1377	1338	4
2020	pt	CONCOURS POLYTECH	Polytech Orléans-Génie industriel										0	0.0	0.0	1244	1244	3
2020	pt	CONCOURS POLYTECH	Polytech Orléans-Génie physique et systèmes embarqués										4	0.0	50.0	1331	1256	3
2020	pt	CONCOURS POLYTECH	Polytech Orléans-Innovation en Conception et Matériaux										4	25.0	50.0	1284	1285	5
2020	pt	CONCOURS POLYTECH	Polytech Orléans-Technologies pour l'Énergie, l'Aérospatial et la Motorisation										4	0.0	0.0	902	868	3
2020	pt	CONCOURS POLYTECH	Polytech Sorbonne-Electronique et Informatique										2	0.0	0.0	1074	1074	2
2020	pt	CONCOURS POLYTECH	Polytech Sorbonne-Robotique										3	0.0	0.0	848	853	3
2020	pt	CONCOURS POLYTECH	Polytech Tours-Génie de l'aménagement et de l'environnement										3	33.3	0.0	1080	1086	4
2020	pt	CONCOURS POLYTECH	Polytech Tours-Mécanique, Conception de systèmes										6	0.0	16.7	1328	1254	4
2020	pt	CONCOURS POLYTECH	Sup Galilée Villetaneuse										3	33.3	66.7	1085	1161	4
2020	pt	CONCOURS POLYTECH	¥Concours POLYTECH PT	1986	16.0	15.9				1403	14.7	17.7	150					160
2020	pt	AUTRES ECOLES	ECE PARIS (statut apprentissage)										5	20.0	0.0	432	436	3
2020	pt	AUTRES ECOLES	ECE PARIS										17	17.6	17.6	428	403	25
2020	pt	AUTRES ECOLES	ECE LYON										2	50.0	50.0	418	431	6
2020	pt	AUTRES ECOLES	¥Concours ECE PT	592	16.2	13.2				517	16.8	14.1	24					34
2020	pt	AUTRES ECOLES	EIL Côte d'Opale-Dunkerque (Génie Energétique et Environnement)	320	23.4	13.8				250	22.4	16.4	4	25.0	0.0	178	168	5
2020	pt	AUTRES ECOLES	ECOLE DE L'AIR Base							0	0.0	0.0	0	0.0	0.0	0	0	null
2020	pt	AUTRES ECOLES	Paoli Tech	328	22.9	14.6				235	22.6	16.6	4	25.0	0.0	222	215	4
2020	pt	AUTRES ECOLES	ECOLE DE L'AIR Méca	346	12.4	17.9				5	0.0	60.0	1	0.0	100.0	4	4	2
2020	pt	AUTRES ECOLES	ECOLE DE L'AIR Pilote							0	0.0	0.0	0	0.0	0.0	0	0	null
2020	pt	AUTRES ECOLES	IMT Lille Douai en Partenariat ISPA	377	21.5	15.9				258	21.3	19.8	5	40.0	0.0	241	239	10
2020	pt	AUTRES ECOLES	EFREI Paris	542	14.4	13.3				502	14.5	13.1	18	11.1	0.0	451	441	30
2020	pt	AUTRES ECOLES	ENSM Site de Nantes	283	19.1	13.4				237	20.7	13.5	10	20.0	0.0	174	177	20
2020	pt	AUTRES ECOLES	EIGSI La Rochelle	378	23.3	12.2				301	23.6	13.0	12	41.7	16.7	256	227	25
2020	pt	AUTRES ECOLES	EIL Côte d'Opale-Calais (informatique)										4	0.0	0.0	222	226	10
2020	pt	AUTRES ECOLES	EIL Côte d'Opale-Longuenesse (Génie Industriel)										7	14.3	28.6	226	226	20
2020	pt	AUTRES ECOLES	¥Concours EIL Côte d'Opale Longuenesse-Calais-Dunkerque PT	320	23.4	13.8				250	22.4	16.4	11					30
2020	pt	AUTRES ECOLES	ELISA Aérospace Saint Quentin (80)	306	16.0	16.7				89	14.6	24.7	0	0.0	0.0	0	0	8
2020	pt	AUTRES ECOLES	ENSAIT Roubaix										10	50.0	30.0	171	172	15
2020	pt	AUTRES ECOLES	ENSAIT Roubaix-Formation en alternance										0	0.0	0.0	0	0	1
2020	pt	AUTRES ECOLES	¥Concours ENSAIT Roubaix PT	420	23.8	17.9				233	24.5	23.2	10					16
2020	pt	AUTRES ECOLES	ENSIL-ENSCI Limoges Mécatronique	353	20.4	14.4				147	19.7	19.0	3	0.0	0.0	112	97	null
2020	pt	AUTRES ECOLES	ENSISA Mulhouse Automatique et Systèmes Embarqués										2	50.0	50.0	204	204	6
2020	pt	AUTRES ECOLES	ENSISA Mulhouse Informatique et réseaux										2	0.0	0.0	224	224	6
2020	pt	AUTRES ECOLES	ENSISA Mulhouse Mécanique										5	20.0	60.0	238	235	9
2020	pt	AUTRES ECOLES	ENSISA Mulhouse Textile et Fibres										3	33.3	33.3	211	175	4
2020	pt	AUTRES ECOLES	¥Concours ENSISA PT	456	20.2	15.4				288	19.8	20.1	12					25
2020	pt	AUTRES ECOLES	EPF campus SCEAUX	411	21.9	12.9				359	21.4	13.9	6	33.3	33.3	181	191	6
