year	filiere	banque	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	rg_dernier_appele	integres_nb	integres_filles	integres_cinq_demi	places
2005	mp	CONCOURS ECOLE POLYTECHNIQUE	ECOLE POLYTECHNIQUE Info.	764	11.0	32.0	221	9.0	32.0	149	8.0	30.0	128	100	8.0	30.0	100
2005	mp	CONCOURS ECOLE POLYTECHNIQUE	ECOLE POLYTECHNIQUE Info. etranger	74	20.0	40.0	10	0.0	10.0	8	0.0	13.0	8	6	0.0	17.0	0
2005	mp	CONCOURS ECOLE POLYTECHNIQUE	ECOLE POLYTECHNIQUE P&SI	721	22.0	34.0	146	15.0	27.0	100	18.0	26.0	89	79	15.0	25.0	79
2005	mp	CONCOURS ECOLE POLYTECHNIQUE	ECOLE POLYTECHNIQUE P&SI etranger	305	19.0	35.0	24	12.0	25.0	16	18.0	32.0	16	15	20.0	27.0	0
2005	mp	BANQUE ENS	ENS Ulm MPI	1031	19.0	36.0	123	8.0	38.0	75	14.0	43.0	60	40	12.0	38.0	40
2005	mp	BANQUE ENS	ENS Ulm MPI Etranger				4	0.0	25.0	3	0.0	0.0	44	1	0.0	0.0	0
2005	mp	BANQUE ENS	ENS Ulm Info.	310	7.0	38.0	33	0.0	49.0	15	0.0	40.0	10	7	0.0	43.0	7
2005	mp	BANQUE ENS	ENS Ulm Info. Etranger							2	0.0	50.0	0	0	0.0	0.0	0
2005	mp	BANQUE ENS	ENS Cachan MP										123	18	16.0	50.0	18
2005	mp	BANQUE ENS	ENS Cachan-Ker Lan MP										182	9	11.0	45.0	9
2005	mp	BANQUE ENS	ENS Cachan groupe MP	1218	21.0	35.0	241	13.0	39.0	181	15.0	41.0		27			27
2005	mp	BANQUE ENS	ENS Cachan Info.										50	10	10.0	20.0	10
2005	mp	BANQUE ENS	ENS Cachan-Ker Lan Info.										66	8	0.0	63.0	9
2005	mp	BANQUE ENS	ENS Cachan groupe Info	249	6.0	39.0	99	2.0	43.0	65	1.0	42.0		18			19
2005	mp	BANQUE ENS	ENS Cachan MP Etranger										0	0	0.0	0.0	0
2005	mp	BANQUE ENS	ENS Cachan-Ker Lan Etranger										120	0	0.0	0.0	0
2005	mp	BANQUE ENS	ENS Cachan groupe MP étr.				8	0.0	13.0	7	0.0	0.0		0			0
2005	mp	BANQUE ENS	ENS Cachan Info. Etranger										0	0	0.0	0.0	0
2005	mp	BANQUE ENS	ENS Cachan-Ker Lan Info. Etranger										0	0	0.0	0.0	0
2005	mp	BANQUE ENS	ENS Cachan groupe Info étr				2	0.0	100.0	1	0.0	100.0		0			0
2005	mp	BANQUE ENS	ENS Lyon MPI	1156	21.0	35.0	182	12.0	39.0	117	15.0	37.0	100	26	23.0	35.0	26
2005	mp	BANQUE ENS	ENS Lyon MPI Etranger				7	0.0	15.0	6	0.0	0.0	0	0	0.0	0.0	0
2005	mp	BANQUE ENS	ENS Lyon Info.	279	6.0	38.0	85	2.0	43.0	55	3.0	42.0	49	18	5.0	34.0	18
2005	mp	BANQUE ENS	ENS Lyon Info. Etranger				56	3.0	42.0	1	0.0	0.0	0	0	0.0	0.0	0
2005	mp	CONCOURS COMMUN MINES-PONTS	MINES Paris										200	46	19.0	11.0	46
2005	mp	CONCOURS COMMUN MINES-PONTS	MINES Nancy										973	51	17.0	32.0	55
2005	mp	CONCOURS COMMUN MINES-PONTS	MINES St Etienne										1149	47	29.0	32.0	45
2005	mp	CONCOURS COMMUN MINES-PONTS	Ponts et Chaussées										375	48	29.0	21.0	47
2005	mp	CONCOURS COMMUN MINES-PONTS	SUPAERO Toulouse										616	49	18.0	33.0	50
2005	mp	CONCOURS COMMUN MINES-PONTS	Techniques avancées										727	44	18.0	37.0	45
2005	mp	CONCOURS COMMUN MINES-PONTS	ENST Cursus Paris										674	46	26.0	14.0	48
2005	mp	CONCOURS COMMUN MINES-PONTS	ENST Bretagne										1511	79	24.0	28.0	60
2005	mp	CONCOURS COMMUN MINES-PONTS	ENST Sophia Antipolis										753	14	14.0	29.0	14
2005	mp	CONCOURS COMMUN MINES-PONTS	commun Mines-Ponts MP	4607	22.0	28.0	1585	18.0	31.0	1542	19.0	32.0		424			410
2005	mp	BANQUE CENTRALE-SUPELEC	CENTRALE PARIS	2861	21.0	32.0	729	14.0	30.0	493	14.0	31.0	378	138	15.0	35.0	140
2005	mp	BANQUE CENTRALE-SUPELEC	CENTRALE PARIS Etranger	174	30.0	37.0	36	16.0	42.0	28	21.0	36.0	22	5	60.0	80.0	5
2005	mp	BANQUE CENTRALE-SUPELEC	CENTRALE PARIS Cycle International	218	23.0	14.0	23	8.0	22.0	5	20.0	40.0	5	5	20.0	40.0	10
2005	mp	BANQUE CENTRALE-SUPELEC	SUPELEC-Campus Gif										564	93	16.0	37.0	93
2005	mp	BANQUE CENTRALE-SUPELEC	SUPELEC-Campus Metz										699	21	19.0	43.0	18
2005	mp	BANQUE CENTRALE-SUPELEC	SUPELEC-Campus Rennes										636	18	16.0	50.0	18
2005	mp	BANQUE CENTRALE-SUPELEC	Supélec MP	2581	19.0	33.0	1049	17.0	34.0	912	17.0	35.0		132			129
2005	mp	BANQUE CENTRALE-SUPELEC	SUPELEC-Campus Gif Etranger										8	1	100.0	100.0	1
2005	mp	BANQUE CENTRALE-SUPELEC	SUPELEC-Campus Rennes Etranger										0	0	0.0	0.0	0
2005	mp	BANQUE CENTRALE-SUPELEC	SUPELEC-Campus Metz Etranger										0	0	0.0	0.0	0
2005	mp	BANQUE CENTRALE-SUPELEC	Supélec étr. MP	138	29.0	42.0	58	27.0	54.0	28	35.0	36.0		1			1
2005	mp	BANQUE CENTRALE-SUPELEC	SUPELEC-Campus Gif Cycle International										8	0	0.0	0.0	1
2005	mp	BANQUE CENTRALE-SUPELEC	SUPELEC-Campus Metz Cycle international										0	0	0.0	0.0	0
2005	mp	BANQUE CENTRALE-SUPELEC	SUPELEC-Campus Rennes Cycle International										0	0	0.0	0.0	0
2005	mp	BANQUE CENTRALE-SUPELEC	Supélec CI MP	214	22.0	14.0	37	5.0	17.0	8	12.0	25.0		0			1
2005	mp	BANQUE CENTRALE-SUPELEC	CENTRALE LYON	3177	22.0	32.0	992	18.0	33.0	876	19.0	34.0	731	121	26.0	40.0	125
2005	mp	BANQUE CENTRALE-SUPELEC	CENTRALE LYON Cycle International	215	22.0	14.0	12	16.0	25.0	8	12.0	25.0	8	2	0.0	50.0	3
2005	mp	BANQUE CENTRALE-SUPELEC	ECOLE SUPERIEURE D'OPTIQUE	1452	22.0	39.0	733	22.0	41.0	647	22.0	44.0	608	34	23.0	48.0	32
2005	mp	BANQUE CENTRALE-SUPELEC	ECOLE SUPERIEURE D'OPTIQUE Etranger	52	38.0	45.0	23	30.0	53.0	19	26.0	48.0	19	1	100.0	100.0	5
2005	mp	BANQUE CENTRALE-SUPELEC	CENTRALE LILLE	2827	23.0	34.0	953	20.0	37.0	850	21.0	39.0	722	86	23.0	45.0	90
2005	mp	BANQUE CENTRALE-SUPELEC	CENTRALE LILLE Cycle International	212	21.0	15.0				0	0.0	0.0	0	0	0.0	0.0	1
2005	mp	BANQUE CENTRALE-SUPELEC	CENTRALE NANTES	3272	22.0	32.0	1202	20.0	33.0	1125	20.0	35.0	1029	124	21.0	42.0	130
2005	mp	BANQUE CENTRALE-SUPELEC	EGIM Marseille	2020	24.0	36.0	810	25.0	37.0	740	25.0	38.0	668	57	26.0	34.0	56
2005	mp	BANQUE CENTRALE-SUPELEC	ENSEA Cergy	1297	21.0	36.0	940	21.0	35.0	928	21.0	36.0	674	58	15.0	35.0	55
2005	mp	BANQUE CENTRALE-SUPELEC	I.I.E. CNAM	886	18.0	37.0	695	18.0	36.0	476	18.0	40.0	409	63	6.0	39.0	75
2005	mp	CONCOURS COMMUNS POLYTECHNIQUES	ENSMM Besançon										3260	41	19.0	49.0	35
2005	mp	CONCOURS COMMUNS POLYTECHNIQUES	ENSEIR Bordeaux Electronique										2475	35	17.0	26.0	36
2005	mp	CONCOURS COMMUNS POLYTECHNIQUES	ENSEIR Bordeaux Informatique										2201	45	13.0	29.0	48
2005	mp	CONCOURS COMMUNS POLYTECHNIQUES	ENSEIR Bordeaux Télecom.										1988	22	4.0	73.0	21
2005	mp	CONCOURS COMMUNS POLYTECHNIQUES	ENSIETA Brest Civil										2432	42	35.0	34.0	36
2005	mp	CONCOURS COMMUNS POLYTECHNIQUES	ENSICAEN Electronique										3159	31	45.0	26.0	22
2005	mp	CONCOURS COMMUNS POLYTECHNIQUES	ENSICAEN Informatique										3251	44	15.0	30.0	40
2005	mp	CONCOURS COMMUNS POLYTECHNIQUES	ISIMA Clermont-Ferrand										2993	34	11.0	30.0	40
2005	mp	CONCOURS COMMUNS POLYTECHNIQUES	INP Grenoble-EFPG										3085	14	28.0	36.0	16
2005	mp	CONCOURS COMMUNS POLYTECHNIQUES	INP Grenoble-ENSEEG										2375	8	50.0	38.0	8
2005	mp	CONCOURS COMMUNS POLYTECHNIQUES	INP Grenoble-ENSERG										1742	30	16.0	34.0	35
2005	mp	CONCOURS COMMUNS POLYTECHNIQUES	INP Grenoble-ENSHMG										1508	23	39.0	35.0	25
2005	mp	CONCOURS COMMUNS POLYTECHNIQUES	INP Grenoble-ENSIEG										2547	41	29.0	44.0	50
2005	mp	CONCOURS COMMUNS POLYTECHNIQUES	INP Grenoble-ENSIMAG										812	81	19.0	36.0	87
2005	mp	CONCOURS COMMUNS POLYTECHNIQUES	INP Grenoble-ENSPG										1068	33	27.0	25.0	32
2005	mp	CONCOURS COMMUNS POLYTECHNIQUES	INP Grenoble-TELECOM										1214	28	17.0	47.0	32
2005	mp	CONCOURS COMMUNS POLYTECHNIQUES	CPE LYON Electronique										3273	17	23.0	53.0	18
2005	mp	CONCOURS COMMUNS POLYTECHNIQUES	ENSEM Nancy										2910	36	19.0	25.0	36
2005	mp	CONCOURS COMMUNS POLYTECHNIQUES	ENSG Nancy										1933	5	60.0	20.0	5
2005	mp	CONCOURS COMMUNS POLYTECHNIQUES	ENSIC Nancy										2162	11	63.0	19.0	10
2005	mp	CONCOURS COMMUNS POLYTECHNIQUES	ENSC Paris										926	3	0.0	34.0	3
2005	mp	CONCOURS COMMUNS POLYTECHNIQUES	SUPMECA Paris										2182	37	27.0	28.0	35
2005	mp	CONCOURS COMMUNS POLYTECHNIQUES	SUPMECA Toulon										2285	12	25.0	25.0	10
2005	mp	CONCOURS COMMUNS POLYTECHNIQUES	ENSGTI Pau										3333	6	33.0	17.0	10
2005	mp	CONCOURS COMMUNS POLYTECHNIQUES	ENSMA Poitiers										1624	46	21.0	48.0	45
2005	mp	CONCOURS COMMUNS POLYTECHNIQUES	ENSP Strasbourg										2902	28	32.0	43.0	35
2005	mp	CONCOURS COMMUNS POLYTECHNIQUES	ENAC Toulouse Civil										1187	40	20.0	33.0	37
2005	mp	CONCOURS COMMUNS POLYTECHNIQUES	ENAC Toulouse Fonctionnaire										114	3	0.0	100.0	3
2005	mp	CONCOURS COMMUNS POLYTECHNIQUES	ENSEEIHT Toulouse Electronique										1729	15	13.0	27.0	18
2005	mp	CONCOURS COMMUNS POLYTECHNIQUES	ENSEEIHT Toulouse Génie Electrique										1830	13	46.0	39.0	15
2005	mp	CONCOURS COMMUNS POLYTECHNIQUES	ENSEEIHT Toulouse Hydraulique										1340	16	25.0	44.0	18
2005	mp	CONCOURS COMMUNS POLYTECHNIQUES	ENSEEIHT Toulouse Informatique										1534	46	17.0	24.0	57
2005	mp	CONCOURS COMMUNS POLYTECHNIQUES	ENSEEIHT Toulouse Télécom.réseaux										1469	21	33.0	43.0	25
2005	mp	CONCOURS COMMUNS POLYTECHNIQUES	ENSIACET Toulouse G. Pro. Inf										2812	13	30.0	54.0	12
2005	mp	CONCOURS COMMUNS POLYTECHNIQUES	ENSIACET Toulouse Génie chimique										2937	6	33.0	50.0	5
2005	mp	CONCOURS COMMUNS POLYTECHNIQUES	ENSIACET Toulouse Génie Industriel										2222	13	23.0	39.0	14
2005	mp	CONCOURS COMMUNS POLYTECHNIQUES	ENSIACET Toulouse Mat. Procédés										2867	12	16.0	42.0	5
2005	mp	CONCOURS COMMUNS POLYTECHNIQUES	ENSICA Toulouse										735	46	15.0	48.0	45
2005	mp	CONCOURS COMMUNS POLYTECHNIQUES	ENSIAME Valenciennes Info Autom.										3336	12	41.0	25.0	12
2005	mp	CONCOURS COMMUNS POLYTECHNIQUES	ENSIAME Valenciennes Méca Energ.										3321	13	0.0	62.0	15
2005	mp	CONCOURS COMMUNS POLYTECHNIQUES	ENSIAME Valenciennes Mécatronique										3301	6	16.0	34.0	6
2005	mp	CONCOURS COMMUNS POLYTECHNIQUES	CCP MP	6061	25.0	27.0	4221	25.0	30.0	3343	25.0	32.0		1028			1057
2005	mp	BANQUE EPREUVES C.C.P	ENSIETA Brest Militaire	818	17.0	34.0	258	13.0	51.0	146	16.0	62.0	82	12	25.0	50.0	12
2005	mp	BANQUE EPREUVES C.C.P	ENSIT Mulhouse Mécanique et systèmes										26	1	0.0	0.0	5
2005	mp	BANQUE EPREUVES C.C.P	ENSIT Mulhouse Textile et Habillement										26	3	66.0	0.0	5
2005	mp	BANQUE EPREUVES C.C.P	ENSIT MP	174	40.0	31.0	149	42.0	30.0	26	53.0	31.0		4			10
2005	mp	BANQUE EPREUVES C.C.P	ECOLE NAVALE Brest	605	18.0	35.0	174	14.0	53.0	90	16.0	57.0	56	27	18.0	67.0	27
2005	mp	BANQUE EPREUVES C.C.P	ECOLE NAVALE Brest Etranger							0	0.0	0.0	0	0	0.0	0.0	1
2005	mp	BANQUE EPREUVES C.C.P	ENGEES Strasbourg Civil										84	9	66.0	34.0	9
2005	mp	BANQUE EPREUVES C.C.P	ENGEES Strasbourg Fonctionnaire										26	3	66.0	34.0	3
2005	mp	BANQUE EPREUVES C.C.P	ENGEES MP	494	41.0	28.0	259	45.0	36.0	107	57.0	45.0		12			12
2005	mp	BANQUE EPREUVES C.C.P	ENSCI Limoges	249	31.0	33.0	211	33.0	31.0	56	37.0	36.0	45	12	33.0	34.0	10
2005	mp	BANQUE EPREUVES C.C.P	ENSAI Rennes Civil	831	34.0	35.0	561	34.0	41.0	443	35.0	45.0	367	47	42.0	43.0	48
2005	mp	BANQUE EPREUVES C.C.P	ENSAI Rennes Fonctionnaire	1143	29.0	38.0	803	28.0	44.0	442	28.0	53.0	352	22	18.0	64.0	22
2005	mp	BANQUE EPREUVES C.C.P Inter-Filière	ESM Saint-Cyr (*)	532	14.0	35.0	196	10.0	52.0	105	13.0	59.0	194	38	7.0	58.0	0
2005	mp	BANQUE EPREUVES C.C.P Inter-Filière	ENSGSI Nancy	446	28.0	28.0								8	62.5	75.0	30
2005	mp	BANQUE EPREUVES C.C.P Inter-Filière	ENSGI Grenoble	742	30.6	29.8								22	31.8	36.4	76
2005	mp	CONCOURS COMMUN TPE	ENSTIM Fonct. Douai				997	25.0	49.0	577	31.0	54.0	578	0	0.0	0.0	5
2005	mp	CONCOURS COMMUN TPE	ENTPE Vaulx en Velin Civil				999	25.0	49.0	578	31.0	54.0	545	16	25.0	57.0	13
2005	mp	CONCOURS COMMUN TPE	ENTPE Vaulx en Velin Fonctionnaire				997	25.0	49.0	577	31.0	54.0	413	49	36.0	64.0	50
2005	mp	CONCOURS COMMUN TPE	ENTPE Vaulx en Velin Etranger				110	30.0	43.0	39	41.0	57.0	39	1	0.0	100.0	3
2005	mp	CONCOURS COMMUN TPE	ECOLE METEOROLOGIE				997	25.0	49.0	577	31.0	54.0	132	1	0.0	0.0	1
2005	mp	CONCOURS COMMUN TPE	EIVP Paris Civil				1107	25.0	49.0	657	31.0	53.0	591	14	50.0	43.0	14
2005	mp	CONCOURS COMMUN TPE	EIVP Paris Fonctionnaire				999	25.0	49.0	612	30.0	53.0	279	6	33.0	100.0	6
2005	mp	CONCOURS COMMUN TPE	ENSG Marne la Vallée Civil											2	0.0	50.0	12 (inter-filière)
2005	mp	CONCOURS COMMUN TPE	ENSG Marne la Vallée Fonctionnaire											10	30.0	60.0	15 (inter-filière)
2005	mp	CONCOURS COMMUN TPE	ENTM ¥Militaire Lyon											1	100.0	0.0	3 (inter-filière)
2005	mp	CONCOURS COMMUN TPE	Concours Commun TPE/EIVP	2971	25.4	35.8											
2005	mp	CONCOURS TELECOM INT	ESIEE Paris										1301	9	22.0	67.0	15
2005	mp	CONCOURS TELECOM INT	ISMEA Gardanne										1144	12	41.0	50.0	10
2005	mp	CONCOURS TELECOM INT	ESIEE-ISMEA MP				1538	25.0	37.0	1301	25.0	38.0		21			25
2005	mp	CONCOURS TELECOM INT	MATMECA Bordeaux				1701	25.0	36.0	1539	25.0	37.0	1377	36	22.0	31.0	35
2005	mp	CONCOURS TELECOM INT	Télécom INT				896	25.0	40.0	399	29.0	51.0	333	79	29.0	47.0	80
2005	mp	CONCOURS TELECOM INT	Concours (Matméca, INT, ESIEE ¥ Paris ,ISMEA)	2247	25.0	35.0											
2005	mp	CONCOURS DES ENSTIM	ENSTIM Albi										155	3	33.0	34.0	4
2005	mp	CONCOURS DES ENSTIM	ENSTIM Alès										151	10	30.0	10.0	10
2005	mp	CONCOURS DES ENSTIM	ENSTIM Douai										135	5	40.0	60.0	5
2005	mp	CONCOURS DES ENSTIM	ENSTIM Nantes										97	4	25.0	50.0	5
2005	mp	CONCOURS DES ENSTIM	ENSTIM MP	681	26.0	33.0	372	29.0	41.0	160	33.0	47.0		22			24
