year	filiere	banque	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	rg_dernier_appele	integres_nb	integres_filles	integres_cinq_demi	places
2009	psi	BANQUE ENS CACHAN/EC. POLYTECH	ECOLE POLYTECHNIQUE	887	16.0	24.0	90	8.0	29.0	53	11.0	27.0	50	47	8.0	24.0	47
2009	psi	BANQUE ENS CACHAN/EC. POLYTECH	ENS Cachan										350	38	31.0	45.0	38
2009	psi	BANQUE ENS CACHAN/EC. POLYTECH	ENS Cachan-Ker Lan										346	4	50.0	0.0	4
2009	psi	BANQUE ENS CACHAN/EC. POLYTECH	ENS Cachan	1152	18.0	29.0	427	14.0	30.0	350	15.0	31.0		42			42
2009	psi	CONCOURS COMMUN MINES-PONTS	MINES ParisTech										49	27	14.0	12.0	26
2009	psi	CONCOURS COMMUN MINES-PONTS	MINES Nancy										740	34	26.0	12.0	38
2009	psi	CONCOURS COMMUN MINES-PONTS	MINES St Etienne										679	35	17.0	9.0	40
2009	psi	CONCOURS COMMUN MINES-PONTS	Ponts et Chaussées										153	36	19.0	17.0	35
2009	psi	CONCOURS COMMUN MINES-PONTS	ISAE-SUPAERO Toulouse										327	44	11.0	16.0	42
2009	psi	CONCOURS COMMUN MINES-PONTS	ENSTA ParisTech										347	32	31.0	22.0	30
2009	psi	CONCOURS COMMUN MINES-PONTS	Télécom ParisTech										308	22	4.0	14.0	20
2009	psi	CONCOURS COMMUN MINES-PONTS	ENST Cursus Sophia Antipolis										387	6	16.0	0.0	7
2009	psi	CONCOURS COMMUN MINES-PONTS	TELECOM Bretagne										897	22	0.0	23.0	30
2009	psi	CONCOURS COMMUN MINES-PONTS	Concours Commun Mines Ponts PSI	3064	20.0	25.0	943	16.0	23.0	897	16.0	23.0		258			268
2009	psi	BANQUE CENTRALE-SUPELEC	CENTRALE PARIS	2057	20.0	24.0	308	15.0	22.0	229	15.0	21.0	161	91	9.0	20.0	85
2009	psi	BANQUE CENTRALE-SUPELEC	SUPELEC-Campus Gif										344	64	15.0	32.0	67
2009	psi	BANQUE CENTRALE-SUPELEC	SUPELEC-Campus Metz										484	24	16.0	30.0	19
2009	psi	BANQUE CENTRALE-SUPELEC	SUPELEC-Campus Rennes										443	22	9.0	23.0	19
2009	psi	BANQUE CENTRALE-SUPELEC	Supélec	2141	18.0	25.0	653	14.0	23.0	526	15.0	22.0		110			105
2009	psi	BANQUE CENTRALE-SUPELEC	CENTRALE LYON	2575	20.0	24.0	536	15.0	23.0	451	16.0	22.0	437	78	21.0	29.0	80
2009	psi	BANQUE CENTRALE-SUPELEC	Institut d'optique Graduate School (SupOptique)	1330	21.0	27.0	620	20.0	26.0	531	20.0	24.0	531	22	27.0	14.0	29
2009	psi	BANQUE CENTRALE-SUPELEC	CENTRALE LILLE	2534	21.0	26.0	555	15.0	26.0	517	16.0	25.0	517	47	12.0	37.0	60
2009	psi	BANQUE CENTRALE-SUPELEC	CENTRALE NANTES	2691	21.0	27.0	718	18.0	26.0	666	18.0	25.0	610	80	21.0	19.0	75
2009	psi	BANQUE CENTRALE-SUPELEC	CENTRALE MARSEILLE	2103	21.0	27.0	667	18.0	27.0	600	18.0	26.0	600	36	13.0	23.0	51
2009	psi	BANQUE CENTRALE-SUPELEC	ENSEA Cergy	1296	20.0	26.0	864	19.0	27.0	584	19.0	25.0	584	27	18.0	30.0	40
2009	psi	BANQUE CENTRALE-SUPELEC	ENSIIE (I.I.E. CNAM )	948	20.0	28.0	653	18.0	28.0	150	16.0	23.0	149	24	20.0	25.0	20
2009	psi	CONCOURS COMMUNS POLYTECHNIQUES	ENSMM Besançon										2095	41	12.0	35.0	50
2009	psi	CONCOURS COMMUNS POLYTECHNIQUES	ENSI Bourges MRI										2573	28	28.0	22.0	27
2009	psi	CONCOURS COMMUNS POLYTECHNIQUES	ENSI Bourges STI										2784	8	0.0	50.0	12
2009	psi	CONCOURS COMMUNS POLYTECHNIQUES	ENSEIRB-MATMECA Bordeaux Electronique										2356	18	16.0	17.0	18
2009	psi	CONCOURS COMMUNS POLYTECHNIQUES	ENSEIRB-MATMECA Bordeaux Informatique										2283	12	0.0	67.0	10
2009	psi	CONCOURS COMMUNS POLYTECHNIQUES	ENSEIRB-MATMECA Bordeaux Télecom.										2359	16	18.0	44.0	17
2009	psi	CONCOURS COMMUNS POLYTECHNIQUES	ENSEIRB-MATMECA Bordeaux MATMECA										2299	16	18.0	44.0	18
2009	psi	CONCOURS COMMUNS POLYTECHNIQUES	ENSIETA Brest Civil										1855	38	18.0	35.0	37
2009	psi	CONCOURS COMMUNS POLYTECHNIQUES	ENSICAEN Electronique et Physique Appliquée										2447	15	6.0	7.0	15
2009	psi	CONCOURS COMMUNS POLYTECHNIQUES	ENSICAEN Informatique										2718	10	20.0	40.0	15
2009	psi	CONCOURS COMMUNS POLYTECHNIQUES	ISIMA Clermont-Ferrand										2695	11	27.0	28.0	8
2009	psi	CONCOURS COMMUNS POLYTECHNIQUES	Grenoble INP-Pagora										2142	11	45.0	55.0	11
2009	psi	CONCOURS COMMUNS POLYTECHNIQUES	Grenoble INP-Esisar										2000	8	0.0	50.0	6
2009	psi	CONCOURS COMMUNS POLYTECHNIQUES	Grenoble INP-Phelma (Physique Matériaux Procédés)										1278	35	17.0	18.0	36
2009	psi	CONCOURS COMMUNS POLYTECHNIQUES	Grenoble INP-Phelma (Physique Electronique Télécoms)										1540	38	15.0	24.0	42
2009	psi	CONCOURS COMMUNS POLYTECHNIQUES	Grenoble INP-ENSE3										1381	71	35.0	30.0	70
2009	psi	CONCOURS COMMUNS POLYTECHNIQUES	Grenoble INP-ENSIMAG										745	22	22.0	32.0	25
2009	psi	CONCOURS COMMUNS POLYTECHNIQUES	CPE LYON Chimie										2204	3	33.0	0.0	3
2009	psi	CONCOURS COMMUNS POLYTECHNIQUES	CPE LYON Electronique										2779	8	12.0	50.0	10
2009	psi	CONCOURS COMMUNS POLYTECHNIQUES	ENSEM Nancy										2211	38	21.0	35.0	37
2009	psi	CONCOURS COMMUNS POLYTECHNIQUES	ENSG Nancy										2137	8	37.0	25.0	10
2009	psi	CONCOURS COMMUNS POLYTECHNIQUES	ENSIC Nancy										1740	5	60.0	20.0	5
2009	psi	CONCOURS COMMUNS POLYTECHNIQUES	SUPMECA Paris										1676	38	7.0	16.0	40
2009	psi	CONCOURS COMMUNS POLYTECHNIQUES	ENSGTI Pau-Energétique										2420	7	14.0	15.0	5
2009	psi	CONCOURS COMMUNS POLYTECHNIQUES	ENSGTI Pau-Génie des Procédés										2580	7	57.0	29.0	5
2009	psi	CONCOURS COMMUNS POLYTECHNIQUES	ENSMA Poitiers										1215	52	15.0	22.0	51
2009	psi	CONCOURS COMMUNS POLYTECHNIQUES	ESIP Poitiers : IPE-C										1819	7	14.0	43.0	7
2009	psi	CONCOURS COMMUNS POLYTECHNIQUES	ESIP Poitiers : IPE-P										1956	15	46.0	14.0	13
2009	psi	CONCOURS COMMUNS POLYTECHNIQUES	ENSP Strasbourg										2632	24	20.0	25.0	35
2009	psi	CONCOURS COMMUNS POLYTECHNIQUES	SUPMECA Toulon										1723	17	0.0	42.0	15
2009	psi	CONCOURS COMMUNS POLYTECHNIQUES	ENAC Toulouse Civil										872	26	26.0	47.0	25
2009	psi	CONCOURS COMMUNS POLYTECHNIQUES	ENAC Toulouse Fonctionnaire										153	2	0.0	0.0	2
2009	psi	CONCOURS COMMUNS POLYTECHNIQUES	ENSEEIHT Toulouse Electronique										1592	13	23.0	16.0	16
