year	filiere	banque	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	rg_dernier_appele	integres_nb	integres_filles	integres_cinq_demi	places
2009	tsi	Concours Polytechnique	ECOLE POLYTECHNIQUE				55	1.0	19.0	4	0.0	0.0	2	2	0.0	0.0	2
2009	tsi	CONCOURS CENTRALE-SUPELEC	CENTRALE PARIS	313	5.0	20.0	20	0.0	10.0	10	0.0	0.0	10	6	0.0	0.0	10
2009	tsi	CONCOURS CENTRALE-SUPELEC	SUPELEC-Campus Gif										6	1	0.0	0.0	1
2009	tsi	CONCOURS CENTRALE-SUPELEC	SUPELEC-Campus Metz										0	0	0.0	0.0	1
2009	tsi	CONCOURS CENTRALE-SUPELEC	SUPELEC-Campus Rennes										13	1	0.0	100.0	1
2009	tsi	CONCOURS CENTRALE-SUPELEC	Supélec	281	4.0	18.0	21	0.0	15.0	15	0.0	14.0		2			3
2009	tsi	CONCOURS CENTRALE-SUPELEC	CENTRALE LYON	333	5.0	21.0	23	0.0	14.0	19	0.0	11.0	17	3	0.0	0.0	3
2009	tsi	CONCOURS CENTRALE-SUPELEC	Institut d'optique Graduate School (SupOptique)	204	7.0	23.0	50	6.0	14.0	25	0.0	8.0	25	1	0.0	0.0	2
2009	tsi	CONCOURS CENTRALE-SUPELEC	CENTRALE LILLE	335	5.0	21.0	33	0.0	13.0	28	0.0	8.0	28	4	0.0	0.0	5
2009	tsi	CONCOURS CENTRALE-SUPELEC	CENTRALE NANTES	403	6.0	20.0	56	1.0	17.0	50	2.0	16.0	45	11	0.0	19.0	10
2009	tsi	CONCOURS CENTRALE-SUPELEC	CENTRALE MARSEILLE	325	6.0	22.0	56	3.0	17.0	45	4.0	16.0	45	4	0.0	25.0	5
2009	tsi	CONCOURS CENTRALE-SUPELEC	ENSIIE (I.I.E. CNAM )	220	5.0	22.0	32	3.0	16.0	20	0.0	15.0	20	0	0.0	0.0	5
2009	tsi	BANQUE DE NOTES CENTRALE	TELECOM SudParis (ex Télécom INT)	140	5.0	21.0	83	3.0	16.0	27	3.0	15.0	18	4	0.0	25.0	6
2009	tsi	BANQUE DE NOTES CENTRALE	IFMA Clermont-Ferrand	124	8.0	28.0	47	6.0	41.0	14	7.0	29.0	11	7	0.0	29.0	7
2009	tsi	BANQUE DE NOTES CENTRALE	ISMANS Le Mans	259	8.0	21.0	230	8.0	22.0	97	7.0	18.0	97	6	0.0	0.0	10
2009	tsi	BANQUE DE NOTES CENTRALE	ESIX Normandie-Production industrielle	151	3.0	25.0	125	4.0	27.0	41	2.0	40.0	41	15	6.0	47.0	15
2009	tsi	CONCOURS COMMUN MINES-PONTS	MINES ParisTech										5	2	0.0	0.0	2
2009	tsi	CONCOURS COMMUN MINES-PONTS	MINES Nancy										31	1	0.0	0.0	2
2009	tsi	CONCOURS COMMUN MINES-PONTS	MINES St Etienne										38	2	0.0	50.0	2
2009	tsi	CONCOURS COMMUN MINES-PONTS	Ponts et Chaussées										9	1	0.0	0.0	1
2009	tsi	CONCOURS COMMUN MINES-PONTS	ENSTA ParisTech										10	1	0.0	0.0	1
2009	tsi	CONCOURS COMMUN MINES-PONTS	Télécom ParisTech										18	3	0.0	34.0	2
2009	tsi	CONCOURS COMMUN MINES-PONTS	ENST Cursus Sophia Antipolis										19	1	0.0	0.0	1
2009	tsi	CONCOURS COMMUN MINES-PONTS	TELECOM Bretagne										44	3	0.0	0.0	2
2009	tsi	CONCOURS COMMUN MINES-PONTS	ISAE-SUPAERO Toulouse										21	2	0.0	0.0	2
2009	tsi	CONCOURS COMMUN MINES-PONTS	Concours Commun Mines Ponts TSI	246	7.0	22.0	55	1.0	19.0	49	2.0	17.0		16			15
2009	tsi	CONCOURS COMMUN ENSAM	ENSAM										77	35	5.0	26.0	35
2009	tsi	CONCOURS COMMUN ENSAM	ENSEA Cergy										128	6	0.0	34.0	10
2009	tsi	CONCOURS COMMUN ENSAM	ESIEE Amiens										128	0	0.0	0.0	5
2009	tsi	CONCOURS COMMUN ENSAM	ESIEE Paris										128	1	0.0	0.0	4
2009	tsi	CONCOURS COMMUN ENSAM	Concours Commun ENSAM	525	5.0	22.0	168	3.0	24.0	128	3.0	23.0		42			54
2009	tsi	BANQUE EPREUVES C.C.P Inter-Filière	ENSGSI Nancy	161	7.0	23.0	35	11.0	15.0	4	0.0	25.0	-	0	0.0	0.0	35
2009	tsi	CONCOURS COMMUNS POLYTECHNIQUES	ENSMM Besançon										245	20	5.0	35.0	19
2009	tsi	CONCOURS COMMUNS POLYTECHNIQUES	ENSI Bourges MRI										243	6	0.0	17.0	4
2009	tsi	CONCOURS COMMUNS POLYTECHNIQUES	ENSI Bourges STI										267	4	0.0	50.0	4
2009	tsi	CONCOURS COMMUNS POLYTECHNIQUES	ENSEIRB-MATMECA Bordeaux Electronique										133	6	0.0	0.0	4
2009	tsi	CONCOURS COMMUNS POLYTECHNIQUES	ENSEIRB-MATMECA Bordeaux Informatique										215	3	0.0	0.0	2
2009	tsi	CONCOURS COMMUNS POLYTECHNIQUES	ENSEIRB-MATMECA Bordeaux Télecom.										226	5	0.0	0.0	2
2009	tsi	CONCOURS COMMUNS POLYTECHNIQUES	ENSIETA Brest Civil										162	4	0.0	25.0	2
2009	tsi	CONCOURS COMMUNS POLYTECHNIQUES	ENSICAEN Electronique et Physique Appliquée										174	2	0.0	50.0	3
2009	tsi	CONCOURS COMMUNS POLYTECHNIQUES	ISIMA Clermont-Ferrand										310	3	66.0	0.0	8
2009	tsi	CONCOURS COMMUNS POLYTECHNIQUES	Grenoble INP-Pagora										229	1	100.0	100.0	1
2009	tsi	CONCOURS COMMUNS POLYTECHNIQUES	Grenoble INP-ENSE3										52	3	0.0	34.0	5
2009	tsi	CONCOURS COMMUNS POLYTECHNIQUES	CPE LYON Electronique										295	4	0.0	25.0	2
2009	tsi	CONCOURS COMMUNS POLYTECHNIQUES	ENSEM Nancy										134	4	0.0	25.0	8
2009	tsi	CONCOURS COMMUNS POLYTECHNIQUES	SUPMECA Paris										129	4	0.0	0.0	3
2009	tsi	CONCOURS COMMUNS POLYTECHNIQUES	ENSMA Poitiers										95	3	0.0	0.0	2
2009	tsi	CONCOURS COMMUNS POLYTECHNIQUES	ESIP Poitiers : IPE-C										154	2	0.0	0.0	2
2009	tsi	CONCOURS COMMUNS POLYTECHNIQUES	ESIP Poitiers : IPE-P										208	6	33.0	0.0	4
2009	tsi	CONCOURS COMMUNS POLYTECHNIQUES	ENSP Strasbourg										194	4	0.0	25.0	5
2009	tsi	CONCOURS COMMUNS POLYTECHNIQUES	SUPMECA Toulon										72	1	0.0	0.0	1
2009	tsi	CONCOURS COMMUNS POLYTECHNIQUES	ENSEEIHT Toulouse Electronique										30	1	0.0	0.0	1
2009	tsi	CONCOURS COMMUNS POLYTECHNIQUES	ENSEEIHT Toulouse Génie Electrique										32	2	0.0	0.0	1
2009	tsi	CONCOURS COMMUNS POLYTECHNIQUES	ISAE-ENSICA Toulouse										18	1	0.0	100.0	1
2009	tsi	CONCOURS COMMUNS POLYTECHNIQUES	ENSIAME Valenciennes Informatique et Management des systèmes										301	0	0.0	0.0	2
2009	tsi	CONCOURS COMMUNS POLYTECHNIQUES	ENSIAME Valenciennes Méca Energ.										269	7	28.0	29.0	8
2009	tsi	CONCOURS COMMUNS POLYTECHNIQUES	ENSIAME Valenciennes Mécatronique										300	6	16.0	0.0	9
2009	tsi	CONCOURS COMMUNS POLYTECHNIQUES	Concours Commun Polytechnique TSI	733	6.0	19.0	437	5.0	24.0	310	6.0	23.0		102			103
2009	tsi	BANQUE EPREUVES C.C.P	3IL Limoges	121	5.0	21.0	106	5.0	23.0	40	7.0	18.0	40	4	0.0	25.0	6
2009	tsi	BANQUE EPREUVES C.C.P	EIPC Longuenesse	122	4.0	28.0	114	4.0	28.0	40	5.0	15.0	110	3	0.0	0.0	5
2009	tsi	BANQUE EPREUVES C.C.P	ENS Cachan	362	6.0	24.0	65	4.0	31.0	38	7.0	37.0	35	1	0.0	100.0	1
2009	tsi	BANQUE EPREUVES C.C.P	ENSAIT Roubaix	209	5.0	25.0	151	3.0	30.0	48	8.0	40.0	45	7	0.0	29.0	7
2009	tsi	BANQUE EPREUVES C.C.P	ENSIETA Brest Militaire	139	5.0	21.0	25	8.0	20.0	20	5.0	20.0	7	2	0.0	50.0	2
2009	tsi	BANQUE EPREUVES C.C.P	ENSISA Mulhouse Informatique et réseaux										67	2	0.0	50.0	3
2009	tsi	BANQUE EPREUVES C.C.P	ENSISA Mulhouse Mécanique										34	7	0.0	0.0	5
2009	tsi	BANQUE EPREUVES C.C.P	ENSISA Mulhouse Système et signaux										57	5	20.0	40.0	4
2009	tsi	BANQUE EPREUVES C.C.P	ENSISA Mulhouse Textile et Fibres										67	3	0.0	0.0	3
2009	tsi	BANQUE EPREUVES C.C.P	ENSISA Mulhouse TSI	253	7.0	23.0	218	7.0	23.0	67	11.0	23.0		17			15
2009	tsi	BANQUE EPREUVES C.C.P	ENSTIB Epinal	143	5.0	27.0	111	5.0	28.0	36	8.0	23.0	9	6	16.0	17.0	6
2009	tsi	BANQUE EPREUVES C.C.P	ENSTIM Albi										48	2	50.0	0.0	2
2009	tsi	BANQUE EPREUVES C.C.P	ENSTIM Alès										55	1	0.0	100.0	2
2009	tsi	BANQUE EPREUVES C.C.P	ENSTIM Douai										55	2	0.0	0.0	2
2009	tsi	BANQUE EPREUVES C.C.P	ENSTIM Nantes										26	2	50.0	0.0	2
2009	tsi	BANQUE EPREUVES C.C.P	ENSTIM Albi, Alès, Douai, Nantes	321	6.0	26.0	105	6.0	33.0	55	7.0	31.0		7			8
2009	tsi	BANQUE EPREUVES C.C.P	ENTPE Vaulx en Velin Fonctionnaire	382	5.0	29.0	104	4.0	39.0	96	5.0	39.0	48	6	16.0	84.0	6
2009	tsi	BANQUE EPREUVES C.C.P	ESIGELEC Rouen	259	5.0	23.0	251	5.0	24.0	145	6.0	29.0	143	20	0.0	20.0	25
2009	tsi	BANQUE EPREUVES C.C.P	ESIREM Dijon Info-élec.										55	3	33.0	34.0	3
2009	tsi	BANQUE EPREUVES C.C.P	ESIREM Dijon Mat.										37	2	50.0	0.0	2
2009	tsi	BANQUE EPREUVES C.C.P	ESIREM Dijon TSI	122	6.0	26.0	99	6.0	27.0	20	15.0	30.0		5			5
2009	tsi	BANQUE EPREUVES C.C.P	ESTIA Bidart	200	5.0	22.0	150	4.0	24.0	72	8.0	25.0	62	19	0.0	32.0	15
2009	tsi	BANQUE EPREUVES C.C.P	ESTP Paris BAT										47	2	0.0	50.0	2
2009	tsi	BANQUE EPREUVES C.C.P	ESTP Paris MECA-ELEC										46	2	0.0	0.0	2
2009	tsi	BANQUE EPREUVES C.C.P	ESTP Paris TOPOGRAPHIE										59	2	0.0	50.0	2
2009	tsi	BANQUE EPREUVES C.C.P	ESTP Paris TP										40	2	0.0	0.0	2
2009	tsi	BANQUE EPREUVES C.C.P	ESTP Paris	291	8.0	26.0	73	6.0	31.0	72	6.0	31.0		8			8
2009	tsi	BANQUE EPREUVES C.C.P	ISAT Nevers département Châssis et Habitacle										73	1	0.0	100.0	3
2009	tsi	BANQUE EPREUVES C.C.P	ISAT Nevers-département Motorisation et Environnement										37	2	0.0	50.0	2
2009	tsi	BANQUE EPREUVES C.C.P	ISAT Nevers TSI	163	3.0	27.0	73	4.0	35.0	20	0.0	30.0		3			5
2009	tsi	BANQUE EPREUVES C.C.P	ISEP Paris	110	6.0	20.0	69	7.0	18.0	23	4.0	9.0	18	6	0.0	0.0	4
2009	tsi	BANQUE EPREUVES C.C.P	Mines St Etienne ISMIN Gardanne	197	8.0	22.0	109	9.0	23.0	86	9.0	23.0	50	3	0.0	67.0	5
