year	filiere	banque	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	rg_dernier_appele	integres_nb	integres_filles	integres_cinq_demi	places
2010	pt	CENTRALE-SUPELEC	CENTRALE PARIS	736	10.0	21.0	55	1.0	10.0	39	0.0	8.0	25	10	0.0	10.0	10
2010	pt	CENTRALE-SUPELEC	SUPELEC-Campus Gif										36	7	0.0	43.0	8
2010	pt	CENTRALE-SUPELEC	SUPELEC-Campus Metz										72	8	25.0	0.0	7
2010	pt	CENTRALE-SUPELEC	SUPELEC-Campus Rennes										63	7	0.0	0.0	6
2010	pt	CENTRALE-SUPELEC	Supélec	782	10.0	23.0	130	6.0	16.0	87	5.0	14.0		22			21
2010	pt	CENTRALE-SUPELEC	CENTRALE LYON	1009	10.0	22.0	129	6.0	11.0	104	4.0	13.0	73	23	8.0	5.0	23
2010	pt	CENTRALE-SUPELEC	Institut d'optique Graduate School (SupOptique)	402	12.0	27.0	105	12.0	30.0	76	9.0	29.0	76	2	0.0	50.0	3
2010	pt	CENTRALE-SUPELEC	CENTRALE LILLE	931	11.0	24.0	119	7.0	15.0	111	7.0	15.0	105	13	15.0	16.0	12
2010	pt	CENTRALE-SUPELEC	CENTRALE NANTES	1079	11.0	26.0	173	8.0	18.0	152	7.0	16.0	131	18	5.0	23.0	20
2010	pt	CENTRALE-SUPELEC	CENTRALE MARSEILLE	706	12.0	24.0	93	13.0	17.0	89	13.0	14.0	89	6	16.0	34.0	8
2010	pt	CONCOURS COMMUN MINES-PONTS	MINES ParisTech										18	3	0.0	0.0	3
2010	pt	CONCOURS COMMUN MINES-PONTS	MINES de NANCY										94	2	0.0	0.0	3
2010	pt	CONCOURS COMMUN MINES-PONTS	MINES de SAINT-ETIENNE										77	1	0.0	100.0	2
2010	pt	CONCOURS COMMUN MINES-PONTS	PONTS ParisTech										25	2	0.0	50.0	2
2010	pt	CONCOURS COMMUN MINES-PONTS	SUPAERO (ISAE) Toulouse										45	5	0.0	20.0	5
2010	pt	CONCOURS COMMUN MINES-PONTS	ENSTA ParisTech										46	3	0.0	0.0	2
2010	pt	CONCOURS COMMUN MINES-PONTS	TELECOM ParisTech cursus Paris										49	2	0.0	0.0	2
2010	pt	CONCOURS COMMUN MINES-PONTS	TELECOM ParisTech cursus Sophia										57	2	0.0	0.0	1
2010	pt	CONCOURS COMMUN MINES-PONTS	TELECOM BRETAGNE										141	3	33.0	0.0	2
2010	pt	CONCOURS COMMUN MINES-PONTS	Concours Commun Mines-Ponts PT	701	10.0	21.0	148	6.0	14.0	140	6.0	12.0		23			22
2010	pt	CONCOURS COMMUN ENSAM	Arts et Métiers ParisTech										778	549	10.0	39.0	550
2010	pt	CONCOURS COMMUN ENSAM	ENSEA Cergy										1143	22	9.0	55.0	26
2010	pt	CONCOURS COMMUN ENSAM	ESIEE Amiens										1067	2	0.0	50.0	6
2010	pt	CONCOURS COMMUN ENSAM	ESIEE Paris										980	1	0.0	0.0	4
2010	pt	CONCOURS COMMUN ENSAM	Mines St Etienne ISMIN Gardanne										783	6	16.0	67.0	10
2010	pt	CONCOURS COMMUN ENSAM	ARTS ET MÉTIERS ParisTech	2332	11.0	25.0	1246	9.0	32.0	1142	9.0	32.0		580			596
2010	pt	CONCOURS ECOLE POLYTECHNIQUE	ECOLE POLYTECHNIQUE	332	9.0	17.0	20	0.0	10.0	12	0.0	9.0	11	10	0.0	10.0	10
2010	pt	CONCOURS ENS DE CACHAN	ENS Cachan										333	40	10.0	28.0	40
2010	pt	CONCOURS ENS DE CACHAN	ENS Cachan-Ker Lan										334	4	0.0	25.0	4
2010	pt	CONCOURS ENS DE CACHAN	ENS Cachan	1726	12.0	26.0	420	6.0	32.0	339	6.0	29.0		44			44
2010	pt	CONCOURS COMMUNS POLYTECHNIQUES	ENSMM Besançon										1098	42	11.0	29.0	45
2010	pt	CONCOURS COMMUNS POLYTECHNIQUES	ENSI Bourges MRI										1184	8	12.0	25.0	8
2010	pt	CONCOURS COMMUNS POLYTECHNIQUES	ENSI Bourges STI										1206	2	0.0	100.0	4
2010	pt	CONCOURS COMMUNS POLYTECHNIQUES	ENSEIRB-MATMECA Bordeaux Electronique										843	0	0.0	0.0	2
2010	pt	CONCOURS COMMUNS POLYTECHNIQUES	ENSEIRB-MATMECA Bordeaux Informatique										613	2	50.0	0.0	1
2010	pt	CONCOURS COMMUNS POLYTECHNIQUES	ENSEIRB-MATMECA Bordeaux Télecom.										740	2	0.0	0.0	1
2010	pt	CONCOURS COMMUNS POLYTECHNIQUES	ENSEIRB-MATMECA Bordeaux MATMECA										845	6	33.0	34.0	5
2010	pt	CONCOURS COMMUNS POLYTECHNIQUES	ENSIETA Brest Civil										949	11	18.0	10.0	13
2010	pt	CONCOURS COMMUNS POLYTECHNIQUES	ENSICAEN Electronique et Physique Appliquée										1022	7	0.0	0.0	10
2010	pt	CONCOURS COMMUNS POLYTECHNIQUES	ISIMA Clermont-Ferrand										1206	8	25.0	25.0	5
2010	pt	CONCOURS COMMUNS POLYTECHNIQUES	Grenoble INP-Pagora										849	1	0.0	0.0	1
2010	pt	CONCOURS COMMUNS POLYTECHNIQUES	Grenoble INP-Phelma (Physique Matériaux Procédés)										462	3	33.0	0.0	3
2010	pt	CONCOURS COMMUNS POLYTECHNIQUES	Grenoble INP-Phelma (Physique Electronique Télécoms)										311	3	0.0	34.0	3
2010	pt	CONCOURS COMMUNS POLYTECHNIQUES	Grenoble INP-ENSE3										564	14	7.0	15.0	15
2010	pt	CONCOURS COMMUNS POLYTECHNIQUES	Grenoble INP-ENSIMAG										290	5	0.0	0.0	5
