year	filiere	banque	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	rang_du_dernier_appele	integres_nb	integres_filles	integres_cinq_demi	places
2017	PSI	BANQUE EPREUVES C.C.P Inter-Filière	ECOLE DE L'AIR Pilote	769	19,0%	27,4%	277	15,5%	32,1%	48	10,4%	64,6%	74*	24	8,3%	58,3%	44*
2017	PSI	BANQUE EPREUVES C.C.P Inter-Filière	ECOLE DE L'AIR Base	729	20,7%	30,5%	268	17,2%	40,3%	67	11,9%	65,7%	80*	3	0,0%	66,7%	6*
2017	PSI	BANQUE EPREUVES C.C.P Inter-Filière	ECOLE DE L'AIR Méca	729	20,7%	29,8%	268	17,9%	39,6%	82	18,3%	59,8%	132*	10	50,0%	80,0%	13*
2017	PSI	BANQUE EPREUVES C.C.P Inter-Filière	EEIGM Nancy - Groupe INP	548	34,1%	22,4%	297	34,7%	19,5%	22	50,0%	22,7%	32*	1	0,0%	100,0%	10*
2017	PSI	BANQUE EPREUVES C.C.P Inter-Filière	ENSIL-ENSCI Limoges, Matériaux Céramiques	588	31,8%	24,3%	410	30,2%	19,5%	67	41,8%	16,4%	167*	9	44,4%	22,2%	45*
2017	PSI	BANQUE EPREUVES C.C.P Inter-Filière	ENSGSI Nancy - Groupe INP	1020	32,5%	20,5%	513	31,0%	17,0%	130	40,0%	20,0%	180*	22	59,1%	13,6%	35*
2017	PSI	BANQUE EPREUVES C.C.P Inter-Filière	ESM Saint-Cyr	737	16,7%	30,4%	233	15,0%	41,2%	101	14,9%	50,5%	216*	32	15,6%	56,2%	74*
2017	PSI	BANQUE EPREUVES C.C.P Inter-Filière	Grenoble INP - Génie Industriel	1921	27,5%	22,4%	873	25,2%	23,6%	347	31,4%	25,6%	332*	53	32,1%	32,1%	80*
2017	PSI	BANQUE EPREUVES C.C.P	ENSISA Mulhouse Informatique et réseaux										163	9	33,3%	22,2%	8
2017	PSI	BANQUE EPREUVES C.C.P	ENSISA Mulhouse Mécanique										113	17	23,5%	35,3%	8
2017	PSI	BANQUE EPREUVES C.C.P	ENSISA Mulhouse Automatique et Systèmes Embarqués										160	12	8,3%	33,3%	8
2017	PSI	BANQUE EPREUVES C.C.P	ENSISA Mulhouse Textile et Fibres										137	4	50,0%	50,0%	4
2017	PSI	BANQUE EPREUVES C.C.P	ENSISA Mulhouse PSI	1008	29,5%	23,7%	663	27,1%	20,8%	165	32,1%	25,5%		42			28
2017	PSI	BANQUE EPREUVES C.C.P	ENSTIB Epinal	403	31,3%	21,3%	290	29,3%	18,6%	69	39,1%	17,4%	33	11	36,4%	0,0%	9
2017	PSI	BANQUE EPREUVES C.C.P	EOST Strasbourg	472	34,5%	23,5%	199	33,7%	20,1%	26	34,6%	23,1%	16	4	25,0%	25,0%	4
2017	PSI	CONCOURS COMMUN TPE	ENTPE Lyon Civil	2496	25,5%	26,2%	1390	23,8%	27,3%	520	32,7%	31,0%	340	19	26,3%	31,6%	18
2017	PSI	CONCOURS COMMUN TPE	ENTPE Lyon Fonctionnaire	2496	25,5%	26,2%	1390	23,8%	27,3%	520	32,7%	31,0%	391	40	25,0%	47,5%	40
2017	PSI	CONCOURS COMMUN TPE	ENTPE Lyon Etranger	2496	25,5%	26,2%	32	25,0%	43,8%	10	30,0%	80,0%	7	1	0,0%	100,0%	1
2017	PSI	CONCOURS COMMUN TPE	EIVP Paris Civil	2496	25,5%	26,2%	1422	23,8%	27,6%	541	32,5%	32,2%	449	18	11,1%	38,9%	19
2017	PSI	CONCOURS COMMUN TPE	EIVP Paris Fonctionnaire	2496	25,5%	26,2%	1390	23,8%	27,3%	531	32,6%	31,3%	248	3	0,0%	66,7%	3
2017	PSI	CONCOURS COMMUN TPE	Mines de Douai Fonct.	2496	25,5%	26,2%	1390	23,8%	27,3%	520	32,7%	31,0%	262	3	0,0%	33,3%	3
2017	PSI	Concours Mines - Télécom	Ecole des Mines d'Albi										1435	45	24,4%	28,9%	45
2017	PSI	Concours Mines - Télécom	Ecole des Mines d'Alès										1664	50	34,0%	22,0%	47
2017	PSI	Concours Mines - Télécom	ENSIIE Evry										2083	19	15,8%	21,1%	18
2017	PSI	Concours Mines - Télécom	ENSTA Bretagne (filière sous statut étudiant)										1024	44	29,5%	22,7%	40
2017	PSI	Concours Mines - Télécom	IMT Atlantique - ingénieur Mines Nantes										683	48	27,1%	27,1%	49
2017	PSI	Concours Mines - Télécom	IMT Lille Douai - ingénieur Mines Douai										1618	44	20,5%	13,6%	48
2017	PSI	Concours Mines - Télécom	IMT Lille Douai - ingénieur Télécom Lille										1875	10	20,0%	30,0%	14
2017	PSI	Concours Mines - Télécom	Mines Saint Etienne-ISMIN										1548	23	21,7%	13,0%	25
2017	PSI	Concours Mines - Télécom	TELECOM PHYSIQUE Strasbourg - RT-INOC										2153	9	0,0%	11,1%	10
2017	PSI	Concours Mines - Télécom	Télécom Physique Strasbourg TI-Santé										1709	5	60,0%	20,0%	8
2017	PSI	Concours Mines - Télécom	TELECOM SudParis - cursus Evry										1087	35	25,7%	20,0%	35
2017	PSI	Concours Mines - Télécom	TELECOM SudParis - cursus Sophia-Antipolis										959	5	80,0%	0,0%	3
2017	PSI	Concours Mines - Télécom	Concours Mines-Télécom	4374	23,5%	22,6%	2232	21,6%	22,3%	2156	21,8%	21,9%		337			342
2017	PSI	Concours Mines - Télécom	ENSTA Bretagne (filière sous statut IETA - Direction Générale de l'Armement)	4374	23,5%	22,6%	2167	21,4%	22,0%	1946	21,6%	23,2%	711	13	23,1%	38,5%	13
2017	PSI	Concours Mines - Télécom	ENSG-Géomatique Marne la Vallée Civil										2314	8	25,0%	12,5%	6
2017	PSI	Concours Mines - Télécom	ENSSAT Lannion										2350	23	8,7%	26,1%	15
2017	PSI	Concours Mines - Télécom	TELECOM Nancy										1904	15	33,3%	33,3%	15
2017	PSI	Concours Mines - Télécom	TELECOM St Etienne - Statut étudiant										2210	23	17,4%	8,7%	21
2017	PSI	Concours Mines - Télécom	Concours Mines Télécom Spécifique PSI	4374	23,5%	22,6%	3182	22,3%	22,8%	2637	21,9%	22,0%		69			57
2017	PSI	CONCOURS ENSAM	Arts et Métiers	3887	23,3%	23,0%	1014	20,4%	26,9%	836	21,8%	26,8%	751	252	20,6%	35,3%	256
2017	PSI	CONCOURS ENSAM	Arts et Métiers - ingénieurs militaires	661	20,1%	29,2%	59	18,6%	54,2%	19	21,1%	57,9%	21	3	33,3%	66,7%	4
2017	PSI	CONCOURS ESTP	ESTP Paris - Bâtiment (B) – campus de Troyes										951	8	25,0%	50,0%	5
2017	PSI	CONCOURS ESTP	ESTP Paris - Bâtiment (B) - campus de Cachan										885	46	19,6%	37,0%	49
2017	PSI	CONCOURS ESTP	ESTP Paris - Topographie (T)										1133	23	17,4%	60,9%	22
2017	PSI	CONCOURS ESTP	ESTP Paris - Génie Mécanique et Electrique(GME)										1062	29	20,7%	41,4%	30
2017	PSI	CONCOURS ESTP	ESTP Paris - Travaux Publics (TP)										924	55	18,2%	43,6%	52
2017	PSI	CONCOURS ESTP	ESTP	1855	25,3%	25,3%	1388	25,8%	27,1%	1289	25,9%	27,2%		161			158
2017	PSI	CONCOURS POLYTECH Inter-Filière	ESIPE Créteil - Systèmes d'information										5075*	4	25,0%	50,0%	10*
2017	PSI	CONCOURS POLYTECH Inter-Filière	ENSIBS Lorient										5060*	6	0,0%	33,3%	12*
2017	PSI	CONCOURS POLYTECH Inter-Filière	ENSIM Le Mans										4985*	3	33,3%	0,0%	6*
2017	PSI	CONCOURS POLYTECH Inter-Filière	ESBS Strasbourg										766*	0	0,0%	0,0%	3*
2017	PSI	CONCOURS POLYTECH Inter-Filière	ESI Reims										4816*	2	100,0%	0,0%	10*
2017	PSI	CONCOURS POLYTECH Inter-Filière	ESIAB Brest										4062*	0	0,0%	0,0%	3*
2017	PSI	CONCOURS POLYTECH Inter-Filière	ESIR Rennes										5075*	6	0,0%	16,7%	20*
2017	PSI	CONCOURS POLYTECH Inter-Filière	ESIREM Dijon										5058*	1	0,0%	0,0%	5*
2017	PSI	CONCOURS POLYTECH Inter-Filière	ESIROI Saint Denis de La Réunion										5075*	1	0,0%	0,0%	4*
2017	PSI	CONCOURS POLYTECH Inter-Filière	ESIX Normandie										5033*	1	0,0%	0,0%	5*
2017	PSI	CONCOURS POLYTECH Inter-Filière	ESSTIN - Polytech Nancy										4967*	10	30,0%	20,0%	20*
2017	PSI	CONCOURS POLYTECH Inter-Filière	ISAT Nevers - département MIT (Mécanique et Ingénierie des Transports)										2624*	1	0,0%	0,0%	7*
2017	PSI	CONCOURS POLYTECH Inter-Filière	ISAT Nevers - département EPEE (Energies et Moteurs)										4191*	5	20,0%	0,0%	14*
2017	PSI	CONCOURS POLYTECH Inter-Filière	ESIPE Créteil - Génie Biomédial et Santé (ISBS)										4066*	2	0,0%	0,0%	10*
2017	PSI	CONCOURS POLYTECH Inter-Filière	ISEL Le Havre										5073*	0	0,0%	0,0%	5*
2017	PSI	CONCOURS POLYTECH Inter-Filière	ISIFC Besançon										3641*	0	0,0%	0,0%	6*
2017	PSI	CONCOURS POLYTECH Inter-Filière	ISIS Castres										5031*	2	100,0%	50,0%	9*
2017	PSI	CONCOURS POLYTECH Inter-Filière	ISTIA Angers										5075*	1	0,0%	0,0%	4*
2017	PSI	CONCOURS POLYTECH Inter-Filière	ISTY Vélizy										4979*	2	50,0%	0,0%	5*
2017	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Annecy-Chambéry - Environnement, Bâtiment, Énergie										4753*	5	80,0%	0,0%	15*
2017	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Annecy-Chambéry - Instrumentation, Automatique, Informatique										4728*	2	0,0%	50,0%	3*
2017	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Annecy-Chambéry - Mécanique, Matériaux										4747*	4	0,0%	25,0%	8*
2017	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Clermont-Ferrand - Génie Biologique										2099*	0	0,0%	0,0%	5*
2017	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Clermont-Ferrand - Génie Civil										5037*	8	37,5%	37,5%	16*
2017	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Clermont-Ferrand - Génie Electrique										5003*	3	0,0%	0,0%	5*
2017	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Clermont-Ferrand - Génie Mathématique et Modélisation										4975*	2	50,0%	50,0%	14*
2017	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Clermont-Ferrand - Génie Physique										5057*	4	25,0%	50,0%	8*
2017	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Grenoble - Géotechnique et génie civil										4692*	3	33,3%	66,7%	10*
2017	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Grenoble - Matériaux										3832*	0	0,0%	0,0%	10*
2017	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Grenoble - Prévention des risques										5075*	1	100,0%	0,0%	6*
2017	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Grenoble - Informatique et électronique des systèmes embarqués										4180*	1	0,0%	0,0%	5*
2017	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Grenoble - Réseaux informatiques										4375*	2	0,0%	0,0%	8*
2017	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Grenoble - Technologies de l'information pour la santé										5013*	4	25,0%	0,0%	5*
2017	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Lille - Génie biologique et alimentaire										2457*	0	0,0%	0,0%	4*
2017	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Lille - Génie Informatique et statistique										4161*	1	0,0%	0,0%	12*
2017	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Lille - Géotechnique, Génie civil										4547*	7	28,6%	0,0%	10*
2017	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Lille - Informatique, Microélectronique, Automatique										4085*	1	0,0%	0,0%	8*
2017	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Lille - Ingénierie et commercialisation des systèmes de mesure										5056*	3	33,3%	33,3%	6*
2017	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Lille - Matériaux										4698*	0	0,0%	0,0%	8*
2017	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Lille - Mécanique										3097*	1	0,0%	0,0%	10*
2017	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Lyon - Génie Bomédical										2424*	0	0,0%	0,0%	6*
2017	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Lyon - Informatique										2549*	0	0,0%	0,0%	4*
2017	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Lyon - Matériaux										3123*	0	0,0%	0,0%	4*
2017	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Lyon - Mathématiques Appliquées et Modélisation										3805*	1	0,0%	100,0%	6*
2017	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Lyon - Mécanique										2151*	0	0,0%	0,0%	4*
2017	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Lyon - Systèmes industriels, Robotique										3374*	0	0,0%	0,0%	5*
2017	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Marseille - Génie Biomédical										3757*	1	0,0%	100,0%	9*
2017	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Marseille - Génie Civil										4774*	4	50,0%	25,0%	14*
2017	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Marseille - Génie Industriel et Informatique										5073*	3	66,7%	66,7%	8*
2017	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Marseille - Informatique										4643*	0	0,0%	0,0%	9*
2017	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Marseille - Matériaux										4829*	2	0,0%	100,0%	10*
2017	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Marseille - Mécanique, Energétique										4637*	7	14,3%	28,6%	20*
2017	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Marseille - Microélectronique,Télécommunications										5063*	5	20,0%	60,0%	8*
2017	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Montpellier - Microélectronique et Automatique										3685*	2	50,0%	0,0%	5*
2017	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Montpellier - Informatique et Gestion										4528*	0	0,0%	0,0%	4*
2017	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Montpellier - Matériaux										2546*	0	0,0%	0,0%	5*
2017	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Montpellier - Mécanique et Interactions										3947*	1	0,0%	0,0%	2*
2017	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Montpellier - Sciences et technologies de l'eau										4026*	1	100,0%	100,0%	7*
2017	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Montpellier Génie biologique et agroalimentaire										2186*	0	0,0%	0,0%	5*
2017	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Nantes - Électronique et technologies numériques										4550*	5	0,0%	0,0%	8*
2017	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Nantes - Énergie électrique										4318*	3	0,0%	0,0%	4*
2017	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Nantes - Génie civil										4221*	2	0,0%	50,0%	7*
2017	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Nantes - Génie des Procédés et Bioprocédés										2649*	0	0,0%	0,0%	3*
2017	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Nantes - Informatique										3523*	1	0,0%	0,0%	11*
2017	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Nantes - Matériaux										4043*	1	0,0%	0,0%	6*
2017	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Nantes - Thermique, Énergétique										3775*	2	50,0%	50,0%	9*
