year	filiere	banque	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	rang_du_dernier_appele	integres_nb	integres_filles	integres_cinq_demi	places
2017	MP	BANQUE CENTRALE-SUPELEC	Institut d'optique Graduate School (SupOptique) - étr.	62	32,3%	25,8%	38	36,8%	26,3%	31	41,9%	16,1%	30	0	0,0%	0,0%	2
2017	MP	BANQUE CENTRALE-SUPELEC	CENTRALE LILLE	3318	21,9%	23,7%	972	18,4%	21,9%	936	18,3%	21,8%	919	85	24,7%	29,4%	90
2017	MP	BANQUE CENTRALE-SUPELEC	CENTRALE NANTES	3545	21,9%	23,4%	865	16,6%	19,9%	837	16,6%	20,1%	820	107	9,3%	20,6%	135
2017	MP	BANQUE CENTRALE-SUPELEC	CENTRALE MARSEILLE	3026	22,1%	23,2%	1254	19,2%	19,9%	1137	19,1%	19,6%	982	76	17,1%	25,0%	80
2017	MP	BANQUE CENTRALE-SUPELEC	CENTRALE CASABLANCA	559	18,6%	29,9%	62	4,8%	25,8%	58	5,2%	24,1%	48	0	0,0%	0,0%	10
2017	MP	BANQUE CENTRALE-SUPELEC	ECOLE NAVALE Brest	492	17,9%	32,1%	209	16,7%	41,6%	93	18,3%	49,5%	65	28	7,1%	50,0%	28
2017	MP	BANQUE CENTRALE-SUPELEC	ENSEA Cergy	1502	22,6%	22,1%	1081	22,6%	19,2%	689	22,5%	17,4%	679	49	14,3%	14,3%	60
2017	MP	BANQUE CENTRALE-SUPELEC	Université de Technologie de Troyes (UTT)	542	25,1%	22,5%	138	22,5%	9,4%	116	24,1%	9,5%	112	0	0,0%	0,0%	10
2017	MP	BANQUE CENTRALE-SUPELEC	CENTRALE PARIS - CI										26	17	17,6%	11,8%	15
2017	MP	BANQUE CENTRALE-SUPELEC	SUPELEC - CI										38	5	20,0%	60,0%	5
2017	MP	BANQUE CENTRALE-SUPELEC	CENTRALE LYON - CI										47	8	12,5%	37,5%	8
2017	MP	BANQUE CENTRALE-SUPELEC	CENTRALE LILLE - CI										54	3	0,0%	0,0%	3
2017	MP	BANQUE CENTRALE-SUPELEC	CENTRALE NANTES - CI										50	2	50,0%	0,0%	5
2017	MP	BANQUE CENTRALE-SUPELEC	Institut d'optique Graduate School (SupOptique) - CI										111	1	0,0%	100,0%	3
2017	MP	BANQUE CENTRALE-SUPELEC	CENTRALE MARSEILLE - CI										62	2	0,0%	0,0%	2
2017	MP	BANQUE CENTRALE-SUPELEC	Cycle International Centrale-Supelec	739	26,4%	12,2%	313	21,1%	13,4%	277	23,5%	13,7%		38			41
2017	MP	BANQUE CENTRALE-SUPELEC	CENTRALE CASABLANCA - CI	739	26,4%	12,2%	313	21,1%	13,4%	277	23,5%	13,7%	234	27	18,5%	7,4%	70
2017	MP	CONCOURS COMMUN MINES-PONTS	MINES ParisTech										216	48	27,1%	6,2%	48
2017	MP	CONCOURS COMMUN MINES-PONTS	MINES de NANCY										1203	48	31,2%	20,8%	50
2017	MP	CONCOURS COMMUN MINES-PONTS	MINES de SAINT-ETIENNE										1357	40	22,5%	35,0%	40
2017	MP	CONCOURS COMMUN MINES-PONTS	PONTS ParisTech										517	75	21,3%	17,3%	70
2017	MP	CONCOURS COMMUN MINES-PONTS	ISAE - SUPAERO Toulouse										817	66	15,2%	18,2%	70
2017	MP	CONCOURS COMMUN MINES-PONTS	ENSTA ParisTech										876	55	20,0%	25,5%	56
2017	MP	CONCOURS COMMUN MINES-PONTS	TELECOM ParisTech cursus Paris										894	60	16,7%	18,3%	58
2017	MP	CONCOURS COMMUN MINES-PONTS	TELECOM ParisTech cursus Sophia										1005	14	35,7%	21,4%	23
2017	MP	CONCOURS COMMUN MINES-PONTS	IMT Atlantique ex Télécom Bretagne cursus Brest-Rennes-Toulouse										1627	57	21,1%	28,1%	65
2017	MP	CONCOURS COMMUN MINES-PONTS	IMT Atlantique ex Télécom Bretagne cursus Sophia										1259	3	33,3%	33,3%	3
2017	MP	CONCOURS COMMUN MINES-PONTS	ENSAE ParisTech										1063	52	25,0%	34,6%	50
2017	MP	CONCOURS COMMUN MINES-PONTS	Concours Commun Mines Ponts MP	5607	21,3%	20,9%	1867	16,7%	20,5%	1778	16,8%	20,6%		518			533
2017	MP	CONCOURS COMMUNS POLYTECHNIQUES	ENSMM Besançon										3342	31	22,6%	32,3%	44
2017	MP	CONCOURS COMMUNS POLYTECHNIQUES	ENSC Bordeaux										2892	7	57,1%	0,0%	6
2017	MP	CONCOURS COMMUNS POLYTECHNIQUES	Bordeaux INP - ENSEIRB-MATMECA Electronique										2835	38	10,5%	23,7%	35
2017	MP	CONCOURS COMMUNS POLYTECHNIQUES	Bordeaux INP - ENSEIRB-MATMECA Informatique										2425	53	18,9%	22,6%	52
2017	MP	CONCOURS COMMUNS POLYTECHNIQUES	Bordeaux INP - ENSEIRB-MATMECA Mathématiques et Mécanique										2334	33	18,2%	18,2%	33
2017	MP	CONCOURS COMMUNS POLYTECHNIQUES	Bordeaux INP - ENSEIRB-MATMECA Télecom.										2734	32	21,9%	28,1%	28
2017	MP	CONCOURS COMMUNS POLYTECHNIQUES	ENSICAEN Electronique et Physique Appliquée										3421	17	29,4%	58,8%	20
2017	MP	CONCOURS COMMUNS POLYTECHNIQUES	ENSICAEN Informatique										3301	21	0,0%	42,9%	30
2017	MP	CONCOURS COMMUNS POLYTECHNIQUES	EISTI Cergy - Pau										3915	46	17,4%	26,1%	46
2017	MP	CONCOURS COMMUNS POLYTECHNIQUES	ISIMA Clermont-Ferrand										3682	46	15,2%	26,1%	40
2017	MP	CONCOURS COMMUNS POLYTECHNIQUES	Grenoble INP - ENSE3										2247	45	28,9%	17,8%	70
2017	MP	CONCOURS COMMUNS POLYTECHNIQUES	Grenoble INP - ENSIMAG										997	120	15,0%	30,0%	120
2017	MP	CONCOURS COMMUNS POLYTECHNIQUES	Grenoble INP - Esisar										2352	8	12,5%	25,0%	11
2017	MP	CONCOURS COMMUNS POLYTECHNIQUES	Grenoble INP - Pagora										3808	8	37,5%	25,0%	10
2017	MP	CONCOURS COMMUNS POLYTECHNIQUES	Grenoble INP - Phelma (Physique Electronique Télécoms)										1767	48	22,9%	29,2%	58
2017	MP	CONCOURS COMMUNS POLYTECHNIQUES	Grenoble INP - Phelma (Physique Matériaux Procédés)										1338	31	19,4%	29,0%	38
2017	MP	CONCOURS COMMUNS POLYTECHNIQUES	ENSC Lille										3221	0	0,0%	0,0%	2
2017	MP	CONCOURS COMMUNS POLYTECHNIQUES	CPE LYON Electronique Informatique										3804	13	0,0%	46,2%	12
2017	MP	CONCOURS COMMUNS POLYTECHNIQUES	ENSEM Nancy Energie										3550	28	21,4%	28,6%	35
2017	MP	CONCOURS COMMUNS POLYTECHNIQUES	ENSEM Nancy Spécialité des systèmes numériques										3374	8	25,0%	12,5%	10
2017	MP	CONCOURS COMMUNS POLYTECHNIQUES	ENSG Nancy										3127	5	40,0%	20,0%	5
2017	MP	CONCOURS COMMUNS POLYTECHNIQUES	ENSIC Nancy										3509	11	54,5%	9,1%	7
2017	MP	CONCOURS COMMUNS POLYTECHNIQUES	Chimie ParisTech										764	0	0,0%	0,0%	3
2017	MP	CONCOURS COMMUNS POLYTECHNIQUES	SUPMECA Paris										2775	40	25,0%	22,5%	45
2017	MP	CONCOURS COMMUNS POLYTECHNIQUES	ENSGTI Pau - Energétique										3818	8	25,0%	37,5%	10
2017	MP	CONCOURS COMMUNS POLYTECHNIQUES	ENSI Poitiers Eau et Genie Civil										3581	7	0,0%	28,6%	6
2017	MP	CONCOURS COMMUNS POLYTECHNIQUES	ENSI Poitiers Energie										3798	15	33,3%	33,3%	17
2017	MP	CONCOURS COMMUNS POLYTECHNIQUES	ISAE-ENSMA Poitiers										1954	56	17,9%	25,0%	55
2017	MP	CONCOURS COMMUNS POLYTECHNIQUES	ENGEES Strasbourg Civil (étudiant)										3684	7	85,7%	28,6%	8
2017	MP	CONCOURS COMMUNS POLYTECHNIQUES	ENGEES Strasbourg Civil (apprenti)										3241	1	100,0%	0,0%	1
2017	MP	CONCOURS COMMUNS POLYTECHNIQUES	ENGEES Strasbourg Fonctionnaire										3300	4	50,0%	25,0%	4
2017	MP	CONCOURS COMMUNS POLYTECHNIQUES	TELECOM PHYSIQUE Strasbourg										2957	33	30,3%	6,1%	31
2017	MP	CONCOURS COMMUNS POLYTECHNIQUES	SeaTech Toulon										3337	20	50,0%	35,0%	20
2017	MP	CONCOURS COMMUNS POLYTECHNIQUES	INP-ENSEEIHT Toulouse Electronique et Traitement du Signal										2173	19	5,3%	26,3%	16
2017	MP	CONCOURS COMMUNS POLYTECHNIQUES	INP-ENSEEIHT Toulouse Génie Electrique et Automatique										1858	14	21,4%	7,1%	15
2017	MP	CONCOURS COMMUNS POLYTECHNIQUES	INP-ENSEEIHT Toulouse Hydraulique et Mécanique des Fluides										1798	18	44,4%	16,7%	17
2017	MP	CONCOURS COMMUNS POLYTECHNIQUES	INP-ENSEEIHT Toulouse Informatique et Mathématiques appliquées										1567	59	13,6%	23,7%	58
2017	MP	CONCOURS COMMUNS POLYTECHNIQUES	INP-ENSEEIHT Toulouse Télécom.réseaux										1891	28	25,0%	7,1%	27
2017	MP	CONCOURS COMMUNS POLYTECHNIQUES	INP-ENSIACET Toulouse Génie Industriel										2876	15	33,3%	33,3%	17
2017	MP	CONCOURS COMMUNS POLYTECHNIQUES	INP-ENSIACET Toulouse Génie des Procédés										3008	7	57,1%	14,3%	11
2017	MP	CONCOURS COMMUNS POLYTECHNIQUES	ENAC Toulouse Civil										1345	41	17,1%	24,4%	39
2017	MP	CONCOURS COMMUNS POLYTECHNIQUES	ENAC Toulouse Fonctionnaire										172	6	0,0%	0,0%	6
2017	MP	CONCOURS COMMUNS POLYTECHNIQUES	ENSIAME Valenciennes Informatique et Génie Industriel										3481	5	0,0%	40,0%	7
2017	MP	CONCOURS COMMUNS POLYTECHNIQUES	ENSIAME Valenciennes Méca Energ.										3699	11	9,1%	27,3%	18
2017	MP	CONCOURS COMMUNS POLYTECHNIQUES	ENSIAME Valenciennes Mécatronique										3447	11	18,2%	9,1%	10
2017	MP	CONCOURS COMMUNS POLYTECHNIQUES	Concours Commun Polytechnique MP	7152	24,7%	19,3%	4802	22,6%	20,5%	3946	22,8%	21,7%		1074			1153
2017	MP	BANQUE EPREUVES C.C.P Inter-Filière	ECOLE DE L'AIR Pilote	528	18,4%	29,0%	205	15,6%	43,4%	30	3,3%	66,7%	74*	12	0,0%	91,7%	44*
2017	MP	BANQUE EPREUVES C.C.P Inter-Filière	ECOLE DE L'AIR Base	514	20,0%	30,5%	201	17,9%	45,3%	46	10,9%	60,9%	80*	3	33,3%	33,3%	6*
2017	MP	BANQUE EPREUVES C.C.P Inter-Filière	ECOLE DE L'AIR Méca	490	19,4%	29,4%	187	17,1%	43,3%	60	18,3%	60,0%	132*	3	66,7%	66,7%	13*
2017	MP	BANQUE EPREUVES C.C.P Inter-Filière	EEIGM Nancy - Groupe INP	606	34,5%	16,5%	298	42,3%	14,8%	15	53,3%	6,7%	32*	2	0,0%	0,0%	10*
2017	MP	BANQUE EPREUVES C.C.P Inter-Filière	ENSIL-ENSCI Limoges, Matériaux Céramiques	487	33,9%	17,7%	296	35,1%	14,9%	26	69,2%	15,4%	167*	2	50,0%	50,0%	45*
2017	MP	BANQUE EPREUVES C.C.P Inter-Filière	ENSGSI Nancy - Groupe INP	864	33,8%	17,8%	467	31,9%	15,2%	96	39,6%	15,6%	180*	7	71,4%	14,3%	35*
2017	MP	BANQUE EPREUVES C.C.P Inter-Filière	ESM Saint-Cyr	536	15,7%	29,1%	179	13,4%	42,5%	86	7,0%	44,2%	216*	34	2,9%	44,1%	74*
2017	MP	BANQUE EPREUVES C.C.P Inter-Filière	Grenoble INP - Génie Industriel	1660	30,8%	18,4%	655	29,6%	19,1%	115	40,0%	16,5%	332*	15	66,7%	13,3%	80*
2017	MP	BANQUE EPREUVES C.C.P	ENSAI Rennes Civil	1819	27,4%	22,9%	1182	26,6%	23,6%	828	27,1%	26,4%	446	50	32,0%	30,0%	48
2017	MP	BANQUE EPREUVES C.C.P	ENSAI Rennes Fonctionnaire (Attaché INSEE)	1184	25,4%	24,8%	862	26,2%	25,9%	653	27,3%	28,9%	532	28	21,4%	42,9%	28
2017	MP	BANQUE EPREUVES C.C.P	ENSISA Mulhouse Informatique et réseaux										85	6	0,0%	33,3%	5
2017	MP	BANQUE EPREUVES C.C.P	ENSISA Mulhouse Mécanique										106	7	14,3%	14,3%	5
2017	MP	BANQUE EPREUVES C.C.P	ENSISA Mulhouse Automatique et Systèmes Embarqués										97	6	16,7%	33,3%	3
2017	MP	BANQUE EPREUVES C.C.P	ENSISA Mulhouse Textile et Fibres										108	3	66,7%	66,7%	2
2017	MP	BANQUE EPREUVES C.C.P	ENSISA Mulhouse MP	1040	29,8%	18,3%	708	29,2%	15,5%	141	29,1%	25,5%		22			15
2017	MP	BANQUE EPREUVES C.C.P	ENSTIB Epinal	383	31,9%	18,8%	255	35,7%	12,9%	26	50,0%	3,8%	21	7	28,6%	0,0%	6
2017	MP	BANQUE EPREUVES C.C.P	EOST Strasbourg	561	34,8%	19,3%	350	37,7%	16,9%	74	47,3%	14,9%	37	11	36,4%	18,2%	11
2017	MP	CONCOURS COMMUN TPE	ENTPE Lyon Civil	2511	27,7%	23,7%	1557	26,7%	26,6%	438	37,0%	29,0%	357	15	66,7%	26,7%	15
2017	MP	CONCOURS COMMUN TPE	ENTPE Lyon Fonctionnaire	2511	27,7%	23,7%	1557	26,7%	26,6%	438	37,0%	29,0%	343	29	44,8%	20,7%	29
2017	MP	CONCOURS COMMUN TPE	ENTPE Lyon Etranger	2511	27,7%	23,7%	151	33,8%	17,9%	23	34,8%	17,4%	12	1	0,0%	0,0%	1
2017	MP	CONCOURS COMMUN TPE	EIVP Paris Civil	2511	27,7%	23,7%	1708	27,3%	25,8%	470	37,0%	28,3%	461	23	52,2%	21,7%	23
2017	MP	CONCOURS COMMUN TPE	EIVP Paris Fonctionnaire	2511	27,7%	23,7%	1557	26,7%	26,6%	443	36,8%	29,1%	362	4	100,0%	0,0%	4
2017	MP	CONCOURS COMMUN TPE	Mines de Douai Fonct.	2511	27,7%	23,7%	1557	26,7%	26,6%	438	37,0%	29,0%	265	4	25,0%	75,0%	4
2017	MP	Concours Mines - Télécom	Ecole des Mines d'Albi										1938	52	44,2%	30,8%	55
2017	MP	Concours Mines - Télécom	Ecole des Mines d'Alès										2151	59	23,7%	20,3%	56
2017	MP	Concours Mines - Télécom	ENSIIE Evry										2515	97	18,6%	18,6%	85
2017	MP	Concours Mines - Télécom	ENSTA Bretagne (filière sous statut étudiant)										1507	47	21,3%	19,1%	45
2017	MP	Concours Mines - Télécom	IMT Atlantique - ingénieur Mines Nantes										900	61	31,1%	37,7%	58
2017	MP	Concours Mines - Télécom	IMT Lille Douai - ingénieur Mines Douai										2108	55	21,8%	16,4%	55
2017	MP	Concours Mines - Télécom	IMT Lille Douai - ingénieur Télécom Lille										1991	16	18,8%	18,8%	16
2017	MP	Concours Mines - Télécom	Mines Saint Etienne-ISMIN										1797	24	20,8%	33,3%	25
2017	MP	Concours Mines - Télécom	TELECOM PHYSIQUE Strasbourg - RT-INOC										2458	8	37,5%	37,5%	8
2017	MP	Concours Mines - Télécom	Télécom Physique Strasbourg TI-Santé										1940	8	50,0%	12,5%	8
2017	MP	Concours Mines - Télécom	TELECOM SudParis - cursus Evry										1287	92	21,7%	37,0%	85
2017	MP	Concours Mines - Télécom	TELECOM SudParis - cursus Sophia-Antipolis										992	2	0,0%	50,0%	4
2017	MP	Concours Mines - Télécom	Concours Mines-Télécom	4965	23,4%	21,1%	2809	23,0%	22,6%	2570	22,8%	23,0%		521			500
2017	MP	Concours Mines - Télécom	ENSTA Bretagne (filière sous statut IETA - Direction Générale de l'Armement)	4965	23,4%	21,1%	2507	21,7%	23,1%	2118	21,0%	25,5%	1148	13	15,4%	46,2%	13
2017	MP	Concours Mines - Télécom	ENSG-Géomatique Marne la Vallée Civil										2497	10	40,0%	0,0%	9
2017	MP	Concours Mines - Télécom	ENSSAT Lannion										2760	28	17,9%	14,3%	27
2017	MP	Concours Mines - Télécom	TELECOM Nancy										2415	52	7,7%	11,5%	50
2017	MP	Concours Mines - Télécom	TELECOM St Etienne - Statut étudiant										2451	16	6,2%	25,0%	21
2017	MP	Concours Mines - Télécom	Concours Mines Télécom Spécifique MP	4965	23,4%	21,1%	3945	23,9%	21,0%	3193	23,5%	21,5%		106			107
2017	MP	CONCOURS ENSAM	Arts et Métiers	1923	26,2%	24,1%	234	24,8%	39,3%	180	23,9%	40,6%	180	44	27,3%	52,3%	40
2017	MP	CONCOURS ESTP	ESTP Paris - Bâtiment (B) – campus de Troyes										763	6	33,3%	50,0%	3
2017	MP	CONCOURS ESTP	ESTP Paris - Bâtiment (B) - campus de Cachan										745	62	41,9%	19,4%	62
2017	MP	CONCOURS ESTP	ESTP Paris - Topographie (T)										794	12	0,0%	16,7%	10
2017	MP	CONCOURS ESTP	ESTP Paris - Génie Mécanique et Electrique(GME)										757	18	16,7%	22,2%	24
2017	MP	CONCOURS ESTP	ESTP Paris - Travaux Publics (TP)										689	58	20,7%	24,1%	63
2017	MP	CONCOURS ESTP	ESTP	1126	28,3%	24,8%	932	29,2%	24,6%	796	30,3%	25,1%		156			162
2017	MP	CONCOURS POLYTECH Inter-Filière	ESIPE Créteil - Systèmes d'information										5075*	0	0,0%	0,0%	10*
2017	MP	CONCOURS POLYTECH Inter-Filière	ENSIBS Lorient										5060*	3	33,3%	0,0%	12*
2017	MP	CONCOURS POLYTECH Inter-Filière	ENSIM Le Mans										4985*	2	50,0%	0,0%	6*
2017	MP	CONCOURS POLYTECH Inter-Filière	ESBS Strasbourg										766*	0	0,0%	0,0%	3*
2017	MP	CONCOURS POLYTECH Inter-Filière	ESI Reims										4816*	4	25,0%	25,0%	10*
2017	MP	CONCOURS POLYTECH Inter-Filière	ESIAB Brest										4062*	0	0,0%	0,0%	3*
2017	MP	CONCOURS POLYTECH Inter-Filière	ESIR Rennes										5075*	3	33,3%	33,3%	20*
2017	MP	CONCOURS POLYTECH Inter-Filière	ESIREM Dijon										5058*	0	0,0%	0,0%	5*
2017	MP	CONCOURS POLYTECH Inter-Filière	ESIROI Saint Denis de La Réunion										5075*	0	0,0%	0,0%	4*
2017	MP	CONCOURS POLYTECH Inter-Filière	ESIX Normandie										5033*	0	0,0%	0,0%	5*
2017	MP	CONCOURS POLYTECH Inter-Filière	ESSTIN - Polytech Nancy										4967*	3	66,7%	66,7%	20*
2017	MP	CONCOURS POLYTECH Inter-Filière	ISAT Nevers - département MIT (Mécanique et Ingénierie des Transports)										2624*	0	0,0%	0,0%	7*
2017	MP	CONCOURS POLYTECH Inter-Filière	ISAT Nevers - département EPEE (Energies et Moteurs)										4191*	1	0,0%	0,0%	14*
2017	MP	CONCOURS POLYTECH Inter-Filière	ESIPE Créteil - Génie Biomédial et Santé (ISBS)										4066*	0	0,0%	0,0%	10*
2017	MP	CONCOURS POLYTECH Inter-Filière	ISEL Le Havre										5073*	0	0,0%	0,0%	5*
2017	MP	CONCOURS POLYTECH Inter-Filière	ISIFC Besançon										3641*	2	100,0%	50,0%	6*
2017	MP	CONCOURS POLYTECH Inter-Filière	ISIS Castres										5031*	2	50,0%	0,0%	9*
2017	MP	CONCOURS POLYTECH Inter-Filière	ISTIA Angers										5075*	0	0,0%	0,0%	4*
2017	MP	CONCOURS POLYTECH Inter-Filière	ISTY Vélizy										4979*	1	0,0%	100,0%	5*
2017	MP	CONCOURS POLYTECH Inter-Filière	Polytech Annecy-Chambéry - Environnement, Bâtiment, Énergie										4753*	2	50,0%	0,0%	15*
2017	MP	CONCOURS POLYTECH Inter-Filière	Polytech Annecy-Chambéry - Instrumentation, Automatique, Informatique										4728*	2	50,0%	0,0%	3*
2017	MP	CONCOURS POLYTECH Inter-Filière	Polytech Annecy-Chambéry - Mécanique, Matériaux										4747*	2	50,0%	0,0%	8*
2017	MP	CONCOURS POLYTECH Inter-Filière	Polytech Clermont-Ferrand - Génie Biologique										2099*	0	0,0%	0,0%	5*
2017	MP	CONCOURS POLYTECH Inter-Filière	Polytech Clermont-Ferrand - Génie Civil										5037*	4	50,0%	25,0%	16*
2017	MP	CONCOURS POLYTECH Inter-Filière	Polytech Clermont-Ferrand - Génie Electrique										5003*	3	66,7%	0,0%	5*
2017	MP	CONCOURS POLYTECH Inter-Filière	Polytech Clermont-Ferrand - Génie Mathématique et Modélisation										4975*	8	37,5%	37,5%	14*
2017	MP	CONCOURS POLYTECH Inter-Filière	Polytech Clermont-Ferrand - Génie Physique										5057*	0	0,0%	0,0%	8*
2017	MP	CONCOURS POLYTECH Inter-Filière	Polytech Grenoble - Géotechnique et génie civil										4692*	3	100,0%	0,0%	10*
2017	MP	CONCOURS POLYTECH Inter-Filière	Polytech Grenoble - Matériaux										3832*	0	0,0%	0,0%	10*
2017	MP	CONCOURS POLYTECH Inter-Filière	Polytech Grenoble - Prévention des risques										5075*	1	0,0%	0,0%	6*
2017	MP	CONCOURS POLYTECH Inter-Filière	Polytech Grenoble - Informatique et électronique des systèmes embarqués										4180*	3	33,3%	0,0%	5*
2017	MP	CONCOURS POLYTECH Inter-Filière	Polytech Grenoble - Réseaux informatiques										4375*	4	50,0%	50,0%	8*
2017	MP	CONCOURS POLYTECH Inter-Filière	Polytech Grenoble - Technologies de l'information pour la santé										5013*	2	100,0%	0,0%	5*
2017	MP	CONCOURS POLYTECH Inter-Filière	Polytech Lille - Génie biologique et alimentaire										2457*	1	100,0%	0,0%	4*
2017	MP	CONCOURS POLYTECH Inter-Filière	Polytech Lille - Génie Informatique et statistique										4161*	7	42,9%	14,3%	12*
2017	MP	CONCOURS POLYTECH Inter-Filière	Polytech Lille - Géotechnique, Génie civil										4547*	1	0,0%	0,0%	10*
2017	MP	CONCOURS POLYTECH Inter-Filière	Polytech Lille - Informatique, Microélectronique, Automatique										4085*	5	20,0%	40,0%	8*
2017	MP	CONCOURS POLYTECH Inter-Filière	Polytech Lille - Ingénierie et commercialisation des systèmes de mesure										5056*	0	0,0%	0,0%	6*
2017	MP	CONCOURS POLYTECH Inter-Filière	Polytech Lille - Matériaux										4698*	1	100,0%	0,0%	8*
2017	MP	CONCOURS POLYTECH Inter-Filière	Polytech Lille - Mécanique										3097*	4	0,0%	50,0%	10*
2017	MP	CONCOURS POLYTECH Inter-Filière	Polytech Lyon - Génie Bomédical										2424*	0	0,0%	0,0%	6*
2017	MP	CONCOURS POLYTECH Inter-Filière	Polytech Lyon - Informatique										2549*	4	0,0%	25,0%	4*
2017	MP	CONCOURS POLYTECH Inter-Filière	Polytech Lyon - Matériaux										3123*	1	0,0%	0,0%	4*
2017	MP	CONCOURS POLYTECH Inter-Filière	Polytech Lyon - Mathématiques Appliquées et Modélisation										3805*	3	33,3%	33,3%	6*
2017	MP	CONCOURS POLYTECH Inter-Filière	Polytech Lyon - Mécanique										2151*	4	0,0%	50,0%	4*
2017	MP	CONCOURS POLYTECH Inter-Filière	Polytech Lyon - Systèmes industriels, Robotique										3374*	1	0,0%	100,0%	5*
2017	MP	CONCOURS POLYTECH Inter-Filière	Polytech Marseille - Génie Biomédical										3757*	2	100,0%	50,0%	9*
2017	MP	CONCOURS POLYTECH Inter-Filière	Polytech Marseille - Génie Civil										4774*	4	25,0%	25,0%	14*
2017	MP	CONCOURS POLYTECH Inter-Filière	Polytech Marseille - Génie Industriel et Informatique										5073*	2	0,0%	0,0%	8*
2017	MP	CONCOURS POLYTECH Inter-Filière	Polytech Marseille - Informatique										4643*	4	50,0%	0,0%	9*
2017	MP	CONCOURS POLYTECH Inter-Filière	Polytech Marseille - Matériaux										4829*	2	50,0%	0,0%	10*
2017	MP	CONCOURS POLYTECH Inter-Filière	Polytech Marseille - Mécanique, Energétique										4637*	4	0,0%	25,0%	20*
2017	MP	CONCOURS POLYTECH Inter-Filière	Polytech Marseille - Microélectronique,Télécommunications										5063*	2	0,0%	50,0%	8*
2017	MP	CONCOURS POLYTECH Inter-Filière	Polytech Montpellier - Microélectronique et Automatique										3685*	1	0,0%	0,0%	5*
2017	MP	CONCOURS POLYTECH Inter-Filière	Polytech Montpellier - Informatique et Gestion										4528*	2	0,0%	0,0%	4*
2017	MP	CONCOURS POLYTECH Inter-Filière	Polytech Montpellier - Matériaux										2546*	2	50,0%	0,0%	5*
2017	MP	CONCOURS POLYTECH Inter-Filière	Polytech Montpellier - Mécanique et Interactions										3947*	0	0,0%	0,0%	2*
