year	filiere	banque	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	rang_du_dernier_appele	integres_nb	integres_filles	integres_cinq_demi	places
2006	BCPST	BIO A	INA P-G										597	180	65.0%	12.0%	182
2006	BCPST	BIO A	ENSA Montpellier										882	93	73.0%	21.0%	97
2006	BCPST	BIO A	Agrocampus Rennes										1043	95	60.0%	37.0%	96
2006	BCPST	BIO A	ENSAT Toulouse										1164	86	62.0%	35.0%	90
2006	BCPST	BIO A	ENSAIA Nancy										1464	92	66.0%	43.0%	92
2006	BCPST	BIO A	ENSHAP Angers										1415	38	65.0%	32.0%	38
2006	BCPST	BIO A	ENSIA Massy										1497	48	77.0%	38.0%	46
2006	BCPST	BIO A	ENSBANA Dijon										1703	34	76.0%	18.0%	39
2006	BCPST	BIO A	FIF Fonctionnaire Nancy										106	3	0.0%	0.0%	3
2006	BCPST	BIO A	FIF Civil Nancy										791	29	41.0%	28.0%	27
2006	BCPST	BIO A	ENITAB Bordeaux										1695	56	57.0%	36.0%	59
2006	BCPST	BIO A	ENITAC Clermont-Ferrand										1822	40	70.0%	35.0%	44
2006	BCPST	BIO A	ENITIAA Nantes										1822	39	66.0%	24.0%	53
2006	BCPST	BIO A	ENESAD Dijon										1695	44	75.0%	37.0%	35
2006	BCPST	BIO A	Concours commun A BIO	2620	67.0%	21.0%	1984	67.0%	25.0%	1821	67.0%	26.0%		877			901
2006	BCPST	VETO	ENV Alfort										387	93	67.0%	38.0%	93
2006	BCPST	VETO	ENV Lyon										320	93	77.0%	35.0%	93
2006	BCPST	VETO	ENV Nantes										471	93	69.0%	41.0%	93
2006	BCPST	VETO	ENV Toulouse										442	93	68.0%	41.0%	93
2006	BCPST	VETO	Concours commun A ENV	1640	70.0%	26.0%	804	70.0%	35.0%	549	69.0%	34.0%		372			372
2006	BCPST	PC BIO	ESPCI Paris										65	5	60.0%	60.0%	5
2006	BCPST	PC BIO	ENSC Paris										215	2	100.0%	50.0%	2
2006	BCPST	PC BIO	ENSC Montpellier										228	4	100.0%	25.0%	4
2006	BCPST	PC BIO	ENSC Lille										369	3	0.0%	34.0%	5
2006	BCPST	PC BIO	Concours commun A PC BIO	685	62.0%	26.0%	452	62.0%	32.0%	378	61.0%	33.0%		14			16
2006	BCPST	ENS	ENS Ulm	1033	65.0%	21.0%	74	52.0%	19.0%	31	48.0%	17.0%	29	22	45.0%	19.0%	22
2006	BCPST	ENS	ENS Lyon	1046	64.0%	21.0%	176	52.0%	21.0%	100	52.0%	18.0%	77	34	58.0%	21.0%	34
2006	BCPST	ENS	ENS Cachan	1017	64.0%	21.0%	174	51.0%	21.0%	107	50.0%	17.0%	71	16	50.0%	7.0%	15
2006	BCPST	G2E	ENGEES Strasbourg Civil										279	23	52.0%	31.0%	23
2006	BCPST	G2E	ENGEES Strasbourg Fonctionnaire										25	1	100.0%	0.0%	1
2006	BCPST	G2E	concours ENGEES G2E-BCST				788	63.0%	27.0%	356	58.0%	33.0%		24			24
2006	BCPST	G2E	ENSG Nancy				788	63.0%	27.0%	363	58.0%	32.0%	315	65	47.0%	24.0%	64
2006	BCPST	G2E	ENSIL Limoges EE				788	63.0%	27.0%	424	58.0%	32.0%	355	6	50.0%	34.0%	6
2006	BCPST	G2E	ENTPE Vaulx en Velin Fonctionnaire	678	62.0%	30.0%	482	61.0%	34.0%	166	56.0%	44.0%	95	10	30.0%	30.0%	10
2006	BCPST	G2E	EOST Strasbourg				788	63.0%	27.0%	327	58.0%	34.0%	327	4	50.0%	75.0%	6
2006	BCPST	G2E	ESIP Poitiers Génie Civil				788	63.0%	27.0%	349	58.0%	31.0%	349	2	0.0%	0.0%	5
