year	filiere	banque	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	integres_nb	integres_filles	integres_cinq_demi	integres_rg_median	integres_rg_moyen	nb_integres_interfilieres	places
2022	PT	Groupe INSA Inter-Filière	INSA Hauts de France Informatique et Cybersécurité										2*	0,0%	0,0%	518*	518*	2*	4*
2022	PT	Groupe INSA Inter-Filière	INSA Lyon Informatique										3*	0,0%	0,0%	84*	78*	3*	3*
2022	PT	Groupe INSA Inter-Filière	INSA Lyon Télécommunications, services et usages										4*	25,0%	0,0%	187*	231*	4*	4*
2022	PT	Groupe INSA Inter-Filière	INSA Rennes Informatique										2*	0,0%	0,0%	564*	564*	2*	2*
2022	PT	Groupe INSA Inter-Filière	INSA Rouen Normandie Informatique et technologies de l'information										1*	0,0%	0,0%	477*	477*	1*	2*
2022	PT	Groupe INSA Inter-Filière	INSA Rouen Normandie Mathématiques appliquées										3*	33,3%	33,3%	641*	649*	3*	2*
2022	PT	Groupe INSA Inter-Filière	INSA Toulouse Informatique et Réseaux										6*	0,0%	0,0%	491*	450*	6*	6*
2022	PT	Groupe INSA Inter-Filière	INSA Toulouse Mathématiques appliquées										2*	50,0%	0,0%	380	380	2*	2*
2022	PT	Groupe INSA Inter-Filière	Concours INSA Domaine Informatique, mathématique, modélisation PC-PSI-PT	3537*	25,5%	18,7%	951*	27,9%	17,8%	951*	27,9%	17,8%	23*					23*	27*
2022	PT	CESI	CESI Aix-en-Provence										3*	0,0%	0,0%	39*	43*	3*	10*
2022	PT	CESI	CESI Arras										0*	0,0%	0,0%	0*	0*	0*	5*
2022	PT	CESI	CESI Bordeaux										0*	0,0%	0,0%	0*	0*	0*	12*
2022	PT	CESI	CESI Caen										0*	0,0%	0,0%	0*	0*	0*	10*
2022	PT	CESI	CESI La Rochelle										0*	0,0%	0,0%	0*	0*	0*	12*
2022	PT	CESI	CESI Lille										0*	0,0%	0,0%	0*	0*	0*	10*
2022	PT	CESI	CESI Lyon										1*	0,0%	0,0%	17*	17*	1*	15*
2022	PT	CESI	CESI Montpellier										0*	0,0%	0,0%	0*	0*	0*	10*
2022	PT	CESI	CESI Nancy										1*	0,0%	0,0%	37*	37*	1*	10*
2022	PT	CESI	CESI Nice										0*	0,0%	0,0%	0*	0*	0*	10*
2022	PT	CESI	CESI Orléans										0*	0,0%	0,0%	0*	0*	0*	10*
2022	PT	CESI	CESI Paris-Nanterre										2*	0,0%	100,0%	54*	54*	2*	15*
2022	PT	CESI	CESI Pau										0*	0,0%	0,0%	0*	0*	0*	6*
2022	PT	CESI	CESI Reims										0*	0,0%	0,0%	0*	0*	0*	6*
2022	PT	CESI	CESI Rouen										0*	0,0%	0,0%	0*	0*	0*	10*
2022	PT	CESI	CESI Saint-Nazaire										0*	0,0%	0,0%	0*	0*	0*	15*
2022	PT	CESI	CESI Strasbourg										0*	0,0%	0,0%	0*	0*	0*	15*
2022	PT	CESI	CESI Toulouse										1*	0,0%	0,0%	63	63	1*	10*
2022	PT	CESI	Concours CESI Ecole d'Ingénieurs - Ingénieur en Informatique	183*	7,7%	14,2%	73*	6,8%	6,8%	73*	6,8%	6,8%	8*					8*	191*
2022	PT	CESI	CESI Arras										1*	0,0%	0,0%	138*	138*	1*	10*
2022	PT	CESI	CESI Bordeaux										1*	0,0%	0,0%	94*	94*	1*	12*
2022	PT	CESI	CESI Lyon										0*	0,0%	0,0%	0*	0*	0*	20*
2022	PT	CESI	CESI Nancy										1*	0,0%	0,0%	112*	112*	1*	10*
2022	PT	CESI	CESI Paris-Nanterre										5*	0,0%	0,0%	115*	117*	5*	20*
2022	PT	CESI	CESI Nice										0*	0,0%	0,0%	0*	0*	0*	10*
2022	PT	CESI	CESI Rouen										0*	0,0%	0,0%	0*	0*	0*	10*
2022	PT	CESI	CESI Saint-Nazaire										0*	0,0%	0,0%	0	0	0*	15*
2022	PT	CESI	Concours CESI Ecole d'Ingénieurs - Ingénieur Généraliste	670*	24,0%	13,4%	182*	33,0%	10,4%	182*	33,0%	10,4%	8*					8*	107*
2022	PT	EPITA	EPITA campus Paris										9	11,1%	0,0%	95	84		8
2022	PT	EPITA	EPITA campus Toulouse										0	0,0%	0,0%	0	0		1
2022	PT	EPITA	EPITA campus Lyon										1	0,0%	0,0%	118	118		3
2022	PT	EPITA	EPITA campus Rennes										0	0,0%	0,0%	0	0		1
2022	PT	EPITA	EPITA campus Strasbourg										1	0,0%	0,0%	85	85		1
2022	PT	EPITA	IPSA Paris										4	0,0%	25,0%	116	104		14
2022	PT	EPITA	IPSA Toulouse										13	15,4%	0,0%	29	37		6
2022	PT	EPITA	ESME										5	0,0%	0,0%	92	96		10
2022	PT	EPITA	Concours EPITA / IPSA / ESME PT	309	15,9%	14,9%	187	15,0%	11,2%	137	17,5%	8,8%	33						44
