year	filiere	banque	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	integres_nb	integres_filles	integres_cinq_demi	integres_rg_median	integres_rg_moyen	places
2019	TSI	Groupe INSA	INSA Rennes Système et Réseaux de Communication										2	0,0%	50,0%	64	64	2
2019	TSI	Groupe INSA	INSA Toulouse Automatique et Electronique										2	0,0%	0,0%	44	44	1
2019	TSI	Groupe INSA	Concours INSA Domaine Génie électrique, électronique, automatique TSI	379	5,8%	24,0%	186	4,8%	28,5%	150	4,7%	27,3%	9					7
2019	TSI	Groupe INSA	INSA Centre Val de Loire Sécurité et Technologies Informatiques										2	50,0%	50,0%	66	66	1
2019	TSI	Groupe INSA	INSA Euro-Méditerranée Systèmes d'Information et de Communication										0	0,0%	0,0%	0	0	1
2019	TSI	Groupe INSA	INSA Lyon Informatique										6	0,0%	16,7%	29	29	6
2019	TSI	Groupe INSA	INSA Lyon Télécommunications, services et usages										1	0,0%	0,0%	33	33	1
2019	TSI	Groupe INSA	INSA Toulouse Informatique et Réseaux										6	0,0%	16,7%	60	56	4
2019	TSI	Groupe INSA	Concours INSA Domaine Informatique, mathématique, modélisation TSI	352	6,0%	22,7%	110	3,6%	29,1%	94	4,3%	28,7%	15					13
2019	TSI	Groupe INSA	INSA Centre Val de Loire Génie des Systèmes Industriels										1	0,0%	0,0%	114	114	1
2019	TSI	Groupe INSA	INSA Euro-Méditerranée Génie Mécanique et Energétique										0	0,0%	0,0%	0	0	1
2019	TSI	Groupe INSA	INSA Lyon Génie Mécanique										1	0,0%	0,0%	4	4	1
2019	TSI	Groupe INSA	INSA Rennes Génie Mécanique et Automatique										2	0,0%	50,0%	38	38	2
2019	TSI	Groupe INSA	INSA Strasbourg Génie Mécanique										1	0,0%	100,0%	66	66	1
2019	TSI	Groupe INSA	INSA Strasbourg Mécatronique										2	0,0%	50,0%	61	61	2
2019	TSI	Groupe INSA	Concours INSA Domaine Génie mécanique, génie industriel et mécatronique TSI	482	8,5%	22,6%	143	6,3%	30,8%	123	6,5%	31,7%	7					8
2019	TSI	Groupe INSA Inter-Filière	ESITech Rouen Technologies du Vivant										3*	100,0%	66,7%	424*	390*	3*
2019	TSI	Groupe INSA Inter-Filière	INSA Lyon Biosciences										4*	75,0%	25,0%	66*	66*	4*
2019	TSI	Groupe INSA Inter-Filière	INSA Toulouse Génie Biologique										2*	50,0%	0,0%	80*	80*	2*
2019	TSI	Groupe INSA Inter-Filière	ISIS Castres Informatique pour la Santé										2*	50,0%	50,0%	607	607	15*
2019	TSI	Groupe INSA Inter-Filière	Concours INSA Domaine Biotechnologies-santé MP-PC-PSI-BCPST	3235*	51,3%	23,7%	1203*	53,2%	26,4%	1030*	52,1%	25,8%	11*					24*
2019	TSI	Groupe INSA Inter-Filière	INSA Lyon Génie Energétique et Environnement										4*	50,0%	0,0%	105*	106*	4*
2019	TSI	Groupe INSA Inter-Filière	INSA Rouen Normandie Chimie et Procédés										5*	100,0%	20,0%	729*	612*	5*
2019	TSI	Groupe INSA Inter-Filière	INSA Rouen Normandie Energétique et Propulsion										5*	20,0%	0,0%	654*	683*	4*
2019	TSI	Groupe INSA Inter-Filière	INSA Rouen Normandie Maîtrise des Risques Industriels										5*	100,0%	20,0%	1042*	967*	5*
2019	TSI	Groupe INSA Inter-Filière	INSA Strasbourg Génie Climatique et Energétique										11*	54,5%	18,2%	858*	853*	10*
2019	TSI	Groupe INSA Inter-Filière	INSA Toulouse Génie des Procédés et environnement										8*	75,0%	12,5%	415*	412*	10*
2019	TSI	Groupe INSA Inter-Filière	Sup'EnR Perpignan Energétique et Energies Renouvelables										5*	80,0%	0,0%	638	707	4*
2019	TSI	Groupe INSA Inter-Filière	Concours INSA Domaine Energétique – Génie Chimique – Environnement MP-PC-PSI	3346*	39,1%	20,8%	1304*	40,1%	22,0%	1198*	40,2%	21,6%	43*					42*
2019	TSI	Groupe INSA Inter-Filière	INSA Euro-Méditerranée Génie Electrique										2*	0,0%	50,0%	1381*	1381*	5*
2019	TSI	Groupe INSA Inter-Filière	INSA Lyon Génie Electrique										7*	28,6%	14,3%	356*	333*	8*
2019	TSI	Groupe INSA Inter-Filière	INSA Rennes Electronique et Informatique Industrielle										1*	0,0%	0,0%	876*	876*	1*
2019	TSI	Groupe INSA Inter-Filière	INSA Rennes Système et Réseaux de Communication										4*	25,0%	50,0%	1193*	1161*	4*
2019	TSI	Groupe INSA Inter-Filière	INSA Strasbourg Génie Electrique										12*	25,0%	25,0%	1147*	1080*	12*
2019	TSI	Groupe INSA Inter-Filière	INSA Toulouse Automatique et Electronique										3*	0,0%	33,3%	433	302	3*
2019	TSI	Groupe INSA Inter-Filière	Concours INSA Domaine Génie électrique, électronique, automatique MP-PC-PSI-PT	3862*	24,1%	22,0%	1705*	24,6%	23,2%	1550*	24,7%	23,4%	29*					33*
2019	TSI	Groupe INSA Inter-Filière	INSA Lyon Génie Civil et Urbanisme										7*	28,6%	14,3%	54*	71*	7*
2019	TSI	Groupe INSA Inter-Filière	INSA Rennes Génie Civil et Urbain										1*	100,0%	0,0%	255*	255*	1*
2019	TSI	Groupe INSA Inter-Filière	INSA Rouen Normandie Génie Civil et constructions durables										3*	0,0%	33,3%	268*	334*	2*
2019	TSI	Groupe INSA Inter-Filière	INSA Strasbourg Génie Civil										3*	100,0%	33,3%	231*	273*	3*
2019	TSI	Groupe INSA Inter-Filière	INSA Strasbourg Topographie										2*	50,0%	0,0%	549*	549*	2*
2019	TSI	Groupe INSA Inter-Filière	INSA Toulouse Génie Civil										1*	100,0%	0,0%	250	250	1*
2019	TSI	Groupe INSA Inter-Filière	Concours INSA Domaine Génie civil, urbanisme, topographie MP-PC	1836*	38,0%	22,9%	752*	40,8%	23,5%	685*	40,7%	22,9%	17*					16*
2019	TSI	Groupe INSA Inter-Filière	INSA Lyon Génie Civil et Urbanisme										9*	33,3%	0,0%	89*	77*	9*
2019	TSI	Groupe INSA Inter-Filière	INSA Rennes Génie Civil et Urbain										2*	0,0%	0,0%	308*	308*	2*
2019	TSI	Groupe INSA Inter-Filière	INSA Rouen Normandie Génie Civil et constructions durables										1*	0,0%	100,0%	223*	223*	2*
2019	TSI	Groupe INSA Inter-Filière	INSA Strasbourg Génie Civil										11*	45,5%	27,3%	380*	376*	12*
2019	TSI	Groupe INSA Inter-Filière	INSA Strasbourg Topographie										6*	0,0%	33,3%	765*	770*	8*
2019	TSI	Groupe INSA Inter-Filière	INSA Toulouse Génie Civil										2*	0,0%	50,0%	286	286	2*
2019	TSI	Groupe INSA Inter-Filière	Concours INSA Domaine Génie civil, urbanisme, topographie PSI-PT	2106*	26,8%	20,2%	951*	25,0%	25,0%	883*	25,5%	25,7%	31*					35*
2019	TSI	Groupe INSA Inter-Filière	INSA Centre Val de Loire Sécurité et Technologies Informatiques										1*	0,0%	0,0%	578*	578*	6*
2019	TSI	Groupe INSA Inter-Filière	INSA Euro-Méditerranée Systèmes d'Information et de Communication										0*	0,0%	0,0%	0*	0*	1*
2019	TSI	Groupe INSA Inter-Filière	INSA Lyon Télécommunications, services et usages										6*	16,7%	33,3%	338*	315*	6*
2019	TSI	Groupe INSA Inter-Filière	INSA Rennes Informatique										1*	0,0%	0,0%	101*	101*	2*
2019	TSI	Groupe INSA Inter-Filière	INSA Rouen Normandie Architecture des Systèmes d'Information										1*	0,0%	0,0%	418*	418*	1*
2019	TSI	Groupe INSA Inter-Filière	INSA Rouen Normandie Génie Mathématique										2*	0,0%	0,0%	223*	223*	2*
2019	TSI	Groupe INSA Inter-Filière	INSA Toulouse Informatique et Réseaux										6*	0,0%	33,3%	232*	203*	7*
2019	TSI	Groupe INSA Inter-Filière	INSA Toulouse Mathématiques appliquées										1*	100,0%	0,0%	367	367	1*
2019	TSI	Groupe INSA Inter-Filière	Concours INSA Domaine Informatique, mathématique, modélisation PC-PSI-PT	2446*	22,2%	23,9%	770*	23,1%	26,4%	699*	23,9%	27,6%	18*					26*
