year	filiere	banque	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	rang_du_dernier_appele	integres_nb	integres_filles	integres_cinq_demi	places
2007	PC	CONCOURS ECOLE POLYTECHNIQUE	ECOLE POLYTECHNIQUE	1217	26.0%	34.0%	244	18.0%	36.0%	176	20.0%	35.0%	165	146	20.0%	35.0%	146
2007	PC	CONCOURS ECOLE POLYTECHNIQUE	ESPCI Paris	1219	30.0%	34.0%	415	23.0%	40.0%	343	23.0%	41.0%	343	60	40.0%	40.0%	58
2007	PC	CONCOURS ECOLE POLYTECHNIQUE	ESPCI Paris Etranger	106	33.0%	38.0%	29	17.0%	56.0%	21	19.0%	53.0%	21	3	33.0%	67.0%	5
2007	PC	BANQUE ENS	ENS Ulm	1045	30.0%	39.0%	89	22.0%	50.0%	46	6.0%	37.0%	34	21	4.0%	34.0%	21
2007	PC	BANQUE ENS	ENS Cachan PC	1090	31.0%	39.0%	211	25.0%	49.0%	131	26.0%	49.0%	126	20	50.0%	55.0%	20
2007	PC	BANQUE ENS	ENS Lyon	1096	30.0%	39.0%	210	25.0%	50.0%	120	25.0%	49.0%	120	26	26.0%	58.0%	26
2007	PC	CONCOURS COMMUN MINES-PONTS	MINES Paris										86	18	5.0%	6.0%	18
2007	PC	CONCOURS COMMUN MINES-PONTS	MINES Nancy										648	34	47.0%	50.0%	37
2007	PC	CONCOURS COMMUN MINES-PONTS	MINES St Etienne										702	36	27.0%	31.0%	40
2007	PC	CONCOURS COMMUN MINES-PONTS	Ponts et Chaussées										211	27	25.0%	41.0%	25
2007	PC	CONCOURS COMMUN MINES-PONTS	SUPAERO Toulouse										370	22	27.0%	19.0%	23
2007	PC	CONCOURS COMMUN MINES-PONTS	Techniques avancées										389	27	37.0%	49.0%	26
2007	PC	CONCOURS COMMUN MINES-PONTS	ENST Cursus Paris										284	10	20.0%	30.0%	12
2007	PC	CONCOURS COMMUN MINES-PONTS	ENST Cursus Sophia Antipolis										416	5	40.0%	40.0%	5
2007	PC	CONCOURS COMMUN MINES-PONTS	ENST Bretagne										809	22	22.0%	32.0%	25
2007	PC	CONCOURS COMMUN MINES-PONTS	Concours Commun Mines Ponts	2934	30.0%	31.0%	982	24.0%	39.0%	949	25.0%	39.0%		201			211
2007	PC	BANQUE CENTRALE-SUPELEC	CENTRALE PARIS	2253	30.0%	33.0%	489	23.0%	36.0%	324	23.0%	38.0%	233	86	23.0%	40.0%	85
2007	PC	BANQUE CENTRALE-SUPELEC	SUPELEC- Campus Gif										360	57	19.0%	50.0%	54
2007	PC	BANQUE CENTRALE-SUPELEC	SUPELEC- Campus Metz										510	18	22.0%	45.0%	17
2007	PC	BANQUE CENTRALE-SUPELEC	SUPELEC- Campus Rennes										484	16	31.0%	38.0%	16
2007	PC	BANQUE CENTRALE-SUPELEC	Supélec	2000	27.0%	36.0%	648	21.0%	40.0%	594	22.0%	41.0%		91			87
2007	PC	BANQUE CENTRALE-SUPELEC	CENTRALE LYON	2576	31.0%	32.0%	608	23.0%	41.0%	520	24.0%	41.0%	463	57	21.0%	58.0%	60
2007	PC	BANQUE CENTRALE-SUPELEC	Institut d'optique Graduate School (SupOptique)	1370	31.0%	42.0%	650	27.0%	47.0%	529	27.0%	50.0%	463	22	45.0%	32.0%	27
2007	PC	BANQUE CENTRALE-SUPELEC	CENTRALE LILLE	2413	32.0%	35.0%	669	27.0%	46.0%	624	27.0%	46.0%	477	43	39.0%	54.0%	45
2007	PC	BANQUE CENTRALE-SUPELEC	CENTRALE NANTES	2568	31.0%	35.0%	788	28.0%	44.0%	703	28.0%	45.0%	624	58	24.0%	61.0%	50
2007	PC	BANQUE CENTRALE-SUPELEC	CENTRALE MARSEILLE	2348	34.0%	36.0%	697	30.0%	46.0%	619	29.0%	47.0%	619	42	42.0%	39.0%	67
2007	PC	BANQUE CENTRALE-SUPELEC	ENSEA Cergy	921	28.0%	40.0%	587	28.0%	42.0%	413	25.0%	42.0%	363	21	33.0%	24.0%	20
2007	PC	BANQUE CENTRALE-SUPELEC	ENSIIE (I.I.E. CNAM )	656	30.0%	40.0%	451	31.0%	41.0%	105	33.0%	44.0%	37	8	37.0%	63.0%	10
2007	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSMM Besançon										2747	22	27.0%	50.0%	22
2007	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSI Bourges MRI										2587	31	32.0%	23.0%	27
2007	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSI Bourges STI										2731	2	50.0%	50.0%	4
2007	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSEIR Bordeaux Electronique										2445	8	37.0%	38.0%	13
2007	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSEIR Bordeaux Informatique										2366	9	0.0%	34.0%	7
2007	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSEIR Bordeaux Télecom.										1960	6	16.0%	34.0%	7
2007	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSIETA Brest Civil										2156	15	20.0%	54.0%	12
2007	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSICAEN Electronique										2747	5	0.0%	60.0%	10
2007	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSICAEN Informatique										2668	5	40.0%	40.0%	2
2007	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ISIMA Clermont-Ferrand										2747	5	40.0%	40.0%	6
2007	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	INP Grenoble - EFPG										2524	8	0.0%	25.0%	10
2007	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	INP Grenoble - ENSEEG										2331	48	35.0%	42.0%	52
2007	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	INP Grenoble - ENSERG										2030	16	12.0%	44.0%	20
2007	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	INP Grenoble - ENSHMG										1368	30	30.0%	37.0%	29
2007	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	INP Grenoble - ENSIEG										2537	22	18.0%	37.0%	23
2007	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	INP Grenoble - ENSIMAG										640	11	27.0%	37.0%	7
2007	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	INP Grenoble - ENSPG										1082	45	44.0%	32.0%	45
2007	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	INP Grenoble - TELECOM										1361	13	23.0%	31.0%	15
2007	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	CPE LYON Electronique										2747	4	0.0%	25.0%	8
2007	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSEM Nancy										2521	19	15.0%	22.0%	24
2007	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSG Nancy										1876	12	58.0%	17.0%	12
2007	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	SUPMECA Paris										1567	19	26.0%	32.0%	22
2007	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSGTI Pau										2718	14	64.0%	43.0%	8
2007	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSMA Poitiers										1378	27	11.0%	41.0%	29
2007	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSP Strasbourg										2747	17	35.0%	42.0%	30
2007	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	SUPMECA Toulon										1977	14	28.0%	58.0%	10
2007	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENAC Toulouse Civil										875	21	38.0%	43.0%	25
2007	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENAC Toulouse Fonctionnaire										310	4	25.0%	50.0%	3
2007	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSEEIHT Toulouse Electronique										1960	13	15.0%	39.0%	16
2007	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSEEIHT Toulouse Génie Electrique										1789	10	30.0%	50.0%	10
2007	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSEEIHT Toulouse Hydraulique										1013	16	37.0%	63.0%	19
2007	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSEEIHT Toulouse Télécom.réseaux										1447	5	20.0%	80.0%	10
2007	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSIACET Toulouse Génie des Procédés										2107	17	29.0%	36.0%	15
2007	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSIACET Toulouse Génie Industriel										1528	2	100.0%	50.0%	6
2007	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSICA Toulouse										429	19	15.0%	43.0%	20
2007	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSIAME Valenciennes Informatique Industrielle et Productique										0	0	0.0%	0.0%	0
2007	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSIAME Valenciennes Méca Energ.										2747	13	23.0%	39.0%	20
2007	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSIAME Valenciennes Mécatronique										0	0	0.0%	0.0%	0
2007	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	Concours Commun Polytechnique PC-Physique	4725	34.0%	29.0%	3223	33.0%	34.0%	2747	35.0%	34.0%		547			598
2007	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	ENSCP Bordeaux										1898	53	45.0%	25.0%	58
2007	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	ENSICAEN Mat. et Chimie										2770	27	51.0%	34.0%	25
2007	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	ENSC Clermont-Ferrand										2491	38	44.0%	22.0%	43
2007	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	ENSC Lille										2112	42	59.0%	34.0%	44
2007	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	CPE LYON Chimie										2634	44	65.0%	19.0%	52
2007	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	ENSC Montpellier										1463	62	62.0%	18.0%	58
2007	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	ENSC Mulhouse										2716	33	51.0%	28.0%	50
2007	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	ENSIC Nancy										1053	62	46.0%	33.0%	65
2007	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	ENSC Paris										514	50	52.0%	32.0%	56
2007	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	ENSC Rennes										2284	46	56.0%	29.0%	50
2007	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	ECPM Strasbourg										2740	51	56.0%	34.0%	55
2007	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	ENSIACET Toulouse Génie chimique										1603	25	60.0%	20.0%	25
2007	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	ENSIACET Toulouse Matériaux										1810	27	44.0%	52.0%	25
2007	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	ENSIACET Toulouse Chimie										1574	25	72.0%	28.0%	27
2007	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	Concours Commun Polytechnique PC-Chimie	4581	36.0%	29.0%	3309	35.0%	33.0%	2791	37.0%	34.0%		585			633
2007	PC	BANQUE EPREUVES C.C.P Inter-Filière	EEIGM	404	40.0%	34.0%	281	40.0%	37.0%	62	54.0%	41.0%	0	6	16.0%	84.0%	0
2007	PC	BANQUE EPREUVES C.C.P Inter-Filière	ENSCI Limoges	504	44.0%	33.0%	454	44.0%	33.0%	163	49.0%	37.0%	0	27	37.0%	41.0%	0
2007	PC	BANQUE EPREUVES C.C.P Inter-Filière	ENSGSI Nancy	541	36.0%	38.0%	395	36.0%	38.0%	162	41.0%	44.0%	0	14	57.0%	22.0%	0
2007	PC	BANQUE EPREUVES C.C.P Inter-Filière	ESM Saint-Cyr	477	20.0%	30.0%	142	17.0%	47.0%	41	12.0%	61.0%	0	17	5.0%	71.0%	0
2007	PC	BANQUE EPREUVES C.C.P Inter-Filière	INP Grenoble - ENSGI	739	35.0%	34.0%	275	38.0%	40.0%	78	44.0%	53.0%	0	11	36.0%	37.0%	0
2007	PC	BANQUE EPREUVES C.C.P	ECOLE DE L'AIR Base	457	22.0%	30.0%	110	21.0%	49.0%	25	12.0%	60.0%	26	1	100.0%	0.0%	1
2007	PC	BANQUE EPREUVES C.C.P	ECOLE DE L'AIR Méca	417	19.0%	31.0%	105	19.0%	50.0%	27	14.0%	63.0%	29	0	0.0%	0.0%	1
2007	PC	BANQUE EPREUVES C.C.P	ECOLE DE L'AIR Pilote	536	21.0%	29.0%	126	18.0%	43.0%	39	7.0%	49.0%	31	14	7.0%	29.0%	14
2007	PC	BANQUE EPREUVES C.C.P	ECOLE NAVALE Brest	517	21.0%	31.0%	146	20.0%	45.0%	71	18.0%	55.0%	57	18	16.0%	56.0%	18
2007	PC	BANQUE EPREUVES C.C.P	EISTI Cergy										92	25	16.0%	20.0%	17
2007	PC	BANQUE EPREUVES C.C.P	EISTI Pau										81	7	14.0%	29.0%	3
2007	PC	BANQUE EPREUVES C.C.P	EISTI Cergy-Pau PC	398	32.0%	32.0%	328	32.0%	30.0%	96	25.0%	32.0%		32			20
