year	filiere	banque	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	rang_du_dernier_appele	integres_nb	integres_filles	integres_cinq_demi	places
2012	PC	CONCOURS ECOLE POLYTECHNIQUE	ECOLE POLYTECHNIQUE	1354	24.0%	32.0%	277	18.0%	36.0%	171	21.0%	33.0%	158	140	22.0%	32.0%	140
2012	PC	CONCOURS ECOLE POLYTECHNIQUE	ESPCI ParisTech	1392	27.0%	32.0%	460	23.0%	34.0%	387	21.0%	32.0%	387	50	36.0%	30.0%	60
2012	PC	CONCOURS ECOLE POLYTECHNIQUE	ESPCI ParisTech Etranger	91	40.0%	32.0%	24	25.0%	50.0%	19	31.0%	37.0%	15	4	75.0%	50.0%	4
2012	PC	BANQUE ENS	ENS Ulm	1034	27.0%	32.0%	98	19.0%	39.0%	56	17.0%	34.0%	55	19	21.0%	22.0%	19
2012	PC	BANQUE ENS	ENS Cachan PC	1100	27.0%	32.0%	266	20.0%	43.0%	177	22.0%	42.0%	174	20	15.0%	50.0%	20
2012	PC	BANQUE ENS	ENS Lyon	1086	27.0%	33.0%	245	22.0%	46.0%	147	25.0%	46.0%	144	21	23.0%	67.0%	21
2012	PC	CONCOURS COMMUN MINES-PONTS	MINES ParisTech										81	19	10.0%	37.0%	18
2012	PC	CONCOURS COMMUN MINES-PONTS	MINES de NANCY										717	35	17.0%	55.0%	39
2012	PC	CONCOURS COMMUN MINES-PONTS	MINES de SAINT-ETIENNE										781	38	21.0%	50.0%	42
2012	PC	CONCOURS COMMUN MINES-PONTS	PONTS ParisTech										198	29	20.0%	21.0%	30
2012	PC	CONCOURS COMMUN MINES-PONTS	SUPAERO (ISAE) Toulouse										375	22	13.0%	28.0%	23
2012	PC	CONCOURS COMMUN MINES-PONTS	ENSTA ParisTech										353	28	32.0%	22.0%	27
2012	PC	CONCOURS COMMUN MINES-PONTS	TELECOM ParisTech cursus Paris										320	18	22.0%	23.0%	16
2012	PC	CONCOURS COMMUN MINES-PONTS	TELECOM ParisTech cursus Sophia										374	5	20.0%	60.0%	5
2012	PC	CONCOURS COMMUN MINES-PONTS	TELECOM BRETAGNE										962	28	32.0%	68.0%	25
2012	PC	CONCOURS COMMUN MINES-PONTS	Concours Commun Mines Ponts PC	3503	31.0%	29.0%	1020	24.0%	38.0%	966	24.0%	38.0%		222			225
2012	PC	BANQUE CENTRALE-SUPELEC	CENTRALE PARIS	2519	30.0%	30.0%	470	22.0%	29.0%	317	22.0%	28.0%	225	86	29.0%	32.0%	88
2012	PC	BANQUE CENTRALE-SUPELEC	SUPELEC- Campus Gif										407	68	26.0%	45.0%	70
2012	PC	BANQUE CENTRALE-SUPELEC	SUPELEC- Campus Metz										564	20	20.0%	30.0%	15
2012	PC	BANQUE CENTRALE-SUPELEC	SUPELEC- Campus Rennes										515	19	15.0%	27.0%	15
2012	PC	BANQUE CENTRALE-SUPELEC	Supélec	2365	28.0%	31.0%	719	22.0%	31.0%	628	22.0%	31.0%		107			100
2012	PC	BANQUE CENTRALE-SUPELEC	CENTRALE LYON	2867	31.0%	30.0%	630	22.0%	31.0%	517	23.0%	30.0%	491	58	22.0%	38.0%	62
2012	PC	BANQUE CENTRALE-SUPELEC	Institut d'optique Graduate School (SupOptique)	1863	33.0%	32.0%	862	28.0%	33.0%	737	28.0%	32.0%	735	41	34.0%	32.0%	40
2012	PC	BANQUE CENTRALE-SUPELEC	CENTRALE LILLE	2782	32.0%	31.0%	654	25.0%	35.0%	586	25.0%	36.0%	584	49	26.0%	39.0%	50
2012	PC	BANQUE CENTRALE-SUPELEC	CENTRALE NANTES	2898	32.0%	31.0%	687	24.0%	37.0%	621	24.0%	37.0%	548	45	31.0%	47.0%	50
2012	PC	BANQUE CENTRALE-SUPELEC	CENTRALE MARSEILLE	2722	33.0%	29.0%	1044	27.0%	30.0%	910	28.0%	30.0%	883	75	37.0%	24.0%	72
2012	PC	BANQUE CENTRALE-SUPELEC	ECOLE NAVALE Brest	442	25.0%	34.0%	151	22.0%	35.0%	73	21.0%	40.0%	59	16	18.0%	38.0%	16
2012	PC	BANQUE CENTRALE-SUPELEC	ENSEA Cergy	1133	32.0%	30.0%	790	31.0%	28.0%	220	29.0%	26.0%	219	14	0.0%	36.0%	20
2012	PC	BANQUE CENTRALE-SUPELEC	ENSIIE Evry	944	32.0%	32.0%	648	31.0%	31.0%	158	30.0%	28.0%	158	8	0.0%	50.0%	10
2012	PC	BANQUE CENTRALE-SUPELEC	CENTRALE PARIS										3	3	66.0%	34.0%	5
2012	PC	BANQUE CENTRALE-SUPELEC	SUPELEC- Campus Gif										4	1	100.0%	0.0%	1
2012	PC	BANQUE CENTRALE-SUPELEC	CENTRALE LYON										3	0	0.0%	0.0%	1
2012	PC	BANQUE CENTRALE-SUPELEC	CENTRALE LILLE										3	0	0.0%	0.0%	1
2012	PC	BANQUE CENTRALE-SUPELEC	CENTRALE NANTES										5	1	100.0%	0.0%	1
2012	PC	BANQUE CENTRALE-SUPELEC	CENTRALE MARSEILLE										6	0	0.0%	0.0%	2
2012	PC	BANQUE CENTRALE-SUPELEC	Cycle International Centrale-Supelec	23	56.0%	14.0%	12	75.0%	17.0%	6	83.0%	17.0%		5			11
2012	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSMM Besançon										2900	22	31.0%	32.0%	22
2012	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSI Bourges MRI										3162	13	53.0%	24.0%	27
2012	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSI Bourges STI										3162	1	0.0%	0.0%	4
2012	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSEIRB-MATMECA Bordeaux Electronique										2210	17	11.0%	18.0%	13
2012	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSEIRB-MATMECA Bordeaux Informatique										1946	5	0.0%	40.0%	5
2012	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSEIRB-MATMECA Bordeaux Mathématiques et Mécanique										1743	13	30.0%	16.0%	12
2012	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSEIRB-MATMECA Bordeaux Télecom.										2207	11	18.0%	46.0%	8
2012	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSICAEN Electronique et Physique Appliquée										2715	16	18.0%	38.0%	20
2012	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ISIMA Clermont-Ferrand										3112	4	0.0%	50.0%	8
2012	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	Grenoble INP - Esisar										2524	3	0.0%	34.0%	6
2012	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	Grenoble INP - Pagora										2888	14	21.0%	58.0%	17
2012	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	Grenoble INP - Phelma (Physique Matériaux Procédés)										1487	64	28.0%	32.0%	72
2012	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	Grenoble INP - Phelma (Physique Electronique Télécoms)										1603	38	21.0%	29.0%	42
2012	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	Grenoble INP - ENSE3										1172	60	28.0%	44.0%	60
2012	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	Grenoble INP - ENSIMAG										780	12	33.0%	50.0%	15
2012	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	CPE LYON Electronique										3113	9	11.0%	56.0%	8
2012	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSEM Nancy Pluriscientifique										2827	27	22.0%	19.0%	24
2012	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSEM Nancy Ingénierie des systèmes numériques										2861	5	0.0%	20.0%	3
2012	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSG Nancy										2460	15	46.0%	20.0%	12
2012	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	SUPMECA Paris										2276	27	33.0%	34.0%	18
2012	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSGTI Pau - Génie des Procédés										3145	13	46.0%	31.0%	10
2012	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ISAE-ENSMA Poitiers										1719	34	38.0%	48.0%	28
2012	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSI Poitiers Energie										2590	8	25.0%	38.0%	15
2012	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	TELECOM PHYSIQUE Strasbourg										2962	23	39.0%	22.0%	30
2012	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	SUPMECA Toulon										2480	15	33.0%	34.0%	10
