year	filiere	banque	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	rang_du_dernier_appele	integres_nb	integres_filles	integres_cinq_demi	places
2016	TSI	BANQUE DE NOTES CENTRALE	ESIX Normandie	541	7,6%	20,0%	461	6,7%	20,0%	90	10,0%	23,3%	89	43	11,6%	27,9%	40
2016	TSI	CONCOURS COMMUN MINES-PONTS	MINES ParisTech										5	2	0,0%	0,0%	2
2016	TSI	CONCOURS COMMUN MINES-PONTS	MINES de NANCY										35	2	0,0%	50,0%	3
2016	TSI	CONCOURS COMMUN MINES-PONTS	MINES de SAINT-ETIENNE										50	2	0,0%	0,0%	2
2016	TSI	CONCOURS COMMUN MINES-PONTS	PONTS ParisTech										19	1	0,0%	0,0%	1
2016	TSI	CONCOURS COMMUN MINES-PONTS	ISAE - SUPAERO Toulouse										25	3	0,0%	0,0%	4
2016	TSI	CONCOURS COMMUN MINES-PONTS	ENSTA ParisTech										23	2	0,0%	0,0%	2
2016	TSI	CONCOURS COMMUN MINES-PONTS	TELECOM ParisTech cursus Paris										31	2	0,0%	0,0%	2
2016	TSI	CONCOURS COMMUN MINES-PONTS	TELECOM ParisTech cursus Sophia										33	1	0,0%	0,0%	1
2016	TSI	CONCOURS COMMUN MINES-PONTS	TELECOM BRETAGNE cursus Brest-Rennes-Toulouse										39	0	0,0%	0,0%	1
2016	TSI	CONCOURS COMMUN MINES-PONTS	Concours Commun Mines Ponts TSI	580	6,6%	17,4%	93	4,3%	32,3%	50	2,0%	16,0%		15			18
2016	TSI	CONCOURS COMMUN ENSAM	Arts et Métiers										86	34	8,8%	38,2%	35
2016	TSI	CONCOURS COMMUN ENSAM	ENSEA Cergy										131	4	0,0%	25,0%	10
2016	TSI	CONCOURS COMMUN ENSAM	ESIEE Amiens										127	0	0,0%	0,0%	5
2016	TSI	CONCOURS COMMUN ENSAM	ARTS ET MÉTIERS	741	7,8%	19,7%	179	5,0%	28,5%	133	5,3%	30,1%		38			50
2016	TSI	BANQUE EPREUVES C.C.P Inter-Filière	ENSGSI - Lorraine INP	317	7,9%	18,6%	130	9,2%	24,6%	22	9,1%	31,8%	149*	4	0,0%	25,0%	38*
2016	TSI	CONCOURS COMMUNS POLYTECHNIQUES	ENSMM Besançon										276	19	5,3%	10,5%	19
2016	TSI	CONCOURS COMMUNS POLYTECHNIQUES	Bordeaux INP - ENSEIRB-MATMECA Electronique										162	5	0,0%	20,0%	4
2016	TSI	CONCOURS COMMUNS POLYTECHNIQUES	Bordeaux INP - ENSEIRB-MATMECA Informatique										107	2	0,0%	50,0%	2
2016	TSI	CONCOURS COMMUNS POLYTECHNIQUES	Bordeaux INP - ENSEIRB-MATMECA Télecom.										86	1	0,0%	0,0%	2
2016	TSI	CONCOURS COMMUNS POLYTECHNIQUES	ENSICAEN Electronique et Physique Appliquée										229	2	0,0%	0,0%	2
2016	TSI	CONCOURS COMMUNS POLYTECHNIQUES	ISIMA Clermont-Ferrand										339	6	0,0%	0,0%	5
2016	TSI	CONCOURS COMMUNS POLYTECHNIQUES	Grenoble INP - ENSE3										82	4	0,0%	0,0%	3
2016	TSI	CONCOURS COMMUNS POLYTECHNIQUES	Grenoble INP - Pagora										138	1	0,0%	0,0%	1
2016	TSI	CONCOURS COMMUNS POLYTECHNIQUES	Grenoble INP - Phelma (Physique Matériaux Procédés)										47	3	0,0%	0,0%	2
2016	TSI	CONCOURS COMMUNS POLYTECHNIQUES	Grenoble INP - Phelma (Physique Electronique Télécoms)										73	3	33,3%	0,0%	2
2016	TSI	CONCOURS COMMUNS POLYTECHNIQUES	CPE LYON Electronique Informatique										337	2	0,0%	0,0%	2
2016	TSI	CONCOURS COMMUNS POLYTECHNIQUES	ENSEM Nancy Energie										178	5	40,0%	0,0%	6
2016	TSI	CONCOURS COMMUNS POLYTECHNIQUES	SUPMECA Paris										110	3	0,0%	66,7%	3
2016	TSI	CONCOURS COMMUNS POLYTECHNIQUES	ENSI Poitiers Energie										207	4	25,0%	0,0%	4
2016	TSI	CONCOURS COMMUNS POLYTECHNIQUES	ISAE-ENSMA Poitiers										58	2	0,0%	0,0%	2
2016	TSI	CONCOURS COMMUNS POLYTECHNIQUES	SeaTech Toulon										225	4	0,0%	0,0%	3
2016	TSI	CONCOURS COMMUNS POLYTECHNIQUES	TELECOM PHYSIQUE Strasbourg										217	8	25,0%	12,5%	6
2016	TSI	CONCOURS COMMUNS POLYTECHNIQUES	INP-ENSEEIHT Toulouse Electronique et Traitement du Signal										74	1	0,0%	0,0%	1
2016	TSI	CONCOURS COMMUNS POLYTECHNIQUES	INP-ENSEEIHT Toulouse Génie Electrique et Automatique										28	1	0,0%	0,0%	1
2016	TSI	CONCOURS COMMUNS POLYTECHNIQUES	ENSIAME Valenciennes Informatique et Génie Industriel										329	3	0,0%	33,3%	2
2016	TSI	CONCOURS COMMUNS POLYTECHNIQUES	ENSIAME Valenciennes Méca Energ.										285	7	0,0%	28,6%	6
2016	TSI	CONCOURS COMMUNS POLYTECHNIQUES	ENSIAME Valenciennes Mécatronique										348	5	40,0%	20,0%	8
2016	TSI	CONCOURS COMMUNS POLYTECHNIQUES	Concours Commun Polytechnique TSI	1073	8,7%	15,8%	478	7,1%	22,2%	348	6,3%	18,1%		91			86
2016	TSI	BANQUE EPREUVES C.C.P	ECAM Rennes	338	8,3%	14,5%	288	7,6%	15,6%	52	9,6%	11,5%	38	5	0,0%	0,0%	5
2016	TSI	BANQUE EPREUVES C.C.P	EIL Côte d'Opale - Calais (informatique)										138	3	0,0%	100,0%	5
2016	TSI	BANQUE EPREUVES C.C.P	EIL Côte d'Opale - Longuenesse (Génie Industriel)										137	8	12,5%	37,5%	10
2016	TSI	BANQUE EPREUVES C.C.P	EIL Côte d'Opale Longuenesse - Calais	319	8,8%	17,9%	234	6,4%	20,1%	142	7,0%	24,6%		11			15
2016	TSI	BANQUE EPREUVES C.C.P	EIVP Paris Civil	1073	8,7%	15,8%	242	9,1%	24,8%	178	8,4%	25,8%	86	7	14,3%	28,6%	7
2016	TSI	BANQUE EPREUVES C.C.P	ENS Cachan	537	8,6%	22,0%	60	5,0%	30,0%	30	3,3%	23,3%	29	3	0,0%	0,0%	3
2016	TSI	BANQUE EPREUVES C.C.P	ENS Rennes	530	8,7%	21,9%	80	3,8%	27,5%	63	1,6%	30,2%	58	3	0,0%	0,0%	3
2016	TSI	BANQUE EPREUVES C.C.P	ENSAIT Roubaix										65	6	16,7%	16,7%	4
2016	TSI	BANQUE EPREUVES C.C.P	ENSAIT Roubaix - Formation en alternance										68	2	50,0%	50,0%	2
2016	TSI	BANQUE EPREUVES C.C.P	ENSAIT Roubaix	350	9,7%	18,9%	232	8,2%	23,3%	77	6,5%	27,3%		8			6
2016	TSI	BANQUE EPREUVES C.C.P	ENSISA Mulhouse Automatique et Systèmes										35	2	0,0%	50,0%	4
2016	TSI	BANQUE EPREUVES C.C.P	ENSISA Mulhouse Informatique et réseaux										43	2	0,0%	0,0%	3
2016	TSI	BANQUE EPREUVES C.C.P	ENSISA Mulhouse Mécanique										23	3	0,0%	66,7%	5
2016	TSI	BANQUE EPREUVES C.C.P	ENSISA Mulhouse Textile et Fibres										22	3	0,0%	0,0%	3
2016	TSI	BANQUE EPREUVES C.C.P	ENSISA Mulhouse TSI	419	7,9%	17,7%	227	4,8%	20,7%	43	2,3%	32,6%		10			15
2016	TSI	BANQUE EPREUVES C.C.P	ENSTIB Epinal	278	9,7%	15,5%	203	8,4%	15,3%	30	10,0%	16,7%	8	7	0,0%	14,3%	7
2016	TSI	BANQUE EPREUVES C.C.P	ENTPE Lyon Civil	488	8,4%	19,5%	172	6,4%	27,3%	44	11,4%	29,5%	19	2	50,0%	0,0%	2
2016	TSI	BANQUE EPREUVES C.C.P	ENTPE Lyon Fonctionnaire	488	8,4%	19,5%	172	6,4%	27,3%	44	11,4%	29,5%	16	4	0,0%	50,0%	4
2016	TSI	BANQUE EPREUVES C.C.P	ESB Nantes	239	10,5%	15,9%	189	10,1%	17,5%	30	16,7%	6,7%	28	8	25,0%	12,5%	10
2016	TSI	BANQUE EPREUVES C.C.P	ESIGELEC Rouen	437	8,2%	17,6%	382	7,3%	19,1%	214	8,4%	21,5%	192	37	2,7%	18,9%	30
2016	TSI	BANQUE EPREUVES C.C.P	ESIREM Dijon	315	8,9%	17,8%	209	8,6%	18,2%	37	10,8%	13,5%	30	9	0,0%	44,4%	8
2016	TSI	BANQUE EPREUVES C.C.P	ESTIA Bidart	345	8,1%	16,2%	255	7,1%	18,4%	80	6,2%	17,5%	62	29	13,8%	17,2%	25
2016	TSI	BANQUE EPREUVES C.C.P	ESTP Paris BAT										67	5	0,0%	0,0%	4
2016	TSI	BANQUE EPREUVES C.C.P	ESTP Paris Génie Mécanique et Electrique (GME)										136	3	0,0%	100,0%	5
2016	TSI	BANQUE EPREUVES C.C.P	ESTP Paris TOPOGRAPHIE										147	6	0,0%	50,0%	4
2016	TSI	BANQUE EPREUVES C.C.P	ESTP Paris TP										76	2	0,0%	0,0%	5
2016	TSI	BANQUE EPREUVES C.C.P	ESTP Paris	357	9,5%	17,4%	200	9,0%	21,5%	150	8,7%	21,3%		16			18
2016	TSI	BANQUE EPREUVES C.C.P	INP - ENI Tarbes	438	8,7%	16,4%	281	7,8%	16,4%	257	7,4%	16,3%	132	5	0,0%	20,0%	8
2016	TSI	BANQUE EPREUVES C.C.P	ISAT Nevers - département MIT (Mécanique et Ingénierie des Transports)										58	2	0,0%	0,0%	6
2016	TSI	BANQUE EPREUVES C.C.P	ISAT Nevers - département EPEE (Energies et Moteurs)										59	1	0,0%	0,0%	5
2016	TSI	BANQUE EPREUVES C.C.P	ISAT Nevers TSI	411	7,8%	17,3%	160	6,9%	24,4%	60	8,3%	18,3%		3			11
2016	TSI	BANQUE EPREUVES C.C.P	ISEP Paris	253	9,1%	16,2%	162	9,3%	13,0%	34	8,8%	2,9%	31	6	16,7%	0,0%	6
2016	TSI	BANQUE EPREUVES C.C.P	ISIS Castres	1073	8,7%	15,8%	202	6,4%	23,8%	4	0,0%	25,0%	2	2	0,0%	0,0%	2
2016	TSI	BANQUE EPREUVES C.C.P	3IL Ingénieurs	224	8,5%	15,6%	202	8,9%	14,4%	50	12,0%	4,0%	47	5	0,0%	0,0%	6
2016	TSI	Concours Mines - Télécom	Ecole des Mines d'Albi										85	1	0,0%	0,0%	2
2016	TSI	Concours Mines - Télécom	Ecole des Mines d'Alès										77	2	0,0%	50,0%	2
2016	TSI	Concours Mines - Télécom	Ecole des Mines Douai										86	3	0,0%	33,3%	2
2016	TSI	Concours Mines - Télécom	Ecole des Mines Nantes										84	1	0,0%	100,0%	2
2016	TSI	Concours Mines - Télécom	ENSIIE Evry										132	4	0,0%	0,0%	5
2016	TSI	Concours Mines - Télécom	ENSTA Bretagne Civil										38	1	0,0%	100,0%	2
2016	TSI	Concours Mines - Télécom	Mines Saint Etienne-ISMIN										109	2	50,0%	50,0%	4
2016	TSI	Concours Mines - Télécom	TELECOM PHYSIQUE Strasbourg TIC-Santé										69	1	0,0%	0,0%	1
2016	TSI	Concours Mines - Télécom	TELECOM SudParis - cursus Evry										91	5	0,0%	20,0%	5
2016	TSI	Concours Mines - Télécom	Concours Mines-Télécom	642	6,9%	19,5%	231	6,5%	22,1%	200	6,0%	22,0%		20			25
2016	TSI	Concours Mines - Télécom	ENSG-Géomatique Marne la Vallée Civil										139	1	0,0%	0,0%	1
2016	TSI	Concours Mines - Télécom	ENSSAT Lannion										161	3	0,0%	33,3%	3
2016	TSI	Concours Mines - Télécom	TELECOM Nancy										148	3	33,3%	0,0%	3
2016	TSI	Concours Mines - Télécom	TELECOM St Etienne - Statut apprenti										186	3	0,0%	0,0%	5
2016	TSI	Concours Mines - Télécom	TELECOM St Etienne - Statut étudiant										128	6	0,0%	16,7%	5
2016	TSI	Concours Mines - Télécom	Concours Mines Télécom G4 TSI	642	6,9%	19,5%	293	6,5%	21,8%	220	5,9%	21,4%		16			17
2016	TSI	Réseau Polytech	Polytech Annecy-Chambéry - Environnement, Bâtiment, Énergie										185	1	0,0%	0,0%	2
2016	TSI	Réseau Polytech	Polytech Annecy-Chambéry - Instrumentation, Automatique, Informatique										335	2	0,0%	0,0%	2
2016	TSI	Réseau Polytech	Polytech Annecy-Chambéry - Mécanique, Matériaux										348	8	12,5%	0,0%	3
2016	TSI	Réseau Polytech	Polytech Clermont-Ferrand - Génie Electrique										263	0	0,0%	0,0%	2
2016	TSI	Réseau Polytech	Polytech Clermont-Ferrand - Génie Physique										278	1	0,0%	0,0%	2
2016	TSI	Réseau Polytech	Polytech Grenoble - Informatique industrielle, Instrumentatlisation										311	2	0,0%	0,0%	2
2016	TSI	Réseau Polytech	Polytech Lille - Informatique, Microélectronique, Automatique										144	0	0,0%	0,0%	2
2016	TSI	Réseau Polytech	Polytech Lyon - Mécanique										267	1	0,0%	0,0%	2
2016	TSI	Réseau Polytech	Polytech Lyon - Systèmes industriels, Robotique										245	1	0,0%	0,0%	2
2016	TSI	Réseau Polytech	Polytech Marseille - Génie Civil										229	3	0,0%	33,3%	3
2016	TSI	Réseau Polytech	Polytech Marseille - Génie Industriel et Informatique										338	1	0,0%	0,0%	3
2016	TSI	Réseau Polytech	Polytech Marseille - Informatique										294	4	0,0%	0,0%	3
2016	TSI	Réseau Polytech	Polytech Marseille - Mécanique, Energétique										319	3	0,0%	0,0%	3
2016	TSI	Réseau Polytech	Polytech Marseille - Microélectronique,Télécommunications										338	1	0,0%	100,0%	3
2016	TSI	Réseau Polytech	Polytech Montpellier - Électronique et Informatique industrielle										249	3	0,0%	33,3%	3
2016	TSI	Réseau Polytech	Polytech Nantes - Énergie électrique										190	1	0,0%	0,0%	3
2016	TSI	Réseau Polytech	Polytech Orléans - Écotechnologie électroniques et optiques										336	3	0,0%	33,3%	2
2016	TSI	Réseau Polytech	Polytech Orléans - Génie civil et géo-environnement										295	5	20,0%	0,0%	4
2016	TSI	Réseau Polytech	Polytech Orléans - Génie industriel										330	0	0,0%	0,0%	4
2016	TSI	Réseau Polytech	Polytech Orléans - Innovation en Conception et Matériaux										345	4	0,0%	0,0%	3
2016	TSI	Réseau Polytech	Polytech Orléans - Technologies pour l'Énergie, l'Aérospatial et la Motorisation										198	5	0,0%	0,0%	4
2016	TSI	Réseau Polytech	Polytech Tours - Électronique, Énergie électrique										318	3	0,0%	33,3%	3
2016	TSI	Réseau Polytech	Polytech Tours - Informatique										312	0	0,0%	0,0%	3
2016	TSI	Réseau Polytech	Polytech Tours - Mécanique, Conception de systèmes										351	3	0,0%	0,0%	2
2016	TSI	Réseau Polytech	Reseau Polytech	883	7,9%	16,5%	516	6,0%	18,4%	351	5,4%	18,2%		55			65
2016	TSI	EPITA	EPITA										26	2	0,0%	0,0%	5
2016	TSI	EPITA	IPSA Paris										23	8	0,0%	25,0%	3
2016	TSI	EPITA	IPSA Toulouse										10	1	0,0%	0,0%	3
2016	TSI	EPITA	EPITA / IPSA TSI	128	6,2%	10,2%	75	6,7%	6,7%	31	3,2%	9,7%		11			11
