year	filiere	banque	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	rang_du_dernier_appele	integres_nb	integres_filles	integres_cinq_demi	places
2014	PC	BANQUE CENTRALE-SUPELEC	CENTRALE LYON	2910	32.0%	30.0%	629	23.0%	31.0%	619	22.0%	31.0%	454	62	37.0%	36.0%	62
2014	PC	BANQUE CENTRALE-SUPELEC	Institut d'optique Graduate School (SupOptique)	1880	33.0%	33.0%	909	31.0%	34.0%	831	30.0%	34.0%	708	51	33.0%	38.0%	40
2014	PC	BANQUE CENTRALE-SUPELEC	Institut d'optique Graduate School (SupOptique) - étr.	55	38.0%	30.0%	14	14.0%	15.0%	13	15.0%	16.0%	0	0	0.0%	0.0%	2
2014	PC	BANQUE CENTRALE-SUPELEC	CENTRALE LILLE	2910	32.0%	31.0%	707	25.0%	33.0%	692	25.0%	33.0%	628	46	26.0%	24.0%	50
2014	PC	BANQUE CENTRALE-SUPELEC	CENTRALE NANTES	2971	33.0%	31.0%	678	26.0%	34.0%	664	26.0%	35.0%	598	44	34.0%	37.0%	50
2014	PC	BANQUE CENTRALE-SUPELEC	CENTRALE MARSEILLE	2746	34.0%	29.0%	1183	32.0%	27.0%	1069	32.0%	28.0%	900	79	40.0%	31.0%	80
2014	PC	BANQUE CENTRALE-SUPELEC	ECOLE NAVALE Brest	572	23.0%	34.0%	149	20.0%	39.0%	63	7.0%	53.0%	63	16	6.0%	50.0%	16
2014	PC	BANQUE CENTRALE-SUPELEC	ENSEA Cergy	1113	33.0%	30.0%	812	33.0%	29.0%	244	33.0%	26.0%	236	28	25.0%	22.0%	20
2014	PC	BANQUE CENTRALE-SUPELEC	ENSIIE Evry	947	34.0%	31.0%	664	32.0%	30.0%	190	33.0%	28.0%	149	8	0.0%	38.0%	10
2014	PC	BANQUE CENTRALE-SUPELEC	CENTRALE PARIS - CI										1	1	0.0%	0.0%	5
2014	PC	BANQUE CENTRALE-SUPELEC	SUPELEC - CI										0	1	100.0%	0.0%	0
2014	PC	BANQUE CENTRALE-SUPELEC	SUPELEC - CI										2	1	100.0%	0.0%	1
2014	PC	BANQUE CENTRALE-SUPELEC	SUPELEC - CI										0	1	100.0%	0.0%	0
2014	PC	BANQUE CENTRALE-SUPELEC	CENTRALE LYON - CI										0	0	0.0%	0.0%	1
2014	PC	BANQUE CENTRALE-SUPELEC	CENTRALE LILLE - CI										0	0	0.0%	0.0%	1
2014	PC	BANQUE CENTRALE-SUPELEC	CENTRALE NANTES - CI										0	0	0.0%	0.0%	5
2014	PC	BANQUE CENTRALE-SUPELEC	Institut d'optique Graduate School (SupOptique) - CI										3	0	0.0%	0.0%	2
2014	PC	BANQUE CENTRALE-SUPELEC	CENTRALE MARSEILLE - CI										0	0	0.0%	0.0%	2
2014	PC	BANQUE CENTRALE-SUPELEC	Cycle International Centrale-Supelec	29	75.0%	11.0%				7	71.0%	15.0%		4			17
2014	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSMM Besançon										3033	23	34.0%	27.0%	23
2014	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSEIRB-MATMECA Bordeaux Electronique										2458	13	30.0%	24.0%	13
2014	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSEIRB-MATMECA Bordeaux Informatique										2280	7	28.0%	15.0%	5
2014	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSEIRB-MATMECA Bordeaux Mathématiques et Mécanique										2027	13	15.0%	39.0%	11
2014	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSEIRB-MATMECA Bordeaux Télecom.										2490	11	18.0%	19.0%	8
2014	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSICAEN Electronique et Physique Appliquée										2971	19	31.0%	27.0%	20
2014	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	EISTI Cergy - Pau Génie Informatique										3222	5	20.0%	60.0%	10
2014	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	EISTI Cergy - Pau Génie Mathématiques										3243	15	0.0%	34.0%	10
2014	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ISIMA Clermont-Ferrand										3269	7	42.0%	15.0%	8
2014	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	Grenoble INP - ENSE3										1520	58	24.0%	37.0%	60
2014	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	Grenoble INP - ENSIMAG										795	14	21.0%	50.0%	15
2014	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	Grenoble INP - Esisar										2776	11	36.0%	28.0%	6
2014	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	Grenoble INP - Pagora										2724	12	50.0%	17.0%	17
2014	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	Grenoble INP - Phelma (Physique Electronique Télécoms)										1609	40	20.0%	23.0%	38
2014	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	Grenoble INP - Phelma (Physique Matériaux Procédés)										1357	67	38.0%	30.0%	72
2014	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	CPE LYON Electronique										3267	4	25.0%	50.0%	8
2014	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSEM Nancy Pluriscientifique										3012	24	33.0%	42.0%	24
2014	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSEM Nancy Ingénierie des systèmes numériques										3170	6	16.0%	84.0%	3
2014	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSG Nancy										2832	16	31.0%	44.0%	14
2014	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	SUPMECA Paris										2030	17	23.0%	30.0%	19
2014	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSGTI Pau - Génie des Procédés										3264	15	26.0%	20.0%	10
2014	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSI Poitiers Energie										3137	20	60.0%	30.0%	17
2014	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ISAE-ENSMA Poitiers										1524	28	35.0%	36.0%	28
2014	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENGEES Strasbourg Civil (étudiant)										2847	13	38.0%	31.0%	12
2014	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENGEES Strasbourg Fonctionnaire										1269	1	100.0%	0.0%	1
2014	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENGEES Strasbourg Civil (apprenti)										3133	2	0.0%	50.0%	2
2014	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	TELECOM PHYSIQUE Strasbourg										2971	27	48.0%	30.0%	31
2014	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	SeaTech Toulon										2409	17	35.0%	24.0%	15
2014	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSEEIHT Toulouse Electronique et Traitement du Signal										2199	13	15.0%	16.0%	14
2014	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSEEIHT Toulouse Génie Electrique et Automatique										1755	11	27.0%	10.0%	10
2014	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSEEIHT Toulouse Hydraulique et Mécanique des Fluides										1171	20	15.0%	45.0%	19
2014	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSEEIHT Toulouse Informatique et Mathématiques appliquées										1134	3	0.0%	34.0%	2
2014	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSEEIHT Toulouse Télécom.réseaux										1932	8	0.0%	25.0%	8
2014	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSIACET Toulouse Génie des Procédés										2274	12	16.0%	34.0%	17
2014	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSIACET Toulouse Génie Industriel										2209	10	50.0%	50.0%	10
2014	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENAC Montpellier Civil										851	0	0.0%	0.0%	2
2014	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENAC Toulouse Civil										851	19	15.0%	22.0%	16
2014	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENAC Toulouse Fonctionnaire										311	4	50.0%	75.0%	4
2014	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSICA (ISAE) Toulouse										393	20	40.0%	55.0%	20
2014	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSIAME Valenciennes Méca Energ.										3271	23	17.0%	40.0%	20
2014	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSIAME Valenciennes Mécatronique										3183	0	0.0%	0.0%	6
2014	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	Concours Commun Polytechnique PC-Physique	5105	35.0%	27.0%	3715	34.0%	30.0%	3271	36.0%	31.0%		648			648
2014	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	ECPM Strasbourg - CHEMBIOTECH (ECPM-ESBS)										1531	4	25.0%	0.0%	5
2014	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	ENSCBP Bordeaux - Chimie-Physique										2004	42	50.0%	29.0%	50
2014	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	ENSICAEN Mat. et Chimie										2585	29	62.0%	28.0%	30
2014	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	ENSC Clermont-Ferrand										2475	38	39.0%	37.0%	40
2014	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	ENSC Lille										1947	38	52.0%	16.0%	45
2014	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	CPE LYON Chimie										2864	46	45.0%	24.0%	45
2014	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	ENSC Montpellier										912	60	51.0%	19.0%	60
2014	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	ENSC Mulhouse										2419	36	63.0%	20.0%	40
2014	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	ENSIC Nancy										2112	43	48.0%	21.0%	60
2014	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	Chimie ParisTech										449	63	47.0%	21.0%	60
2014	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	ENSI Poitiers Eau et Genie Civil										3066	28	28.0%	43.0%	21
2014	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	ENSC Rennes										2280	39	51.0%	16.0%	40
2014	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	ECPM Strasbourg										2118	39	51.0%	21.0%	40
2014	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	ENSIACET Toulouse Génie chimique										1687	31	64.0%	17.0%	34
2014	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	ENSIACET Toulouse Matériaux										1901	30	40.0%	30.0%	33
2014	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	ENSIACET Toulouse Chimie										1152	33	51.0%	28.0%	30
2014	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	Concours Commun Polytechnique PC-Chimie	4931	36.0%	27.0%	3657	35.0%	30.0%	3207	37.0%	31.0%		599			633
2014	PC	BANQUE EPREUVES C.C.P Inter-Filière	ECOLE DE L'AIR Pilote	573	23.0%	31.0%	125	18.0%	42.0%	21	0.0%	67.0%	-	9	0.0%	78.0%	40*
2014	PC	BANQUE EPREUVES C.C.P Inter-Filière	ECOLE DE L'AIR Base	521	26.0%	33.0%	114	19.0%	48.0%	20	0.0%	80.0%	-	1	0.0%	100.0%	5*
2014	PC	BANQUE EPREUVES C.C.P Inter-Filière	ECOLE DE L'AIR Méca	503	25.0%	33.0%	115	20.0%	47.0%	33	6.0%	76.0%	-	2	0.0%	50.0%	11*
2014	PC	BANQUE EPREUVES C.C.P Inter-Filière	EEIGM	657	51.0%	28.0%	390	54.0%	28.0%	40	60.0%	30.0%	-	6	50.0%	0.0%	10*
2014	PC	BANQUE EPREUVES C.C.P Inter-Filière	ENSCI Limoges	626	48.0%	29.0%	458	48.0%	28.0%	122	55.0%	30.0%	-	32	53.0%	38.0%	50*
2014	PC	BANQUE EPREUVES C.C.P Inter-Filière	ENSGSI Nancy	676	47.0%	24.0%	436	48.0%	23.0%	85	51.0%	18.0%	-	13	69.0%	31.0%	35*
2014	PC	BANQUE EPREUVES C.C.P Inter-Filière	ESM Saint-Cyr	584	21.0%	30.0%	132	17.0%	39.0%	37	16.0%	65.0%	-	13	0.0%	85.0%	68*
2014	PC	BANQUE EPREUVES C.C.P Inter-Filière	Grenoble INP - Génie Industriel	1250	38.0%	27.0%	463	36.0%	25.0%	93	41.0%	18.0%	-	13	46.0%	16.0%	80*
2014	PC	BANQUE EPREUVES C.C.P	ENSISA Mulhouse Informatique et réseaux										137	5	20.0%	60.0%	4
2014	PC	BANQUE EPREUVES C.C.P	ENSISA Mulhouse Mécanique										125	7	57.0%	29.0%	6
2014	PC	BANQUE EPREUVES C.C.P	ENSISA Mulhouse Automatique et Systèmes										108	8	25.0%	50.0%	5
2014	PC	BANQUE EPREUVES C.C.P	ENSISA Mulhouse Textile et Fibres										105	11	90.0%	19.0%	7
2014	PC	BANQUE EPREUVES C.C.P	ENSISA Mulhouse PC	769	50.0%	23.0%	655	51.0%	23.0%	142	59.0%	27.0%		31			22
2014	PC	BANQUE EPREUVES C.C.P	ENSTIB Epinal	376	47.0%	27.0%	261	47.0%	23.0%	26	46.0%	16.0%	22	2	0.0%	0.0%	6
2014	PC	BANQUE EPREUVES C.C.P	EOST Strasbourg	618	45.0%	27.0%	350	44.0%	26.0%	77	41.0%	25.0%	46	11	36.0%	28.0%	12
2014	PC	CONCOURS COMMUN TPE	ENTPE Lyon Civil	2661	36.0%	31.0%	1300	33.0%	35.0%	416	42.0%	38.0%	405	15	20.0%	40.0%	15
2014	PC	CONCOURS COMMUN TPE	ENTPE Lyon Fonctionnaire	2661	36.0%	31.0%	1300	33.0%	35.0%	416	42.0%	38.0%	387	25	36.0%	28.0%	25
2014	PC	CONCOURS COMMUN TPE	ENTPE Lyon Etranger				33	42.0%	37.0%	10	60.0%	30.0%	2	0	0.0%	0.0%	1
2014	PC	CONCOURS COMMUN TPE	EIVP Paris Civil	2661	36.0%	31.0%	1333	34.0%	35.0%	433	42.0%	38.0%	432	14	50.0%	50.0%	21
2014	PC	CONCOURS COMMUN TPE	EIVP Paris Fonctionnaire	2661	36.0%	31.0%	1300	33.0%	35.0%	423	42.0%	38.0%	166	5	20.0%	20.0%	5
2014	PC	CONCOURS COMMUN TPE	Mines de Douai Fonct.	2661	36.0%	31.0%	1300	33.0%	35.0%	416	42.0%	38.0%	301	5	80.0%	80.0%	5
2014	PC	CONCOURS TELECOM INT	TELECOM PHYSIQUE Strasbourg - TIC et Santé	2034	35.0%	32.0%	1431	34.0%	31.0%	107	49.0%	24.0%	70	6	66.0%	17.0%	8
2014	PC	CONCOURS TELECOM INT	ENSSAT Lannion	2034	35.0%	32.0%	1632	34.0%	31.0%	146	34.0%	27.0%	142	11	18.0%	28.0%	8
2014	PC	CONCOURS TELECOM INT	ENSG Marne la Vallée Civil	2034	35.0%	32.0%	1369	34.0%	31.0%	72	52.0%	35.0%	71	3	66.0%	67.0%	6
2014	PC	CONCOURS TELECOM INT	TELECOM Nancy	2034	35.0%	32.0%	1353	34.0%	31.0%	120	38.0%	33.0%	109	7	0.0%	15.0%	5
2014	PC	CONCOURS TELECOM INT	Mines St Etienne ISMIN Gardanne	2034	35.0%	32.0%	1273	32.0%	33.0%	128	35.0%	34.0%	87	16	12.0%	25.0%	16
2014	PC	CONCOURS TELECOM INT	TELECOM St Etienne	2034	35.0%	32.0%	1537	34.0%	31.0%	131	41.0%	24.0%	96	11	27.0%	46.0%	10
2014	PC	CONCOURS TELECOM INT	TELECOM SudParis - cursus Evry										164	36	36.0%	31.0%	28
2014	PC	CONCOURS TELECOM INT	TELECOM SudParis - cursus Tunis										63	0	0.0%	0.0%	2
2014	PC	CONCOURS TELECOM INT	concours Télécom SudParis PC	2034	35.0%	32.0%	866	33.0%	32.0%	171	38.0%	37.0%		36			30
2014	PC	Concours Commun des Ecoles des Mines	Ecole des Mines d'Albi	3623	35.0%	29.0%	1777	32.0%	35.0%	993	37.0%	35.0%	734	54	38.0%	47.0%	48
2014	PC	Concours Commun des Ecoles des Mines	Ecole des Mines d'Albi Voie du Concours Mines Ponts							592	26.0%	39.0%	592	0	0.0%	0.0%	3
2014	PC	Concours Commun des Ecoles des Mines	Ecole des Mines d'Alès	3623	35.0%	29.0%	1777	32.0%	35.0%	993	37.0%	35.0%	717	40	32.0%	40.0%	40
2014	PC	Concours Commun des Ecoles des Mines	Ecole des Mines d'Alès Voie du Concours Mines Ponts							592	26.0%	39.0%	549	1	0.0%	0.0%	3
2014	PC	Concours Commun des Ecoles des Mines	Ecole des Mines Douai	3623	35.0%	29.0%	1777	32.0%	35.0%	993	37.0%	35.0%	736	46	56.0%	37.0%	44
2014	PC	Concours Commun des Ecoles des Mines	Ecole des Mines Douai Voie du Concours Mines Ponts							592	26.0%	39.0%	571	2	0.0%	0.0%	4
2014	PC	Concours Commun des Ecoles des Mines	Ecole des Mines Nantes	3623	35.0%	29.0%	1777	32.0%	35.0%	993	37.0%	35.0%	246	50	32.0%	60.0%	44
2014	PC	Concours Commun des Ecoles des Mines	Ecole des Mines Nantes Voie du Concours Mines Ponts							592	26.0%	39.0%	504	3	33.0%	100.0%	3
2014	PC	Concours Commun des Ecoles des Mines	ENSTA Bretagne Civil	3623	35.0%	29.0%	1777	32.0%	35.0%	993	37.0%	35.0%	580	15	33.0%	47.0%	13
2014	PC	Concours Commun des Ecoles des Mines	ENSTA Bretagne Civil Voie du Concours Mines Ponts							592	26.0%	39.0%	591	1	0.0%	0.0%	2
2014	PC	Concours Commun des Ecoles des Mines	ENSTA Bretagne Militaire				1713	32.0%	35.0%	955	36.0%	34.0%	467	7	14.0%	43.0%	7
2014	PC	CONCOURS ENSAM	Arts et Métiers ParisTech	1872	36.0%	34.0%	131	30.0%	67.0%	100	31.0%	67.0%	69	19	26.0%	69.0%	20
2014	PC	CONCOURS ESTP	ESTP Paris BAT										504	60	40.0%	52.0%	58
2014	PC	CONCOURS ESTP	ESTP Paris TOPOGRAPHIE										751	34	44.0%	45.0%	23
2014	PC	CONCOURS ESTP	ESTP Paris Génie Mécanique et Electrique (GME)										616	29	17.0%	63.0%	26
2014	PC	CONCOURS ESTP	ESTP Paris TP										436	64	26.0%	68.0%	60
2014	PC	CONCOURS ESTP	ESTP	1971	35.0%	34.0%	903	36.0%	45.0%	819	37.0%	46.0%		187			167
2014	PC	CONCOURS POLYTECH	ENSIBS Lorient										1561	1	0.0%	0.0%	1
2014	PC	CONCOURS POLYTECH	ENSIM Le Mans										1219	0	0.0%	0.0%	3
2014	PC	CONCOURS POLYTECH	ESBS Strasbourg										544	4	50.0%	25.0%	3
2014	PC	CONCOURS POLYTECH	ESI Reims										1517	3	66.0%	34.0%	6
2014	PC	CONCOURS POLYTECH	ESIAB Brest										1621	1	100.0%	0.0%	3
2014	PC	CONCOURS POLYTECH	ESIR Rennes										1641	2	50.0%	50.0%	5
2014	PC	CONCOURS POLYTECH	ESIREM Dijon										1363	1	100.0%	100.0%	3
2014	PC	CONCOURS POLYTECH	ESIROI Saint Denis de la Réunion										1039	1	0.0%	0.0%	2
2014	PC	CONCOURS POLYTECH	ESIX Normandie										1606	0	0.0%	0.0%	4
2014	PC	CONCOURS POLYTECH	ESSTIN Nancy										1646	7	42.0%	29.0%	9
2014	PC	CONCOURS POLYTECH	ISAT Nevers - département MIT (Mécanique et Ingénierie des Transports)										1524	3	0.0%	67.0%	1
2014	PC	CONCOURS POLYTECH	ISAT Nevers - département EPEE (Energies et Moteurs)										1607	1	100.0%	0.0%	5
2014	PC	CONCOURS POLYTECH	ISBS Créteil										1517	5	60.0%	0.0%	5
2014	PC	CONCOURS POLYTECH	ISEL Le Havre										1471	0	0.0%	0.0%	2
2014	PC	CONCOURS POLYTECH	ISIFC Besançon										497	1	0.0%	100.0%	1
2014	PC	CONCOURS POLYTECH	ISIS Castres										1414	1	100.0%	0.0%	4
2014	PC	CONCOURS POLYTECH	Polytech Annecy-Chambéry - Environnement, Bâtiment, Énergie										1611	4	75.0%	50.0%	7
2014	PC	CONCOURS POLYTECH	Polytech Annecy-Chambéry - Instrumentation, Automatique, Informatique										1246	0	0.0%	0.0%	3
2014	PC	CONCOURS POLYTECH	Polytech Annecy-Chambéry - Mécanique, Matériaux										1534	6	0.0%	17.0%	3
2014	PC	CONCOURS POLYTECH	Polytech Clermont-Ferrand - Génie Biologique										1109	2	100.0%	50.0%	5
2014	PC	CONCOURS POLYTECH	Polytech Clermont-Ferrand - Génie Civil										1199	2	0.0%	50.0%	3
2014	PC	CONCOURS POLYTECH	Polytech Clermont-Ferrand - Génie Electrique										1533	0	0.0%	0.0%	3
2014	PC	CONCOURS POLYTECH	Polytech Clermont-Ferrand - Génie Mathématique et Modélisation										1548	2	0.0%	50.0%	3
2014	PC	CONCOURS POLYTECH	Polytech Clermont-Ferrand - Génie Physique										1622	2	0.0%	50.0%	3
2014	PC	CONCOURS POLYTECH	Polytech Grenoble - Géotechnique										1631	3	66.0%	0.0%	4
2014	PC	CONCOURS POLYTECH	Polytech Grenoble - Matériaux										1582	8	25.0%	38.0%	6
2014	PC	CONCOURS POLYTECH	Polytech Grenoble - Prévention des risques										1630	4	75.0%	50.0%	3
2014	PC	CONCOURS POLYTECH	Polytech Lille - Génie biologique et alimentaire										1099	4	50.0%	25.0%	5
2014	PC	CONCOURS POLYTECH	Polytech Lille - Géotechnique, Génie civil										1044	3	0.0%	34.0%	3
2014	PC	CONCOURS POLYTECH	Polytech Lille - Informatique, Microélectronique, Automatique										1543	2	0.0%	50.0%	3
2014	PC	CONCOURS POLYTECH	Polytech Lille - Ingénierie et commercialisation des systèmes de mesure										1643	3	0.0%	34.0%	3
2014	PC	CONCOURS POLYTECH	Polytech Lille - Matériaux										1229	4	25.0%	50.0%	3
2014	PC	CONCOURS POLYTECH	Polytech Lyon - Génie Bomédical										1152	1	100.0%	100.0%	3
2014	PC	CONCOURS POLYTECH	Polytech Lyon - Matériaux										1635	3	66.0%	67.0%	3
2014	PC	CONCOURS POLYTECH	Polytech Lyon - Mécanique										1070	2	50.0%	50.0%	3
2014	PC	CONCOURS POLYTECH	Polytech Marseille - Génie Biomédical										1368	3	33.0%	34.0%	4
2014	PC	CONCOURS POLYTECH	Polytech Marseille - Génie Civil										1458	5	20.0%	60.0%	6
2014	PC	CONCOURS POLYTECH	Polytech Marseille - Informatique										1630	0	0.0%	0.0%	4
2014	PC	CONCOURS POLYTECH	Polytech Marseille - Matériaux										1608	3	100.0%	34.0%	5
2014	PC	CONCOURS POLYTECH	Polytech Marseille - Mécanique, Energétique										1642	4	25.0%	25.0%	8
2014	PC	CONCOURS POLYTECH	Polytech Marseille - Microélectronique,Télécommunications										1323	0	0.0%	0.0%	3
2014	PC	CONCOURS POLYTECH	Polytech Montpellier - Énergétique, Énergies renouvelables										1066	0	0.0%	0.0%	3
2014	PC	CONCOURS POLYTECH	Polytech Montpellier - Matériaux										1400	5	40.0%	100.0%	5
2014	PC	CONCOURS POLYTECH	Polytech Montpellier - Sciences et technologies de l'eau										1340	4	25.0%	75.0%	4
2014	PC	CONCOURS POLYTECH	Polytech Montpellier - Sciences et technologies des Industries alimentaires										1518	5	80.0%	40.0%	5
2014	PC	CONCOURS POLYTECH	Polytech Nantes - Génie civil										1403	3	33.0%	67.0%	4
