year	filiere	banque	ehcole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	integres_nb	integres_filles	integres_cinq_demi	integres_rg_median	integres_rg_moyen	integres_places
2019	mp	FESIC	UniLaSalle Beauvais-Sciences de la Terre et Environnement	730	34.7	15.1	618	35.8	13.9	60	40.0	16.7	0	0.0	0.0	0	0	4
2019	mp	FESIC	UniLasalle – Rennes EME	730	34.7	15.1	567	36.5	13.8	287	39.0	13.9	1	0.0	0.0	286	286	10
2019	mp	Groupe INSA	INSA Centre Val de Loire Sécurité et Technologies Informatiques										5	40.0	20.0	219	236	7
2019	mp	Groupe INSA	INSA Euro-Méditerranée Systèmes d'Information et de Communication										1	0.0	0.0	481	481	1
2019	mp	Groupe INSA	INSA Lyon Informatique										6	16.7	33.3	36	34	6
2019	mp	Groupe INSA	INSA Lyon Télécommunications, services et usages										4	0.0	50.0	122	121	4
2019	mp	Groupe INSA	INSA Rennes Génie Mathématique										1	0.0	0.0	34	34	1
2019	mp	Groupe INSA	INSA Rennes Informatique										1	100.0	0.0	70	70	1
2019	mp	Groupe INSA	INSA Rouen Normandie Architecture des Systèmes d'Information										3	0.0	33.3	189	211	3
2019	mp	Groupe INSA	INSA Rouen Normandie Génie Mathématique										11	27.3	9.1	242	275	16
2019	mp	Groupe INSA	INSA Toulouse Informatique et Réseaux										5	20.0	80.0	112	118	3
2019	mp	Groupe INSA	INSA Toulouse Mathématiques appliquées										2	0.0	50.0	126	126	1
2019	mp	Groupe INSA	¥Concours INSA Domaine Informatique, mathématique, modélisation MP	1219	26.7	19.4	536	25.7	20.0	489	24.9	19.8	39					43
2019	mp	Groupe INSA	INSA Centre Val de Loire Génie des Systèmes Industriels										5	60.0	20.0	360	345	6
2019	mp	Groupe INSA	INSA Lyon Génie Industriel										3	66.7	0.0	67	62	3
2019	mp	Groupe INSA	INSA Lyon Génie Mécanique										10	20.0	20.0	90	81	10
2019	mp	Groupe INSA	INSA Rennes Génie Mécanique et Automatique										1	0.0	0.0	187	187	1
2019	mp	Groupe INSA	INSA Rouen Normandie Mécanique										3	0.0	33.3	234	240	3
2019	mp	Groupe INSA	INSA Strasbourg Génie Mécanique										3	0.0	66.7	301	296	2
2019	mp	Groupe INSA	INSA Strasbourg Plasturgie										3	33.3	66.7	369	363	2
2019	mp	Groupe INSA	¥Concours INSA Domaine Génie mécanique, génie industriel et mécatroniqueMP	1043	30.0	21.4	524	28.8	21.9	476	27.7	21.6	28					27
2019	mp	Groupe INSA Inter-Filière	ESITech Rouen Technologies du Vivant										3	100.0	66.7	424	390	3
2019	mp	Groupe INSA Inter-Filière	INSA Lyon Biosciences										4	75.0	25.0	66	66	4
2019	mp	Groupe INSA Inter-Filière	INSA Toulouse Génie Biologique										2	50.0	0.0	80	80	2
2019	mp	Groupe INSA Inter-Filière	ISIS Castres Informatique pour la Santé										2	50.0	50.0	607	607	15
2019	mp	Groupe INSA Inter-Filière	¥Concours INSA Domaine¥Biotechnologies-santé MP-PC-PSI-BCPST	3235	51.3	23.7	1203	53.2	26.4	1030	52.1	25.8	11					24
2019	mp	Groupe INSA Inter-Filière	INSA Lyon Génie Energétique et Environnement										4	50.0	0.0	105	106	4
2019	mp	Groupe INSA Inter-Filière	INSA Rouen Normandie Chimie et Procédés										5	100.0	20.0	729	612	5
2019	mp	Groupe INSA Inter-Filière	INSA Rouen Normandie Energétique et Propulsion										5	20.0	0.0	654	683	4
2019	mp	Groupe INSA Inter-Filière	INSA Rouen Normandie Maîtrise des Risques Industriels										5	100.0	20.0	1042	967	5
2019	mp	Groupe INSA Inter-Filière	INSA Strasbourg Génie Climatique et Energétique										11	54.5	18.2	858	853	10
2019	mp	Groupe INSA Inter-Filière	INSA Toulouse Génie des Procédés et environnement										8	75.0	12.5	415	412	10
2019	mp	Groupe INSA Inter-Filière	Sup'EnR Perpignan Energétique et Energies Renouvelables										5	80.0	0.0	638	707	4
2019	mp	Groupe INSA Inter-Filière	¥Concours INSA Domaine¥Energétique – Génie Chimique – EnvironnementMP-PC-PSI	3346	39.1	20.8	1304	40.1	22.0	1198	40.2	21.6	43					42
2019	mp	Groupe INSA Inter-Filière	INSA Euro-Méditerranée Génie Electrique										2	0.0	50.0	1381	1381	5
2019	mp	Groupe INSA Inter-Filière	INSA Lyon Génie Electrique										7	28.6	14.3	356	333	8
2019	mp	Groupe INSA Inter-Filière	INSA Rennes Electronique et Informatique Industrielle										1	0.0	0.0	876	876	1
2019	mp	Groupe INSA Inter-Filière	INSA Rennes Système et Réseaux de Communication										4	25.0	50.0	1193	1161	4
2019	mp	Groupe INSA Inter-Filière	INSA Strasbourg Génie Electrique										12	25.0	25.0	1147	1080	12
2019	mp	Groupe INSA Inter-Filière	INSA Toulouse Automatique et Electronique										3	0.0	33.3	433	302	3
2019	mp	Groupe INSA Inter-Filière	¥Concours INSA Domaine Génie électrique, électronique, automatiqueMP-PC-PSI-PT	3862	24.1	22.0	1705	24.6	23.2	1550	24.7	23.4	29					33
2019	mp	Groupe INSA Inter-Filière	INSA Lyon Génie Civil et Urbanisme										7	28.6	14.3	54	71	7
2019	mp	Groupe INSA Inter-Filière	INSA Rennes Génie Civil et Urbain										1	100.0	0.0	255	255	1
2019	mp	Groupe INSA Inter-Filière	INSA Rouen Normandie Génie Civil et constructions durables										3	0.0	33.3	268	334	2
2019	mp	Groupe INSA Inter-Filière	INSA Strasbourg Génie Civil										3	100.0	33.3	231	273	3
2019	mp	Groupe INSA Inter-Filière	INSA Strasbourg Topographie										2	50.0	0.0	549	549	2
2019	mp	Groupe INSA Inter-Filière	INSA Toulouse Génie Civil										1	100.0	0.0	250	250	1
2019	mp	Groupe INSA Inter-Filière	¥Concours INSA Domaine Génie civil, urbanisme, topographie MP-PC	1836	38.0	22.9	752	40.8	23.5	685	40.7	22.9	17					16
2019	mp	Groupe INSA Inter-Filière	INSA Lyon Génie Civil et Urbanisme										9	33.3	0.0	89	77	9
2019	mp	Groupe INSA Inter-Filière	INSA Rennes Génie Civil et Urbain										2	0.0	0.0	308	308	2
2019	mp	Groupe INSA Inter-Filière	INSA Rouen Normandie Génie Civil et constructions durables										1	0.0	100.0	223	223	2
2019	mp	Groupe INSA Inter-Filière	INSA Strasbourg Génie Civil										11	45.5	27.3	380	376	12
2019	mp	Groupe INSA Inter-Filière	INSA Strasbourg Topographie										6	0.0	33.3	765	770	8
2019	mp	Groupe INSA Inter-Filière	INSA Toulouse Génie Civil										2	0.0	50.0	286	286	2
2019	mp	Groupe INSA Inter-Filière	¥Concours INSA Domaine Génie civil, urbanisme, topographie PSI-PT	2106	26.8	20.2	951	25.0	25.0	883	25.5	25.7	31					35
2019	mp	Groupe INSA Inter-Filière	INSA Centre Val de Loire Sécurité et Technologies Informatiques										1	0.0	0.0	578	578	6
2019	mp	Groupe INSA Inter-Filière	INSA Euro-Méditerranée Systèmes d'Information et de Communication										0	0.0	0.0	0	0	1
2019	mp	Groupe INSA Inter-Filière	INSA Lyon Télécommunications, services et usages										6	16.7	33.3	338	315	6
2019	mp	Groupe INSA Inter-Filière	INSA Rennes Informatique										1	0.0	0.0	101	101	2
2019	mp	Groupe INSA Inter-Filière	INSA Rouen Normandie Architecture des Systèmes d'Information										1	0.0	0.0	418	418	1
2019	mp	Groupe INSA Inter-Filière	INSA Rouen Normandie Génie Mathématique										2	0.0	0.0	223	223	2
2019	mp	Groupe INSA Inter-Filière	INSA Toulouse Informatique et Réseaux										6	0.0	33.3	232	203	7
2019	mp	Groupe INSA Inter-Filière	INSA Toulouse Mathématiques appliquées										1	100.0	0.0	367	367	1
2019	mp	Groupe INSA Inter-Filière	¥Concours INSA Domaine Informatique, mathématique, modélisationPC-PSI-PT	2446	22.2	23.9	770	23.1	26.4	699	23.9	27.6	18					26
2019	mp	Groupe INSA Inter-Filière	INSA Centre Val de Loire Génie des Systèmes Industriels										8	12.5	25.0	1160	1156	18
2019	mp	Groupe INSA Inter-Filière	INSA Euro-Méditerranée Génie Mécanique et Energétique										0	0.0	0.0	0	0	5
2019	mp	Groupe INSA Inter-Filière	INSA Lyon Génie Industriel										8	50.0	12.5	81	107	9
2019	mp	Groupe INSA Inter-Filière	INSA Lyon Génie Mécanique										36	11.1	16.7	261	247	35
2019	mp	Groupe INSA Inter-Filière	INSA Rennes Génie Mécanique et Automatique										18	11.1	11.1	742	752	20
2019	mp	Groupe INSA Inter-Filière	INSA Rouen Normandie Mécanique										3	66.7	0.0	562	564	3
2019	mp	Groupe INSA Inter-Filière	INSA Strasbourg Génie Mécanique										20	15.0	20.0	758	781	22
2019	mp	Groupe INSA Inter-Filière	INSA Strasbourg Mécatronique										12	16.7	8.3	626	644	12
2019	mp	Groupe INSA Inter-Filière	INSA Strasbourg Plasturgie										6	0.0	50.0	1175	1178	12
2019	mp	Groupe INSA Inter-Filière	INSA Toulouse Génie Mécanique										4	25.0	0.0	327	291	4
2019	mp	Groupe INSA Inter-Filière	¥Concours INSA Domaine Génie mécanique, génie industriel et mécatroniquePSI-PT	2902	20.6	21.0	1404	20.8	24.4	1304	21.5	25.3	115					140
2019	mp	Groupe INSA Inter-Filière	ESITech Rouen Génie Physique										4	0.0	50.0	1208	1223	7
2019	mp	Groupe INSA Inter-Filière	INSA Centre Val de Loire Maîtrise des Risques Industriels										10	30.0	30.0	1300	1234	30
2019	mp	Groupe INSA Inter-Filière	INSA Lyon Science et Génie des Matériaux										10	50.0	30.0	225	223	10
2019	mp	Groupe INSA Inter-Filière	INSA Rennes Science et Génie des Matériaux										2	50.0	50.0	543	543	3
2019	mp	Groupe INSA Inter-Filière	INSA Toulouse Génie Physique										4	75.0	50.0	460	501	5
2019	mp	Groupe INSA Inter-Filière	¥Concours INSA Domaine Génie physique et matériaux MP-PC-PSI	3640	33.6	22.1	1591	36.6	22.8	1435	36.8	22.6	30					55
2019	mp	Groupe INSA Inter-Filière	ESITech Rouen Génie Physique										0	0.0	0.0	0	0	3
2019	mp	Groupe INSA Inter-Filière	INSA Centre Val de Loire Maîtrise des Risques Industriels										0	0.0	0.0	0	0	10
2019	mp	Groupe INSA Inter-Filière	INSA Lyon Science et Génie des Matériaux										1	0.0	100.0	27	27	1
2019	mp	Groupe INSA Inter-Filière	INSA Rennes Science et Génie des Matériaux										1	0.0	0.0	111	111	1
2019	mp	Groupe INSA Inter-Filière	INSA Toulouse Génie Physique										1	0.0	0.0	80	80	1
2019	mp	Groupe INSA Inter-Filière	¥Concours INSA Domaine Génie physique et matériaux TSI-PT	1359	13.2	22.7	435	11.7	28.7	406	12.3	29.6	3					16
2019	mp	CESI	CESI Angoulême										1	0.0	0.0	75	75	8
2019	mp	CESI	CESI Arras										0	0.0	0.0	0	0	10
2019	mp	CESI	CESI Bordeaux										2	50.0	0.0	63	63	8
2019	mp	CESI	CESI Lyon										6	16.7	16.7	101	93	12
2019	mp	CESI	CESI Mont-Saint-Aignan										1	0.0	0.0	12	12	8
2019	mp	CESI	CESI Nancy										1	0.0	0.0	29	29	8
2019	mp	CESI	CESI Nanterre										5	40.0	20.0	76	68	20
2019	mp	CESI	CESI Nice Sophia Antipolis										0	0.0	0.0	0	0	8
2019	mp	CESI	CESI Saint-Nazaire										0	0.0	0.0	0	0	10
2019	mp	CESI	¥Concours CESI Ecole d'Ingénieurs-Ingénieur Généraliste	249	24.9	15.7	164	28.0	13.4	117	30.8	12.0	16					92
2019	mp	CESI	CESI Aix-en-Provence										0	0.0	0.0	0	0	2
2019	mp	CESI	CESI Arras										0	0.0	0.0	0	0	4
2019	mp	CESI	CESI Bordeaux										0	0.0	0.0	0	0	2
2019	mp	CESI	CESI La Rochelle										0	0.0	0.0	0	0	2
2019	mp	CESI	CESI Lille										0	0.0	0.0	0	0	2
2019	mp	CESI	CESI Lyon										0	0.0	0.0	0	0	4
2019	mp	CESI	CESI Mont-Saint-Aignan										0	0.0	0.0	0	0	2
2019	mp	CESI	CESI Nancy										0	0.0	0.0	0	0	2
2019	mp	CESI	CESI Nanterre										0	0.0	0.0	0	0	7
2019	mp	CESI	CESI Nice Sophia Antipolis										0	0.0	0.0	0	0	2
2019	mp	CESI	CESI Orléans										0	0.0	0.0	0	0	3
2019	mp	CESI	CESI Pau										0	0.0	0.0	0	0	2
2019	mp	CESI	CESI Reims										1	0.0	100.0	6	6	2
2019	mp	CESI	CESI Saint-Nazaire										0	0.0	0.0	0	0	5
2019	mp	CESI	CESI Strasbourg										0	0.0	0.0	0	0	2
2019	mp	CESI	CESI Toulouse										0	0.0	0.0	0	0	3
2019	mp	CESI	¥Concours CESI Ecole d'Ingénieurs-Ingénieur en Informatique	60	15.0	8.3	40	15.0	12.5	19	15.8	21.1	1					46
2019	mp	EPITA	EPITA										28	10.7	17.9	90	98	25
2019	mp	EPITA	IPSA Paris										12	25.0	0.0	82	81	12
2019	mp	EPITA	IPSA Toulouse										7	42.9	28.6	154	155	9
2019	mp	EPITA	ESME SUDRIA Paris										8	25.0	0.0	176	154	12
2019	mp	EPITA	¥Concours EPITA / IPSA / ESME MP	368	24.5	15.5	269	24.2	15.2	219	25.1	13.7	55					58
