year	filiere	banque	ehcole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	integres_nb	integres_filles	integres_cinq_demi	integres_rg_median	integres_rg_moyen	integres_places
2019	psi	Autres écoles E3A	ENSIL-ENSCI Limoges Matériaux	535	35.7	21.7	388	37.9	21.1	100	43.0	15.0	6	50.0	16.7	42	42	6
2019	psi	Autres écoles E3A	ENSIL-ENSCI Limoges Mécatronique	646	27.7	22.0	478	28.5	21.5	139	30.9	20.1	13	76.9	0.0	28	30	12
2019	psi	Autres écoles E3A	ESB Nantes	224	35.3	21.9	170	36.5	22.4	23	34.8	26.1	2	50.0	0.0	6	6	14
2019	psi	Autres écoles E3A	ESIEA Paris-Laval	456	28.9	16.7	399	30.3	16.5	118	34.7	14.4	7	57.1	28.6	84	80	30
2019	psi	Autres écoles E3A	ESIEE Paris	511	27.4	16.0	448	27.5	15.2	166	25.9	16.3	27	14.8	18.5	61	62	20
2019	psi	Autres écoles E3A	ESIGELEC Rouen	545	32.7	18.7	503	33.4	18.5	182	37.4	15.4	27	33.3	0.0	138	131	40
2019	psi	Autres écoles E3A	ESILV Paris-La Défense	818	26.9	19.6	718	27.7	19.9	380	26.6	20.8	59	13.6	23.7	137	134	55
2019	psi	Autres écoles E3A	ESITC Caen	324	31.5	18.5	287	32.8	18.5	51	29.4	15.7	11	36.4	9.1	19	22	20
2019	psi	Autres écoles E3A	ESTACA Laval Aéronautique et spatial										3	0.0	33.3	142	114	2
2019	psi	Autres écoles E3A	ESTACA Laval Automobile										8	12.5	50.0	251	219	4
2019	psi	Autres écoles E3A	ESTACA Paris-Saclay Aéronautique et spatial										6	16.7	50.0	121	112	6
2019	psi	Autres écoles E3A	ESTACA Paris-Saclay Automobile ou Transports Guidés										9	0.0	33.3	177	183	10
2019	psi	Autres écoles E3A	¥Concours ESTACA PSI	1014	24.4	20.5	398	25.1	28.9	398	25.1	28.9	26					22
2019	psi	Autres écoles E3A	ESTIA Bidart	365	31.5	20.3	329	32.5	20.7	103	33.0	21.4	25	28.0	16.0	70	65	40
2019	psi	Autres écoles E3A	IMT Lille Douai en Partenariat ISPA	502	31.3	18.7	409	32.5	18.6	49	34.7	16.3	6	33.3	16.7	17	16	8
2019	psi	Autres écoles E3A	Toulouse INP-ENIT	709	33.1	19.3	313	36.1	18.8	255	38.0	17.6	4	0.0	0.0	229	228	6
2019	psi	Autres écoles E3A	ISMANS-Groupe CESI Le Mans	299	36.5	14.7	289	36.3	14.2	71	39.4	12.7	5	0.0	0.0	49	52	20
2019	psi	Autres écoles E3A	Paoli Tech	206	38.8	26.2	133	42.1	24.8	99	47.5	30.3	2	0.0	50.0	95	95	4
2019	psi	Autres écoles E3A	SIGMA Clermont-Ferrand (ex IFMA)	886	28.9	23.1	482	29.5	27.2	186	35.5	24.2	63	31.7	19.0	86	83	60
2019	psi	Autres écoles E3A	3IL Ingénieurs	256	28.1	18.4	200	30.5	17.5	78	38.5	20.5	2	50.0	0.0	54	54	15
2019	psi	FESIC	ECAM Lyon	892	31.5	15.6	715	33.4	15.7	183	40.4	17.5	18	27.8	27.8	125	124	20
2019	psi	FESIC	ECAM Rennes	892	31.5	15.6	822	32.5	15.2	65	40.0	27.7	7	28.6	28.6	39	38	18
2019	psi	FESIC	ECAM Strasbourg Europe	892	31.5	15.6	729	33.3	15.9	88	42.0	14.8	9	11.1	11.1	62	62	20
2019	psi	FESIC	ECAM-EPMI Cergy-Pontoise	892	31.5	15.6	812	32.8	15.9	126	38.1	15.1	9	33.3	55.6	102	89	25
2019	psi	FESIC	ESAIP Angers / Aix-en-Provence	892	31.5	15.6	827	32.4	15.1	402	36.1	15.9	9	22.2	11.1	377	354	12
2019	psi	FESIC	ESEO Angers-Paris Vélizy	892	31.5	15.6	580	35.2	16.9	380	37.4	16.6	3	0.0	33.3	371	342	20
2019	psi	FESIC	HEI	892	31.5	15.6	810	32.8	15.4	305	39.3	16.7	23	43.5	13.0	266	253	25
2019	psi	FESIC	ISEN Yncréa Ouest-Brest										0	0.0	0.0	0	0	20
2019	psi	FESIC	ISEN Yncréa Ouest-Nantes										1	0.0	100.0	91	91	10
2019	psi	FESIC	¥Concours concours ISEN Ouest PSI	892	31.5	15.6	712	33.3	15.6	122	32.0	13.9	1					30
2019	psi	FESIC	ISEN Lille	892	31.5	15.6	712	33.3	15.6	121	32.2	14.0	2	50.0	0.0	103	103	15
2019	psi	FESIC	ISEN Yncréa Méditerrannée-Toulon										5	20.0	0.0	98	87	20
2019	psi	FESIC	ISEN Yncréa Méditerrannée-Nîmes										1	100.0	0.0	75	75	20
2019	psi	FESIC	¥Concours concours ISEN Méditerrannée PSI	892	31.5	15.6	712	33.3	15.6	122	32.0	13.9	6					40
2019	psi	FESIC	ISEP Paris	892	31.5	15.6	789	33.3	15.6	151	33.8	17.9	11	9.1	0.0	118	120	30
2019	psi	FESIC	UniLaSalle Beauvais-Sciences de la Terre et Environnement	892	31.5	15.6	715	33.4	15.7	73	46.6	13.7	0	0.0	0.0	0	0	4
2019	psi	FESIC	UniLasalle – Rennes EME	892	31.5	15.6	715	33.4	15.7	319	38.9	16.0	1	100.0	0.0	317	317	10
2019	psi	Groupe INSA Inter-Filière	ESITech Rouen Technologies du Vivant										3	100.0	66.7	424	390	3
2019	psi	Groupe INSA Inter-Filière	INSA Lyon Biosciences										4	75.0	25.0	66	66	4
2019	psi	Groupe INSA Inter-Filière	INSA Toulouse Génie Biologique										2	50.0	0.0	80	80	2
2019	psi	Groupe INSA Inter-Filière	ISIS Castres Informatique pour la Santé										2	50.0	50.0	607	607	15
2019	psi	Groupe INSA Inter-Filière	¥Concours INSA Domaine¥Biotechnologies-santé MP-PC-PSI-BCPST	3235	51.3	23.7	1203	53.2	26.4	1030	52.1	25.8	11					24
2019	psi	Groupe INSA Inter-Filière	INSA Lyon Génie Energétique et Environnement										4	50.0	0.0	105	106	4
2019	psi	Groupe INSA Inter-Filière	INSA Rouen Normandie Chimie et Procédés										5	100.0	20.0	729	612	5
2019	psi	Groupe INSA Inter-Filière	INSA Rouen Normandie Energétique et Propulsion										5	20.0	0.0	654	683	4
2019	psi	Groupe INSA Inter-Filière	INSA Rouen Normandie Maîtrise des Risques Industriels										5	100.0	20.0	1042	967	5
2019	psi	Groupe INSA Inter-Filière	INSA Strasbourg Génie Climatique et Energétique										11	54.5	18.2	858	853	10
2019	psi	Groupe INSA Inter-Filière	INSA Toulouse Génie des Procédés et environnement										8	75.0	12.5	415	412	10
2019	psi	Groupe INSA Inter-Filière	Sup'EnR Perpignan Energétique et Energies Renouvelables										5	80.0	0.0	638	707	4
2019	psi	Groupe INSA Inter-Filière	¥Concours INSA Domaine¥Energétique – Génie Chimique – EnvironnementMP-PC-PSI	3346	39.1	20.8	1304	40.1	22.0	1198	40.2	21.6	43					42
2019	psi	Groupe INSA Inter-Filière	INSA Euro-Méditerranée Génie Electrique										2	0.0	50.0	1381	1381	5
2019	psi	Groupe INSA Inter-Filière	INSA Lyon Génie Electrique										7	28.6	14.3	356	333	8
2019	psi	Groupe INSA Inter-Filière	INSA Rennes Electronique et Informatique Industrielle										1	0.0	0.0	876	876	1
2019	psi	Groupe INSA Inter-Filière	INSA Rennes Système et Réseaux de Communication										4	25.0	50.0	1193	1161	4
2019	psi	Groupe INSA Inter-Filière	INSA Strasbourg Génie Electrique										12	25.0	25.0	1147	1080	12
2019	psi	Groupe INSA Inter-Filière	INSA Toulouse Automatique et Electronique										3	0.0	33.3	433	302	3
2019	psi	Groupe INSA Inter-Filière	¥Concours INSA Domaine Génie électrique, électronique, automatiqueMP-PC-PSI-PT	3862	24.1	22.0	1705	24.6	23.2	1550	24.7	23.4	29					33
2019	psi	Groupe INSA Inter-Filière	INSA Lyon Génie Civil et Urbanisme										7	28.6	14.3	54	71	7
2019	psi	Groupe INSA Inter-Filière	INSA Rennes Génie Civil et Urbain										1	100.0	0.0	255	255	1
2019	psi	Groupe INSA Inter-Filière	INSA Rouen Normandie Génie Civil et constructions durables										3	0.0	33.3	268	334	2
2019	psi	Groupe INSA Inter-Filière	INSA Strasbourg Génie Civil										3	100.0	33.3	231	273	3
2019	psi	Groupe INSA Inter-Filière	INSA Strasbourg Topographie										2	50.0	0.0	549	549	2
2019	psi	Groupe INSA Inter-Filière	INSA Toulouse Génie Civil										1	100.0	0.0	250	250	1
2019	psi	Groupe INSA Inter-Filière	¥Concours INSA Domaine Génie civil, urbanisme, topographie MP-PC	1836	38.0	22.9	752	40.8	23.5	685	40.7	22.9	17					16
2019	psi	Groupe INSA Inter-Filière	INSA Lyon Génie Civil et Urbanisme										9	33.3	0.0	89	77	9
2019	psi	Groupe INSA Inter-Filière	INSA Rennes Génie Civil et Urbain										2	0.0	0.0	308	308	2
2019	psi	Groupe INSA Inter-Filière	INSA Rouen Normandie Génie Civil et constructions durables										1	0.0	100.0	223	223	2
2019	psi	Groupe INSA Inter-Filière	INSA Strasbourg Génie Civil										11	45.5	27.3	380	376	12
2019	psi	Groupe INSA Inter-Filière	INSA Strasbourg Topographie										6	0.0	33.3	765	770	8
2019	psi	Groupe INSA Inter-Filière	INSA Toulouse Génie Civil										2	0.0	50.0	286	286	2
2019	psi	Groupe INSA Inter-Filière	¥Concours INSA Domaine Génie civil, urbanisme, topographie PSI-PT	2106	26.8	20.2	951	25.0	25.0	883	25.5	25.7	31					35
2019	psi	Groupe INSA Inter-Filière	INSA Centre Val de Loire Sécurité et Technologies Informatiques										1	0.0	0.0	578	578	6
2019	psi	Groupe INSA Inter-Filière	INSA Euro-Méditerranée Systèmes d'Information et de Communication										0	0.0	0.0	0	0	1
2019	psi	Groupe INSA Inter-Filière	INSA Lyon Télécommunications, services et usages										6	16.7	33.3	338	315	6
2019	psi	Groupe INSA Inter-Filière	INSA Rennes Informatique										1	0.0	0.0	101	101	2
2019	psi	Groupe INSA Inter-Filière	INSA Rouen Normandie Architecture des Systèmes d'Information										1	0.0	0.0	418	418	1
2019	psi	Groupe INSA Inter-Filière	INSA Rouen Normandie Génie Mathématique										2	0.0	0.0	223	223	2
2019	psi	Groupe INSA Inter-Filière	INSA Toulouse Informatique et Réseaux										6	0.0	33.3	232	203	7
2019	psi	Groupe INSA Inter-Filière	INSA Toulouse Mathématiques appliquées										1	100.0	0.0	367	367	1
2019	psi	Groupe INSA Inter-Filière	¥Concours INSA Domaine Informatique, mathématique, modélisationPC-PSI-PT	2446	22.2	23.9	770	23.1	26.4	699	23.9	27.6	18					26
2019	psi	Groupe INSA Inter-Filière	INSA Centre Val de Loire Génie des Systèmes Industriels										8	12.5	25.0	1160	1156	18
2019	psi	Groupe INSA Inter-Filière	INSA Euro-Méditerranée Génie Mécanique et Energétique										0	0.0	0.0	0	0	5
2019	psi	Groupe INSA Inter-Filière	INSA Lyon Génie Industriel										8	50.0	12.5	81	107	9
2019	psi	Groupe INSA Inter-Filière	INSA Lyon Génie Mécanique										36	11.1	16.7	261	247	35
2019	psi	Groupe INSA Inter-Filière	INSA Rennes Génie Mécanique et Automatique										18	11.1	11.1	742	752	20
2019	psi	Groupe INSA Inter-Filière	INSA Rouen Normandie Mécanique										3	66.7	0.0	562	564	3
2019	psi	Groupe INSA Inter-Filière	INSA Strasbourg Génie Mécanique										20	15.0	20.0	758	781	22
2019	psi	Groupe INSA Inter-Filière	INSA Strasbourg Mécatronique										12	16.7	8.3	626	644	12
2019	psi	Groupe INSA Inter-Filière	INSA Strasbourg Plasturgie										6	0.0	50.0	1175	1178	12
2019	psi	Groupe INSA Inter-Filière	INSA Toulouse Génie Mécanique										4	25.0	0.0	327	291	4
2019	psi	Groupe INSA Inter-Filière	¥Concours INSA Domaine Génie mécanique, génie industriel et mécatroniquePSI-PT	2902	20.6	21.0	1404	20.8	24.4	1304	21.5	25.3	115					140
2019	psi	Groupe INSA Inter-Filière	ESITech Rouen Génie Physique										4	0.0	50.0	1208	1223	7
2019	psi	Groupe INSA Inter-Filière	INSA Centre Val de Loire Maîtrise des Risques Industriels										10	30.0	30.0	1300	1234	30
2019	psi	Groupe INSA Inter-Filière	INSA Lyon Science et Génie des Matériaux										10	50.0	30.0	225	223	10
2019	psi	Groupe INSA Inter-Filière	INSA Rennes Science et Génie des Matériaux										2	50.0	50.0	543	543	3
2019	psi	Groupe INSA Inter-Filière	INSA Toulouse Génie Physique										4	75.0	50.0	460	501	5
2019	psi	Groupe INSA Inter-Filière	¥Concours INSA Domaine Génie physique et matériaux MP-PC-PSI	3640	33.6	22.1	1591	36.6	22.8	1435	36.8	22.6	30					55
2019	psi	Groupe INSA Inter-Filière	ESITech Rouen Génie Physique										0	0.0	0.0	0	0	3
2019	psi	Groupe INSA Inter-Filière	INSA Centre Val de Loire Maîtrise des Risques Industriels										0	0.0	0.0	0	0	10
2019	psi	Groupe INSA Inter-Filière	INSA Lyon Science et Génie des Matériaux										1	0.0	100.0	27	27	1
2019	psi	Groupe INSA Inter-Filière	INSA Rennes Science et Génie des Matériaux										1	0.0	0.0	111	111	1
2019	psi	Groupe INSA Inter-Filière	INSA Toulouse Génie Physique										1	0.0	0.0	80	80	1
2019	psi	Groupe INSA Inter-Filière	¥Concours INSA Domaine Génie physique et matériaux TSI-PT	1359	13.2	22.7	435	11.7	28.7	406	12.3	29.6	3					16
2019	psi	CESI	CESI Angoulême										1	0.0	0.0	75	75	8
2019	psi	CESI	CESI Arras										0	0.0	0.0	0	0	10
2019	psi	CESI	CESI Bordeaux										2	50.0	0.0	63	63	8
2019	psi	CESI	CESI Lyon										6	16.7	16.7	101	93	12
2019	psi	CESI	CESI Mont-Saint-Aignan										1	0.0	0.0	12	12	8
2019	psi	CESI	CESI Nancy										1	0.0	0.0	29	29	8
2019	psi	CESI	CESI Nanterre										5	40.0	20.0	76	68	20
2019	psi	CESI	CESI Nice Sophia Antipolis										0	0.0	0.0	0	0	8
2019	psi	CESI	CESI Saint-Nazaire										0	0.0	0.0	0	0	10
2019	psi	CESI	¥Concours CESI Ecole d'Ingénieurs-Ingénieur Généraliste	249	24.9	15.7	164	28.0	13.4	117	30.8	12.0	16					92
2019	psi	CESI	CESI Aix-en-Provence										0	0.0	0.0	0	0	2
2019	psi	CESI	CESI Arras										0	0.0	0.0	0	0	4
2019	psi	CESI	CESI Bordeaux										0	0.0	0.0	0	0	2
2019	psi	CESI	CESI La Rochelle										0	0.0	0.0	0	0	2
2019	psi	CESI	CESI Lille										0	0.0	0.0	0	0	2
2019	psi	CESI	CESI Lyon										0	0.0	0.0	0	0	4
2019	psi	CESI	CESI Mont-Saint-Aignan										0	0.0	0.0	0	0	2
2019	psi	CESI	CESI Nancy										0	0.0	0.0	0	0	2
2019	psi	CESI	CESI Nanterre										0	0.0	0.0	0	0	7
2019	psi	CESI	CESI Nice Sophia Antipolis										0	0.0	0.0	0	0	2
2019	psi	CESI	CESI Orléans										0	0.0	0.0	0	0	3
2019	psi	CESI	CESI Pau										0	0.0	0.0	0	0	2
2019	psi	CESI	CESI Reims										1	0.0	100.0	6	6	2
2019	psi	CESI	CESI Saint-Nazaire										0	0.0	0.0	0	0	5
2019	psi	CESI	CESI Strasbourg										0	0.0	0.0	0	0	2
2019	psi	CESI	CESI Toulouse										0	0.0	0.0	0	0	3
2019	psi	CESI	¥Concours CESI Ecole d'Ingénieurs-Ingénieur en Informatique	60	15.0	8.3	40	15.0	12.5	19	15.8	21.1	1					46
2019	psi	EPITA	EPITA										10	10.0	10.0	78	93	18
2019	psi	EPITA	IPSA Paris										9	11.1	0.0	78	75	14
2019	psi	EPITA	IPSA Toulouse										6	16.7	33.3	64	63	7
2019	psi	EPITA	ESME SUDRIA Paris										11	0.0	18.2	133	127	16
2019	psi	EPITA	¥Concours EPITA / IPSA / ESME PSI	396	23.5	17.4	257	20.6	16.3	205	22.0	16.1	36					55
