year	filiere	banque	ehcole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	integres_nb	integres_filles	integres_cinq_demi	integres_rg_median	integres_rg_moyen	integres_places
2019	pc	CONCOURS POLYTECH Inter-Filière	Polytech Grenoble-Informatique et électronique des systèmesembarqués										2	0.0	50.0	2079	2044	5
2019	pc	CONCOURS POLYTECH Inter-Filière	Polytech Grenoble-Informatique										0	0.0	0.0	2535	2377	8
2019	pc	CONCOURS POLYTECH Inter-Filière	Polytech Grenoble-Technologies de l'information pour la santé										2	100.0	0.0	3166	2824	5
2019	pc	CONCOURS POLYTECH Inter-Filière	Polytech Lille-Génie biologique et alimentaire										4	100.0	25.0	1370	1630	4
2019	pc	CONCOURS POLYTECH Inter-Filière	Polytech Lille-Génie Informatique et statistique										1	0.0	0.0	2336	2269	10
2019	pc	CONCOURS POLYTECH Inter-Filière	Polytech Lille-Géotechnique, Génie civil										2	0.0	50.0	2583	2543	10
2019	pc	CONCOURS POLYTECH Inter-Filière	Polytech Lille-Informatique, Microélectronique, Automatique										1	100.0	0.0	2090	1761	6
2019	pc	CONCOURS POLYTECH Inter-Filière	Polytech Lille-Ingénierie et commercialisation des systèmes demesure										0	0.0	0.0	4011	3938	5
2019	pc	CONCOURS POLYTECH Inter-Filière	Polytech Lille-Matériaux										4	50.0	0.0	3467	3180	8
2019	pc	CONCOURS POLYTECH Inter-Filière	Polytech Lille-Mécanique										1	0.0	0.0	2380	2378	10
2019	pc	CONCOURS POLYTECH Inter-Filière	Polytech Lyon-Génie Biomédical										1	100.0	0.0	1516	1565	4
2019	pc	CONCOURS POLYTECH Inter-Filière	Polytech Lyon-Informatique										0	0.0	0.0	2378	2376	4
2019	pc	CONCOURS POLYTECH Inter-Filière	Polytech Lyon-Matériaux										4	50.0	25.0	1439	1465	4
2019	pc	CONCOURS POLYTECH Inter-Filière	Polytech Lyon-Mathématiques Appliquées et Modélisation										3	33.3	0.0	1346	1378	4
2019	pc	CONCOURS POLYTECH Inter-Filière	Polytech Lyon-Mécanique										2	0.0	50.0	1039	885	4
2019	pc	CONCOURS POLYTECH Inter-Filière	Polytech Lyon-Systèmes industriels, Robotique										0	0.0	0.0	2536	2557	4
2019	pc	CONCOURS POLYTECH Inter-Filière	Polytech Marseille-Génie Biomédical										3	66.7	33.3	3152	2689	9
2019	pc	CONCOURS POLYTECH Inter-Filière	Polytech Marseille-Génie Civil										2	50.0	50.0	3795	3436	12
2019	pc	CONCOURS POLYTECH Inter-Filière	Polytech Marseille-Génie Industriel et Informatique										1	0.0	100.0	3979	3762	8
2019	pc	CONCOURS POLYTECH Inter-Filière	Polytech Marseille-Informatique										2	0.0	0.0	3491	3253	8
2019	pc	CONCOURS POLYTECH Inter-Filière	Polytech Marseille-Matériaux										9	11.1	22.2	4173	4086	10
2019	pc	CONCOURS POLYTECH Inter-Filière	Polytech Marseille-Mécanique, Energétique										8	62.5	25.0	3603	3370	16
2019	pc	CONCOURS POLYTECH Inter-Filière	Polytech Marseille-Microélectronique,Télécommunications										0	0.0	0.0	4279	3954	8
2019	pc	CONCOURS POLYTECH Inter-Filière	Polytech Montpellier-Informatique et Gestion										0	0.0	0.0	3158	3186	3
2019	pc	CONCOURS POLYTECH Inter-Filière	Polytech Montpellier-Matériaux										4	25.0	25.0	2698	2745	7
2019	pc	CONCOURS POLYTECH Inter-Filière	Polytech Montpellier-Mécanique et Interactions										1	0.0	0.0	1785	1785	2
2019	pc	CONCOURS POLYTECH Inter-Filière	Polytech Montpellier-Microélectronique et Automatique										1	0.0	0.0	2589	2479	5
2019	pc	CONCOURS POLYTECH Inter-Filière	Polytech Montpellier-Sciences et technologies de l'eau										3	0.0	0.0	2501	2125	7
2019	pc	CONCOURS POLYTECH Inter-Filière	Polytech Montpellier Génie biologique et agroalimentaire										6	66.7	33.3	2763	2753	5
2019	pc	CONCOURS POLYTECH Inter-Filière	Polytech Nancy-Energie, Mécanique, Matériaux, Environnement										7	14.3	14.3	3117	2896	14
2019	pc	CONCOURS POLYTECH Inter-Filière	Polytech Nancy-Ingénierie de l'Information et des Systèmes										1	100.0	0.0	3264	3066	4
2019	pc	CONCOURS POLYTECH Inter-Filière	Polytech Nancy-Management opérationnel, Maintenance, Maîtrisedesrisques										3	66.7	0.0	3266	3157	4
2019	pc	CONCOURS POLYTECH Inter-Filière	Polytech Nantes-Électronique et technologies numériques										0	0.0	0.0	3140	2983	8
2019	pc	CONCOURS POLYTECH Inter-Filière	Polytech Nantes-Énergie électrique										2	0.0	0.0	4216	3959	4
2019	pc	CONCOURS POLYTECH Inter-Filière	Polytech Nantes-Génie civil										3	66.7	0.0	2373	2605	4
2019	pc	CONCOURS POLYTECH Inter-Filière	Polytech Nantes-Génie des Procédés et Bioprocédés										2	100.0	50.0	2213	2213	2
2019	pc	CONCOURS POLYTECH Inter-Filière	Polytech Nantes-Informatique										1	100.0	0.0	1345	1412	9
2019	pc	CONCOURS POLYTECH Inter-Filière	Polytech Nantes-Matériaux										6	33.3	33.3	3226	3225	8
2019	pc	CONCOURS POLYTECH Inter-Filière	Polytech Nantes-Thermique, Énergétique										1	100.0	0.0	3242	2971	7
2019	pc	CONCOURS POLYTECH Inter-Filière	Polytech Nice-Sophia-Bâtiments										5	20.0	0.0	4130	3590	12
2019	pc	CONCOURS POLYTECH Inter-Filière	Polytech Nice-Sophia-Électronique										0	0.0	0.0	3932	3641	10
2019	pc	CONCOURS POLYTECH Inter-Filière	Polytech Nice-Sophia-Génie biologique										3	33.3	0.0	1782	1557	3
2019	pc	CONCOURS POLYTECH Inter-Filière	Polytech Nice-Sophia-Génie de l'eau										5	20.0	20.0	3227	2951	10
2019	pc	CONCOURS POLYTECH Inter-Filière	Polytech Nice-Sophia-Informatique										3	33.3	0.0	1886	2166	14
2019	pc	CONCOURS POLYTECH Inter-Filière	Polytech Nice-Sophia-Mathématiques appliquées, Modélisation										3	0.0	66.7	3119	2943	15
2019	pc	CONCOURS POLYTECH Inter-Filière	Polytech Orléans-Génie civil et géo-environnement										4	50.0	25.0	4002	3835	14
2019	pc	CONCOURS POLYTECH Inter-Filière	Polytech Orléans-Génie industriel										6	100.0	33.3	3790	3759	12
2019	pc	CONCOURS POLYTECH Inter-Filière	Polytech Orléans-Innovation en Conception et Matériaux										4	25.0	0.0	4186	4108	8
2019	pc	CONCOURS POLYTECH Inter-Filière	Polytech Orléans-Technologies pour l'Énergie, l'Aérospatial etlaMotorisation										3	33.3	33.3	1927	1835	14
2019	pc	CONCOURS POLYTECH Inter-Filière	Polytech Orléans-Génie physique et systèmes embarqués										2	50.0	0.0	3672	3633	6
2019	pc	CONCOURS POLYTECH Inter-Filière	Polytech Paris-Sud-Electronique, Energie, Systèmes										1	100.0	0.0	3463	3477	6
2019	pc	CONCOURS POLYTECH Inter-Filière	Polytech Paris-Sud-Informatique										0	0.0	0.0	1356	1356	2
2019	pc	CONCOURS POLYTECH Inter-Filière	Polytech Paris-Sud-Photonique et systèmes optroniques										0	0.0	0.0	4047	3541	5
2019	pc	CONCOURS POLYTECH Inter-Filière	Polytech Paris-Sud-Matériaux										1	0.0	0.0	3325	3325	4
2019	pc	CONCOURS POLYTECH Inter-Filière	Polytech Sorbonne-Electronique et Informatique										0	0.0	0.0	1939	1925	3
2019	pc	CONCOURS POLYTECH Inter-Filière	Polytech Sorbonne-Mathématiques Appliquées et Informatique										0	0.0	0.0	2107	2109	3
2019	pc	CONCOURS POLYTECH Inter-Filière	Polytech Sorbonne-Matériaux										7	28.6	28.6	2442	2554	8
2019	pc	CONCOURS POLYTECH Inter-Filière	Polytech Sorbonne-Robotique										1	0.0	0.0	1916	1651	5
2019	pc	CONCOURS POLYTECH Inter-Filière	Polytech Sorbonne-Sciences de la Terre										5	80.0	0.0	4004	3508	10
2019	pc	CONCOURS POLYTECH Inter-Filière	Polytech Tours-Électronique, Énergie électrique										1	0.0	0.0	4077	3294	2
2019	pc	CONCOURS POLYTECH Inter-Filière	Polytech Tours-Génie de l'aménagement et de l'environnement										0	0.0	0.0	1566	1416	7
2019	pc	CONCOURS POLYTECH Inter-Filière	Polytech Tours-Informatique										1	0.0	0.0	2863	2624	7
2019	pc	CONCOURS POLYTECH Inter-Filière	Polytech Tours-Mécanique, Conception de systèmes										1	0.0	0.0	3650	3610	5
2019	pc	CONCOURS POLYTECH Inter-Filière	Sup Galilée Villetaneuse										7	57.1	28.6	3707	3492	20
2019	pc	CONCOURS POLYTECH Inter-Filière	¥Concours POLYTECH MP-PC-PSI	2089	41.9	19.8	1564	43.2	20.8	1399	44.8	21.4	225					703
2019	pc	Autres écoles E3A	ECE PARIS	592	39.0	16.9	537	39.3	17.5	240	39.6	17.5	38	44.7	13.2	139	129	30
2019	pc	Autres écoles E3A	EFREI Paris	517	33.5	16.2	466	34.1	15.9	127	25.2	17.3	24	16.7	12.5	92	79	20
2019	pc	Autres écoles E3A	EIDD Paris	416	48.6	13.7	331	48.9	14.5	202	49.5	15.8	12	25.0	16.7	150	145	15
2019	pc	Autres écoles E3A	EIGSI La Rochelle	301	38.5	18.3	253	41.5	20.6	103	41.7	25.2	15	26.7	26.7	84	80	10
2019	pc	Autres écoles E3A	EIL Côte d'Opale-Calais (informatique)										0	0.0	0.0	0	0	3
2019	pc	Autres écoles E3A	EIL Côte d'Opale-Longuenesse (Génie Industriel)										0	0.0	0.0	0	0	5
2019	pc	Autres écoles E3A	¥Concours EIL Côte d'Opale Longuenesse-Calais PC	175	48.0	14.3	125	48.8	17.6	59	44.1	20.3	0					8
2019	pc	Autres écoles E3A	ELISA Aérospace Saint Quentin (80)	442	34.2	17.6	265	36.6	20.8	101	37.6	21.8	6	16.7	16.7	76	72	10
2019	pc	Autres écoles E3A	ENSAIT Roubaix										31	64.5	9.7	89	86	35
2019	pc	Autres écoles E3A	ENSAIT Roubaix-Formation en alternance										1	100.0	0.0	129	129	2
2019	pc	Autres écoles E3A	¥Concours ENSAIT Roubaix PC	516	52.7	16.1	433	53.3	16.2	131	62.6	16.8	32					37
2019	pc	Autres écoles E3A	ENSIL-ENSCI Limoges EE	570	52.1	17.9	446	54.0	18.8	119	57.1	21.0	20	50.0	25.0	58	58	18
2019	pc	Autres écoles E3A	ENSIL-ENSCI Limoges ELT	294	37.8	20.4	220	39.1	19.5	43	32.6	37.2	7	28.6	28.6	14	18	6
2019	pc	Autres écoles E3A	ENSIL-ENSCI Limoges Matériaux	533	45.2	18.0	416	46.2	18.0	141	42.6	22.0	14	35.7	21.4	35	40	12
2019	pc	Autres écoles E3A	ESB Nantes	181	35.9	11.0	137	38.7	12.4	13	15.4	30.8	2	50.0	50.0	7	7	10
2019	pc	Autres écoles E3A	ESIEA Paris-Laval	306	35.9	14.4	253	34.8	15.4	85	32.9	14.1	1	0.0	0.0	64	64	15
2019	pc	Autres écoles E3A	ESIEE Amiens	320	38.4	16.9	252	38.5	17.5	35	51.4	25.7	3	33.3	33.3	28	28	10
2019	pc	Autres écoles E3A	ESIEE Paris	380	44.5	14.2	332	44.6	15.7	103	45.6	15.5	23	30.4	17.4	45	45	20
2019	pc	Autres écoles E3A	ESIGELEC Rouen	329	41.0	17.0	301	40.2	17.9	105	39.0	14.3	10	30.0	10.0	85	80	20
2019	pc	Autres écoles E3A	ESILV Paris-La Défense	591	37.4	18.1	481	37.0	19.8	253	37.5	19.0	38	31.6	23.7	70	69	35
2019	pc	Autres écoles E3A	ESITC Caen	184	39.7	19.0	162	38.3	18.5	18	50.0	11.1	5	40.0	0.0	8	9	12
2019	pc	Autres écoles E3A	ESTACA Laval Aéronautique et spatial										1	0.0	0.0	11	11	1
2019	pc	Autres écoles E3A	ESTACA Laval Automobile										2	0.0	0.0	56	56	1
2019	pc	Autres écoles E3A	ESTACA Paris-Saclay Aéronautique et spatial										2	0.0	100.0	21	21	3
2019	pc	Autres écoles E3A	ESTACA Paris-Saclay Automobile ou Transports Guidés										3	0.0	33.3	38	40	3
2019	pc	Autres écoles E3A	¥Concours ESTACA PC	573	33.3	20.1	111	30.6	29.7	111	30.6	29.7	8					8
2019	pc	Autres écoles E3A	ESTIA Bidart	219	38.8	18.7	190	36.8	21.6	52	30.8	32.7	7	57.1	28.6	21	24	20
2019	pc	Autres écoles E3A	IMT Lille Douai en Partenariat ISPA	350	42.9	17.1	308	42.2	17.5	47	44.7	14.9	5	20.0	20.0	18	19	12
2019	pc	Autres écoles E3A	Toulouse INP-ENIT	372	40.6	17.2	112	40.2	14.3	73	42.5	13.7	1	0.0	0.0	68	68	2
2019	pc	Autres écoles E3A	ISMANS-Groupe CESI Le Mans	213	41.8	14.6	203	41.4	14.8	24	37.5	8.3	8	37.5	0.0	14	15	10
2019	pc	Autres écoles E3A	Paoli Tech	142	43.7	16.2	96	41.7	16.7	67	43.3	16.4	1	0.0	0.0	60	60	2
2019	pc	Autres écoles E3A	3IL Ingénieurs	154	31.8	11.7	117	30.8	12.8	37	29.7	18.9	0	0.0	0.0	0	0	5
2019	pc	FESIC	ECAM Rennes	753	45.9	17.1	695	45.3	17.8	44	52.3	20.5	8	50.0	12.5	30	27	12
2019	pc	FESIC	ECAM Lyon	753	45.9	17.1	612	46.7	18.6	122	46.7	20.5	5	60.0	20.0	92	84	5
2019	pc	FESIC	ECAM Strasbourg Europe	753	45.9	17.1	684	45.6	17.8	88	50.0	23.9	7	14.3	28.6	78	73	10
2019	pc	FESIC	ECAM-EPMI Cergy-Pontoise	753	45.9	17.1	695	45.3	17.8	85	48.2	16.5	4	50.0	25.0	51	55	10
2019	pc	FESIC	ESAIP Angers / Aix-en-Provence	753	45.9	17.1	708	45.6	17.7	314	50.3	19.1	9	66.7	33.3	295	256	15
2019	pc	FESIC	ESEO Angers-Paris Vélizy	753	45.9	17.1	499	45.9	18.8	302	48.0	19.9	2	50.0	0.0	293	293	20
2019	pc	FESIC	HEI	753	45.9	17.1	707	45.5	17.7	243	53.1	21.0	30	56.7	23.3	180	174	25
2019	pc	FESIC	ISEN Yncréa Ouest-Brest										0	0.0	0.0	0	0	10
2019	pc	FESIC	ISEN Yncréa Ouest-Nantes										1	0.0	0.0	40	40	5
2019	pc	FESIC	¥Concours concours ISEN Ouest PC	753	45.9	17.1	612	46.7	18.6	86	44.2	19.8	1					15
2019	pc	FESIC	ISEN Lille	753	45.9	17.1	612	46.7	18.6	82	46.3	18.3	1	0.0	0.0	48	48	15
2019	pc	FESIC	ISEN Yncréa Méditerrannée-Toulon										0	0.0	0.0	0	0	20
2019	pc	FESIC	ISEN Yncréa Méditerrannée-Nîmes										1	0.0	0.0	79	79	20
2019	pc	FESIC	¥Concours concours ISEN Méditerrannée PC	753	45.9	17.1	612	46.7	18.6	86	44.2	19.8	1					40
2019	pc	FESIC	ISEP Paris	753	45.9	17.1	685	45.5	17.8	123	38.2	18.7	9	22.2	44.4	102	96	20
2019	pc	FESIC	UniLaSalle Beauvais-Sciences de la Terre et Environnement	753	45.9	17.1	612	46.7	18.6	66	53.0	18.2	2	0.0	0.0	56	56	6
2019	pc	FESIC	UniLasalle – Rennes EME	753	45.9	17.1	611	46.6	18.7	254	51.6	21.3	0	0.0	0.0	0	0	10
2019	pc	Groupe INSA Inter-Filière	ESITech Rouen Technologies du Vivant										3	100.0	66.7	424	390	3
2019	pc	Groupe INSA Inter-Filière	INSA Lyon Biosciences										4	75.0	25.0	66	66	4
2019	pc	Groupe INSA Inter-Filière	INSA Toulouse Génie Biologique										2	50.0	0.0	80	80	2
2019	pc	Groupe INSA Inter-Filière	ISIS Castres Informatique pour la Santé										2	50.0	50.0	607	607	15
2019	pc	Groupe INSA Inter-Filière	¥Concours INSA Domaine¥Biotechnologies-santé MP-PC-PSI-BCPST	3235	51.3	23.7	1203	53.2	26.4	1030	52.1	25.8	11					24
2019	pc	Groupe INSA Inter-Filière	INSA Lyon Génie Energétique et Environnement										4	50.0	0.0	105	106	4
2019	pc	Groupe INSA Inter-Filière	INSA Rouen Normandie Chimie et Procédés										5	100.0	20.0	729	612	5
2019	pc	Groupe INSA Inter-Filière	INSA Rouen Normandie Energétique et Propulsion										5	20.0	0.0	654	683	4
2019	pc	Groupe INSA Inter-Filière	INSA Rouen Normandie Maîtrise des Risques Industriels										5	100.0	20.0	1042	967	5
2019	pc	Groupe INSA Inter-Filière	INSA Strasbourg Génie Climatique et Energétique										11	54.5	18.2	858	853	10
2019	pc	Groupe INSA Inter-Filière	INSA Toulouse Génie des Procédés et environnement										8	75.0	12.5	415	412	10
2019	pc	Groupe INSA Inter-Filière	Sup'EnR Perpignan Energétique et Energies Renouvelables										5	80.0	0.0	638	707	4
2019	pc	Groupe INSA Inter-Filière	¥Concours INSA Domaine¥Energétique – Génie Chimique – EnvironnementMP-PC-PSI	3346	39.1	20.8	1304	40.1	22.0	1198	40.2	21.6	43					42
2019	pc	Groupe INSA Inter-Filière	INSA Euro-Méditerranée Génie Electrique										2	0.0	50.0	1381	1381	5
2019	pc	Groupe INSA Inter-Filière	INSA Lyon Génie Electrique										7	28.6	14.3	356	333	8
2019	pc	Groupe INSA Inter-Filière	INSA Rennes Electronique et Informatique Industrielle										1	0.0	0.0	876	876	1
2019	pc	Groupe INSA Inter-Filière	INSA Rennes Système et Réseaux de Communication										4	25.0	50.0	1193	1161	4
2019	pc	Groupe INSA Inter-Filière	INSA Strasbourg Génie Electrique										12	25.0	25.0	1147	1080	12
2019	pc	Groupe INSA Inter-Filière	INSA Toulouse Automatique et Electronique										3	0.0	33.3	433	302	3
2019	pc	Groupe INSA Inter-Filière	¥Concours INSA Domaine Génie électrique, électronique, automatiqueMP-PC-PSI-PT	3862	24.1	22.0	1705	24.6	23.2	1550	24.7	23.4	29					33
2019	pc	Groupe INSA Inter-Filière	INSA Lyon Génie Civil et Urbanisme										7	28.6	14.3	54	71	7
2019	pc	Groupe INSA Inter-Filière	INSA Rennes Génie Civil et Urbain										1	100.0	0.0	255	255	1
2019	pc	Groupe INSA Inter-Filière	INSA Rouen Normandie Génie Civil et constructions durables										3	0.0	33.3	268	334	2
2019	pc	Groupe INSA Inter-Filière	INSA Strasbourg Génie Civil										3	100.0	33.3	231	273	3
2019	pc	Groupe INSA Inter-Filière	INSA Strasbourg Topographie										2	50.0	0.0	549	549	2
2019	pc	Groupe INSA Inter-Filière	INSA Toulouse Génie Civil										1	100.0	0.0	250	250	1
2019	pc	Groupe INSA Inter-Filière	¥Concours INSA Domaine Génie civil, urbanisme, topographie MP-PC	1836	38.0	22.9	752	40.8	23.5	685	40.7	22.9	17					16
2019	pc	Groupe INSA Inter-Filière	INSA Lyon Génie Civil et Urbanisme										9	33.3	0.0	89	77	9
2019	pc	Groupe INSA Inter-Filière	INSA Rennes Génie Civil et Urbain										2	0.0	0.0	308	308	2
2019	pc	Groupe INSA Inter-Filière	INSA Rouen Normandie Génie Civil et constructions durables										1	0.0	100.0	223	223	2
2019	pc	Groupe INSA Inter-Filière	INSA Strasbourg Génie Civil										11	45.5	27.3	380	376	12
2019	pc	Groupe INSA Inter-Filière	INSA Strasbourg Topographie										6	0.0	33.3	765	770	8
2019	pc	Groupe INSA Inter-Filière	INSA Toulouse Génie Civil										2	0.0	50.0	286	286	2
2019	pc	Groupe INSA Inter-Filière	¥Concours INSA Domaine Génie civil, urbanisme, topographiePSI-PT	2106	26.8	20.2	951	25.0	25.0	883	25.5	25.7	31					35
2019	pc	Groupe INSA Inter-Filière	INSA Centre Val de Loire Sécurité et Technologies Informatiques										1	0.0	0.0	578	578	6
2019	pc	Groupe INSA Inter-Filière	INSA Euro-Méditerranée Systèmes d'Information et deCommunication										0	0.0	0.0	0	0	1
2019	pc	Groupe INSA Inter-Filière	INSA Lyon Télécommunications, services et usages										6	16.7	33.3	338	315	6
2019	pc	Groupe INSA Inter-Filière	INSA Rennes Informatique										1	0.0	0.0	101	101	2
2019	pc	Groupe INSA Inter-Filière	INSA Rouen Normandie Architecture des Systèmes d'Information										1	0.0	0.0	418	418	1
2019	pc	Groupe INSA Inter-Filière	INSA Rouen Normandie Génie Mathématique										2	0.0	0.0	223	223	2
2019	pc	Groupe INSA Inter-Filière	INSA Toulouse Informatique et Réseaux										6	0.0	33.3	232	203	7
2019	pc	Groupe INSA Inter-Filière	INSA Toulouse Mathématiques appliquées										1	100.0	0.0	367	367	1
2019	pc	Groupe INSA Inter-Filière	¥Concours INSA Domaine Informatique, mathématique, modélisationPC-PSI-PT	2446	22.2	23.9	770	23.1	26.4	699	23.9	27.6	18					26
2019	pc	Groupe INSA Inter-Filière	INSA Centre Val de Loire Génie des Systèmes Industriels										8	12.5	25.0	1160	1156	18
2019	pc	Groupe INSA Inter-Filière	INSA Euro-Méditerranée Génie Mécanique et Energétique										0	0.0	0.0	0	0	5
2019	pc	Groupe INSA Inter-Filière	INSA Lyon Génie Industriel										8	50.0	12.5	81	107	9
2019	pc	Groupe INSA Inter-Filière	INSA Lyon Génie Mécanique										36	11.1	16.7	261	247	35
2019	pc	Groupe INSA Inter-Filière	INSA Rennes Génie Mécanique et Automatique										18	11.1	11.1	742	752	20
2019	pc	Groupe INSA Inter-Filière	INSA Rouen Normandie Mécanique										3	66.7	0.0	562	564	3
2019	pc	Groupe INSA Inter-Filière	INSA Strasbourg Génie Mécanique										20	15.0	20.0	758	781	22
2019	pc	Groupe INSA Inter-Filière	INSA Strasbourg Mécatronique										12	16.7	8.3	626	644	12
2019	pc	Groupe INSA Inter-Filière	INSA Strasbourg Plasturgie										6	0.0	50.0	1175	1178	12
2019	pc	Groupe INSA Inter-Filière	INSA Toulouse Génie Mécanique										4	25.0	0.0	327	291	4
2019	pc	Groupe INSA Inter-Filière	¥Concours INSA Domaine Génie mécanique, génie industriel etmécatroniquePSI-PT	2902	20.6	21.0	1404	20.8	24.4	1304	21.5	25.3	115					140
2019	pc	Groupe INSA Inter-Filière	ESITech Rouen Génie Physique										4	0.0	50.0	1208	1223	7
2019	pc	Groupe INSA Inter-Filière	INSA Centre Val de Loire Maîtrise des Risques Industriels										10	30.0	30.0	1300	1234	30
2019	pc	Groupe INSA Inter-Filière	INSA Lyon Science et Génie des Matériaux										10	50.0	30.0	225	223	10
2019	pc	Groupe INSA Inter-Filière	INSA Rennes Science et Génie des Matériaux										2	50.0	50.0	543	543	3
2019	pc	Groupe INSA Inter-Filière	INSA Toulouse Génie Physique										4	75.0	50.0	460	501	5
2019	pc	Groupe INSA Inter-Filière	¥Concours INSA Domaine Génie physique et matériaux MP-PC-PSI	3640	33.6	22.1	1591	36.6	22.8	1435	36.8	22.6	30					55
2019	pc	Groupe INSA Inter-Filière	ESITech Rouen Génie Physique										0	0.0	0.0	0	0	3
2019	pc	Groupe INSA Inter-Filière	INSA Centre Val de Loire Maîtrise des Risques Industriels										0	0.0	0.0	0	0	10
2019	pc	Groupe INSA Inter-Filière	INSA Lyon Science et Génie des Matériaux										1	0.0	100.0	27	27	1
2019	pc	Groupe INSA Inter-Filière	INSA Rennes Science et Génie des Matériaux										1	0.0	0.0	111	111	1
2019	pc	Groupe INSA Inter-Filière	INSA Toulouse Génie Physique										1	0.0	0.0	80	80	1
2019	pc	Groupe INSA Inter-Filière	¥Concours INSA Domaine Génie physique et matériaux TSI-PT	1359	13.2	22.7	435	11.7	28.7	406	12.3	29.6	3					16
2019	pc	CESI	CESI Angoulême										1	0.0	0.0	75	75	8
2019	pc	CESI	CESI Arras										0	0.0	0.0	0	0	10
2019	pc	CESI	CESI Bordeaux										2	50.0	0.0	63	63	8
2019	pc	CESI	CESI Lyon										6	16.7	16.7	101	93	12
2019	pc	CESI	CESI Mont-Saint-Aignan										1	0.0	0.0	12	12	8
2019	pc	CESI	CESI Nancy										1	0.0	0.0	29	29	8
2019	pc	CESI	CESI Nanterre										5	40.0	20.0	76	68	20
2019	pc	CESI	CESI Nice Sophia Antipolis										0	0.0	0.0	0	0	8
2019	pc	CESI	CESI Saint-Nazaire										0	0.0	0.0	0	0	10
2019	pc	CESI	¥Concours CESI Ecole d'Ingénieurs-Ingénieur Généraliste	249	24.9	15.7	164	28.0	13.4	117	30.8	12.0	16					92
2019	pc	CESI	CESI Aix-en-Provence										0	0.0	0.0	0	0	2
2019	pc	CESI	CESI Arras										0	0.0	0.0	0	0	4
2019	pc	CESI	CESI Bordeaux										0	0.0	0.0	0	0	2
2019	pc	CESI	CESI La Rochelle										0	0.0	0.0	0	0	2
2019	pc	CESI	CESI Lille										0	0.0	0.0	0	0	2
2019	pc	CESI	CESI Lyon										0	0.0	0.0	0	0	4
2019	pc	CESI	CESI Mont-Saint-Aignan										0	0.0	0.0	0	0	2
2019	pc	CESI	CESI Nancy										0	0.0	0.0	0	0	2
2019	pc	CESI	CESI Nanterre										0	0.0	0.0	0	0	7
2019	pc	CESI	CESI Nice Sophia Antipolis										0	0.0	0.0	0	0	2
2019	pc	CESI	CESI Orléans										0	0.0	0.0	0	0	3
2019	pc	CESI	CESI Pau										0	0.0	0.0	0	0	2
2019	pc	CESI	CESI Reims										1	0.0	100.0	6	6	2
2019	pc	CESI	CESI Saint-Nazaire										0	0.0	0.0	0	0	5
2019	pc	CESI	CESI Strasbourg										0	0.0	0.0	0	0	2
2019	pc	CESI	CESI Toulouse										0	0.0	0.0	0	0	3
2019	pc	CESI	¥Concours CESI Ecole d'Ingénieurs-Ingénieur en Informatique	60	15.0	8.3	40	15.0	12.5	19	15.8	21.1	1					46
2019	pc	EPITA	EPITA										13	30.8	15.4	51	45	10
2019	pc	EPITA	IPSA Paris										8	50.0	12.5	43	43	6
2019	pc	EPITA	IPSA Toulouse										4	50.0	25.0	33	38	3
2019	pc	EPITA	ESME SUDRIA Paris										5	20.0	0.0	74	55	10
2019	pc	EPITA	¥Concours EPITA / IPSA / ESME PC	241	34.9	13.3	145	29.7	13.8	115	30.4	13.0	30					29
