year	filiere	banque	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	rg_dernier_appele	integres_nb	integres_filles	integres_cinq_demi	places
2006	mp	CONCOURS ECOLE POLYTECHNIQUE	ECOLE POLYTECHNIQUE Info.	783	12.0	32.0	201	6.0	34.0	150	8.0	33.0	118	100	9.0	32.0	100
2006	mp	CONCOURS ECOLE POLYTECHNIQUE	ECOLE POLYTECHNIQUE Info. etranger	92	14.0		18	11.0			15.0		13	12	16.0		12
2006	mp	CONCOURS ECOLE POLYTECHNIQUE	ECOLE POLYTECHNIQUE P&SI	779	21.0	30.0	132	16.0	33.0	100	19.0	34.0	90	80	22.0	32.0	80
2006	mp	CONCOURS ECOLE POLYTECHNIQUE	ECOLE POLYTECHNIQUE P&SI etranger	334	20.0		16	25.0		9	22.0		9	9	22.0		9
2006	mp	BANQUE ENS	ENS Ulm MPI	1148	21.0	35.0	120	7.0	42.0	78	10.0	36.0	78	39	7.0	52.0	39
2006	mp	BANQUE ENS	ENS Ulm Info.	331	10.0	41.0	37	2.0	44.0	16	6.0	44.0	11	8	12.0	63.0	8
2006	mp	BANQUE ENS	ENS Cachan MP										131	18	16.0	62.0	18
2006	mp	BANQUE ENS	ENS Cachan-Ker Lan MP										174	10	10.0	50.0	10
2006	mp	BANQUE ENS	Concours ENS Cachan groupe MP	1314	22.0	35.0	243	10.0	47.0	186	11.0	50.0		28			28
2006	mp	BANQUE ENS	ENS Cachan Info.										43	10	0.0	80.0	10
2006	mp	BANQUE ENS	ENS Cachan-Ker Lan Info.										56	9	0.0	45.0	9
2006	mp	BANQUE ENS	Concours ENS Cachan groupe Informatique				95	3.0	43.0	69	4.0	48.0		19			19
2006	mp	BANQUE ENS	ENS Lyon MPI	1288	21.0	35.0	181	4.0	47.0	117	5.0	42.0	117	19	5.0	43.0	19
2006	mp	BANQUE ENS	ENS Lyon Info.	295	9.0	37.0	84	7.0	45.0	64	6.0	50.0	44	19	10.0	43.0	19
