year	filiere	banque	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	rg_dernier_appele	integres_nb	integres_filles	integres_cinq_demi	places
2015	psi	BANQUE ENS CACHAN/EC. POLYTECH	ECOLE POLYTECHNIQUE	861	17.0	20.0	117	8.0	11.0	67	5.0	5.0	60	57	5.0	6.0	57
2015	psi	BANQUE ENS CACHAN/EC. POLYTECH	ENS Cachan	1315	20.0	22.0	379	12.0	20.0	319	11.0	18.0	245	37	16.0	49.0	37
2015	psi	BANQUE ENS CACHAN/EC. POLYTECH	ENS Rennes	1173	20.0	23.0	352	13.0	20.0	312	12.0	18.0	304	6	33.0	34.0	6
2015	psi	CONCOURS COMMUN MINES-PONTS	MINES ParisTech										71	31	19.0	0.0	28
2015	psi	CONCOURS COMMUN MINES-PONTS	MINES de NANCY										782	34	29.0	18.0	40
2015	psi	CONCOURS COMMUN MINES-PONTS	MINES de SAINT-ETIENNE										719	36	27.0	12.0	40
2015	psi	CONCOURS COMMUN MINES-PONTS	PONTS ParisTech										228	34	26.0	6.0	35
2015	psi	CONCOURS COMMUN MINES-PONTS	SUPAERO (ISAE) Toulouse										388	69	18.0	9.0	67
2015	psi	CONCOURS COMMUN MINES-PONTS	ENSTA ParisTech										419	41	21.0	10.0	38
2015	psi	CONCOURS COMMUN MINES-PONTS	TELECOM ParisTech cursus Paris										494	17	17.0	24.0	22
2015	psi	CONCOURS COMMUN MINES-PONTS	TELECOM ParisTech cursus Sophia										533	8	25.0	13.0	9
2015	psi	CONCOURS COMMUN MINES-PONTS	TELECOM BRETAGNE cursus Brest-Rennes-Toulouse										1057	35	20.0	18.0	28
2015	psi	CONCOURS COMMUN MINES-PONTS	TELECOM BRETAGNE cursus Sophia										812	3	0.0	34.0	3
2015	psi	CONCOURS COMMUN MINES-PONTS	Concours Commun Mines Ponts PSI	3689	21.0	21.0	1156	17.0	19.0	1128	17.0	18.0		308			310
2015	psi	BANQUE CENTRALE-SUPELEC	CENTRALE PARIS	2301	20.0	20.0	358	14.0	9.0	348	15.0	9.0	181	94	12.0	10.0	93
2015	psi	BANQUE CENTRALE-SUPELEC	CENTRALE PARIS-étr.	137	29.0	22.0				34	32.0	24.0	16	11	27.0	19.0	8
2015	psi	BANQUE CENTRALE-SUPELEC	SUPELEC	2443	20.0	21.0	696	17.0	15.0	681	17.0	15.0	547	112	20.0	17.0	115
2015	psi	BANQUE CENTRALE-SUPELEC	SUPELEC-étr.	112	31.0	21.0				28	32.0	18.0	24	5	20.0	40.0	1
2015	psi	BANQUE CENTRALE-SUPELEC	CENTRALE LYON	2811	21.0	21.0	620	17.0	14.0	608	17.0	13.0	433	82	19.0	13.0	82
2015	psi	BANQUE CENTRALE-SUPELEC	Institut d'optique Graduate School (SupOptique)	1516	22.0	25.0	783	21.0	19.0	703	20.0	19.0	658	39	20.0	11.0	30
