year	filiere	banque	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	rg_dernier_appele	integres_nb	integres_filles	integres_cinq_demi	places
2015	mp	CONCOURS ECOLE POLYTECHNIQUE	ECOLE POLYTECHNIQUE Info.	793	10.0	24.0	210	10.0	16.0	152	10.0	15.0	132	102	11.0	19.0	102
2015	mp	CONCOURS ECOLE POLYTECHNIQUE	ECOLE POLYTECHNIQUE P&SI	850	18.0	28.0	162	15.0	22.0	106	16.0	21.0	89	80	17.0	18.0	80
2015	mp	BANQUE ENS	ENS Ulm MPI	1509	16.0	31.0	142	8.0	28.0	91	6.0	19.0	81	40	7.0	15.0	40
2015	mp	BANQUE ENS	ENS Ulm Info.	214	8.0	21.0	37	5.0	17.0	23	8.0	14.0	14	11	9.0	0.0	11
2015	mp	BANQUE ENS	ENS Cachan MP	1584	17.0	30.0	265	10.0	32.0	192	11.0	30.0	192	17	5.0	65.0	17
2015	mp	BANQUE ENS	ENS Cachan Info.	270	7.0	24.0	100	2.0	23.0	72	2.0	23.0	63	14	7.0	43.0	14
2015	mp	BANQUE ENS	ENS de Lyon MPI	1560	17.0	30.0	237	9.0	32.0	148	12.0	24.0	148	16	18.0	25.0	16
2015	mp	BANQUE ENS	ENS de Lyon Info.	301	8.0	25.0	121	3.0	22.0	78	5.0	18.0	55	23	4.0	14.0	23
2015	mp	BANQUE ENS	ENS Rennes MP	1428	18.0	31.0	290	11.0	33.0	239	12.0	33.0	211	11	0.0	37.0	11
2015	mp	BANQUE ENS	ENS Rennes Info.	270	10.0	27.0	112	4.0	26.0	100	5.0	25.0	65	9	33.0	56.0	9
2015	mp	CONCOURS COMMUN MINES-PONTS	MINES ParisTech										208	49	20.0	11.0	46
2015	mp	CONCOURS COMMUN MINES-PONTS	MINES de NANCY										1210	54	24.0	30.0	54
2015	mp	CONCOURS COMMUN MINES-PONTS	MINES de SAINT-ETIENNE										1317	40	20.0	28.0	40
2015	mp	CONCOURS COMMUN MINES-PONTS	PONTS ParisTech										394	60	15.0	12.0	57
2015	mp	CONCOURS COMMUN MINES-PONTS	SUPAERO (ISAE) Toulouse										796	61	14.0	17.0	70
2015	mp	CONCOURS COMMUN MINES-PONTS	ENSTA ParisTech										734	53	33.0	21.0	53
2015	mp	CONCOURS COMMUN MINES-PONTS	TELECOM ParisTech cursus Paris										818	52	11.0	31.0	53
2015	mp	CONCOURS COMMUN MINES-PONTS	TELECOM ParisTech cursus Sophia										977	18	55.0	17.0	20
2015	mp	CONCOURS COMMUN MINES-PONTS	TELECOM BRETAGNE cursus Brest-Rennes-Toulouse										1629	61	13.0	19.0	50
2015	mp	CONCOURS COMMUN MINES-PONTS	TELECOM BRETAGNE cursus Sophia										1003	0	0.0	0.0	3
2015	mp	CONCOURS COMMUN MINES-PONTS	ENSAE ParisTech										993	47	6.0	47.0	45
2015	mp	CONCOURS COMMUN MINES-PONTS	Concours Commun Mines Ponts MP	5605	21.0	23.0	1812	15.0	23.0	1732	15.0	23.0		495			491
2015	mp	BANQUE CENTRALE-SUPELEC	CENTRALE PARIS	3370	19.0	26.0	766	14.0	20.0	746	15.0	20.0	385	142	21.0	20.0	142
2015	mp	BANQUE CENTRALE-SUPELEC	CENTRALE PARIS-étr.	232	20.0	35.0	93	16.0	42.0	91	16.0	42.0	40	19	21.0	48.0	18
2015	mp	BANQUE CENTRALE-SUPELEC	SUPELEC	3101	19.0	26.0	984	15.0	23.0	960	15.0	23.0	874	141	14.0	32.0	145
