year	filiere	banque	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	rang_du_dernier_appele	integres_nb	integres_filles	integres_cinq_demi	places
2005	PSI	BANQUE CENTRALE-SUPELEC	SUPELEC- Campus Gif Etranger										5	1	0.0%	100.0%	1
2005	PSI	BANQUE CENTRALE-SUPELEC	SUPELEC- Campus Metz Etranger										0	0	0.0%	0.0%	0
2005	PSI	BANQUE CENTRALE-SUPELEC	SUPELEC- Campus Rennes Etranger										0	0	0.0%	0.0%	0
2005	PSI	BANQUE CENTRALE-SUPELEC	Supélec étr. PSI	45	13.0%	27.0%	20	0.0%	35.0%	8	0.0%	38.0%		1			1
2005	PSI	BANQUE CENTRALE-SUPELEC	CENTRALE LYON	2216	20.0%	24.0%	460	16.0%	14.0%	406	16.0%	14.0%	377	80	22.0%	19.0%	80
2005	PSI	BANQUE CENTRALE-SUPELEC	ECOLE SUPERIEURE D'OPTIQUE	1014	22.0%	30.0%	450	22.0%	24.0%	383	24.0%	24.0%	364	22	54.0%	19.0%	22
2005	PSI	BANQUE CENTRALE-SUPELEC	ECOLE SUPERIEURE D'OPTIQUE Etranger	21	14.0%	29.0%	10	10.0%	30.0%	8	12.0%	25.0%	8	0	0.0%	0.0%	5
2005	PSI	BANQUE CENTRALE-SUPELEC	CENTRALE LILLE	2115	20.0%	26.0%	543	19.0%	19.0%	507	19.0%	18.0%	446	60	15.0%	15.0%	60
2005	PSI	BANQUE CENTRALE-SUPELEC	CENTRALE NANTES	2410	20.0%	26.0%	678	20.0%	20.0%	640	20.0%	20.0%	612	71	19.0%	29.0%	70
2005	PSI	BANQUE CENTRALE-SUPELEC	EGIM Marseille	1681	22.0%	30.0%	454	22.0%	23.0%	416	23.0%	23.0%	416	28	17.0%	18.0%	36
2005	PSI	BANQUE CENTRALE-SUPELEC	ENSEA Cergy	984	19.0%	28.0%	651	19.0%	25.0%	649	19.0%	25.0%	472	37	24.0%	36.0%	35
2005	PSI	BANQUE CENTRALE-SUPELEC	I.I.E. CNAM	425	21.0%	31.0%	302	21.0%	28.0%	194	24.0%	30.0%	192	16	6.0%	32.0%	20
2005	PSI	CONCOURS COMMUNS POLYTECHNIQUES	ENSMM Besançon										2084	56	10.0%	27.0%	48
2005	PSI	CONCOURS COMMUNS POLYTECHNIQUES	ENSEIR Bordeaux Electronique										1976	21	19.0%	24.0%	18
2005	PSI	CONCOURS COMMUNS POLYTECHNIQUES	ENSEIR Bordeaux Informatique										1935	9	0.0%	23.0%	10
2005	PSI	CONCOURS COMMUNS POLYTECHNIQUES	ENSEIR Bordeaux Télecom.										1927	16	12.0%	13.0%	17
2005	PSI	CONCOURS COMMUNS POLYTECHNIQUES	ENSIETA Brest Civil										1401	33	18.0%	28.0%	30
2005	PSI	CONCOURS COMMUNS POLYTECHNIQUES	ENSICAEN Electronique										2283	22	9.0%	19.0%	18
2005	PSI	CONCOURS COMMUNS POLYTECHNIQUES	ENSICAEN Informatique										2417	11	27.0%	19.0%	12
2005	PSI	CONCOURS COMMUNS POLYTECHNIQUES	ISIMA Clermont-Ferrand										2203	9	11.0%	34.0%	8
2005	PSI	CONCOURS COMMUNS POLYTECHNIQUES	INP Grenoble - EFPG										2203	10	40.0%	0.0%	10
2005	PSI	CONCOURS COMMUNS POLYTECHNIQUES	INP Grenoble - ENSEEG										2078	12	58.0%	42.0%	17
2005	PSI	CONCOURS COMMUNS POLYTECHNIQUES	INP Grenoble - ENSERG										1635	25	8.0%	36.0%	29
2005	PSI	CONCOURS COMMUNS POLYTECHNIQUES	INP Grenoble - ENSHMG										985	24	20.0%	34.0%	29
2005	PSI	CONCOURS COMMUNS POLYTECHNIQUES	INP Grenoble - ENSIEG										1913	32	9.0%	16.0%	36
2005	PSI	CONCOURS COMMUNS POLYTECHNIQUES	INP Grenoble - ENSIMAG										815	20	20.0%	55.0%	21
2005	PSI	CONCOURS COMMUNS POLYTECHNIQUES	INP Grenoble - ENSPG										915	27	25.0%	15.0%	27
2005	PSI	CONCOURS COMMUNS POLYTECHNIQUES	INP Grenoble - TELECOM										1525	24	4.0%	25.0%	23
2005	PSI	CONCOURS COMMUNS POLYTECHNIQUES	CPE LYON Chimie										2160	0	0.0%	0.0%	5
2005	PSI	CONCOURS COMMUNS POLYTECHNIQUES	CPE LYON Electronique										2404	4	25.0%	25.0%	10
2005	PSI	CONCOURS COMMUNS POLYTECHNIQUES	ENSC Montpellier										2290	3	66.0%	0.0%	2
2005	PSI	CONCOURS COMMUNS POLYTECHNIQUES	ENSEM Nancy										2035	32	15.0%	10.0%	37
2005	PSI	CONCOURS COMMUNS POLYTECHNIQUES	ENSG Nancy										1668	6	50.0%	34.0%	5
2005	PSI	CONCOURS COMMUNS POLYTECHNIQUES	ENSIC Nancy										1381	6	33.0%	34.0%	5
2005	PSI	CONCOURS COMMUNS POLYTECHNIQUES	SUPMECA Paris										1309	40	17.0%	38.0%	38
2005	PSI	CONCOURS COMMUNS POLYTECHNIQUES	SUPMECA Toulon										1447	20	10.0%	30.0%	15
2005	PSI	CONCOURS COMMUNS POLYTECHNIQUES	ENSGTI Pau										2363	8	0.0%	38.0%	5
2005	PSI	CONCOURS COMMUNS POLYTECHNIQUES	ENSMA Poitiers										1054	45	11.0%	23.0%	44
2005	PSI	CONCOURS COMMUNS POLYTECHNIQUES	ENSP Strasbourg										2206	30	16.0%	37.0%	30
2005	PSI	CONCOURS COMMUNS POLYTECHNIQUES	ENAC Toulouse Civil										786	23	4.0%	27.0%	25
2005	PSI	CONCOURS COMMUNS POLYTECHNIQUES	ENAC Toulouse Fonctionnaire										176	3	0.0%	0.0%	3
2005	PSI	CONCOURS COMMUNS POLYTECHNIQUES	ENSEEIHT Toulouse Electronique										1418	14	14.0%	29.0%	16
2005	PSI	CONCOURS COMMUNS POLYTECHNIQUES	ENSEEIHT Toulouse Génie Electrique										1448	19	15.0%	16.0%	21
2005	PSI	CONCOURS COMMUNS POLYTECHNIQUES	ENSEEIHT Toulouse Hydraulique										890	18	22.0%	17.0%	18
2005	PSI	CONCOURS COMMUNS POLYTECHNIQUES	ENSEEIHT Toulouse Informatique										1570	17	11.0%	18.0%	21
2005	PSI	CONCOURS COMMUNS POLYTECHNIQUES	ENSEEIHT Toulouse Télécom.réseaux										1404	16	12.0%	19.0%	20
2005	PSI	CONCOURS COMMUNS POLYTECHNIQUES	ENSIACET Toulouse G. Pro. Inf										1714	4	50.0%	50.0%	4
2005	PSI	CONCOURS COMMUNS POLYTECHNIQUES	ENSIACET Toulouse Génie Industriel										1538	12	33.0%	25.0%	10
2005	PSI	CONCOURS COMMUNS POLYTECHNIQUES	ENSICA Toulouse										446	27	11.0%	26.0%	27
2005	PSI	CONCOURS COMMUNS POLYTECHNIQUES	ENSIAME Valenciennes Info Autom.										2377	6	16.0%	50.0%	4
2005	PSI	CONCOURS COMMUNS POLYTECHNIQUES	ENSIAME Valenciennes Méca Energ.										2171	28	28.0%	43.0%	24
2005	PSI	CONCOURS COMMUNS POLYTECHNIQUES	ENSIAME Valenciennes Mécatronique										2229	10	20.0%	40.0%	8
2005	PSI	CONCOURS COMMUNS POLYTECHNIQUES	CCP PSI	4294	20.0%	24.0%	3079	19.0%	26.0%	2482	20.0%	27.0%		742			750
2005	PSI	BANQUE EPREUVES C.C.P	ENSIETA Brest Militaire	920	13.0%	28.0%	258	13.0%	41.0%	140	12.0%	46.0%	79	11	27.0%	73.0%	11
2005	PSI	BANQUE EPREUVES C.C.P	ENSIT Mulhouse Textile et Habillement										22	2	50.0%	0.0%	5
2005	PSI	BANQUE EPREUVES C.C.P	ENSIT Mulhouse Mécanique et systèmes										22	3	33.0%	34.0%	5
2005	PSI	BANQUE EPREUVES C.C.P	ENSIT PSI	172	38.0%	23.0%	148	38.0%	22.0%	22	59.0%	32.0%		5			10
2005	PSI	BANQUE EPREUVES C.C.P	ECOLE NAVALE Brest	635	14.0%	27.0%	183	12.0%	43.0%	87	9.0%	53.0%	51	25	8.0%	52.0%	25
2005	PSI	BANQUE EPREUVES C.C.P	ECOLE NAVALE Brest Etranger							0	0.0%	0.0%	0	0	0.0%	0.0%	1
2005	PSI	BANQUE EPREUVES C.C.P	ENGEES Strasbourg Civil										84	9	44.0%	23.0%	9
2005	PSI	BANQUE EPREUVES C.C.P	ENGEES Strasbourg Fonctionnaire										21	3	33.0%	67.0%	3
2005	PSI	BANQUE EPREUVES C.C.P	ENGEES PSI	495	34.0%	29.0%	255	36.0%	37.0%	119	45.0%	40.0%		12			12
2005	PSI	BANQUE EPREUVES C.C.P	ENSCI Limoges	271	27.0%	27.0%	232	26.0%	27.0%	77	27.0%	28.0%	38	12	16.0%	25.0%	10
2005	PSI	BANQUE EPREUVES C.C.P Inter-Filière	ESM Saint-Cyr (*)	550	12.0%	28.0%	187	12.0%	42.0%	65	12.0%	53.0%	196	24	16.0%	67.0%	0
2005	PSI	BANQUE EPREUVES C.C.P Inter-Filière	ENSGSI Nancy	548	25.7%	28.5%								9	22.2%	22.2%	30
2005	PSI	BANQUE EPREUVES C.C.P Inter-Filière	ENSGI Grenoble	982	22.6%	28.5%								31	25.8%	38.7%	76
2005	PSI	CONCOURS COMMUN TPE	ENSTIM Fonct. Douai				793	24.0%	31.0%	383	32.0%	34.0%	383	0	0.0%	0.0%	2
2005	PSI	CONCOURS COMMUN TPE	ENTPE Vaulx en Velin Civil				796	24.0%	31.0%	383	32.0%	34.0%	381	10	70.0%	40.0%	7
2005	PSI	CONCOURS COMMUN TPE	ENTPE Vaulx en Velin Fonctionnaire				793	24.0%	31.0%	383	32.0%	34.0%	270	32	34.0%	41.0%	32
2005	PSI	CONCOURS COMMUN TPE	ENTPE Vaulx en Velin Etranger				13	7.0%	54.0%	2	0.0%	50.0%	2	1	0.0%	100.0%	1
2005	PSI	CONCOURS COMMUN TPE	ECOLE METEOROLOGIE				793	24.0%	31.0%	383	32.0%	34.0%	110	1	100.0%	0.0%	1
2005	PSI	CONCOURS COMMUN TPE	EIVP Paris Civil				807	24.0%	32.0%	502	30.0%	36.0%	390	8	75.0%	25.0%	7
2005	PSI	CONCOURS COMMUN TPE	EIVP Paris Fonctionnaire				796	24.0%	31.0%	497	30.0%	36.0%	121	3	0.0%	34.0%	3
2005	PSI	CONCOURS COMMUN TPE	ENSG Marne la Vallée Civil											0	0.0%	0.0%	12 (inter-filière)
2005	PSI	CONCOURS COMMUN TPE	ENSG Marne la Vallée Fonctionnaire											4	50.0%	75.0%	15 (inter-filière)
2005	PSI	CONCOURS COMMUN TPE	ENTM Militaire Lyon											0	0.0%	0.0%	3 (inter-filière)
2005	PSI	CONCOURS COMMUN TPE	Concours Commun TPE/EIVP	2445	21.9%	26.7%											
2005	PSI	CONCOURS TELECOM INT	Télécom INT				535	23.0%	26.0%	196	28.0%	29.0%	175	32	34.0%	22.0%	32
2005	PSI	CONCOURS TELECOM INT	ESIEE Paris										949	14	28.0%	22.0%	15
2005	PSI	CONCOURS TELECOM INT	ISMEA Gardanne										785	14	21.0%	36.0%	10
2005	PSI	CONCOURS TELECOM INT	ESIEE-ISMEA PSI				1124	22.0%	29.0%	949	22.0%	28.0%		28			25
2005	PSI	CONCOURS TELECOM INT	MATMECA Bordeaux				1124	22.0%	29.0%	1050	22.0%	29.0%	785	21	9.0%	39.0%	15
2005	PSI	CONCOURS TELECOM INT	Concours (Matméca, INT, ESIEE Paris ,ISMEA)	1397	21.0%	29.0%											
2005	PSI	CONCOURS DES ENSTIM	ENSTIM Albi										182	4	0.0%	50.0%	5
2005	PSI	CONCOURS DES ENSTIM	ENSTIM Alès										165	9	22.0%	78.0%	8
2005	PSI	CONCOURS DES ENSTIM	ENSTIM Douai										159	12	16.0%	59.0%	10
2005	PSI	CONCOURS DES ENSTIM	ENSTIM Nantes										130	4	25.0%	50.0%	5
2005	PSI	CONCOURS DES ENSTIM	ENSTIM PSI	885	21.0%	32.0%	397	23.0%	41.0%	222	25.0%	43.0%		29			28
2005	PSI	CONCOURS ENSAM	ENSAM	2772	18.0%	25.0%	815	17.0%	33.0%	595	17.0%	33.0%	556	237	15.0%	42.0%	240
2005	PSI	CONCOURS ESTP	ESTP Paris BAT										653	54	20.0%	41.0%	53
2005	PSI	CONCOURS ESTP	ESTP Paris GEOMETRES										895	18	16.0%	34.0%	17
2005	PSI	CONCOURS ESTP	ESTP Paris MECA-ELEC										871	26	11.0%	27.0%	26
2005	PSI	CONCOURS ESTP	ESTP Paris TP										514	45	24.0%	38.0%	53
2005	PSI	CONCOURS ESTP	ESTP PSI	1697	19.0%	28.0%	1202	18.0%	33.0%	1099	18.0%	33.0%		143			149
2005	PSI	CONCOURS ARCHIMEDE	ENSSAT Lannion OPT	253	21.0%	22.0%	189	20.0%	23.0%	22	36.0%	23.0%	22	0	0.0%	0.0%	3
2005	PSI	CONCOURS ARCHIMEDE	ENSSAT Lannion EEI	253	21.0%	22.0%	189	20.0%	23.0%	38	26.0%	24.0%	38	3	33.0%	34.0%	6
2005	PSI	CONCOURS ARCHIMEDE	ENSSAT Lannion LSI	253	21.0%	22.0%	189	20.0%	23.0%	25	16.0%	20.0%	25	0	0.0%	0.0%	3
2005	PSI	CONCOURS ARCHIMEDE	EIC Cherbourg	169	23.0%	31.0%	120	20.0%	30.0%	18	27.0%	28.0%	18	0	0.0%	0.0%	9
2005	PSI	CONCOURS ARCHIMEDE	EIVL Blois	244	18.0%	27.0%	176	18.0%	28.0%	102	21.0%	30.0%	102	0	0.0%	0.0%	20
2005	PSI	CONCOURS ARCHIMEDE	ENSI Bourges MRI	507	30.0%	31.0%	374	28.0%	34.0%	126	31.0%	34.0%	123	29	31.0%	25.0%	27
2005	PSI	CONCOURS ARCHIMEDE	ENSI Bourges STI	317	22.0%	25.0%	243	18.0%	26.0%	69	23.0%	27.0%	69	6	33.0%	17.0%	9
2005	PSI	CONCOURS ARCHIMEDE	ENSIL Limoges ETI	405	22.0%	25.0%	299	19.0%	26.0%	96	18.0%	22.0%	96	8	37.0%	13.0%	8
2005	PSI	CONCOURS ARCHIMEDE	ENSIL Limoges MEI	370	17.0%	26.0%	269	15.0%	28.0%	95	11.0%	26.0%	61	14	7.0%	15.0%	6
2005	PSI	CONCOURS ARCHIMEDE	ENSIL Limoges TSME	307	35.0%	28.0%	225	32.0%	32.0%	65	33.0%	25.0%	52	7	28.0%	15.0%	4
2005	PSI	CONCOURS ARCHIMEDE	ENSIM Le Mans	300	18.0%	27.0%	215	16.0%	29.0%	53	16.0%	21.0%	53	5	20.0%	20.0%	15
2005	PSI	CONCOURS ARCHIMEDE	ENSTIB Epinal	148	26.0%	22.0%	108	21.0%	23.0%	26	7.0%	16.0%	26	5	20.0%	40.0%	5
2005	PSI	CONCOURS ARCHIMEDE	ESIA Annecy	454	18.0%	28.0%	348	17.0%	28.0%	135	14.0%	32.0%	131	24	12.0%	30.0%	20
2005	PSI	CONCOURS ARCHIMEDE	ESIAL Nancy	252	17.0%	22.0%	173	15.0%	19.0%	42	11.0%	27.0%	42	3	0.0%	0.0%	21
2005	PSI	CONCOURS ARCHIMEDE	ESIEC Reims	94	45.0%	30.0%	63	44.0%	29.0%	12	58.0%	17.0%	12	5	60.0%	0.0%	10
2005	PSI	CONCOURS ARCHIMEDE	ESIGEC Chambéry GE										141	5	40.0%	20.0%	6
2005	PSI	CONCOURS ARCHIMEDE	ESIGEC Chambéry IB										142	5	20.0%	20.0%	6
2005	PSI	CONCOURS ARCHIMEDE	ESIGEC Chambéry MC										250	4	25.0%	25.0%	3
2005	PSI	CONCOURS ARCHIMEDE	ESIGEC PSI	510	30.0%	30.0%	390	28.0%	32.0%	250	30.0%	31.0%		14			15
2005	PSI	CONCOURS ARCHIMEDE	ESIL Internet	148	20.0%	25.0%	104	17.0%	25.0%	61	16.0%	28.0%	61	1	100.0%	0.0%	10
2005	PSI	CONCOURS ARCHIMEDE	ESIL Marseille Biomédical	186	39.0%	29.0%	131	36.0%	32.0%	72	38.0%	37.0%	32	7	57.0%	29.0%	5
2005	PSI	CONCOURS ARCHIMEDE	ESIL Marseille Informatique	222	20.0%	23.0%	156	16.0%	23.0%	109	16.0%	26.0%	109	5	0.0%	20.0%	10
2005	PSI	CONCOURS ARCHIMEDE	ESIL Marseille Mat.	267	22.0%	34.0%	200	19.0%	36.0%	110	20.0%	40.0%	110	6	33.0%	17.0%	10
2005	PSI	CONCOURS ARCHIMEDE	ESINSA Polytech' Nice-Sophia	326	21.0%	29.0%	235	18.0%	30.0%	92	22.0%	36.0%	92	7	14.0%	58.0%	10
2005	PSI	CONCOURS ARCHIMEDE	ESIP Poitiers AGE										151	5	0.0%	20.0%	4
2005	PSI	CONCOURS ARCHIMEDE	ESIP Poitiers EAC										31	4	50.0%	25.0%	4
2005	PSI	CONCOURS ARCHIMEDE	ESIP Poitiers EI										47	5	40.0%	20.0%	5
2005	PSI	CONCOURS ARCHIMEDE	ESIP Poitiers MC-G-GC										54	5	20.0%	40.0%	5
2005	PSI	CONCOURS ARCHIMEDE	ESIP Poitiers TEN										86	2	0.0%	0.0%	2
2005	PSI	CONCOURS ARCHIMEDE	ESIP PSI	570	27.0%	31.0%	425	25.0%	31.0%	168	29.0%	33.0%		21			20
2005	PSI	CONCOURS ARCHIMEDE	ESIREM Dijon Info-élec.	128	17.0%	15.0%	88	12.0%	14.0%	12	0.0%	0.0%	12	0	0.0%	0.0%	6
2005	PSI	CONCOURS ARCHIMEDE	ESIREM Dijon Mat.	162	25.0%	28.0%	120	21.0%	30.0%	25	28.0%	32.0%	25	1	0.0%	0.0%	10
2005	PSI	CONCOURS ARCHIMEDE	ESSAIM Mulhouse	157	19.0%	19.0%	105	16.0%	20.0%	32	9.0%	35.0%	32	3	0.0%	67.0%	15
2005	PSI	CONCOURS ARCHIMEDE	ESSI Polytech' Nice-Sophia	208	19.0%	24.0%	148	16.0%	22.0%	50	22.0%	28.0%	50	5	20.0%	20.0%	10
2005	PSI	CONCOURS ARCHIMEDE	ESSTIN Nancy	368	24.0%	26.0%	276	22.0%	28.0%	235	23.0%	29.0%	234	7	14.0%	15.0%	10
2005	PSI	CONCOURS ARCHIMEDE	IDC Bordeaux	120	20.0%	29.0%	89	15.0%	30.0%	17	5.0%	42.0%	17	8	0.0%	25.0%	9
2005	PSI	CONCOURS ARCHIMEDE	IFIPS Paris 11 Orsay	290	23.0%	28.0%	197	19.0%	30.0%	73	17.0%	36.0%	73	4	25.0%	0.0%	5
2005	PSI	CONCOURS ARCHIMEDE	IFSIC Rennes	161	18.0%	26.0%	123	16.0%	26.0%	41	19.0%	22.0%	41	4	0.0%	25.0%	10
2005	PSI	CONCOURS ARCHIMEDE	ISIFC Besançon	71	50.0%	23.0%	57	47.0%	22.0%	10	60.0%	20.0%	10	1	100.0%	0.0%	4
2005	PSI	CONCOURS ARCHIMEDE	ISITV Toulon ICS	220	24.0%	32.0%	168	20.0%	35.0%	103	21.0%	38.0%	103	3	0.0%	0.0%	4
2005	PSI	CONCOURS ARCHIMEDE	ISITV Toulon IMAR	449	26.0%	35.0%	354	25.0%	38.0%	232	29.0%	43.0%	93	8	12.0%	50.0%	8
2005	PSI	CONCOURS ARCHIMEDE	ISITV Toulon IMATER	381	24.0%	35.0%	294	22.0%	37.0%	175	25.0%	42.0%	165	7	14.0%	29.0%	4
2005	PSI	CONCOURS ARCHIMEDE	ISITV Toulon ITEL	383	22.0%	30.0%	291	21.0%	31.0%	164	22.0%	36.0%	164	6	33.0%	17.0%	8
2005	PSI	CONCOURS ARCHIMEDE	ISPG Paris 13 Villetaneuse	290	23.0%	28.0%	197	19.0%	30.0%	73	17.0%	36.0%	73	3	0.0%	67.0%	10
2005	PSI	CONCOURS ARCHIMEDE	IST Paris 6 Elec. Info	264	21.0%	26.0%	177	16.0%	26.0%	56	23.0%	36.0%	56	6	16.0%	34.0%	5
2005	PSI	CONCOURS ARCHIMEDE	IST Paris 6 Sci.Terre	184	34.0%	30.0%	136	31.0%	34.0%	45	40.0%	38.0%	42	10	70.0%	20.0%	5
2005	PSI	CONCOURS ARCHIMEDE	ISTASE St Etienne	259	22.0%	22.0%	195	18.0%	21.0%	39	20.0%	13.0%	39	4	0.0%	0.0%	15
2005	PSI	CONCOURS ARCHIMEDE	ISTIL Lyon	432	22.0%	28.0%	322	21.0%	29.0%	93	19.0%	27.0%	93	13	15.0%	24.0%	15
2005	PSI	CONCOURS ARCHIMEDE	ISTY Versailles	290	23.0%	28.0%	197	19.0%	30.0%	73	17.0%	36.0%	73	0	0.0%	0.0%	8
2005	PSI	RESEAU POLYTECH	CUST Clermont-Ferrand Génie Civil										307	7	57.0%	29.0%	9
2005	PSI	RESEAU POLYTECH	CUST Clermont-Ferrand MPE										717	1	0.0%	0.0%	6
2005	PSI	RESEAU POLYTECH	POLYTECH Grenoble Géot.										373	4	0.0%	0.0%	5
2005	PSI	RESEAU POLYTECH	POLYTECH Grenoble PRIHSE										249	3	66.0%	0.0%	3
2005	PSI	RESEAU POLYTECH	POLYTECH Grenoble RICM										695	10	0.0%	20.0%	5
2005	PSI	RESEAU POLYTECH	POLYTECH Grenoble SciGMa										456	5	20.0%	40.0%	3
2005	PSI	RESEAU POLYTECH	POLYTECH Grenoble 3I										566	7	0.0%	29.0%	3
2005	PSI	RESEAU POLYTECH	POLYTECH Lille G.GC.										339	7	0.0%	0.0%	5
2005	PSI	RESEAU POLYTECH	POLYTECH Lille G.I.S										657	4	0.0%	25.0%	3
2005	PSI	RESEAU POLYTECH	POLYTECH Lille I.M.A										717	8	0.0%	25.0%	9
2005	PSI	RESEAU POLYTECH	POLYTECH Lille I.S										698	4	0.0%	25.0%	3
2005	PSI	RESEAU POLYTECH	POLYTECH Lille Méca.										522	15	6.0%	40.0%	9
2005	PSI	RESEAU POLYTECH	POLYTECH Lille Sc. Mat.										472	3	33.0%	0.0%	3
2005	PSI	RESEAU POLYTECH	POLYTECH Marseille GII										717	3	33.0%	67.0%	10
2005	PSI	RESEAU POLYTECH	POLYTECH Marseille M. Télec.										717	7	42.0%	29.0%	10
2005	PSI	RESEAU POLYTECH	POLYTECH Marseille M.E.										717	10	10.0%	40.0%	15
2005	PSI	RESEAU POLYTECH	POLYTECH Montpellier Infor.										0	0	0.0%	0.0%	0
2005	PSI	RESEAU POLYTECH	POLYTECH Montpellier Micro.										717	6	33.0%	17.0%	8
2005	PSI	RESEAU POLYTECH	POLYTECH Nantes GE										717	2	0.0%	50.0%	5
2005	PSI	RESEAU POLYTECH	POLYTECH Nantes MAT										717	4	50.0%	0.0%	4
2005	PSI	RESEAU POLYTECH	POLYTECH Nantes SEII										717	2	0.0%	0.0%	5
2005	PSI	RESEAU POLYTECH	POLYTECH Nantes INFO.										717	6	0.0%	50.0%	4
2005	PSI	RESEAU POLYTECH	POLYTECH Nantes TE										717	7	42.0%	86.0%	3
2005	PSI	RESEAU POLYTECH	POLYTECH Orléans										554	28	28.0%	43.0%	25
2005	PSI	RESEAU POLYTECH	POLYTECH Tours Info.										717	1	0.0%	100.0%	5
2005	PSI	RESEAU POLYTECH	POLYTECH Tours Product.										717	2	0.0%	50.0%	7
2005	PSI	RESEAU POLYTECH	Polytech PSI	1552	23.0%	28.0%	1183	21.0%	29.0%	717	22.0%	31.0%		156			167
2005	PSI	Autres écoles E3A	ECE PARIS	371	15.0%	26.0%	327	16.0%	26.0%	167	19.0%	29.0%	159	19	5.0%	11.0%	15
2005	PSI	Autres écoles E3A	EIPC Longuenesse	95	28.0%	26.0%	88	30.0%	27.0%	48	27.0%	32.0%	48	6	33.0%	17.0%	20
2005	PSI	Autres écoles E3A	EIPI-ISPA Alençon	32	46.0%	29.0%	29	51.0%	32.0%	8	50.0%	50.0%	8	0	0.0%	0.0%	30
2005	PSI	Autres écoles E3A	ENSAIT Roubaix	202	35.0%	24.0%	166	31.0%	24.0%	90	33.0%	28.0%	90	5	40.0%	40.0%	16
2005	PSI	Autres écoles E3A	EPMI Cergy	75	20.0%	20.0%	74	20.0%	21.0%	63	23.0%	23.0%	63	4	0.0%	50.0%	7
2005	PSI	Autres écoles E3A	ESIGELEC Rouen	255	17.0%	28.0%	247	16.0%	27.0%	155	15.0%	30.0%	155	25	24.0%	44.0%	40
2005	PSI	Autres écoles E3A	ESIGETEL Fontainebleau	182	17.0%	21.0%	153	16.0%	21.0%	67	19.0%	26.0%	67	4	25.0%	0.0%	15
