year	filiere	banque	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	rang_du_dernier_appele	integres_nb	integres_filles	integres_cinq_demi	places
2005	PT	CONCOURS COMMUN MINES-PONTS	Ponts et Chaussées										15	2	0.0%	0.0%	2
2005	PT	CONCOURS COMMUN MINES-PONTS	SUPAERO Toulouse										26	5	0.0%	0.0%	5
2005	PT	CONCOURS COMMUN MINES-PONTS	Techniques avancées										33	3	0.0%	0.0%	2
2005	PT	CONCOURS COMMUN MINES-PONTS	ENST Cursus Paris										31	2	0.0%	0.0%	2
2005	PT	CONCOURS COMMUN MINES-PONTS	ENST Bretagne										132	1	0.0%	0.0%	2
2005	PT	CONCOURS COMMUN MINES-PONTS	ENST Sophia Antipolis										36	1	0.0%	0.0%	1
2005	PT	CONCOURS COMMUN MINES-PONTS	commun Mines-Ponts PT	664	8.0%	22.0%	150	4.0%	16.0%	132	5.0%	13.0%		20			23
2005	PT	CONCOURS COMMUN ENSAM	ENSAM										760	552	5.0%	34.0%	600
2005	PT	CONCOURS COMMUN ENSAM	ENSEA Cergy										1090	25	12.0%	48.0%	32
2005	PT	CONCOURS COMMUN ENSAM	ESIEE Amiens										1098	0	0.0%	0.0%	6
2005	PT	CONCOURS COMMUN ENSAM	ESIEE Paris										1068	6	0.0%	50.0%	6
2005	PT	CONCOURS COMMUN ENSAM	commun ENSAM PT	2027	8.0%	23.0%	1201	6.0%	27.0%	1098	6.0%	28.0%		583			644
2005	PT	CONCOURS ECOLE POLYTECHNIQUE	ECOLE POLYTECHNIQUE	355	8.0%	16.0%	20	5.0%	10.0%	12	0.0%	17.0%	10	10	0.0%	20.0%	10
2005	PT	CONCOURS ECOLE POLYTECHNIQUE	ECOLE POLYTECHNIQUE Etranger	17	23.0%	36.0%	1	0.0%	0.0%	0	0.0%	0.0%	0	0	0.0%	0.0%	0
2005	PT	CONCOURS ENS DE CACHAN	ENS Cachan	1654	9.0%	25.0%	301	5.0%	25.0%	238	6.0%	24.0%	238	40	17.0%	25.0%	40
2005	PT	CONCOURS ENS DE CACHAN	ENS Cachan Etranger	53	15.0%	27.0%	3	0.0%	34.0%	2	0.0%	0.0%	0	0	0.0%	0.0%	0
2005	PT	CONCOURS COMMUNS POLYTECHNIQUES	ENSMM Besançon										1017	56	5.0%	38.0%	43
2005	PT	CONCOURS COMMUNS POLYTECHNIQUES	ENSEIR Bordeaux Electronique										557	1	0.0%	0.0%	2
2005	PT	CONCOURS COMMUNS POLYTECHNIQUES	ENSEIR Bordeaux Informatique										546	1	0.0%	0.0%	1
2005	PT	CONCOURS COMMUNS POLYTECHNIQUES	ENSEIR Bordeaux Télecom.										599	3	33.0%	0.0%	1
2005	PT	CONCOURS COMMUNS POLYTECHNIQUES	ENSIETA Brest Civil										692	12	0.0%	25.0%	9
2005	PT	CONCOURS COMMUNS POLYTECHNIQUES	ENSICAEN Electronique										972	8	0.0%	25.0%	10
2005	PT	CONCOURS COMMUNS POLYTECHNIQUES	ENSICAEN Informatique										893	2	0.0%	50.0%	2
2005	PT	CONCOURS COMMUNS POLYTECHNIQUES	ENSICAEN Mat. et Chimie										1029	5	0.0%	40.0%	3
2005	PT	CONCOURS COMMUNS POLYTECHNIQUES	ISIMA Clermont-Ferrand										874	7	14.0%	29.0%	6
2005	PT	CONCOURS COMMUNS POLYTECHNIQUES	INP Grenoble - EFPG										747	1	0.0%	0.0%	4
2005	PT	CONCOURS COMMUNS POLYTECHNIQUES	INP Grenoble - ENSEEG										583	2	50.0%	0.0%	1
2005	PT	CONCOURS COMMUNS POLYTECHNIQUES	INP Grenoble - ENSERG										369	2	0.0%	50.0%	2
2005	PT	CONCOURS COMMUNS POLYTECHNIQUES	INP Grenoble - ENSHMG										555	27	18.0%	12.0%	23
2005	PT	CONCOURS COMMUNS POLYTECHNIQUES	INP Grenoble - ENSIEG										716	11	0.0%	37.0%	10
2005	PT	CONCOURS COMMUNS POLYTECHNIQUES	INP Grenoble - ENSPG										294	2	50.0%	50.0%	2
2005	PT	CONCOURS COMMUNS POLYTECHNIQUES	ENSCI Limoges										1052	1	0.0%	0.0%	4
2005	PT	CONCOURS COMMUNS POLYTECHNIQUES	CPE LYON Electronique										1023	2	0.0%	0.0%	2
2005	PT	CONCOURS COMMUNS POLYTECHNIQUES	ENSEM Nancy										684	7	0.0%	15.0%	6
2005	PT	CONCOURS COMMUNS POLYTECHNIQUES	SUPMECA Paris										693	17	0.0%	12.0%	17
2005	PT	CONCOURS COMMUNS POLYTECHNIQUES	SUPMECA Toulon										537	2	0.0%	0.0%	3
2005	PT	CONCOURS COMMUNS POLYTECHNIQUES	ENSMA Poitiers										330	6	16.0%	17.0%	5
2005	PT	CONCOURS COMMUNS POLYTECHNIQUES	ENSEEIHT Toulouse Electronique										539	1	100.0%	100.0%	2
2005	PT	CONCOURS COMMUNS POLYTECHNIQUES	ENSEEIHT Toulouse Génie Electrique										543	2	0.0%	50.0%	2
2005	PT	CONCOURS COMMUNS POLYTECHNIQUES	ENSEEIHT Toulouse Hydraulique										246	2	50.0%	100.0%	2
2005	PT	CONCOURS COMMUNS POLYTECHNIQUES	ENSEEIHT Toulouse Informatique										515	2	0.0%	50.0%	2
2005	PT	CONCOURS COMMUNS POLYTECHNIQUES	ENSEEIHT Toulouse Télécom.réseaux										305	2	0.0%	0.0%	2
2005	PT	CONCOURS COMMUNS POLYTECHNIQUES	ENSICA Toulouse										78	2	0.0%	0.0%	2
2005	PT	CONCOURS COMMUNS POLYTECHNIQUES	ENSIAME Valenciennes Info Autom.										1047	2	50.0%	0.0%	4
2005	PT	CONCOURS COMMUNS POLYTECHNIQUES	ENSIAME Valenciennes Méca Energ.										1000	10	20.0%	30.0%	10
2005	PT	CONCOURS COMMUNS POLYTECHNIQUES	ENSIAME Valenciennes Mécatronique										1052	6	0.0%	50.0%	8
2005	PT	CONCOURS COMMUNS POLYTECHNIQUES	CCP PT	1939	9.0%	24.0%	1221	8.0%	30.0%	1052	8.0%	30.0%		204			190
2005	PT	Banque CCP PT	ENSIT Mulhouse Mécanique et systèmes										14	0	0.0%	0.0%	10
2005	PT	Banque CCP PT	ENSIT Mulhouse Textile et Habillement										14	0	0.0%	0.0%	5
2005	PT	Banque CCP PT	ENSIT PT	141	17.0%	44.0%	99	17.0%	48.0%	14	21.0%	65.0%		0			15
2005	PT	AUTRES ECOLES	ENSSAT Lannion OPT	193	11.0%	26.0%	133	9.0%	25.0%	9	22.0%	45.0%	9	0	0.0%	0.0%	2
2005	PT	AUTRES ECOLES	ENSSAT Lannion EEI	193	11.0%	26.0%	133	9.0%	25.0%	19	21.0%	16.0%	11	2	0.0%	0.0%	2
2005	PT	AUTRES ECOLES	ENSSAT Lannion LSI	193	11.0%	26.0%	133	9.0%	25.0%	16	12.0%	13.0%	16	1	0.0%	0.0%	4
2005	PT	AUTRES ECOLES	ECE PARIS	212	8.0%	29.0%	192	9.0%	29.0%	93	10.0%	33.0%	89	10	10.0%	10.0%	10
2005	PT	AUTRES ECOLES	EIC Cherbourg	362	10.0%	32.0%	246	10.0%	32.0%	53	7.0%	34.0%	53	4	0.0%	25.0%	45
2005	PT	AUTRES ECOLES	EIPC Longuenesse	148	18.0%	32.0%	139	18.0%	31.0%	65	20.0%	36.0%	65	9	11.0%	12.0%	20
2005	PT	AUTRES ECOLES	EIPI-ISPA Alençon	64	14.0%	40.0%	59	15.0%	39.0%	26	23.0%	43.0%	26	2	50.0%	0.0%	20
2005	PT	AUTRES ECOLES	EIVL Blois	340	10.0%	32.0%	221	9.0%	33.0%	153	8.0%	33.0%	153	1	100.0%	0.0%	20
2005	PT	AUTRES ECOLES	ENSAIT Roubaix	320	14.0%	33.0%	270	13.0%	36.0%	167	17.0%	39.0%	167	10	20.0%	20.0%	28
2005	PT	AUTRES ECOLES	ENSI Bourges MRI	322	14.0%	36.0%	215	13.0%	39.0%	40	22.0%	50.0%	36	4	0.0%	25.0%	4
2005	PT	AUTRES ECOLES	ENSIL Limoges MEI	303	15.0%	29.0%	210	14.0%	30.0%	38	15.0%	16.0%	38	4	0.0%	0.0%	6
2005	PT	AUTRES ECOLES	ENSTIB Epinal	274	10.0%	32.0%	181	10.0%	34.0%	37	13.0%	17.0%	37	10	20.0%	0.0%	15
2005	PT	AUTRES ECOLES	ENSTIM Albi										159	2	50.0%	50.0%	3
2005	PT	AUTRES ECOLES	ENSTIM Alès										173	9	22.0%	56.0%	9
2005	PT	AUTRES ECOLES	ENSTIM Douai										137	8	0.0%	38.0%	8
2005	PT	AUTRES ECOLES	ENSTIM Nantes										148	5	20.0%	40.0%	5
2005	PT	AUTRES ECOLES	ENSTIM PT	709	11.0%	33.0%	328	9.0%	43.0%	195	12.0%	53.0%		24			25
2005	PT	AUTRES ECOLES	ESIA Annecy	523	9.0%	29.0%	379	9.0%	30.0%	175	9.0%	24.0%	169	25	8.0%	8.0%	20
2005	PT	AUTRES ECOLES	ESIAL Nancy	224	9.0%	23.0%	153	7.0%	23.0%	48	6.0%	17.0%	48	6	0.0%	17.0%	15
2005	PT	AUTRES ECOLES	ESIEC Reims	107	19.0%	39.0%	48	22.0%	36.0%	2	50.0%	50.0%	2	0	0.0%	0.0%	10
2005	PT	AUTRES ECOLES	ESIGEC Chambéry GE										121	3	0.0%	34.0%	4
2005	PT	AUTRES ECOLES	ESIGEC Chambéry IB										193	6	0.0%	17.0%	7
2005	PT	AUTRES ECOLES	ESIGEC Chambéry MC										281	2	50.0%	0.0%	5
2005	PT	AUTRES ECOLES	ESIGEC PT	526	12.0%	33.0%	376	12.0%	33.0%	281	12.0%	31.0%		11			16
2005	PT	AUTRES ECOLES	ESIGELEC Rouen	243	9.0%	33.0%	231	9.0%	33.0%	132	12.0%	34.0%	132	21	9.0%	20.0%	30
2005	PT	AUTRES ECOLES	ESIGETEL Fontainebleau	165	10.0%	27.0%	131	9.0%	27.0%	72	6.0%	35.0%	72	6	0.0%	17.0%	15
2005	PT	AUTRES ECOLES	ESIL Marseille Mat.	246	13.0%	32.0%	160	12.0%	34.0%	64	7.0%	43.0%	64	0	0.0%	0.0%	10
2005	PT	AUTRES ECOLES	ESINSA Polytech' Nice-Sophia	277	10.0%	30.0%	187	8.0%	30.0%	79	6.0%	31.0%	79	4	0.0%	0.0%	10
2005	PT	AUTRES ECOLES	ESIP Poitiers AGE										59	2	50.0%	0.0%	2
2005	PT	AUTRES ECOLES	ESIP Poitiers EI										43	1	0.0%	0.0%	1
2005	PT	AUTRES ECOLES	ESIP Poitiers MC-G-GC										17	2	0.0%	0.0%	2
2005	PT	AUTRES ECOLES	ESIP PT	388	14.0%	31.0%	266	13.0%	32.0%	75	14.0%	19.0%		5			5
2005	PT	AUTRES ECOLES	ESITC Caen	116	18.0%	38.0%	105	19.0%	39.0%	17	23.0%	18.0%	17	5	20.0%	0.0%	6
2005	PT	AUTRES ECOLES	ESSAIM Mulhouse	192	10.0%	31.0%	122	7.0%	32.0%	28	7.0%	18.0%	28	2	0.0%	50.0%	15
2005	PT	AUTRES ECOLES	ESSTIN Nancy	414	13.0%	32.0%	276	12.0%	32.0%	246	12.0%	33.0%	246	7	28.0%	0.0%	10
2005	PT	AUTRES ECOLES	ESTIA Bidart	392	9.0%	34.0%	253	8.0%	39.0%	114	11.0%	42.0%	112	20	15.0%	35.0%	25
2005	PT	AUTRES ECOLES	ESTP Paris BAT										284	9	11.0%	12.0%	10
2005	PT	AUTRES ECOLES	ESTP Paris GEOMETRES										329	2	0.0%	50.0%	3
2005	PT	AUTRES ECOLES	ESTP Paris MECA-ELEC										328	3	0.0%	0.0%	3
2005	PT	AUTRES ECOLES	ESTP Paris TP										269	8	12.0%	13.0%	10
2005	PT	AUTRES ECOLES	ESTP PT	736	9.0%	31.0%	350	6.0%	38.0%	342	5.0%	38.0%		22			26
2005	PT	AUTRES ECOLES	IFMA Clermont-Ferrand	854	7.0%	30.0%	543	6.0%	37.0%	269	8.0%	34.0%	191	70	12.0%	20.0%	68
2005	PT	AUTRES ECOLES	ISMANS Le Mans	381	11.0%	31.0%	348	9.0%	32.0%	218	10.0%	37.0%	218	15	13.0%	14.0%	20
2005	PT	AUTRES ECOLES	ISMEA Gardanne	80	8.0%	32.0%	51	1.0%	36.0%	35	0.0%	40.0%	35	1	0.0%	100.0%	5
2005	PT	AUTRES ECOLES	IST Paris 6 Elec. Info										42	1	0.0%	100.0%	5
2005	PT	AUTRES ECOLES	IST Paris 6 Sci.Terre										42	4	25.0%	0.0%	5
2005	PT	AUTRES ECOLES	IST Paris 6 PT	252	14.0%	33.0%	159	11.0%	34.0%	42	19.0%	36.0%		5			10
2005	PT	AUTRES ECOLES	ISTASE St Etienne	233	10.0%	29.0%	159	8.0%	29.0%	44	15.0%	21.0%	44	1	0.0%	0.0%	10
2005	PT	AUTRES ECOLES	ISTIL Lyon	458	9.0%	32.0%	327	8.0%	33.0%	106	6.0%	33.0%	87	6	0.0%	34.0%	10
2005	PT	AUTRES ECOLES	MATMECA Bordeaux	237	9.0%	35.0%	123	5.0%	44.0%	35	2.0%	49.0%	23	7	0.0%	43.0%	5
2005	PT	AUTRES ECOLES	Télécom INT	246	14.0%	32.0%	100	15.0%	31.0%	54	16.0%	36.0%	41	6	33.0%	34.0%	6
2005	PT	AUTRES ECOLES	3IL Limoges	80	5.0%	30.0%				76	5.0%	28.0%	76	1	0.0%	0.0%	12
2005	PT	EUCLIDE	EFREI Paris	428	8.0%	29.0%	388	8.0%	30.0%	150	12.0%	37.0%	150	3	0.0%	34.0%	30
2005	PT	EUCLIDE	EISTI Cergy										147	1	0.0%	0.0%	16
2005	PT	EUCLIDE	EISTI Pau										147	1	0.0%	0.0%	6
2005	PT	EUCLIDE	EISTI Cergy PT	428	8.0%	29.0%	388	8.0%	30.0%	147	10.0%	39.0%		2			22
2005	PT	EUCLIDE	ESIEA Laval										176	0	0.0%	0.0%	15
2005	PT	EUCLIDE	ESIEA Paris										176	6	16.0%	50.0%	15
2005	PT	EUCLIDE	ESIEA Paris-Laval PT	428	8.0%	29.0%	388	8.0%	30.0%	176	13.0%	40.0%		6			30
2005	PT	EUCLIDE	ESME-Sudria Paris	428	8.0%	29.0%	388	8.0%	30.0%	178	13.0%	40.0%	178	8	12.0%	38.0%	25
2005	PT	EUCLIDE	ITECH Lyon	428	8.0%	29.0%	388	8.0%	30.0%	105	10.0%	40.0%	105	0	0.0%	0.0%	5
2005	PT	FESIC	ECOLE L. de Broglie Rennes	416	9.0%	34.0%	376	9.0%	36.0%	158	9.0%	48.0%	158	3	0.0%	0.0%	10
2005	PT	FESIC	ESCOM Cergy	416	9.0%	34.0%	180	10.0%	49.0%	42	4.0%	55.0%	42	0	0.0%	0.0%	1
2005	PT	FESIC	ESEO Angers	416	9.0%	34.0%	361	9.0%	37.0%	199	10.0%	47.0%	199	2	50.0%	0.0%	5
2005	PT	FESIC	ESTIT Lille	416	9.0%	34.0%	391	9.0%	35.0%	227	11.0%	46.0%	212	3	33.0%	67.0%	5
2005	PT	FESIC	HEI Lille	416	9.0%	34.0%	352	9.0%	37.0%	208	11.0%	46.0%	158	10	0.0%	50.0%	4
2005	PT	FESIC	ISEN Brest	416	9.0%	34.0%	345	9.0%	37.0%	157	11.0%	44.0%	157	1	100.0%	0.0%	5
2005	PT	FESIC	ISEN Lille	416	9.0%	34.0%	345	9.0%	37.0%	157	11.0%	44.0%	148	2	0.0%	100.0%	7
2005	PT	FESIC	ISEN Toulon	416	9.0%	34.0%	345	9.0%	37.0%	157	11.0%	44.0%	157	2	0.0%	0.0%	5
2005	PT	FESIC	ISEP Paris	416	9.0%	34.0%	315	9.0%	39.0%	129	10.0%	47.0%	120	13	7.0%	31.0%	5
2005	PT	RESEAU POLYTECH	CUST Clermont-Ferrand Génie Civil										215	6	0.0%	17.0%	9
2005	PT	RESEAU POLYTECH	CUST Clermont-Ferrand MPE										530	2	0.0%	0.0%	8
2005	PT	RESEAU POLYTECH	POLYTECH Grenoble Géot.										313	2	50.0%	0.0%	2
2005	PT	RESEAU POLYTECH	POLYTECH Grenoble PRIHSE										233	3	0.0%	0.0%	3
2005	PT	RESEAU POLYTECH	POLYTECH Grenoble SciGMa										530	1	100.0%	0.0%	4
2005	PT	RESEAU POLYTECH	POLYTECH Grenoble 3I										526	3	0.0%	34.0%	3
2005	PT	RESEAU POLYTECH	POLYTECH Lille G.GC.										215	6	0.0%	0.0%	3
2005	PT	RESEAU POLYTECH	POLYTECH Lille G.I.S										341	2	0.0%	0.0%	2
2005	PT	RESEAU POLYTECH	POLYTECH Lille I.M.A										530	10	0.0%	20.0%	8
2005	PT	RESEAU POLYTECH	POLYTECH Lille Méca.										427	20	5.0%	25.0%	15
2005	PT	RESEAU POLYTECH	POLYTECH Lille Sc. Mat.										530	2	0.0%	50.0%	3
2005	PT	RESEAU POLYTECH	POLYTECH Marseille GII										530	2	0.0%	0.0%	10
2005	PT	RESEAU POLYTECH	POLYTECH Marseille M. Télec.										530	2	50.0%	50.0%	5
2005	PT	RESEAU POLYTECH	POLYTECH Marseille M.E.										530	6	0.0%	50.0%	10
2005	PT	RESEAU POLYTECH	POLYTECH Montpellier Infor.										0	0	0.0%	0.0%	0
2005	PT	RESEAU POLYTECH	POLYTECH Montpellier Matér.										0	0	0.0%	0.0%	0
2005	PT	RESEAU POLYTECH	POLYTECH Montpellier Micro.										530	4	0.0%	0.0%	7
2005	PT	RESEAU POLYTECH	POLYTECH Nantes GE										530	1	0.0%	0.0%	4
2005	PT	RESEAU POLYTECH	POLYTECH Nantes MAT										530	2	0.0%	50.0%	3
2005	PT	RESEAU POLYTECH	POLYTECH Nantes SEII										530	0	0.0%	0.0%	5
2005	PT	RESEAU POLYTECH	POLYTECH Nantes INFO.										237	3	0.0%	0.0%	2
2005	PT	RESEAU POLYTECH	POLYTECH Nantes TE										461	8	0.0%	13.0%	4
2005	PT	RESEAU POLYTECH	POLYTECH Orléans										524	16	31.0%	13.0%	15
2005	PT	RESEAU POLYTECH	POLYTECH Tours Info.										530	1	0.0%	0.0%	3
2005	PT	RESEAU POLYTECH	POLYTECH Tours Product.										530	2	0.0%	0.0%	12
2005	PT	RESEAU POLYTECH	Polytech-Eiffel PT	1181	10.0%	30.0%	881	9.0%	31.0%	530	10.0%	29.0%		104			140
