year	filiere	banque	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	rang_du_dernier_appele	integres_nb	integres_filles	integres_cinq_demi	places
2005	PC	CONCOURS ECOLE POLYTECHNIQUE	ECOLE POLYTECHNIQUE	1260	25.0%	34.0%	286	17.0%	38.0%	194	16.0%	38.0%	162	153	16.0%	34.0%	153
2005	PC	CONCOURS ECOLE POLYTECHNIQUE	ECOLE POLYTECHNIQUE Etranger	137	24.0%	44.0%	20	20.0%	45.0%	9	11.0%	45.0%	9	9	11.0%	45.0%	0
2005	PC	CONCOURS ECOLE POLYTECHNIQUE	ESPCI Paris	1355	28.0%	35.0%	448	20.0%	38.0%	390	20.0%	38.0%	384	55	36.0%	40.0%	58
2005	PC	CONCOURS ECOLE POLYTECHNIQUE	ESPCI Paris Etranger				36	19.0%	56.0%	26	23.0%	50.0%	21	5	20.0%	20.0%	5
2005	PC	BANQUE ENS	ENS Ulm	988	31.0%	38.0%	85	12.0%	49.0%	42	16.0%	41.0%	42	20	20.0%	60.0%	20
2005	PC	BANQUE ENS	ENS Ulm Etranger							0	0.0%	0.0%	0	0	0.0%	0.0%	0
2005	PC	BANQUE ENS	ENS Cachan PC	1063	32.0%	38.0%	205	19.0%	49.0%	144	22.0%	51.0%	120	19	26.0%	48.0%	19
2005	PC	BANQUE ENS	ENS Cachan Etranger							1	0.0%	100.0%	38	0	0.0%	0.0%	0
2005	PC	BANQUE ENS	ENS Lyon	1041	33.0%	38.0%	220	17.0%	48.0%	142	21.0%	49.0%	110	32	31.0%	44.0%	31
2005	PC	BANQUE ENS	ENS Lyon Etranger							2	0.0%	50.0%	107	1	0.0%	100.0%	0
2005	PC	CONCOURS COMMUN MINES-PONTS	MINES Paris										103	16	37.0%	13.0%	18
2005	PC	CONCOURS COMMUN MINES-PONTS	MINES Nancy										549	29	44.0%	32.0%	36
2005	PC	CONCOURS COMMUN MINES-PONTS	MINES St Etienne										681	38	21.0%	48.0%	37
2005	PC	CONCOURS COMMUN MINES-PONTS	Ponts et Chaussées										171	22	31.0%	32.0%	22
2005	PC	CONCOURS COMMUN MINES-PONTS	SUPAERO Toulouse										318	25	12.0%	44.0%	25
2005	PC	CONCOURS COMMUN MINES-PONTS	Techniques avancées										371	25	56.0%	36.0%	25
2005	PC	CONCOURS COMMUN MINES-PONTS	ENST Cursus Paris										372	15	26.0%	47.0%	15
2005	PC	CONCOURS COMMUN MINES-PONTS	ENST Bretagne										953	34	5.0%	56.0%	30
2005	PC	CONCOURS COMMUN MINES-PONTS	ENST Sophia Antipolis										385	4	75.0%	0.0%	7
2005	PC	CONCOURS COMMUN MINES-PONTS	commun Mines-Ponts PC	2941	29.0%	33.0%	989	23.0%	37.0%	953	24.0%	37.0%		208			215
2005	PC	BANQUE CENTRALE-SUPELEC	CENTRALE PARIS	2091	28.0%	33.0%	486	19.0%	37.0%	348	21.0%	36.0%	243	85	22.0%	33.0%	85
2005	PC	BANQUE CENTRALE-SUPELEC	CENTRALE PARIS Etranger	109	25.0%	47.0%	19	26.0%	58.0%	11	27.0%	37.0%	10	2	50.0%	50.0%	2
2005	PC	BANQUE CENTRALE-SUPELEC	CENTRALE PARIS Cycle International	39	43.0%	16.0%	2	0.0%	0.0%	1	0.0%	0.0%	1	0	0.0%	0.0%	5
2005	PC	BANQUE CENTRALE-SUPELEC	SUPELEC- Campus Gif										396	57	17.0%	55.0%	56
2005	PC	BANQUE CENTRALE-SUPELEC	SUPELEC- Campus Metz										512	21	14.0%	39.0%	17
2005	PC	BANQUE CENTRALE-SUPELEC	SUPELEC- Campus Rennes										432	14	21.0%	36.0%	17
2005	PC	BANQUE CENTRALE-SUPELEC	Supélec PC	1794	26.0%	36.0%	735	22.0%	40.0%	645	23.0%	42.0%		92			90
2005	PC	BANQUE CENTRALE-SUPELEC	SUPELEC- Campus Gif Etranger										8	1	0.0%	100.0%	1
2005	PC	BANQUE CENTRALE-SUPELEC	SUPELEC- Campus Metz Etranger										0	0	0.0%	0.0%	0
2005	PC	BANQUE CENTRALE-SUPELEC	SUPELEC- Campus Rennes Etranger										0	0	0.0%	0.0%	0
2005	PC	BANQUE CENTRALE-SUPELEC	Supélec étr. PC	101	23.0%	49.0%	47	31.0%	54.0%	16	31.0%	44.0%		1			1
