year	filiere	banque	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	rg_dernier_appele	integres_nb	integres_filles	integres_cinq_demi	places
2011	mp	CONCOURS ECOLE POLYTECHNIQUE	ECOLE POLYTECHNIQUE Info.	827	11	28	204	10	26	154	12	23	124	105	14	20	105
2011	mp	CONCOURS ECOLE POLYTECHNIQUE	ECOLE POLYTECHNIQUE				67	13	41	39	15	39	31	28	17	40	28
2011	mp	CONCOURS ECOLE POLYTECHNIQUE	ECOLE POLYTECHNIQUE P&SI	942	18	34	123	18	32	102	20	31	91	82	20	36	82
2011	mp	BANQUE ENS	ENS Ulm MPI	1332	14	35	135	8	36	80	7	22	80	34	5	18	35
2011	mp	BANQUE ENS	ENS Ulm Info.	164	4	27	35	0	23	17	0	18	15	11	0	10	11
2011	mp	BANQUE ENS	ENS Cachan MP										150	16	18	75	16
2011	mp	BANQUE ENS	ENS Cachan-Ker Lan MP										185	7	0	58	7
2011	mp	BANQUE ENS	Concours ENS Cachan groupe MP	1418	15	36	241	11	43	187	12	43		23			23
2011	mp	BANQUE ENS	ENS Cachan Info.										60	12	0	34	12
2011	mp	BANQUE ENS	ENS Cachan-Ker Lan Info.										81	15	0	27	15
2011	mp	BANQUE ENS	Concours ENS Cachan groupe Informatique	201	3	26	97	0	23	82	0	25		27			27
2011	mp	BANQUE ENS	ENS Lyon MPI	1407	15	36	234	10	41	146	11	39	146	18	0	50	18
2011	mp	BANQUE ENS	ENS Lyon Info.	210	4	27	91	2	24	67	1	21	51	22	4	41	22
2011	mp	CONCOURS COMMUN MINES-PONTS	MINES ParisTech										209	42	21	20	46
2011	mp	CONCOURS COMMUN MINES-PONTS	MINES de NANCY										1199	51	19	36	53
2011	mp	CONCOURS COMMUN MINES-PONTS	MINES de SAINT-ETIENNE										1323	37	13	38	45
2011	mp	CONCOURS COMMUN MINES-PONTS	PONTS ParisTech										405	56	26	33	57
2011	mp	CONCOURS COMMUN MINES-PONTS	SUPAERO (ISAE) Toulouse										779	51	19	26	50
2011	mp	CONCOURS COMMUN MINES-PONTS	ENSTA ParisTech										796	49	22	39	50
2011	mp	CONCOURS COMMUN MINES-PONTS	TELECOM ParisTech cursus Paris										678	52	32	35	50
2011	mp	CONCOURS COMMUN MINES-PONTS	TELECOM ParisTech cursus Sophia										824	19	36	32	19
2011	mp	CONCOURS COMMUN MINES-PONTS	TELECOM BRETAGNE										1648	63	19	40	60
2011	mp	CONCOURS COMMUN MINES-PONTS	ENSAE ParisTech										973	46	19	53	45
2011	mp	CONCOURS COMMUN MINES-PONTS	Concours Commun Mines Ponts MP	5312	22	26	1707	16	32	1648	16	32		466			475
2011	mp	BANQUE CENTRALE-SUPELEC	CENTRALE PARIS	3376	20	29	753	16	29	451	15	27	383	143	17	30	145
2011	mp	BANQUE CENTRALE-SUPELEC	SUPELEC-Campus Gif										621	102	17	40	107
2011	mp	BANQUE CENTRALE-SUPELEC	SUPELEC-Campus Metz										842	19	26	37	19
2011	mp	BANQUE CENTRALE-SUPELEC	SUPELEC-Campus Rennes										762	17	17	59	19
2011	mp	BANQUE CENTRALE-SUPELEC	Supélec	3148	20	30	1004	17	31	891	18	31		138			145
2011	mp	BANQUE CENTRALE-SUPELEC	CENTRALE LYON	3720	21	30	1069	19	32	874	19	33	825	133	21	41	126
2011	mp	BANQUE CENTRALE-SUPELEC	Institut d'optique Graduate School (SupOptique)	1835	22	33	916	21	34	779	22	34	779	24	25	34	40
2011	mp	BANQUE CENTRALE-SUPELEC	CENTRALE LILLE	3425	22	31	947	20	37	858	21	38	849	80	15	33	90
