year	filiere	banque	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	rg_dernier_appele	integres_nb	integres_filles	integres_cinq_demi	places
2011	tsi	Concours Polytechnique	ECOLE POLYTECHNIQUE				99	5	28	7	0	0	5	5	0	0	5
2011	tsi	CONCOURS CENTRALE-SUPELEC	CENTRALE PARIS	381	7	23	39	2	3	20	5	0	20	9	11	0	10
2011	tsi	CONCOURS CENTRALE-SUPELEC	SUPELEC-Campus Gif										25	2	0	0	5
2011	tsi	CONCOURS CENTRALE-SUPELEC	SUPELEC-Campus Metz										34	0	0	0	1
2011	tsi	CONCOURS CENTRALE-SUPELEC	SUPELEC-Campus Rennes										33	1	0	0	2
2011	tsi	CONCOURS CENTRALE-SUPELEC	Supélec	371	5	23	43	2	5	34	0	3		3			8
2011	tsi	CONCOURS CENTRALE-SUPELEC	CENTRALE LYON	409	7	22	33	6	7	27	3	0	27	2	0	0	4
2011	tsi	CONCOURS CENTRALE-SUPELEC	Institut d'optique Graduate School (SupOptique)	232	6	25	52	1	22	27	3	12	27	0	0	0	2
2011	tsi	CONCOURS CENTRALE-SUPELEC	CENTRALE LILLE	407	7	25	51	3	12	46	4	11	37	5	0	0	5
2011	tsi	CONCOURS CENTRALE-SUPELEC	CENTRALE NANTES	489	8	24	67	4	14	54	3	10	54	10	0	20	15
2011	tsi	CONCOURS CENTRALE-SUPELEC	CENTRALE MARSEILLE	397	7	23	84	1	22	63	1	20	49	6	0	17	5
2011	tsi	CONCOURS CENTRALE-SUPELEC	ENSIIE Evry	263	5	24	45	0	27	40	0	28	40	0	0	0	5
2011	tsi	BANQUE DE NOTES CENTRALE	IFMA Clermont-Ferrand	142	9	33	60	5	37	15	13	27	15	6	33	0	7
2011	tsi	BANQUE DE NOTES CENTRALE	ISMANS Le Mans	225	9	26	187	8	27	56	5	36	56	6	0	34	8
2011	tsi	BANQUE DE NOTES CENTRALE	ESIX Normandie-Génie et Sûreté des Systèmes Industriels	174	6	26	128	7	28	30	6	44	30	11	9	64	15
2011	tsi	CONCOURS COMMUN MINES-PONTS	MINES ParisTech										11	2	0	0	2
2011	tsi	CONCOURS COMMUN MINES-PONTS	MINES de NANCY										45	2	0	0	2
2011	tsi	CONCOURS COMMUN MINES-PONTS	MINES de SAINT-ETIENNE										36	2	50	50	2
2011	tsi	CONCOURS COMMUN MINES-PONTS	PONTS ParisTech										25	1	0	0	1
2011	tsi	CONCOURS COMMUN MINES-PONTS	SUPAERO (ISAE) Toulouse										26	4	0	0	4
2011	tsi	CONCOURS COMMUN MINES-PONTS	ENSTA ParisTech										38	2	0	50	2
2011	tsi	CONCOURS COMMUN MINES-PONTS	TELECOM ParisTech cursus Paris										47	4	0	0	4
2011	tsi	CONCOURS COMMUN MINES-PONTS	TELECOM ParisTech cursus Sophia										53	2	0	0	2
2011	tsi	CONCOURS COMMUN MINES-PONTS	TELECOM BRETAGNE										62	0	0	0	3
2011	tsi	CONCOURS COMMUN MINES-PONTS	Concours Commun Mines Ponts TSI	455	6	23	99	5	28	62	4	13		19			22
2011	tsi	CONCOURS TELECOM INT	TELECOM SudParis-cursus Evry				68	1	20	13	7	16	13	2	0	50	6
2011	tsi	CONCOURS TELECOM INT	TELECOM St Etienne				215	6	26	42	0	36	28	6	0	17	5
2011	tsi	CONCOURS TELECOM INT	ENSP Strasbourg-TIC et Santé				179	6	27	18	11	17	4	1	0	0	2
2011	tsi	CONCOURS TELECOM INT	ENSSAT Lannion				214	6	26	28	7	25	16	3	0	34	3
2011	tsi	CONCOURS TELECOM INT	ESIAL Nancy				216	6	25	16	0	13	11	1	0	0	3
2011	tsi	CONCOURS TELECOM INT	Mines St Etienne ISMIN Gardanne				83	2	22	10	0	40	10	2	0	50	3
2011	tsi	CONCOURS COMMUN ENSAM	Arts et Métiers ParisTech										73	35	2	43	35
2011	tsi	CONCOURS COMMUN ENSAM	ENSEA Cergy										128	8	12	75	10
2011	tsi	CONCOURS COMMUN ENSAM	ESIEE Amiens										133	0	0	0	5
2011	tsi	CONCOURS COMMUN ENSAM	ESIEE Paris										133	2	0	50	5
2011	tsi	CONCOURS COMMUN ENSAM	ARTS ET MÉTIERS ParisTech	600	7	23	190	3	31	133	3	35		45			55
2011	tsi	BANQUE EPREUVES C.C.P Inter-Filière	ENSGSI Nancy	247	8	23	53	7	23	6	16	34	-	1	100	100	35
2011	tsi	CONCOURS COMMUNS POLYTECHNIQUES	ENSMM Besançon										219	20	0	35	19
2011	tsi	CONCOURS COMMUNS POLYTECHNIQUES	ENSI Bourges STI										320	2	0	100	6
2011	tsi	CONCOURS COMMUNS POLYTECHNIQUES	ENSI Bourges MRI										248	5	0	20	4
2011	tsi	CONCOURS COMMUNS POLYTECHNIQUES	ENSEIRB-MATMECA Bordeaux Electronique										162	5	0	0	4
2011	tsi	CONCOURS COMMUNS POLYTECHNIQUES	ENSEIRB-MATMECA Bordeaux Informatique										178	3	0	0	2
2011	tsi	CONCOURS COMMUNS POLYTECHNIQUES	ENSEIRB-MATMECA Bordeaux Télecom.										192	4	0	25	4
2011	tsi	CONCOURS COMMUNS POLYTECHNIQUES	ENSTA Bretagne (ex ENSIETA) Civil										113	2	50	50	2
2011	tsi	CONCOURS COMMUNS POLYTECHNIQUES	ENSICAEN Electronique et Physique Appliquée										186	3	0	0	3
2011	tsi	CONCOURS COMMUNS POLYTECHNIQUES	ISIMA Clermont-Ferrand										304	5	0	20	5
2011	tsi	CONCOURS COMMUNS POLYTECHNIQUES	Grenoble INP-Pagora										87	0	0	0	1
2011	tsi	CONCOURS COMMUNS POLYTECHNIQUES	Grenoble INP-ENSE3										76	3	0	0	3
2011	tsi	CONCOURS COMMUNS POLYTECHNIQUES	CPE LYON Electronique										229	1	0	100	2
2011	tsi	CONCOURS COMMUNS POLYTECHNIQUES	ENSEM Nancy										160	6	0	34	6
2011	tsi	CONCOURS COMMUNS POLYTECHNIQUES	SUPMECA Paris										121	1	0	100	3
2011	tsi	CONCOURS COMMUNS POLYTECHNIQUES	ENSMA Poitiers										108	3	0	34	2
2011	tsi	CONCOURS COMMUNS POLYTECHNIQUES	ENSI Poitiers Energie										154	4	0	50	4
2011	tsi	CONCOURS COMMUNS POLYTECHNIQUES	ENSP Strasbourg										221	5	0	20	5
2011	tsi	CONCOURS COMMUNS POLYTECHNIQUES	SUPMECA Toulon										119	1	0	0	1
2011	tsi	CONCOURS COMMUNS POLYTECHNIQUES	ENSEEIHT Toulouse Electronique										25	1	0	100	1
2011	tsi	CONCOURS COMMUNS POLYTECHNIQUES	ENSEEIHT Toulouse Génie Electrique										22	1	0	0	1
2011	tsi	CONCOURS COMMUNS POLYTECHNIQUES	ENSICA (ISAE) Toulouse										40	1	0	0	2
2011	tsi	CONCOURS COMMUNS POLYTECHNIQUES	ENSIAME Valenciennes Informatique et Management des systèmes										253	1	0	100	2
2011	tsi	CONCOURS COMMUNS POLYTECHNIQUES	ENSIAME Valenciennes Méca Energ.										264	8	0	38	8
2011	tsi	CONCOURS COMMUNS POLYTECHNIQUES	ENSIAME Valenciennes Mécatronique										320	10	0	20	11
2011	tsi	CONCOURS COMMUNS POLYTECHNIQUES	Concours Commun Polytechnique TSI	825	7	21	450	4	26	320	4	27		95			101
2011	tsi	BANQUE EPREUVES C.C.P	3IL Limoges	135	8	23	131	8	23	125	7	23	125	4	0	0	6
2011	tsi	BANQUE EPREUVES C.C.P	EIL Côte d'Opale-Longuenesse (Génie Industriel)	293	7	25	212	6	29	124	6	33	118	4	0	50	3
2011	tsi	BANQUE EPREUVES C.C.P	ENS Cachan	429	8	27	43	4	24	32	3	29	27	1	0	0	1
2011	tsi	BANQUE EPREUVES C.C.P	ENSAIT Roubaix	267	8	26	144	4	31	56	3	29	56	3	0	34	7
2011	tsi	BANQUE EPREUVES C.C.P	ENSISA Mulhouse Informatique et réseaux										54	5	0	20	3
2011	tsi	BANQUE EPREUVES C.C.P	ENSISA Mulhouse Mécanique										38	8	0	0	5
2011	tsi	BANQUE EPREUVES C.C.P	ENSISA Mulhouse Système et signaux										41	6	0	34	4
2011	tsi	BANQUE EPREUVES C.C.P	ENSISA Mulhouse Textile et Fibres										57	4	50	50	3
