ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Amiens Cedex 03,Lycée Louis Thuillier (0800009A),80,55,55,40,50,37,36,26
AMILLY,Lycée Le Chesnoy - Les Barres (0450094H),24,17,11,8,9,6,5,3
Angers,Lycée Angers le Fresne (0490946M),25,15,22,14,19,14,7,6
Arras,Lycée Robespierre (0620006V),28,20,9,6,7,5,1,1
Auzeville Tolosane,Lycée Toulouse Auzeville (0311262D),35,28,33,26,31,24,24,19
Besançon,Lycée Victor Hugo (0250007X),37,25,28,19,27,18,18,13
Bordeaux Cedex,Lycée Michel Montaigne (0330021U),72,51,64,44,59,40,36,25
BOULOGNE-BILLANCOURT,Lycée Jacques Prévert (0920134W),37,23,30,19,27,18,17,11
Caen Cedex 4,Lycée Malherbe (0140013N),78,51,67,43,64,42,42,26
Clermont-Ferrand Cedex,Lycée Blaise Pascal (0630018C),31,20,27,18,25,17,15,10
Dijon,Lycée Carnot (0210015C),42,24,26,17,23,15,18,11
Douai,Lycée Albert Chatelet (0590063Y),37,25,26,18,24,17,9,6
DUCOS,Lycée Polyvalent Centre Sud (9720825P),13,12,5,5,5,5,2,2
Fontainebleau,Lycée François 1er (0770927P),36,21,25,14,25,14,20,10
Grenoble Cedex 1,Lycée Champollion (0380027Y),78,47,71,43,68,42,47,27
La Mulatière,Lycée Assomption Bellevue (0690539L),43,25,22,11,20,9,16,7
Le Raincy,Lycée Albert Schweitzer (0930830X),23,15,11,3,9,3,5,2
Le Tampon,Lycée Roland Garros (9740002J),42,30,25,18,25,18,16,13
Lempdes,Legta Louis Pasteur - Lempdes (0630984C),31,20,30,20,30,20,20,13
Lille Cedex,Lycée Faidherbe (0590119J),78,54,66,46,55,40,34,22
Limoges,Lycée Léonard Limosin (0870016V),29,16,16,10,15,9,8,4
Lyon,Lycée La Martinière Monplaisir (0692866R),35,24,28,21,25,19,12,10
Lyon Cedex 06,Lycée du Parc (0690026D),110,77,106,74,105,74,77,57
Marseille Cedex 1,Lycée Thiers (0130040Y),100,70,82,57,74,50,36,27
Metz Cedex 1,Lycée Georges de La Tour (0572757M),32,18,21,10,20,9,12,5
Montpellier Cedex 2,Lycée Joffre (0340038G),33,19,32,18,30,18,24,15
Nancy Cedex,Lycée Henri Poincaré (0540038Y),75,53,66,46,58,40,42,29
Nantes,Externat des Enfants Nantais (0440160K),25,10,9,3,9,3,6,2
Nantes Cedex 1,Lycée Clémenceau (0440021J),93,69,88,65,85,62,70,50
Nice Cedex 1,Lycée Massena (0060030A),34,25,28,19,25,16,22,14
Nimes Cedex,Lycée Emmanuel d'Alzon (0300080Z),34,20,27,15,25,15,15,10
Orléans Cedex 1,Lycée Pothier (0450049J),36,23,25,18,19,13,14,10
Paris,Lycée Saint-Louis (0750658H),127,96,122,94,119,92,91,72
Paris,Lycée Janson de Sailly (0750699C),78,45,70,40,67,39,48,30
Paris Cedex 05,Lycée Henri IV (0750654D),39,29,39,29,39,29,17,11
Paris 13e,Lycée Geoffroy Saint-Hilaire (0752456M),9,5,2,1,2,1,2,1
Paris 13e,Lycée Pierre-Gilles de Gennes - ENCPB (0750685M),37,30,27,22,23,18,19,16
Paris 16e,Lycée Jean-Baptiste Say (0750700D),22,17,21,17,20,16,9,6
Paris 6e,Lycée Fénelon (0750660K),35,29,32,26,30,24,21,18
Paris 8e,Lycée Chaptal (0750663N),75,49,56,37,50,33,36,22
Pau Cedex,Lycée Louis Barthou (0640055M),41,23,32,18,23,13,13,7
Pointe-à-Pitre Cedex (guadeloupe),Lycée Baimbridge (9710003B),22,16,4,2,3,2,1,0
Poitiers Cedex,Lycée Camille Guérin (0860035W),70,49,47,33,44,33,27,20
Reims Cedex 2,Lycée Clémenceau (0510031G),31,21,22,13,22,13,17,11
Rennes Cedex 7,Lycée Chateaubriand (0350710G),112,73,101,66,99,65,68,42
Rouen Cedex,Lycée Pierre Corneille (0760090K),45,37,41,33,39,32,25,21
Saint-Etienne Cedex 1,Lycée Claude Fauriel (0420041S),43,28,34,22,29,18,20,12
Saint-Maur-Des-Fosses Cedex,Lycée Marcelin Berthelot (0940120V),105,83,97,76,91,72,60,47
Sceaux Cedex,Lycée Lakanal (0920145H),90,57,73,46,71,44,48,31
Strasbourg,Lycée Jean Rostand (0670084C),31,20,26,16,23,15,19,12
Toulouse Cedex,Lycée Ozenne (0310047H),45,32,38,27,37,26,29,20
Toulouse Cedex 7,Lycée Pierre de Fermat (0310036W),81,58,75,54,70,51,48,32
Tours Cedex 1,Lycée Descartes (0370035M),48,34,42,30,41,30,26,20
Versailles Cedex,Lycée Hoche (0782562L),90,66,77,57,77,57,60,46
Versailles Cedex,Lycée privé Sainte Geneviève (0783053V),38,24,38,24,38,24,29,19
