ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Aix-En-Provence,Lycée Vauvenargues (0130003H),58,10,17,2,16,2,1,0
Ajaccio,Lycée Laetitia Bonaparte (6200002H),12,1,2,0,2,0,2,0
Angers Cedex 01,Lycée Chevrollier (0490003M),27,3,12,1,11,1,6,0
Armentières,Lycée Gustave Eiffel (0590011S),27,4,8,0,7,0,1,0
Aubervilliers,Lycée Le Corbusier (0930117X),7,1,2,0,2,0,0,0
Baie Mahault/guadeloupe,Lycée Charles Coeffin (9710004C),5,1,0,0,0,0,0,0
Belfort,Lycée Raoul Follereau (0900004R),9,1,2,0,2,0,1,0
Besançon,Lycée Jules Haag (0250011B),12,0,1,0,1,0,0,0
Bordeaux,Lycée Gustave Eiffel (0330028B),64,16,18,4,18,4,0,0
Brest,Lycée La Croix Rouge (0290335G),8,0,1,0,1,0,1,0
Brest Cedex 2,Lycée Vauban (0290012F),14,1,3,0,1,0,0,0
Cachan,Lycée Polyvalent de Cachan (0940580V),37,4,16,3,16,3,2,0
Caen,Lycée Jules Dumont d'Urville (0142131R),11,1,6,0,6,0,0,0
Chalon-Sur-Saône,Lycée Nicephore Niepce (0710012C),6,0,2,0,2,0,0,0
Champagne-Sur-Seine,Lycée La Fayette (0770920G),11,2,1,0,1,0,0,0
Champigny-Sur-Marne,Lycée Langevin-Wallon (0940113M),10,0,0,0,0,0,0,0
Clichy,Lycée Newton-Enrea (0920136Y),12,0,2,0,2,0,0,0
Cluny,Lycée La Prat's (0710023P),12,2,5,1,5,1,1,0
Dijon,Lycée Gustave Eiffel (0211033J),14,3,1,0,1,0,0,0
Dunkerque,Lycée De L'Europe (0590072H),9,0,0,0,0,0,0,0
Grenoble,Lycée Vaucanson (0380033E),36,5,6,0,6,0,0,0
Le Havre,Lycée Robert Schuman (0760058A),9,2,0,0,0,0,0,0
Le Mans Cedex 1,Lycée Touchard Washington (0720033V),11,1,2,0,2,0,0,0
Lille,Lycée César Baggio (0590121L),30,5,3,0,2,0,0,0
Lille,Lycée privé Frédéric Ozanam (0593007Y),2,0,0,0,0,0,0,0
Limoges,Lycée Turgot (0870056N),17,4,7,0,7,0,0,0
Lyon,Lycée aux Lazaristes (0690522T),9,1,2,0,2,0,0,0
Lyon,Lycée La Martinière Monplaisir (0692866R),51,2,27,2,25,2,6,0
Marseille,Lycée Jean Perrin (0130053M),50,3,8,1,8,1,0,0
Massy Cedex,Lycée Parc de Vilgenis (0910727W),17,3,1,0,1,0,1,0
Meaux,Lycée Pierre de Coubertin (0770931U),9,0,0,0,0,0,0,0
Metz,Lycée Louis De Cormontaigne (0573227Y),7,2,0,0,0,0,0,0
Montauban,Lycée Bourdelle (0820021C),16,3,3,0,3,0,0,0
Montluçon,Lycée Paul Constans (0030026M),9,2,1,0,1,0,0,0
Montpellier,Lycée Jean Mermoz (0340042L),18,2,4,0,4,0,2,0
Nancy,Lycée Henri Loritz (0540042C),15,1,6,1,6,1,0,0
Nantes,Lycée Eugène Livet (0440029T),54,5,22,2,22,2,2,1
Nevers,Lycée Jules Renard (0580031U),11,1,4,1,4,1,1,0
Nice,Lycée Les Eucalyptus (0060075Z),34,1,2,0,2,0,0,0
Nimes,Lycée Dhuoda (0300026R),17,2,1,0,1,0,0,0
Nogent Sur Oise,Lycée Marie Curie (0600020W),32,6,8,1,8,1,3,1
Nouméa,Lycée Jules Garnier (9830003L),18,4,5,1,5,1,0,0
Orléans,Lycée Benjamin Franklin (0450051L),14,2,1,0,1,0,0,0
Paris,Lycée Raspail (0750691U),49,5,9,0,9,0,2,0
Paris,Lycée Voltaire (0750675B),22,3,3,0,3,0,0,0
