ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Aix-En-Provence,Lycée Militaire (0131596P),45,3,40,1,30,1,19,1
Aix-En-Provence,Lycée Vauvenargues (0130003H),36,10,31,8,29,8,15,4
Ajaccio,Lycée Laetitia Bonaparte (6200002H),7,0,6,0,2,0,1,0
Albi,Lycée Laperouse (0810006S),13,2,6,1,5,1,3,0
AMIENS,Lycée Louis Thuillier (0800009A),26,4,13,1,9,1,4,0
Angers,Lycée Henri Bergson (0491966W),34,8,29,8,26,6,12,2
Angers,Lycée Saint-Martin (0490824E),17,3,11,2,10,2,4,0
Annecy,Lycée Berthollet (0740003B),28,9,27,9,23,9,9,4
Arras,Lycée Robespierre (0620006V),24,6,13,4,12,4,7,3
Auxerre,Lycée Jacques Amyot (0890003V),18,2,7,0,5,0,2,0
Avignon,Lycée Frédéric Mistral (0840003X),38,6,29,6,18,4,5,1
Balma,Lycée Saliège (0312408Z),39,7,34,5,27,3,15,0
Belfort,Lycée Condorcet (0900002N),12,3,8,1,7,1,5,1
Besançon,Lycée Victor Hugo (0250007X),34,7,28,5,27,5,7,0
Bordeaux,Lycée Gustave Eiffel (0330028B),85,12,70,9,63,8,17,3
Bordeaux,Lycée Michel Montaigne (0330021U),69,19,60,16,56,16,27,6
Brest,Lycée La Croix Rouge (0290335G),1,0,0,0,0,0,0,0
Brest,Lycée Naval (0290063L),30,9,26,8,23,7,18,6
Brest,Lycée Sainte Anne (0290338K),18,1,11,1,6,1,3,1
Brest,Lycée Vauban (0290012F),49,12,44,12,44,12,31,6
Caen,Lycée Victor Hugo (0142059M),38,8,29,6,28,6,17,6
Cannes,Lycée Stanislas (0060673Z),34,8,23,4,14,2,10,2
Casablanca,Etablissement Al Bilia (99696011),13,1,2,0,0,0,0,0
Casablanca,Groupe scolaire La Résidence (3500055H),13,4,6,1,4,0,1,0
Casablanca,Lycée Mohamed V (99926411),25,6,6,1,2,0,2,0
Chambéry,Lycée Vaugelas (0730013T),43,11,23,6,15,4,5,0
Champagne-Sur-Seine,Lycée La Fayette (0770920G),20,2,10,0,7,0,4,0
Clermont-Ferrand,Lycée Blaise Pascal (0630018C),43,5,39,5,34,4,8,3
Clermont-Ferrand,Lycée La Fayette (0630021F),43,9,29,4,27,4,10,1
Dijon,Lycée Carnot (0210015C),33,8,30,7,27,7,12,3
Dijon,Lycée Gustave Eiffel (0211033J),28,2,17,2,16,2,8,1
Douai,Lycée Albert Chatelet (0590063Y),40,9,36,8,28,7,8,2
Dunkerque,Lycée Jean Bart (0590071G),22,5,11,4,8,2,5,1
EPINAY-SUR-SEINE,Lycée Jacques Feyder (0930120A),4,0,2,0,0,0,0,0
Evreux,Lycée Aristide Briand (0270016W),38,8,20,3,18,3,10,2
Fort-De-France,Lycée Bellevue (9720003W),30,13,17,7,11,6,6,3
Grenoble,Lycée Champollion (0380027Y),78,17,72,15,62,14,30,8
La Flèche,Prytanée National Militaire (0720896H),35,5,25,3,22,3,10,0
La Rochelle,Lycée Jean Dautet (0170028N),44,8,24,2,20,2,12,1
Le Mans,Lycée Montesquieu (0720029R),32,1,25,1,22,1,5,0
Le Raincy,Lycée Albert Schweitzer (0930830X),36,6,32,5,30,4,14,1
Lens,Lycée Condorcet (0620108F),8,2,4,0,2,0,0,0
Lille,Lycée César Baggio (0590121L),48,12,24,8,18,5,7,3
Lille,Lycée Faidherbe (0590119J),32,2,31,2,23,2,4,0
Lille,Lycée privé Frédéric Ozanam (0593007Y),1,1,0,0,0,0,0,0
Limoges,Lycée Gay-Lussac (0870015U),35,6,25,4,21,3,10,2
Lorient,Lycée Dupuy De Lôme (0560025Y),38,8,31,5,24,3,6,0
Lyon,Institution des Chartreux (0690564N),3,0,0,0,0,0,0,0
Lyon,Lycée aux Lazaristes (0690522T),29,10,26,10,22,9,3,2
Lyon,Lycée du Parc (0690026D),42,10,41,10,24,4,2,1
Lyon,Lycée Jean Perrin (0690082P),34,14,28,12,20,8,12,3
Lyon,Lycée La Martinière Monplaisir (0692866R),86,14,81,14,79,14,42,8
Marrakech,CPGE privée Koutoubia-Prépas (99697011),1,1,0,0,0,0,0,0
Marrakech,Lycée Ibnou Taimiya (99926511),15,6,4,1,1,0,1,0
Marseille,Lycée Jean Perrin (0130053M),27,8,25,7,22,7,9,3
Marseille,Lycée Thiers (0130040Y),39,10,36,9,33,9,8,3
Meaux,Lycée Henri Moissan (0770930T),23,5,13,3,8,3,6,2
Metz,Lycée Fabert (0570054Z),32,7,29,7,24,5,7,2
Metz,Lycée Louis De Cormontaigne (0573227Y),8,3,6,2,6,2,3,0
Montpellier,Lycée Joffre (0340038G),66,21,58,18,53,18,22,5
Mulhouse,Lycée Albert Schweitzer (0680031P),29,6,23,5,19,3,7,1
Nancy,Lycée Henri Loritz (0540042C),91,18,71,14,57,12,23,7
Nantes,Lycée Clémenceau (0440021J),106,27,103,26,88,23,28,8
Nantes,Lycée Saint Stanislas (0440163N),33,5,20,3,14,2,8,2
Neuilly-Sur-Seine,Lycée Louis Pasteur (0920142E),34,11,31,9,25,7,4,1
Nice,Lycée Les Eucalyptus (0060075Z),26,6,17,4,13,4,4,2
Nice,Lycée Massena (0060030A),42,10,36,10,32,10,4,2
Nimes,Lycée Alphonse Daudet (0300021K),36,4,21,2,13,0,8,0
Nouméa,Lycée Jules Garnier (9830003L),11,4,11,4,8,3,6,2
Ollioules,Lycée Saint Joseph (0830098F),5,0,0,0,0,0,0,0
Orléans,Lycée Pothier (0450049J),65,7,51,4,45,2,16,0
Orsay,Lycée Blaise Pascal (0910626L),39,12,39,12,36,12,6,3
Paris,Lycée Jacques Decour (0750668U),92,15,71,4,59,2,19,1
Paris,Lycée Paul Valery (0750679F),52,12,33,9,21,3,6,2
Paris,Lycée Raspail (0750691U),30,5,22,4,18,3,8,1
Paris,Lycée Stanislas (0753840S),78,13,73,12,42,7,5,0
Paris 5e,Lycée Louis Le Grand (0750655E),38,6,26,3,6,0,0,0
Paris 6e,Lycée Saint-Louis (0750658H),204,61,188,57,145,47,28,9
Paris 8e,Lycée Chaptal (0750663N),96,19,90,18,68,17,18,6
Paris 8e,Lycée Fénelon Sainte-Marie (0753873C),35,4,34,3,28,1,3,0
Paris 9e,Lycée Condorcet (0750667T),39,12,39,12,31,11,1,0
Paris 13e,ENCPB (0750685M),41,10,25,7,23,6,7,0
Paris 15e,Lycée Buffon (0750693W),44,11,27,8,18,5,7,2
Paris 16e,Lycée Claude Bernard (0750698B),36,11,25,8,21,8,9,4
Paris 16e,Lycée Janson de Sailly (0750699C),76,22,66,20,51,17,12,4
Paris 16e,Lycée Jean-Baptiste Say (0750700D),50,17,46,14,39,13,9,4
Pau,Lycée Louis Barthou (0640055M),31,8,24,7,18,5,8,2
Perpignan,Lycée François Arago (0660010C),39,9,29,6,25,6,7,1
Pointe-à-Pitre,L.G.T.Baimbridge (9710003B),21,4,8,1,7,1,5,0
Poitiers,Lycée Camille Guérin (0860035W),42,7,35,6,33,5,18,3
Quimper,Lycée Auguste Brizeux (0290069T),30,5,20,5,13,5,8,3
Reims,Lycée F. Roosevelt (0510034K),73,12,50,7,36,4,11,0
Rennes,Lycée Chateaubriand (0350710G),65,9,60,7,55,6,11,1
Rennes,Lycée Joliot-Curie (0350029S),37,9,36,9,35,9,17,4
Rennes,Lycée privé Assomption (0350778F),11,1,6,1,4,1,2,0
Rouen,Lycée Pierre Corneille (0760090K),37,3,36,3,30,2,5,0
Saint-Brieuc,Lycée Francois Rabelais (0220056S),26,10,18,8,14,6,9,5
Saint-Cyr-L'Ecole,Lycée Militaire (0780015T),29,6,17,2,13,2,7,2
Saint-Denis,Lycée Paul Eluard (0930125F),28,11,15,6,9,4,3,2
Sainte-Clotilde,Lycée Leconte de Lisle (9740001H),30,5,23,4,22,3,9,1
Saint-Etienne,Lycée Etienne Mimard (0420046X),34,4,30,4,28,4,18,4
Saint-Germain-en-Laye,Lycée Jeanne D'Albret (0782132U),43,11,38,8,30,5,7,2
Saint-Ismier,Ecole des Pupilles de L'Air (0381513N),21,2,19,1,16,1,10,0
SAINT-MAUR-DES-FOSSES,Lycée D'Arsonval (0940121W),35,11,26,8,18,7,3,3
Saint-Maur-Des-Fosses,Lycée Marcelin Berthelot (0940120V),89,19,81,17,67,16,12,3
Sceaux,Lycée Lakanal (0920145H),22,4,22,4,21,4,2,0
Strasbourg,Lycée Kleber (0670080Y),73,12,66,11,61,11,26,3
Strasbourg,Lycée Louis Couffignal (0670085D),36,3,28,1,17,0,6,0
Strasbourg,Lycée Ort (0671636P),22,6,16,4,11,3,5,1
Tanger,Centre Pédagogique Régional (99926911),9,1,0,0,0,0,0,0
Toulon,Lycée Dumont D'Urville (0830053G),30,2,28,2,25,2,8,2
Toulouse,Lycée Bellevue (0310038Y),45,12,32,7,29,6,13,3
Toulouse,Lycée Déodat de Séverac (0310044E),40,6,38,6,38,6,21,5
Toulouse,Lycée Pierre de Fermat (0310036W),36,6,32,6,25,5,2,0
Tours,Lycée Descartes (0370035M),83,24,75,24,61,19,22,4
Tours,Lycée J. de Vaucanson (0371418R),17,2,16,2,13,2,6,1
Troyes,Lycée Chrestien De Troyes (0100022V),28,2,14,2,10,1,5,0
Tunis,IPEST (99926211),16,8,16,8,16,8,13,7
Valbonne,C.I.V. Valbonne (0061642C),42,6,34,6,29,5,10,3
Valenciennes,Lycée Henri Wallon (0590221V),37,3,32,3,29,3,4,1
Vanves,Lycée Michelet (0920149M),40,11,39,11,38,10,11,3
Versailles,Lycée Hoche (0782562L),26,3,19,2,10,1,0,0
Versailles,Lycée Jules Ferry (0782565P),19,3,15,3,12,2,5,0
Versailles,Lycée Sainte Geneviève (0783053V),35,10,35,10,13,3,0,0
