ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Paris 15e,Lycée Buffon (0750693W),33,5,24,4,20,3,7,1
Paris 16e,Lycée Claude Bernard (0750698B),27,5,12,1,10,1,3,0
Paris 6e,Lycée Fénelon (0750660K),58,12,54,11,50,11,12,1
Paris 8e,Lycée Chaptal (0750663N),82,20,73,17,51,15,17,5
Paris 9e,Lycée Condorcet (0750667T),67,18,62,17,57,17,10,3
Pau Cedex,Lycée Louis Barthou (0640055M),36,4,27,2,24,2,18,1
Perpignan,Lycée François Arago (0660010C),23,5,16,5,11,3,6,2
Pointe-à-Pitre Cedex (guadeloupe),Lycée Baimbridge (9710003B),28,7,18,3,13,1,5,0
Poitiers Cedex,Lycée Camille Guérin (0860035W),68,9,48,7,43,7,11,1
Pontoise,Lycée Camille Pissarro (0950649P),17,2,7,0,4,0,2,0
Rabat,Lycée Ibn Al Ghazi (99951011),93,33,45,21,24,9,13,2
Rabat,Lycée Moulay Youssef (99926611),124,39,90,22,71,15,22,4
Rabat,Lycée privé Al Khawarizmi CPGE (99928311),50,14,16,4,10,2,6,1
Reims Cedex 2,Lycée Clémenceau (0510031G),88,23,67,15,61,14,23,5
Rennes Cedex 7,Lycée Chateaubriand (0350710G),106,18,99,18,82,16,21,4
Roubaix,Lycée privé Saint Rémi (0592921E),35,7,17,3,12,2,4,0
Rouen Cedex,Lycée Pierre Corneille (0760090K),60,10,57,10,42,9,9,3
Safi,Lycée Moulay Abdellah (99929411),23,6,17,4,14,3,8,1
Saint-Brieuc Cedex,Lycée Francois Rabelais (0220056S),18,2,14,2,13,1,1,0
Saint-Cyr-L'Ecole Cedex,Lycée Militaire de Saint-Cyr (0780015T),30,6,24,2,20,2,5,0
Saint-Denis,Lycée Paul Eluard (0930125F),11,2,2,1,1,0,0,0
Sainte-Clotilde Cedex (la Réunion),Lycée Leconte de Lisle (9740001H),25,12,20,10,14,5,4,3
Saint-Etienne Cedex 1,Lycée Claude Fauriel (0420041S),75,18,68,16,59,12,28,6
Saint-Germain-En-Laye Cedex,Lycée Jeanne D'Albret (0782132U),27,8,24,7,17,6,4,1
Saint-Ismier,Ecole des Pupilles de L'Air (0381513N),19,3,13,3,8,2,4,1
Saint-Maur-Des-Fosses Cedex,Lycée Marcelin Berthelot (0940120V),54,8,54,8,47,7,10,3
Saint-Pierre,Lycée Catholique Saint Charles (9741255W),26,6,11,3,10,3,1,0
Sale,Collège Selmane Al-Farissi (L0002),38,20,19,8,15,6,8,4
Sale,Université Internationale de Rabat (U0010),14,7,11,6,9,5,3,2
Savigny-Sur-Orge Cedex,Lycée Jean Baptiste Corot (0910627M),44,3,36,2,30,2,10,0
Sceaux Cedex,Lycée Lakanal (0920145H),30,5,30,5,24,4,8,1
Sfax,IPEIS (99951111),1,1,0,0,0,0,0,0
Sophia Antipolis Cedex,Lycée international de Valbonne (0061642C),60,9,47,8,37,6,13,1
Strasbourg Cedex,Lycée Kleber (0670080Y),116,26,101,23,83,21,27,9
Tanger,GROUPE ASSAFA (SOPHOS) (L0005),14,7,4,1,3,1,1,0
Tanger,Lycée Al Bayrouni (99901131),6,4,1,0,1,0,0,0
Tanger,Lycée Moulay Hassan (99926911),56,20,34,7,20,4,11,2
Taza,Lycée Charif Al Idrissi (3500052E),5,0,3,0,3,0,1,0
Toulon Cedex,Lycée Dumont D'Urville (0830053G),23,7,16,4,12,3,5,1
Toulouse,Lycée Bellevue (0310038Y),36,10,30,9,24,7,7,2
Toulouse Cedex 7,Lycée Pierre de Fermat (0310036W),94,28,89,25,74,18,19,3
Tours Cedex 1,Lycée Descartes (0370035M),92,12,83,10,59,9,13,3
Troyes,Lycée Chrestien De Troyes (0100022V),31,9,21,6,15,5,5,2
Tunis,Esprit-prépa (L0042),57,18,36,11,26,7,12,5
Tunis,I.P.E.I.T (99922211),2,1,1,0,0,0,0,0
Tunis,IPEST (99926211),32,21,32,21,30,19,14,13
Tunis,l'Ecole Polytechnique Internationale Privée : POLYTECH INTL (L0079),8,1,0,0,0,0,0,0
Valence Cedex,Lycée Camille Vernet (0260035X),28,5,13,3,10,3,5,1
Valenciennes Cedex,Lycée Henri Wallon (0590221V),76,18,51,11,35,7,10,1
Vannes,Lycée Alain René Lesage (0560051B),26,0,22,0,17,0,4,0
Vanves Cedex,Lycée Michelet (0920149M),31,2,31,2,28,2,8,0
Versailles Cedex,Lycée Hoche (0782562L),50,18,43,16,33,13,3,2
Versailles Cedex,Lycée privé Sainte Geneviève (0783053V),49,12,43,11,38,10,0,0
