ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Aix-En-Provence,Lycée Vauvenargues (0130003H),68,13,14,1,13,1,1,0
Ajaccio,Lycée Laetitia Bonaparte (6200002H),12,0,3,0,3,0,0,0
Angers Cedex 01,Lycée Chevrollier (0490003M),28,1,8,0,8,0,3,0
Armentières,Lycée Gustave Eiffel (0590011S),25,1,9,0,9,0,0,0
Aubervilliers,Lycée Le Corbusier (0930117X),10,3,0,0,0,0,0,0
Baie Mahault/guadeloupe,Lycée Charles Coeffin (9710004C),10,3,0,0,0,0,0,0
Belfort,Lycée Raoul Follereau (0900004R),15,4,0,0,0,0,0,0
Besançon,Lycée Jules Haag (0250011B),14,0,3,0,2,0,0,0
Bordeaux,Lycée Gustave Eiffel (0330028B),64,15,21,5,21,5,3,1
Brest,Lycée La Croix Rouge (0290335G),10,1,3,0,3,0,0,0
Brest Cedex 2,Lycée Vauban (0290012F),21,2,4,0,4,0,1,0
Cachan,Lycée Gustave Eiffel (0940111K),41,8,21,3,21,3,2,1
Caen,Lycée Jules Dumont d'Urville (0142131R),9,0,4,0,4,0,1,0
Chalon-Sur-Saône,Lycée Nicephore Niepce (0710012C),8,0,0,0,0,0,0,0
Champagne-Sur-Seine,Lycée La Fayette (0770920G),15,1,0,0,0,0,0,0
Champigny-Sur-Marne,Lycée Langevin-Wallon (0940113M),9,0,1,0,1,0,0,0
Clichy,Lycée Newton-Enrea (0920136Y),17,2,0,0,0,0,0,0
Cluny,Lycée La Prat's (0710023P),17,4,3,1,3,1,0,0
Dijon,Lycée Gustave Eiffel (0211033J),18,1,2,0,2,0,0,0
Dunkerque,Lycée De L'Europe (0590072H),6,0,0,0,0,0,0,0
Grenoble,Lycée Vaucanson (0380033E),26,4,5,0,5,0,1,0
Le Havre,Lycée Robert Schuman (0760058A),8,0,0,0,0,0,0,0
Le Mans Cedex 1,Lycée Touchard Washington (0720033V),16,0,2,0,2,0,1,0
Lille,Lycée César Baggio (0590121L),38,6,4,0,4,0,0,0
Limoges,Lycée Turgot (0870056N),15,3,5,0,5,0,0,0
Lyon,Lycée aux Lazaristes (0690522T),9,1,2,0,2,0,0,0
Lyon,Lycée La Martinière Monplaisir (0692866R),63,8,33,6,33,6,5,1
Marseille,Lycée Jean Perrin (0130053M),44,2,11,0,11,0,1,0
Massy Cedex,Lycée Parc de Vilgenis (0910727W),7,0,0,0,0,0,0,0
Meaux,Lycée Pierre de Coubertin (0770931U),6,1,0,0,0,0,0,0
Metz,Lycée Louis De Cormontaigne (0573227Y),6,1,2,0,2,0,0,0
Montauban,Lycée Bourdelle (0820021C),16,1,0,0,0,0,0,0
Montluçon,Lycée Paul Constans (0030026M),11,2,1,0,1,0,0,0
Montpellier,Lycée Jean Mermoz (0340042L),20,1,4,0,4,0,2,0
Nancy,Lycée Henri Loritz (0540042C),18,1,3,1,3,1,1,0
Nantes,Lycée Eugène Livet (0440029T),48,4,27,4,27,4,8,1
Nevers,Lycée Jules Renard (0580031U),6,0,4,0,4,0,1,0
Nice,Lycée Les Eucalyptus (0060075Z),39,4,0,0,0,0,0,0
Nimes,Lycée Dhuoda (0300026R),24,3,0,0,0,0,0,0
Nogent Sur Oise,Lycée Marie Curie (0600020W),35,1,12,1,12,1,2,0
Nouméa,Lycée Jules Garnier (9830003L),14,3,7,2,7,2,0,0
Orléans,Lycée Benjamin Franklin (0450051L),16,1,1,0,1,0,0,0
Paris,Lycée Raspail (0750691U),56,6,15,0,15,0,2,0
Paris,Lycée Voltaire (0750675B),14,1,1,0,1,0,0,0
Paris 11e,Lycée Dorian (0750676C),25,7,4,0,4,0,1,0
Paris 16e,Lycée Jean-Baptiste Say (0750700D),39,8,29,7,29,7,11,2
Paris 8e,Lycée Chaptal (0750663N),37,7,23,2,23,2,4,0
Poitiers,Lycée Louis Armand (0860037Y),10,1,2,1,2,1,0,0
Pringy,Lycée Louis Lachenal (0740006E),24,3,13,2,13,2,4,1
Reims Cedex,Lycée Franklin Roosevelt (0510034K),11,2,1,0,1,0,0,0
Rennes,Lycée Joliot-Curie (0350029S),37,3,9,1,9,1,4,1
Rouen,Lycée Blaise Pascal (0760095R),20,1,2,0,2,0,1,0
Rueil-Malmaison,Lycée Passy Buzenval (0920928J),26,4,18,3,18,3,3,0
Saint-Etienne,Lycée Etienne Mimard (0420046X),21,3,3,0,3,0,1,0
Saint-Sylvain D'Anjou,Lycée Saint Aubin La Salle (0492420P),15,5,4,2,4,2,0,0
Ste Clotilde/la Reunion,Lycée Lislet-Geoffroy (9740054R),2,0,0,0,0,0,0,0
Strasbourg,Lycée Louis Couffignal (0670085D),20,4,6,1,6,1,3,0
Tarbes,Lycée Jean Dupuy (0650027B),7,2,1,0,1,0,0,0
Thiers,Lycée Jean Zay (0630069H),8,0,1,0,1,0,0,0
Toulon,Lycée Rouvière (0830056K),19,3,3,0,3,0,1,0
Toulouse,Lycée Déodat de Séverac (0310044E),28,4,7,0,6,0,0,0
Tours,Lycée J. de Vaucanson (0371418R),28,5,11,3,11,3,2,1
Vannes,Lycée Alain René Lesage (0560051B),19,0,1,0,1,0,0,0
Versailles,Lycée Jules Ferry (0782565P),74,6,35,3,35,3,7,0
Versailles Cedex,Lycée privé Sainte Geneviève (0783053V),32,7,25,6,25,6,4,0
Voiron,Lycée Ferdinand Buisson (0380092U),22,2,3,0,3,0,1,0
