ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Aix-En-Provence,Lycée Vauvenargues (0130003H),35,3,9,0,7,0,1,0
Ajaccio,Lycée Laetitia Bonaparte (6200002H),20,4,4,0,4,0,2,0
Angers Cedex 01,Lycée Chevrollier (0490003M),38,3,7,0,7,0,1,0
Armentières,Lycée Gustave Eiffel (0590011S),33,5,9,1,9,1,5,1
Aubervilliers,Lycée Le Corbusier (0930117X),10,0,1,0,1,0,0,0
Avignon,Lycée Philippe de Girard (0840005Z),14,3,0,0,0,0,0,0
Baie Mahault/guadeloupe,Lycée Charles Coeffin (9710004C),13,1,0,0,0,0,0,0
Belfort,Lycée Raoul Follereau (0900004R),10,2,1,0,1,0,0,0
Besançon,Lycée Jules Haag (0250011B),11,1,1,0,1,0,0,0
Bordeaux,Lycée Gustave Eiffel (0330028B),52,8,15,1,13,1,5,1
Brest,Lycée La Croix Rouge (0290335G),17,2,4,0,4,0,1,0
Brest Cedex 2,Lycée Vauban (0290012F),12,2,3,0,1,0,0,0
Cachan,Lycée Gustave Eiffel (0940111K),26,2,9,2,8,2,1,0
Caen,Lycée Jules Dumont d'Urville (0142131R),5,0,1,0,1,0,1,0
Châlons-En-Champagne,Lycée Etienne Oehmichen (0510007F),5,0,1,0,1,0,1,0
Chalon-Sur-Saône,Lycée Nicephore Niepce (0710012C),14,3,1,0,0,0,0,0
Champagne-Sur-Seine,Lycée La Fayette (0770920G),11,0,0,0,0,0,0,0
Champigny-Sur-Marne,Lycée Langevin-Wallon (0940113M),8,1,0,0,0,0,0,0
Clichy,Lycée Newton-Enrea (0920136Y),6,0,0,0,0,0,0,0
Cluny,Lycée La Prat's (0710023P),13,2,2,1,0,0,0,0
Dijon,Lycée Gustave Eiffel (0211033J),17,1,2,0,2,0,2,0
Dunkerque,Lycée De L'Europe (0590072H),3,1,0,0,0,0,0,0
Grenoble,Lycée Vaucanson (0380033E),40,7,5,1,4,0,2,0
Le Havre,Lycée Robert Schuman (0760058A),8,0,1,0,1,0,0,0
Le Mans Cedex 1,Lycée Touchard Washington (0720033V),20,1,8,0,8,0,4,0
Lille,Lycée César Baggio (0590121L),34,4,4,0,3,0,1,0
Limoges,Lycée Turgot (0870056N),28,4,5,1,4,1,0,0
Lyon,Lycée aux Lazaristes (0690522T),3,0,0,0,0,0,0,0
Lyon,Lycée La Martinière Monplaisir (0692866R),72,11,24,2,20,1,8,0
Marseille Cedex 10,Lycée Jean Perrin (0130053M),57,9,11,1,8,0,0,0
Massy Cedex,Lycée Parc de Vilgenis (0910727W),12,4,1,0,1,0,0,0
Meaux,Lycée Pierre de Coubertin (0770931U),11,0,0,0,0,0,0,0
Metz,Lycée Louis De Cormontaigne (0573227Y),8,0,2,0,2,0,0,0
Montluçon,Lycée Paul Constans (0030026M),10,3,1,0,1,0,1,0
Montpellier,Lycée Jean Mermoz (0340042L),35,5,9,0,9,0,2,0
Nancy,Lycée Henri Loritz (0540042C),24,3,6,1,6,1,3,0
Nantes,Lycée Eugène Livet (0440029T),58,3,20,0,20,0,11,0
Nevers,Lycée Jules Renard (0580031U),13,3,2,0,1,0,1,0
Nice,Lycée Les Eucalyptus (0060075Z),39,3,4,0,4,0,0,0
Nimes,Lycée Dhuoda (0300026R),18,1,2,0,2,0,0,0
Nogent Sur Oise,Lycée Marie Curie (0600020W),41,5,11,0,11,0,1,0
Nouméa,Lycée Jules Garnier (9830003L),15,5,9,3,8,3,2,1
Orléans,Lycée Benjamin Franklin (0450051L),15,0,0,0,0,0,0,0
Paris,Lycée Raspail (0750691U),56,14,3,1,2,0,1,0
Paris,Lycée Voltaire (0750675B),21,3,0,0,0,0,0,0
Paris 11e,Lycée Dorian (0750676C),24,4,7,2,6,2,3,1
Paris 16e,Lycée Jean-Baptiste Say (0750700D),40,4,33,4,32,4,8,1
Paris 8e,Lycée Chaptal (0750663N),37,5,16,2,15,2,5,0
Poitiers,Lycée Louis Armand (0860037Y),6,1,0,0,0,0,0,0
Pringy,Lycée Louis Lachenal (0740006E),18,2,4,1,4,1,1,0
Reims Cedex,Lycée Franklin Roosevelt (0510034K),4,1,1,0,0,0,0,0
Rennes,Lycée Joliot-Curie (0350029S),27,1,6,0,6,0,2,0
Rouen,Lycée Blaise Pascal (0760095R),12,1,1,0,1,0,0,0
Rueil-Malmaison,Lycée Passy Buzenval (0920928J),18,1,2,0,2,0,1,0
Saint-Etienne,Lycée Etienne Mimard (0420046X),26,5,7,1,6,1,2,0
Saint-Ismier,Ecole des Pupilles de L'Air (0381513N),1,0,0,0,0,0,0,0
Saint-Sebastien-Sur-Loire,Lycée Saint Joseph La Joliverie (0441653H),2,0,1,0,0,0,0,0
Saint-Sylvain-D'Anjou,Lycée Saint Julien La Baronnerie (0490888Z),9,8,0,0,0,0,0,0
Ste Clotilde/la Reunion,Lycée Lislet-Geoffroy (9740054R),15,1,0,0,0,0,0,0
Strasbourg,Lycée Louis Couffignal (0670085D),21,0,4,0,3,0,1,0
Tarbes,Lycée Jean Dupuy (0650027B),2,1,0,0,0,0,0,0
Thiers,Lycée Jean Zay (0630069H),11,1,2,0,1,0,0,0
Toulon,Lycée Rouvière (0830056K),23,5,6,2,6,2,2,0
Toulouse,Lycée Déodat de Séverac (0310044E),24,5,6,0,5,0,0,0
Tours,Lycée J. de Vaucanson (0371418R),10,1,5,1,4,1,4,1
Vannes,Lycée Alain René Lesage (0560051B),17,1,0,0,0,0,0,0
Versailles,Lycée Jules Ferry (0782565P),70,11,17,3,16,3,6,1
Voiron,Lycée Ferdinand Buisson (0380092U),13,2,3,0,2,0,1,0
