ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Aix-En-Provence,Lycée Militaire (0131596P),2,0,1,0,1,0,0,0
Aix-En-Provence,Lycée Paul Cezanne (0130002G),66,32,29,16,20,11,7,4
Albi,Lycée Laperouse (0810006S),15,10,1,0,0,0,0,0
AMIENS,Lycée Louis Thuillier (0800009A),22,5,4,0,2,0,1,0
Angers,Lycée Henri Bergson (0491966W),15,2,1,1,0,0,0,0
Annecy,Lycée Berthollet (0740003B),30,6,19,3,14,2,4,0
Antony,Lycée Sainte Marie (0920904H),28,10,13,4,12,3,2,0
Arras,Lycée Robespierre (0620006V),3,2,0,0,0,0,0,0
Avignon,Lycée Saint Joseph (0840072X),8,1,1,0,1,0,1,0
Balma,Lycée Saliège (0312408Z),50,11,15,1,8,1,2,0
Bayonne,Lycée René Cassin (0640010N),15,4,4,1,0,0,0,0
Belfort,Lycée Condorcet (0900002N),6,0,2,0,2,0,2,0
Besançon,Lycée Victor Hugo (0250007X),16,3,6,1,4,1,1,1
Bordeaux,Lycée Camille Jullian (0330023W),22,5,8,1,3,0,2,0
Bordeaux,Lycée Michel Montaigne (0330021U),70,38,23,11,17,9,3,0
Bourg-En-Bresse,Lycée Lalande (0010013J),12,2,1,0,0,0,0,0
Bourges,Lycée Alain-Fournier (0180005H),7,2,1,0,1,0,0,0
Brest,Lycée de Kerichen (0290007A),28,12,15,6,9,5,5,3
Brest,Lycée Sainte Anne (0290338K),6,2,0,0,0,0,0,0
Caen,Lycée Privé Sainte-Marie (0141164P),3,1,0,0,0,0,0,0
Caen,Lycée Victor Hugo (0142059M),40,19,10,6,7,4,3,1
Chartres,Lycée Marceau (0280007F),11,1,5,1,5,1,0,0
Clermont-Ferrand,Lycée Blaise Pascal (0630018C),41,8,16,3,13,3,4,1
Compiègne,Lycée Pierre d'Ailly (0600014P),3,0,0,0,0,0,0,0
Corenc,ITEC Boisfleury Europe (0381675P),7,3,4,2,3,2,1,1
Dijon,Lycée Carnot (0210015C),41,11,22,4,17,3,7,1
Douai,Lycée Albert Chatelet (0590063Y),22,7,8,2,6,2,2,1
Dunkerque,Lycée Jean Bart (0590071G),7,2,1,1,0,0,0,0
Enghien-Les-Bains,Lycée Gustave Monod (0950644J),3,1,0,0,0,0,0,0
Evreux,Lycée Aristide Briand (0270016W),26,6,3,0,3,0,0,0
Fontainebleau,Lycée François 1er (0770927P),15,9,3,2,2,1,2,1
Fort-De-France,Lycée Bellevue (9720003W),4,1,0,0,0,0,0,0
Grenoble,Lycée Champollion (0380027Y),50,14,38,12,34,11,11,2
La Flèche,Prytanée National Militaire (0720896H),5,0,1,0,1,0,0,0
La Rochelle,Lycée Jean Dautet (0170028N),3,1,0,0,0,0,0,0
La Roche-Sur-Yon,Lycée Pierre Mendès-France (0850025R),1,0,0,0,0,0,0,0
La Roche-Sur-Yon,Lycée Saint Joseph (0850083D),3,1,0,0,0,0,0,0
Le Havre,Lycée François 1er (0760052U),3,0,0,0,0,0,0,0
Le Mans,Lycée Montesquieu (0720029R),45,15,29,13,22,11,10,6
Le Raincy,Lycée Albert Schweitzer (0930830X),13,2,5,1,4,1,1,0
Lille,Lycée Faidherbe (0590119J),56,10,28,4,17,3,4,0
Limoges,Lycée Gay-Lussac (0870015U),18,5,4,0,4,0,1,0
Lorient,Lycée Dupuy De Lôme (0560025Y),1,0,1,0,0,0,0,0
Lyon,Lycée aux Lazaristes (0690522T),37,8,31,7,29,6,6,1
Lyon,Lycée du Parc (0690026D),101,34,72,23,53,18,14,2
Lyon,Lycée Jean Perrin (0690082P),14,4,0,0,0,0,0,0
Lyon,Lycée La Martinière Monplaisir (0692866R),49,18,26,11,16,8,5,4
Marseille,Lycée Thiers (0130040Y),80,31,54,20,47,17,14,6
Melun,Lycée Jacques Amyot (0770933W),10,3,4,0,3,0,0,0
Metz,Lycée Fabert (0570054Z),41,13,25,9,17,4,3,0
Montpellier,Lycée Joffre (0340038G),50,17,22,8,14,1,5,0
Mulhouse,Lycée Albert Schweitzer (0680031P),5,0,2,0,2,0,0,0
Nancy,Lycée Henri Poincaré (0540038Y),71,18,24,10,16,6,6,2
Nantes,Lycée Clémenceau (0440021J),61,19,32,8,28,6,7,2
Nantes,Lycée Saint Stanislas (0440163N),9,2,1,0,1,0,0,0
Neuilly-Sur-Seine,Lycée Louis Pasteur (0920142E),67,14,47,9,40,7,12,1
Nice,Lycée Massena (0060030A),64,22,31,10,25,8,5,2
Nimes,Lycée Alphonse Daudet (0300021K),9,2,0,0,0,0,0,0
Orléans,Lycée Pothier (0450049J),43,21,14,6,12,5,6,4
Orsay,Lycée Blaise Pascal (0910626L),37,12,18,5,13,4,4,1
Paris,Lycée Honoré De Balzac (0750705J),17,5,1,0,1,0,0,0
Paris,Lycée Jacques Decour (0750668U),25,5,10,2,8,2,5,2
Paris,Lycée Stanislas (0753840S),52,15,41,11,39,9,15,1
Paris 3e,Lycée Turgot (0750647W),27,8,2,0,0,0,0,0
Paris 4e,IPESUP (0753144K),18,6,12,2,11,2,4,1
Paris 4e,Lycée Charlemagne (0750652B),69,26,40,13,27,7,12,1
Paris 5e,Lycée Henri IV (0750654D),34,12,32,11,32,11,7,5
Paris 5e,Lycée Lavoisier (0750656F),33,12,7,3,7,3,2,1
Paris 5e,Lycée Louis Le Grand (0750655E),125,46,111,40,101,37,32,12
Paris 6e,Lycée Fénelon (0750660K),30,9,19,6,17,5,6,2
Paris 6e,Lycée Saint-Louis (0750658H),154,84,99,46,80,34,30,15
Paris 8e,Lycée Chaptal (0750663N),60,25,35,11,23,9,9,2
Paris 8e,Lycée Fénelon Sainte-Marie (0753873C),38,7,16,4,11,2,5,0
Paris 9e,Lycée Condorcet (0750667T),28,9,9,3,4,1,2,0
Paris 13e,ENCPB (0750685M),9,3,2,0,2,0,1,0
Paris 15e,Lycée Buffon (0750693W),35,12,11,3,4,1,2,1
Paris 16e,Lycée Janson de Sailly (0750699C),116,43,71,23,55,14,20,6
Paris 17e,Lycée Carnot (0750704H),19,10,3,2,2,2,0,0
Pau,Lycée Louis Barthou (0640055M),25,9,6,3,4,2,0,0
Périgueux,Lycée Bertran de Born (0240024W),8,1,1,0,1,0,0,0
Perpignan,Lycée François Arago (0660010C),8,1,3,0,2,0,2,0
Pointe-à-Pitre,L.G.T.Baimbridge (9710003B),5,1,0,0,0,0,0,0
Poitiers,Lycée Camille Guérin (0860035W),33,14,5,2,3,0,3,0
Quimper,Lycée Auguste Brizeux (0290069T),13,4,6,3,2,1,0,0
Reims,Lycée F. Roosevelt (0510034K),14,4,7,3,2,1,0,0
Rennes,Lycée Chateaubriand (0350710G),49,15,33,12,28,10,12,4
Rennes,Lycée privé Assomption (0350778F),5,0,0,0,0,0,0,0
Rouen,Lycée Pierre Corneille (0760090K),84,20,46,10,35,6,7,1
Saint-Brieuc,Lycée Francois Rabelais (0220056S),4,1,1,0,0,0,0,0
Sainte-Clotilde,Lycée Leconte de Lisle (9740001H),11,4,1,0,0,0,0,0
Saint-Etienne,Lycée Claude Fauriel (0420041S),40,13,12,2,7,2,2,1
Saint-Germain-en-Laye,Lycée Jeanne D'Albret (0782132U),16,3,3,0,1,0,0,0
Saint-Maur-Des-Fosses,Lycée Marcelin Berthelot (0940120V),60,21,21,5,20,5,6,1
