ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Aix-En-Provence,Lycée Militaire (0131596P),14,0,9,0,7,0,1,0
Aix-En-Provence,Lycée Vauvenargues (0130003H),38,12,35,10,33,9,13,5
Ajaccio,Lycée Laetitia Bonaparte (6200002H),13,2,13,2,11,2,4,0
Albi,Lycée Laperouse (0810006S),19,6,17,5,15,5,6,2
AMIENS,Lycée Louis Thuillier (0800009A),27,6,15,2,13,2,6,1
Angers,Lycée Henri Bergson (0491966W),34,5,22,2,21,2,4,0
Angers,Lycée Saint-Martin (0490824E),21,3,16,3,9,1,7,1
Annecy,Lycée Berthollet (0740003B),23,3,18,2,14,2,5,1
Argenteuil,Lycée Jean Jaurès (0950641F),7,1,4,0,3,0,2,0
Arras,Lycée Robespierre (0620006V),18,5,15,5,7,2,3,1
Auxerre,Lycée Jacques Amyot (0890003V),19,7,14,5,10,4,7,3
Avignon,Lycée Frédéric Mistral (0840003X),53,16,43,12,31,8,20,4
Balma,Lycée Saliège (0312408Z),40,7,35,6,31,6,10,2
Belfort,Lycée Condorcet (0900002N),15,1,13,1,12,1,4,0
BESANCON,Lycée Victor Hugo (0250007X),36,4,33,4,31,4,7,1
Bordeaux,Lycée Gustave Eiffel (0330028B),59,19,46,14,40,12,18,6
Bordeaux,Lycée Michel Montaigne (0330021U),54,16,39,12,38,12,8,0
Brest,Lycée Naval (0290063L),5,0,3,0,2,0,1,0
Brest,Lycée Sainte Anne (0290338K),20,3,14,1,11,1,1,0
Brest,Lycée Vauban (0290012F),42,12,35,10,32,7,9,2
Caen,Lycée Victor Hugo (0142059M),45,7,37,6,33,6,14,4
Cannes,Lycée Stanislas (0060673Z),24,7,22,7,21,6,2,0
Casablanca,Etablissement El Bilia (99696011),17,6,7,3,3,2,0,0
Casablanca,Groupe scolaire La Résidence (3500055H),30,11,11,2,7,1,3,1
Casablanca,Lycée Mohamed V (99926411),18,7,4,1,2,1,2,1
Chambéry,Lycée Vaugelas (0730013T),36,10,26,6,15,4,11,2
Champagne-Sur-Seine,Lycée La Fayette (0770920G),21,5,18,3,17,3,7,1
Clermont-Ferrand,Lycée Blaise Pascal (0630018C),37,8,33,8,29,8,18,5
Clermont-Ferrand,Lycée La Fayette (0630021F),38,10,33,8,31,8,13,2
Dijon,Lycée Carnot (0210015C),23,4,20,2,17,2,5,0
Dijon,Lycée Gustave Eiffel (0211033J),40,9,31,7,28,6,11,1
Douai,Lycée Albert Chatelet (0590063Y),43,7,41,6,35,6,6,1
Dunkerque,Lycée Jean Bart (0590071G),25,4,23,4,19,3,7,1
EPINAY-SUR-SEINE,Lycée Jacques Feyder (0930120A),1,0,1,0,1,0,0,0
Evreux,Lycée Aristide Briand (0270016W),42,9,33,5,26,4,11,2
Fès,Lycée Moulay Idriss (99926711),9,6,3,2,0,0,0,0
Fontainebleau,Lycée François 1er (0770927P),28,5,22,3,10,2,3,0
Fort-De-France,Lycée Bellevue (9720003W),35,17,30,15,27,12,18,8
Grenoble,Lycée Champollion (0380027Y),70,12,52,9,45,7,15,3
La Flèche,Prytanée National Militaire (0720896H),23,4,15,2,10,1,2,1
La Rochelle,Lycée Jean Dautet (0170028N),29,6,23,5,19,4,14,2
La Roche-Sur-Yon,Lycée Saint Joseph (0850083D),3,0,3,0,3,0,3,0
Le Mans,Lycée Montesquieu (0720029R),33,7,25,6,23,6,14,4
Le Raincy,Lycée Albert Schweitzer (0930830X),33,8,23,7,19,5,11,4
Lens,Lycée Condorcet (0620108F),17,7,9,4,7,3,5,3
Lille,Lycée César Baggio (0590121L),55,9,36,7,25,6,11,4
Lille,Lycée Faidherbe (0590119J),32,10,26,9,25,8,3,1
Lille,Lycée privé Frédéric Ozanam (0593007Y),2,0,0,0,0,0,0,0
Limoges,Lycée Gay-Lussac (0870015U),37,10,35,9,24,5,7,2
Lorient,Lycée Dupuy De Lôme (0560025Y),30,5,30,5,29,5,14,3
Lyon,Institution des Chartreux (0690564N),1,0,0,0,0,0,0,0
Lyon,Lycée aux Lazaristes (0690522T),18,6,13,4,11,3,3,0
Lyon,Lycée du Parc (0690026D),21,2,14,1,13,1,3,1
Lyon,Lycée Jean Perrin (0690082P),40,11,35,10,33,9,15,4
Lyon,Lycée La Martinière Monplaisir (0692866R),62,16,48,14,47,14,20,6
Marrakech,CPGE privée Koutoubia-Prépas (99697011),13,6,0,0,0,0,0,0
Marseille,Lycée Jean Perrin (0130053M),43,11,35,11,32,10,8,2
Marseille,Lycée Thiers (0130040Y),36,5,28,5,26,5,4,2
Meaux,Lycée Henri Moissan (0770930T),25,5,18,5,13,4,6,3
Metz,Lycée Fabert (0570054Z),35,3,24,1,23,1,9,0
Metz,Lycée Louis De Cormontaigne (0573227Y),9,1,6,1,6,1,0,0
Montpellier,Lycée Joffre (0340038G),62,12,46,10,42,10,13,3
Mulhouse,Lycée Albert Schweitzer (0680031P),36,5,30,5,27,5,13,4
Nabeul,IPEIN (99950811),5,0,0,0,0,0,0,0
Nancy,Lycée Henri Loritz (0540042C),71,14,58,11,47,8,11,2
Nancy,Lycée Henri Poincaré (0540038Y),13,2,11,2,8,1,2,0
Nantes,Lycée Clémenceau (0440021J),96,29,82,25,74,24,12,5
Nantes,Lycée Saint Stanislas (0440163N),42,9,35,7,31,7,9,0
Neuilly-Sur-Seine,Lycée Louis Pasteur (0920142E),39,8,38,8,38,8,11,3
Nice,Lycée Les Eucalyptus (0060075Z),33,6,25,5,15,3,7,0
Nice,Lycée Massena (0060030A),49,8,43,8,39,7,17,3
Nimes,Lycée Alphonse Daudet (0300021K),47,16,42,13,29,6,9,1
Nouméa,Lycée Jules Garnier (9830003L),3,0,3,0,3,0,0,0
Ollioules,Lycée Saint Joseph (0830098F),1,0,0,0,0,0,0,0
Orléans,Lycée Pothier (0450049J),82,18,58,15,53,13,10,2
Orsay,Lycée Blaise Pascal (0910626L),40,7,34,7,32,6,4,1
Paris,Lycée Jacques Decour (0750668U),81,13,68,11,52,7,19,3
Paris,Lycée Paul Valery (0750679F),45,13,38,10,28,9,16,6
Paris,Lycée Raspail (0750691U),31,5,23,3,19,3,6,1
Paris,Lycée Stanislas (0753840S),80,13,58,13,53,13,8,3
Paris 5e,Lycée Louis Le Grand (0750655E),11,0,4,0,4,0,0,0
Paris 6e,Lycée Saint-Louis (0750658H),172,42,149,39,142,38,32,10
Paris 8e,Lycée Chaptal (0750663N),94,19,82,19,79,19,21,3
Paris 8e,Lycée Fénelon Sainte-Marie (0753873C),49,13,46,11,46,11,20,7
Paris 9e,Lycée Condorcet (0750667T),29,7,23,7,22,7,3,2
Paris 13e,ENCPB (0750685M),46,12,32,9,28,8,16,7
Paris 15e,Lycée Buffon (0750693W),38,8,28,6,21,4,4,2
Paris 16e,Lycée Claude Bernard (0750698B),78,23,61,19,46,18,11,3
Paris 16e,Lycée Janson de Sailly (0750699C),90,23,82,21,79,21,17,4
Paris 16e,Lycée Jean-Baptiste Say (0750700D),45,8,37,8,35,8,11,2
Pau,Lycée Louis Barthou (0640055M),41,8,40,8,29,7,8,2
Perpignan,Lycée François Arago (0660010C),44,12,42,11,36,10,16,7
Pointe-à-Pitre,L.G.T.Baimbridge (9710003B),22,6,19,4,17,4,10,3
Poitiers,Lycée Camille Guérin (0860035W),34,7,28,4,24,3,6,0
Quimper,Lycée Auguste Brizeux (0290069T),35,9,25,6,18,4,7,1
Rabat,Lycée Ibn Al Ghazi (99951011),30,10,14,6,5,3,3,2
Rabat,Lycée Moulay Youssef (99926611),20,1,7,0,2,0,2,0
Reims,Lycée F. Roosevelt (0510034K),66,10,54,6,36,4,6,1
Remire-Montjoly,Lycée Léon-Gontran Damas (9730196A),9,2,6,1,6,1,3,0
Rennes,Lycée Chateaubriand (0350710G),51,9,39,8,37,8,10,1
Rennes,Lycée Joliot-Curie (0350029S),35,6,29,6,28,6,8,2
Rennes,Lycée privé Assomption (0350778F),9,2,7,1,5,0,2,0
Rouen,Lycée Pierre Corneille (0760090K),37,9,29,6,29,6,13,2
Saint-Brieuc,Lycée Francois Rabelais (0220056S),29,5,28,5,26,5,6,0
Saint-Cyr-L'Ecole,Lycée Militaire (0780015T),13,0,9,0,9,0,1,0
Saint-Denis,Lycée Paul Eluard (0930125F),21,5,15,4,8,2,6,1
Sainte-Clotilde,Lycée Leconte de Lisle (9740001H),34,9,32,9,27,6,14,2
Saint-Etienne,Lycée Etienne Mimard (0420046X),41,9,35,9,29,8,5,2
Saint-Germain-en-Laye,Lycée Jeanne D'Albret (0782132U),36,12,34,12,30,10,6,3
Saint-Ismier,Ecole des Pupilles de L'Air (0381513N),14,0,4,0,4,0,0,0
SAINT-MAUR-DES-FOSSES,Lycée D'Arsonval (0940121W),36,8,33,7,26,7,13,5
Saint-Maur-Des-Fosses,Lycée Marcelin Berthelot (0940120V),78,9,70,9,68,9,11,3
Sceaux,Lycée Lakanal (0920145H),40,3,37,3,35,3,10,1
