ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Albi,Lycée Louis Rascol (0810004P),33,2,33,2,32,2,14,0
Alès,Lycée Jean-Baptiste Dumas - C.T. (0300002P),31,4,28,4,25,4,11,2
AMIENS,Lycée Louis Thuillier (0800009A),27,3,18,0,14,0,3,0
Aubervilliers,Lycée Le Corbusier (0930117X),15,1,10,1,3,0,1,0
Brive-La-Gaillarde,Lycée Georges Cabanis (0190010H),22,3,21,3,17,1,10,1
Cachan,Lycée Gustave Eiffel (0940111K),32,2,32,2,25,2,15,1
Chambéry,Lycée Monge (0730016W),31,0,28,0,26,0,21,0
Clermont-Ferrand,Lycée La Fayette (0630021F),30,2,27,2,23,2,13,0
Colmar,Lycée Blaise Pascal (0680010S),25,1,23,1,20,1,15,1
Dijon,Lycée Gustave Eiffel (0211033J),30,1,29,1,25,1,11,0
FORT-DE-FRANCE,Lycée Joseph Gaillard (9720004X),11,1,2,0,2,0,1,0
La Rochelle,Lycée Léonce Vieljeux (0170029P),39,1,36,0,29,0,19,0
Lorient,Lycée Saint Joseph Lorient (0560181T),21,1,18,0,14,0,5,0
Lyon,Lycée aux Lazaristes (0690522T),14,0,10,0,7,0,3,0
Lyon,Lycée Edouard Branly (0690128P),31,4,28,4,21,4,6,2
Marseille,Lycée Antonin Artaud (0132733A),29,5,23,4,16,4,8,2
Metz,Lycée Louis Vincent (0570058D),28,3,17,1,13,0,9,0
Mohammedia,LNTA (99927711),24,3,11,1,6,1,0,0
Monastir,I.P.E.I (99949911),1,0,0,0,0,0,0,0
Montbéliard,Lycée Viette (0250032Z),29,1,23,0,20,0,12,0
Paris,Lycée Raspail (0750691U),38,3,34,2,28,1,5,0
Pau,Lycée Saint-Cricq (0640057P),30,2,29,1,26,1,14,1
Rueil-Malmaison,Lycée Richelieu (0920799U),36,4,34,4,32,4,14,3
Safi,Lycée Technique Al Khawarizmi (99929411),13,3,9,1,5,0,0,0
Saint-Brieuc,Lycée Chaptal (0220058U),15,1,14,1,12,1,4,0
Saint-Nazaire,Lycée Aristide Briand (0440069L),27,4,25,3,20,2,8,2
Saint-Orens-De-Gameville,Lycée Pierre-Paul Riquet (0312289V),18,2,16,1,15,1,9,0
Saint-Ouen-L'Aumone,Lycée Jean Perrin (0951104J),30,1,18,0,15,0,8,0
Settat,lycée qualifiant technique (E0003),18,1,9,1,2,1,1,0
Sotteville-Lès-Rouen,Lycée Marcel Sembat (0760110G),26,1,20,1,20,1,12,1
Toulon,Lycée Rouvière (0830056K),26,2,24,2,21,2,13,1
Tourcoing,Lycée Colbert (0590214M),17,0,15,0,15,0,10,0
Troyes,Lycée Les Lombards (0100025Y),23,1,14,0,9,0,6,0
Valenciennes,Lycée Du Hainaut (0590223X),16,1,9,0,6,0,2,0
