ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Amiens Cedex 03,Lycée Louis Thuillier (0800009A),43,32,39,29,21,17,3,3
AMILLY,Lycée Le Chesnoy - Les Barres (0450094H),11,7,6,4,6,4,3,3
Angers,Lycée Angers le Fresne (0490946M),12,7,9,5,8,5,3,1
Arras,Lycée Robespierre (0620006V),15,10,6,2,5,1,4,1
Auzeville Tolosane,Lycée Toulouse Auzeville (0311262D),3,2,3,2,1,0,1,0
Besançon,Lycée Victor Hugo (0250007X),11,5,10,5,6,3,3,1
Bordeaux Cedex,Lycée Michel Montaigne (0330021U),31,19,24,14,19,11,8,3
BOULOGNE-BILLANCOURT,Lycée Jacques Prévert (0920134W),27,16,16,9,13,6,4,2
Caen Cedex 4,Lycée Malherbe (0140013N),64,41,51,35,26,18,6,4
Clermont-Ferrand Cedex,Lycée Blaise Pascal (0630018C),15,11,12,9,2,2,2,2
Dijon,Lycée Carnot (0210015C),5,3,4,3,1,1,0,0
Douai,Lycée Albert Chatelet (0590063Y),19,11,15,8,9,7,7,5
DUCOS,Lycée Polyvalent Centre Sud (9720825P),6,6,1,1,1,1,0,0
Fontainebleau,Lycée François 1er (0770927P),4,3,1,1,1,1,0,0
Grenoble Cedex 1,Lycée Champollion (0380027Y),33,20,29,17,16,9,6,3
La Mulatière,Lycée Assomption Bellevue (0690539L),33,20,21,11,13,7,0,0
Le Raincy,Lycée Albert Schweitzer (0930830X),11,5,9,3,6,3,4,2
Le Tampon,Lycée Roland Garros (9740002J),28,20,22,16,16,10,7,4
Lempdes,Legta Louis Pasteur - Lempdes (0630984C),20,12,18,11,5,3,1,1
Lille Cedex,Lycée Faidherbe (0590119J),56,39,50,33,11,3,5,2
Limoges,Lycée Léonard Limosin (0870016V),17,10,10,6,8,5,3,3
Lyon,Lycée La Martinière Monplaisir (0692866R),11,7,9,5,5,3,3,1
Lyon Cedex 06,Lycée du Parc (0690026D),39,27,32,21,16,12,4,2
Marseille Cedex 1,Lycée Thiers (0130040Y),55,34,39,23,16,10,10,6
Metz Cedex 1,Lycée Georges de La Tour (0572757M),21,12,12,6,4,3,2,2
Montpellier Cedex 2,Lycée Joffre (0340038G),5,2,5,2,0,0,0,0
Nancy Cedex,Lycée Henri Poincaré (0540038Y),37,26,32,23,19,12,8,4
Nantes,Externat des Enfants Nantais (0440160K),9,4,7,3,4,3,2,1
Nantes Cedex 1,Lycée Clémenceau (0440021J),12,8,9,6,8,5,4,3
Nice Cedex 1,Lycée Massena (0060030A),10,5,9,5,5,4,2,1
Nimes Cedex,Lycée Emmanuel d'Alzon (0300080Z),24,14,19,11,11,5,4,0
Orléans Cedex 1,Lycée Pothier (0450049J),7,4,6,4,3,1,0,0
Paris,Lycée Saint-Louis (0750658H),34,23,31,21,19,12,4,2
Paris,Lycée Janson de Sailly (0750699C),24,13,21,12,13,9,5,3
Paris Cedex 05,Lycée Henri IV (0750654D),18,17,18,17,10,10,1,1
Paris 13e,Lycée Geoffroy Saint-Hilaire (0752456M),3,1,2,0,0,0,0,0
Paris 13e,Lycée Pierre-Gilles de Gennes - ENCPB (0750685M),24,18,15,11,11,7,3,2
Paris 16e,Lycée Jean-Baptiste Say (0750700D),16,11,14,10,9,6,3,3
Paris 6e,Lycée Fénelon (0750660K),24,19,21,18,6,4,0,0
Paris 8e,Lycée Chaptal (0750663N),45,33,34,24,20,15,3,3
Pau Cedex,Lycée Louis Barthou (0640055M),15,6,8,5,5,2,1,0
Pointe-à-Pitre Cedex (guadeloupe),Lycée Baimbridge (9710003B),21,16,5,2,4,2,3,2
Poitiers Cedex,Lycée Camille Guérin (0860035W),26,18,22,15,14,9,7,4
Reims Cedex 2,Lycée Clémenceau (0510031G),11,8,10,7,5,3,2,0
Rennes Cedex 7,Lycée Chateaubriand (0350710G),39,23,36,22,20,12,6,6
Rouen Cedex,Lycée Pierre Corneille (0760090K),33,27,31,26,2,2,1,1
Saint-Etienne Cedex 1,Lycée Claude Fauriel (0420041S),28,16,22,12,1,1,1,1
Saint-Maur-Des-Fosses Cedex,Lycée Marcelin Berthelot (0940120V),63,46,52,39,30,22,7,4
Sceaux Cedex,Lycée Lakanal (0920145H),56,33,46,26,26,14,9,2
Strasbourg,Lycée Jean Rostand (0670084C),9,6,8,6,4,2,3,1
Toulouse Cedex,Lycée Ozenne (0310047H),13,10,11,8,5,5,0,0
Toulouse Cedex 7,Lycée Pierre de Fermat (0310036W),5,4,3,2,3,2,2,1
Tours Cedex 1,Lycée Descartes (0370035M),6,4,6,4,0,0,0,0
Versailles Cedex,Lycée Hoche (0782562L),41,28,33,22,22,13,8,4
Versailles Cedex,Lycée privé Sainte Geneviève (0783053V),37,23,37,23,4,3,0,0
