ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Abymes/guadeloupe,L G T de Baimbridge (9710003B),23,9,7,5,4,4,0,0
Agadir,Groupe scolaire Al Qalam (99693001),2,0,0,0,0,0,0,0
Agadir,Lycée Reda Slaoui (99926811),6,2,2,0,2,0,0,0
Aix-En-Provence,Lycée Vauvenargues (0130003H),9,2,5,1,2,0,1,0
Aix-En-Provence Cedex 1,Lycée Militaire (0131596P),12,7,5,2,5,2,0,0
Ajaccio,Lycée Laetitia Bonaparte (6200002H),3,1,2,0,1,0,0,0
Albi,Lycée Laperouse (0810006S),22,6,8,4,6,3,3,1
Amiens,Lycée Louis Thuillier (0800009A),15,3,1,0,0,0,0,0
Angers,Lycée Henri Bergson (0491966W),32,5,15,2,10,1,2,0
Angers,Lycée Saint-Martin (0490824E),13,2,5,1,4,1,2,1
Annecy,Lycée Berthollet (0740003B),33,7,27,4,20,3,5,2
Antony,Lycée Sainte Marie (0920904H),12,0,6,0,6,0,2,0
Argenteuil,Lycée Jean Jaurès (0950641F),8,2,1,1,1,1,1,1
Arras,Lycée Robespierre (0620006V),13,3,6,1,2,1,1,1
Auxerre,Lycée Jacques Amyot (0890003V),14,5,3,3,3,3,0,0
Avignon,Lycée Frédéric Mistral (0840003X),24,8,9,1,5,1,2,0
Balma,Lycée Saliège (0312408Z),33,5,24,2,17,2,2,0
Belfort,Lycée Condorcet (0900002N),6,0,3,0,1,0,1,0
Besançon,Lycée Victor Hugo (0250007X),36,11,22,8,13,2,7,1
Bordeaux,Lycée Gustave Eiffel (0330028B),79,10,51,6,40,5,14,3
Bordeaux Cedex,Lycée Michel Montaigne (0330021U),69,21,65,20,52,16,14,6
Brest,Lycée Naval (0290063L),14,3,12,3,9,2,0,0
Brest,Lycée Sainte Anne (0290338K),14,3,5,1,3,1,1,0
Brest,Lycée Vauban (0290012F),43,9,20,4,16,3,8,1
Caen,Lycée Victor Hugo (0142059M),28,3,10,3,6,2,4,2
Cannes,Lycée Stanislas (0060673Z),27,10,15,3,10,2,0,0
Casablanca,ELBILIA SUP (99696011),2,0,1,0,1,0,1,0
Casablanca,Groupe scolaire La Résidence (3500055H),6,0,1,0,0,0,0,0
Casablanca,Lycée Mohamed V (99926411),7,2,1,1,0,0,0,0
Chambéry,Lycée Vaugelas (0730013T),12,5,5,1,3,1,1,1
