ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
AMIENS,Lycée Louis Thuillier (0800009A),47,31,26,15,12,6,3,0
AMILLY,Lycée Le Chesnoy - Les Barres (0450094H),17,8,5,1,2,0,2,0
Angers,Lycée Angers le Fresne (0490946M),15,9,10,6,6,4,0,0
Arras,Lycée Robespierre (0620006V),9,5,2,0,0,0,0,0
Auzeville Tolosane,Lycée Toulouse Auzeville (0311262D),4,2,1,0,1,0,0,0
BESANCON,Lycée Victor Hugo (0250007X),14,6,11,5,3,0,2,0
Bordeaux,Lycée Michel Montaigne (0330021U),28,18,19,15,13,10,6,4
BOULOGNE-BILLANCOURT,Lycée Jacques Prévert (0920134W),24,15,6,3,3,1,1,0
Caen,Lycée Malherbe (0140013N),63,49,37,27,20,14,7,2
Clermont-Ferrand,Lycée Blaise Pascal (0630018C),15,9,12,7,10,5,1,0
Dijon,Lycée Carnot (0210015C),10,9,6,6,2,2,1,1
Douai,Lycée Albert Chatelet (0590063Y),26,18,19,11,16,9,8,5
DUCOS,Lycée Polyvalent Centre Sud (9720825P),5,4,1,1,0,0,0,0
Fontainebleau,Lycée François 1er (0770927P),4,1,4,1,1,0,1,0
Grenoble,Lycée Champollion (0380027Y),36,25,29,20,19,13,3,2
La Mulatière,Lycée Assomption Bellevue (0690539L),24,16,11,8,6,5,0,0
Le Raincy,Lycée Albert Schweitzer (0930830X),28,20,11,7,9,6,0,0
Le Tampon,Lycée Roland Garros (9740002J),8,5,5,3,5,3,2,1
Lempdes,Legta Louis Pasteur - Lempdes (0630984C),5,4,5,4,3,2,0,0
Lille,Lycée Faidherbe (0590119J),46,35,27,20,8,5,1,1
Lyon,Lycée du Parc (0690026D),47,36,42,33,23,18,3,2
Lyon,Lycée La Martinière Monplaisir (0692866R),10,7,8,5,5,3,2,0
Marseille,Lycée Thiers (0130040Y),63,48,46,35,25,19,4,3
Metz,Lycée Georges de La Tour (0572757M),16,9,11,6,7,4,3,2
Montpellier,Lycée Joffre (0340038G),9,5,6,3,4,3,0,0
Nancy,Lycée Henri Poincaré (0540038Y),40,26,33,22,23,16,10,7
Nantes,Externat des Enfants Nantais (0440160K),18,8,5,3,3,2,1,0
Nantes,Lycée Clémenceau (0440021J),25,15,22,14,11,6,4,3
Nice,Lycée Massena (0060030A),12,6,8,4,6,2,3,1
NIMES,Lycée Emmanuel d'Alzon (0300080Z),23,15,4,3,0,0,0,0
Orléans,Lycée Pothier (0450049J),13,8,10,5,7,3,1,1
Paris 5e,Lycée Henri IV (0750654D),19,15,18,15,2,2,0,0
Paris 6e,Lycée Fénelon (0750660K),34,29,19,16,12,10,1,1
Paris 6e,Lycée Saint-Louis (0750658H),38,34,32,28,19,16,5,3
Paris 8e,Lycée Chaptal (0750663N),53,36,34,21,27,16,12,7
Paris 13e,ENCPB (0750685M),23,17,15,11,8,5,0,0
Paris 13e,Lycée Geoffroy Saint-Hilaire (0752456M),6,3,0,0,0,0,0,0
Paris 16e,Lycée Janson de Sailly (0750699C),52,32,47,28,24,16,7,6
Paris 16e,Lycée Jean-Baptiste Say (0750700D),21,15,11,8,9,6,4,1
Pau,Lycée Louis Barthou (0640055M),14,10,8,7,4,4,1,1
Pointe-à-Pitre,L.G.T.Baimbridge (9710003B),19,15,3,3,2,2,0,0
Poitiers,Lycée Camille Guérin (0860035W),46,27,27,13,14,6,6,2
Reims,Lycée Clémenceau (0510031G),33,23,26,18,16,10,3,1
Rennes,Lycée Chateaubriand (0350710G),52,32,36,20,16,8,5,2
Rouen,Lycée Pierre Corneille (0760090K),21,15,15,10,11,7,2,2
Saint-Etienne,Lycée Claude Fauriel (0420041S),26,17,18,11,10,4,3,1
Saint-Maur-Des-Fosses,Lycée Marcelin Berthelot (0940120V),91,72,57,47,27,21,7,5
Sceaux,Lycée Lakanal (0920145H),39,30,21,17,11,9,4,3
Strasbourg,Lycée Jean Rostand (0670084C),15,10,10,7,9,6,4,2
Toulouse,Lycée Ozenne (0310047H),31,23,18,11,9,6,2,1
Toulouse,Lycée Pierre de Fermat (0310036W),34,23,33,22,24,15,4,1
Tours,Lycée Descartes (0370035M),3,3,2,2,1,1,0,0
Versailles,Lycée Hoche (0782562L),31,20,24,16,17,11,3,2
Versailles,Lycée Sainte Geneviève (0783053V),42,27,39,25,7,3,0,0
