ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Agadir,Lycée Reda Slaoui (99926811),3,0,0,0,0,0,0,0
AMIENS,Lycée Louis Thuillier (0800009A),72,46,31,23,26,20,18,16
AMILLY,Lycée Le Chesnoy - Les Barres (0450094H),23,17,9,8,9,8,3,3
Angers,Lycée Angers le Fresne (0490946M),44,26,27,16,20,12,14,9
Arras,Lycée Robespierre (0620006V),37,22,13,6,12,5,11,4
Auzeville Tolosane,Lycée Toulouse Auzeville (0311262D),37,27,31,21,29,20,22,16
BESANCON,Lycée Victor Hugo (0250007X),42,29,29,21,27,19,20,15
Bordeaux,Lycée Michel Montaigne (0330021U),83,60,68,51,64,49,42,31
BOULOGNE-BILLANCOURT,Lycée Jacques Prévert (0920134W),40,32,19,15,17,13,12,8
Caen,Lycée Malherbe (0140013N),79,61,62,51,58,48,38,33
Clermont-Ferrand,Lycée Blaise Pascal (0630018C),45,29,40,27,39,26,30,22
Dijon,Lycée Carnot (0210015C),38,26,29,19,28,18,17,14
Douai,Lycée Albert Chatelet (0590063Y),39,20,20,9,17,7,11,6
DUCOS,Lycée Polyvalent Centre Sud (9720825P),9,3,3,1,3,1,2,1
Fontainebleau,Lycée François 1er (0770927P),43,33,32,23,26,19,21,16
Grenoble,Lycée Champollion (0380027Y),86,57,81,54,79,54,60,42
Kenitra,Lycée Abdelmalek Essaâdi (99948211),3,0,0,0,0,0,0,0
La Mulatière,Lycée Assomption Bellevue (0690539L),36,25,24,18,23,17,13,9
Le Raincy,Lycée Albert Schweitzer (0930830X),25,14,12,6,12,6,9,5
Le Tampon,Lycée Roland Garros (9740002J),37,25,24,16,24,16,13,10
Lempdes,Legta Louis Pasteur - Lempdes (0630984C),27,19,27,19,26,19,13,9
Lille,Lycée Faidherbe (0590119J),78,56,62,42,61,42,40,31
Lyon,Lycée du Parc (0690026D),125,94,112,85,107,83,73,58
Lyon,Lycée La Martinière Monplaisir (0692866R),38,24,32,18,32,18,24,13
Marseille,Lycée Thiers (0130040Y),119,86,101,73,93,70,61,48
Metz,Lycée Georges de La Tour (0572757M),38,27,21,13,15,10,9,6
Montpellier,Lycée Joffre (0340038G),37,29,27,21,27,21,16,14
Nancy,Lycée Henri Poincaré (0540038Y),72,48,57,38,53,36,38,25
Nantes,Externat des Enfants Nantais (0440160K),35,24,14,10,10,7,6,4
Nantes,Lycée Clémenceau (0440021J),88,61,74,53,72,52,53,39
Nice,Lycée Massena (0060030A),42,27,34,20,29,17,22,12
NIMES,Lycée Emmanuel d'Alzon (0300080Z),38,27,25,18,23,16,15,11
Orléans,Lycée Pothier (0450049J),44,33,34,25,31,22,19,16
Paris 5e,Lycée Henri IV (0750654D),39,29,37,27,35,25,17,12
Paris 6e,Lycée Fénelon (0750660K),44,36,40,34,39,33,29,25
Paris 6e,Lycée Saint-Louis (0750658H),133,107,132,107,130,105,104,85
Paris 8e,Lycée Chaptal (0750663N),83,57,53,37,48,33,32,22
Paris 13e,ENCPB (0750685M),36,24,19,13,17,12,12,9
Paris 13e,Lycée Geoffroy Saint-Hilaire (0752456M),13,8,4,1,4,1,3,1
Paris 16e,Lycée Janson de Sailly (0750699C),85,54,76,47,75,46,56,33
Paris 16e,Lycée Jean-Baptiste Say (0750700D),43,24,32,19,30,18,20,13
Pau,Lycée Louis Barthou (0640055M),33,19,19,10,17,9,11,4
Pointe-à-Pitre,L.G.T.Baimbridge (9710003B),19,13,1,1,1,1,0,0
Poitiers,Lycée Camille Guérin (0860035W),68,47,43,31,37,27,22,15
Reims,Lycée Clémenceau (0510031G),39,32,24,22,23,21,18,17
Rennes,Lycée Chateaubriand (0350710G),129,90,106,74,94,64,65,46
Rouen,Lycée Pierre Corneille (0760090K),50,38,46,35,45,35,34,26
Saint-Etienne,Lycée Claude Fauriel (0420041S),38,28,28,21,26,19,15,10
Saint-Maur-Des-Fosses,Lycée Marcelin Berthelot (0940120V),105,68,83,53,80,51,54,35
Sceaux,Lycée Lakanal (0920145H),83,60,65,44,60,41,47,34
Strasbourg,Lycée Jean Rostand (0670084C),33,25,27,21,27,21,25,19
Toulouse,Lycée Ozenne (0310047H),37,27,29,22,28,21,24,19
Toulouse,Lycée Pierre de Fermat (0310036W),86,65,82,61,79,59,52,38
Tours,Lycée Descartes (0370035M),48,33,42,28,39,25,21,9
Versailles,Lycée Hoche (0782562L),92,68,81,62,75,57,56,46
Versailles,Lycée Sainte Geneviève (0783053V),44,29,44,29,44,29,32,22
