ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Agadir,Etablissement Socrate (99698011),1,0,0,0,0,0,0,0
Agadir,Lycée Reda Slaoui (99926811),43,5,16,1,6,0,0,0
Aix-En-Provence,Lycée Militaire (0131596P),17,3,6,1,4,1,0,0
Aix-En-Provence,Lycée Paul Cezanne (0130002G),12,1,6,0,2,0,0,0
AMIENS,Lycée Louis Thuillier (0800009A),42,7,16,2,11,0,2,0
Angers,Lycée Henri Bergson (0491966W),11,2,7,1,7,1,3,0
Angoulême,Lycée Guez De Balzac (0160002R),28,5,6,1,5,1,0,0
Annecy,Lycée Berthollet (0740003B),44,8,25,4,22,4,9,1
Antony,Lycée Sainte Marie (0920904H),34,8,21,3,15,3,1,0
Arras,Lycée Robespierre (0620006V),3,0,1,0,1,0,0,0
Autun,Lycée Militaire National (0711064W),3,1,1,1,0,0,0,0
Beni-Mella,Lycée Technique Mohamed V (99929811),10,3,5,3,1,0,1,0
Besançon,Lycée Victor Hugo (0250007X),55,11,35,6,28,6,10,0
Beyrouth,Ecole Supérieure d'ingénieurs (99926311),7,4,1,0,1,0,1,0
Blois,Lycée Dessaignes (0410002E),11,2,5,0,2,0,0,0
Bordeaux,Lycée Camille Jullian (0330023W),24,9,14,5,8,3,0,0
Bordeaux,Lycée Michel Montaigne (0330021U),132,36,93,23,62,16,14,3
Boulogne-Sur-Mer,Lycée Mariette (0622949U),6,1,3,0,2,0,1,0
Bourg-En-Bresse,Lycée Lalande (0010013J),29,8,12,3,8,1,2,0
Bourges,Lycée Alain-Fournier (0180005H),6,1,3,1,2,0,1,0
Bressuire,Lycée Saint Joseph (0790080H),5,2,0,0,0,0,0,0
Brest,Lycée de Kerichen (0290007A),58,18,23,8,18,6,6,3
Brest,Lycée Naval (0290063L),25,4,8,0,5,0,0,0
Brest,Lycée Sainte Anne (0290338K),10,2,1,0,1,0,0,0
Caen,Lycée Malherbe (0140013N),82,14,37,4,29,1,8,0
Casablanca,ECO SUP GALILEE (99927511),15,3,5,0,3,0,1,0
Casablanca,ECOLE YASSAMINE CALIFORNIE (L0004),1,0,0,0,0,0,0,0
Casablanca,Etablissement Al Bilia (99696011),3,0,1,0,0,0,0,0
Casablanca,Groupe scolaire La Résidence (3500055H),12,5,4,2,3,1,2,0
Casablanca,Lycée Mohamed V (99926411),106,30,49,13,25,5,9,1
Chambéry,Lycée Vaugelas (0730013T),17,3,6,0,5,0,1,0
Chartres,Lycée Marceau (0280007F),16,4,8,1,7,1,4,0
Cherbourg-Octeville,Lycée Victor Grignard (0501828R),23,5,12,3,9,2,2,1
Clermont-Ferrand,Lycée Blaise Pascal (0630018C),52,12,39,10,34,10,10,3
Clermont-Ferrand,Lycée Godefroy De Bouillon (0631068U),16,2,7,0,5,0,1,0
Clermont-Ferrand,Lycée La Fayette (0630021F),13,3,7,2,5,2,2,0
Compiègne,Lycée Pierre d'Ailly (0600014P),10,3,6,2,4,2,2,2
Corenc,ITEC Boisfleury Europe (0381675P),9,3,4,1,3,1,0,0
Dijon,Lycée Carnot (0210015C),77,18,48,10,36,9,10,1
Douai,Lycée Albert Chatelet (0590063Y),21,7,8,2,6,1,2,1
Dunkerque,Lycée Jean Bart (0590071G),13,1,5,1,5,1,2,0
EL JADIDA,classes préparatoires ibn younes (L0007),1,0,0,0,0,0,0,0
Enghien-Les-Bains,Lycée Gustave Monod (0950644J),18,4,5,2,2,1,1,0
Epinal,Lycée Claude Gellee (0880020U),21,5,8,1,5,0,2,0
Errachidia,Lycée Ibn Taher (99929511),11,2,2,0,0,0,0,0
Evry,Lycée Parc des Loges (0911251R),9,0,3,0,2,0,1,0
Fès,Etablissement Al Cachy (99695011),13,3,3,0,2,0,0,0
Fès,Institution Marie Curie (99926812),3,0,3,0,2,0,0,0
Fès,Lycée Moulay Idriss (99926711),56,17,24,8,18,6,12,3
Fès,Prépas Al Khayyam (99694011),5,1,1,1,0,0,0,0
Fontainebleau,Lycée François 1er (0770927P),29,7,19,5,11,1,1,0
Forbach,Lycée Jean Moulin (0570029X),22,2,5,0,2,0,1,0
Fort-De-France,Lycée Bellevue (9720003W),7,1,2,0,2,0,0,0
Grenoble,Lycée Champollion (0380027Y),65,21,50,16,43,16,9,2
Jarville-La-Malgrange,Lycée La Malgrange (0541986R),11,2,4,1,3,1,2,1
Khouribga,CPGE Ibn Abdoune (99699011),8,1,2,0,0,0,0,0
La Flèche,Prytanée National Militaire (0720896H),27,0,11,0,6,0,0,0
La Rochelle,Lycée Jean Dautet (0170028N),8,2,3,2,1,1,1,1
Laayoune,Lyssane Eddine Ibn Al Khattib (99936811),8,2,1,0,1,0,1,0
Le Havre,Lycée François 1er (0760052U),7,3,1,0,1,0,1,0
Le Mans,Lycée Montesquieu (0720029R),18,4,4,0,4,0,0,0
Le Raincy,Lycée Albert Schweitzer (0930830X),31,7,22,6,17,6,7,2
Lens,Lycée Condorcet (0620108F),4,0,0,0,0,0,0,0
Libreville,Lycée LEON MBA (99928511),4,0,0,0,0,0,0,0
Lille,Lycée Faidherbe (0590119J),115,25,94,18,77,17,24,5
Limoges,Lycée Gay-Lussac (0870015U),18,2,16,2,14,2,4,1
Lorient,Lycée Dupuy De Lôme (0560025Y),15,1,10,1,5,1,3,1
Lyon,Institution des Chartreux (0690564N),1,0,0,0,0,0,0,0
Lyon,Lycée aux Lazaristes (0690522T),38,12,37,11,35,11,13,7
Lyon,Lycée du Parc (0690026D),131,33,114,27,100,23,31,7
Lyon,Lycée Jean Perrin (0690082P),8,2,7,2,5,0,2,0
Lyon,Lycée La Martinière Monplaisir (0692866R),60,13,41,9,31,8,12,2
Mantes-La-Jolie,Lycée Saint Exupéry (0782539L),8,2,4,0,3,0,1,0
Marrakech,CPGE privée Koutoubia-Prépas (99697011),1,0,1,0,0,0,0,0
Marrakech,Lycée El Amrani II (3500006D),1,1,0,0,0,0,0,0
Marrakech,Lycée Ibnou Taimiya (99926511),37,6,9,0,5,0,3,0
Marrakech,Menara-Prépas (99928811),4,0,2,0,1,0,0,0
Marseille,Lycée Notre Dame de Sion (0131341M),13,2,3,0,0,0,0,0
Marseille,Lycée Thiers (0130040Y),94,12,74,10,56,9,16,2
Maubeuge,Lycée Notre-Dame De Grâce (0592916Z),7,2,1,0,0,0,0,0
Meknès,Prépa - Sup Ibn Ghazi El Meknassi (99901121),3,0,2,0,0,0,0,0
Meknès,CARNOT PREPAS (L0006),3,1,1,0,0,0,0,0
Meknès,Lycée Omar Ibn El Khattab CPGE (99928611),34,6,25,4,12,1,7,1
Melun,Lycée Jacques Amyot (0770933W),19,3,6,2,6,2,2,0
Metz,Lycée Fabert (0570054Z),50,11,36,7,26,3,10,0
Mohammedia,LNTA (99927711),14,3,5,2,0,0,0,0
Mohammedia,Omar El Khayyam (99928911),2,0,0,0,0,0,0,0
Montpellier,Lycée Joffre (0340038G),67,12,38,7,30,5,10,2
Montpellier,Lycée Notre Dame de La Merci (0340881Y),17,4,10,2,8,2,1,0
Mulhouse,Lycée Albert Schweitzer (0680031P),51,17,14,4,13,4,2,1
Nabeul,IPEIN (99950811),1,0,0,0,0,0,0,0
Nancy,Lycée Henri Poincaré (0540038Y),69,19,41,10,37,9,12,4
Nantes,Lycée Clémenceau (0440021J),66,17,59,14,51,13,17,5
Nantes,Lycée Saint Stanislas (0440163N),29,7,18,4,14,4,3,1
Neuilly-Sur-Seine,Lycée Louis Pasteur (0920142E),78,20,65,18,55,13,18,6
Nice,Lycée Massena (0060030A),73,15,60,13,50,11,11,2
Nimes,Lycée Alphonse Daudet (0300021K),28,9,16,3,8,1,2,0
Nimes,Lycée Emmanuel d'Alzon (0300080Z),8,2,1,1,1,1,0,0
Orléans,Lycée Pothier (0450049J),110,22,57,9,38,7,6,1
Orléans,Lycée Saint Charles (0450110A),9,0,3,0,3,0,1,0
Orsay,Lycée Blaise Pascal (0910626L),35,8,29,8,25,7,6,3
Oujda,Lycée Omar Ben Abdelaziz (99927611),18,8,5,1,3,0,2,0
Oujda,Médiane Sup (99926815),1,1,0,0,0,0,0,0
Oujda,Pythagore Prépas (99700011),1,0,0,0,0,0,0,0
Paris,Lycée Jacques Decour (0750668U),29,10,16,4,11,2,3,0
Paris,Lycée Paul Valery (0750679F),26,7,11,1,9,1,3,1
Paris,Lycée Stanislas (0753840S),73,8,59,8,52,6,17,2
Paris 4e,Lycée Charlemagne (0750652B),81,22,70,19,51,13,9,3
Paris 5e,Lycée Henri IV (0750654D),86,24,81,23,74,22,13,7
Paris 5e,Lycée Louis Le Grand (0750655E),187,45,161,35,139,31,33,11
Paris 6e,Lycée Fénelon (0750660K),71,18,47,11,34,9,9,3
Paris 6e,Lycée Saint-Louis (0750658H),162,56,130,44,113,37,34,15
Paris 8e,Lycée Chaptal (0750663N),67,14,51,9,35,6,9,1
Paris 8e,Lycée Fénelon Sainte-Marie (0753873C),43,8,28,6,16,2,3,0
Paris 9e,Lycée Condorcet (0750667T),65,16,52,11,38,6,8,1
Paris 13e,ENCPB (0750685M),21,8,9,3,5,0,2,0
Paris 15e,Lycée Buffon (0750693W),31,7,22,4,16,4,6,2
Paris 16e,Lycée Claude Bernard (0750698B),22,7,10,4,8,3,1,1
Paris 16e,Lycée Janson de Sailly (0750699C),149,32,130,31,101,26,28,8
Pau,Lycée Louis Barthou (0640055M),16,3,5,1,4,1,0,0
Perpignan,Lycée François Arago (0660010C),20,5,5,0,3,0,1,0
Pointe-à-Pitre,L.G.T.Baimbridge (9710003B),16,11,4,3,1,0,0,0
Poitiers,Lycée Camille Guérin (0860035W),51,12,31,8,17,4,6,0
Pontoise,Lycée Camille Pissarro (0950649P),17,6,3,0,2,0,1,0
Rabat,Etablissement Al Atlas (99693011),4,2,2,0,0,0,0,0
Rabat,High Tech (99927812),5,2,0,0,0,0,0,0
Rabat,Lycée Ibn Al Ghazhi (99951011),24,3,10,2,5,1,1,0
Rabat,Lycée Moulay Youssef (99926611),120,39,93,32,58,17,28,6
Rabat,Lycée privé Al Khawarizmi CPGE (99928311),29,4,6,1,5,1,2,0
Rabat,THALES-PREPAS (99948222),2,0,0,0,0,0,0,0
Reims,Lycée Clémenceau (0510031G),54,5,29,4,22,3,13,1
Rennes,Lycée Chateaubriand (0350710G),90,26,61,19,48,15,13,4
Roubaix,Lycée privé Saint Rémi (0592921E),8,1,2,0,2,0,0,0
Rouen,Lycée Pierre Corneille (0760090K),71,19,49,14,37,12,14,5
Saint-Brieuc,Lycée Francois Rabelais (0220056S),12,2,5,0,3,0,1,0
Saint-Cyr-L'Ecole,Lycée Militaire (0780015T),23,2,5,0,3,0,0,0
Saint-Denis,Lycée Paul Eluard (0930125F),3,0,1,0,0,0,0,0
Sainte-Clotilde,Lycée Leconte de Lisle (9740001H),23,4,12,1,5,0,1,0
Saint-Etienne,Lycée Claude Fauriel (0420041S),62,21,39,10,26,8,6,1
Saint-Germain-en-Laye,Lycée Jeanne D'Albret (0782132U),17,4,9,1,4,0,1,0
Saint-Ismier,Ecole des Pupilles de L'Air (0381513N),18,1,2,1,2,1,0,0
Saint-Maur-Des-Fosses,Lycée Marcelin Berthelot (0940120V),61,17,43,9,32,5,12,3
Savigny-Sur-Orge,Lycée Jean Baptiste Corot (0910627M),33,12,24,8,17,6,2,0
Sceaux,Lycée Lakanal (0920145H),32,6,29,4,20,4,5,2
Strasbourg,Lycée Kleber (0670080Y),111,30,78,18,66,13,22,4
TANGER,GROUPE ASSAFA (SOPHOS) (L0005),2,0,0,0,0,0,0,0
Tanger,Centre Pédagogique Régional (99926911),26,11,6,4,6,4,2,2
Tanger,Lycée Al Bayrouni (99901131),4,2,1,0,1,0,1,0
Taza,Lycée Technique de Taza (3500052E),7,2,1,0,1,0,0,0
Toulon,Lycée Dumont D'Urville (0830053G),16,3,7,0,3,0,0,0
Toulouse,Lycée Bellevue (0310038Y),33,14,19,12,17,11,6,5
Toulouse,Lycée Pierre de Fermat (0310036W),110,13,95,10,80,10,22,1
Tours,Lycée Descartes (0370035M),43,7,25,4,19,3,4,0
Troyes,Lycée Chrestien De Troyes (0100022V),12,1,2,1,0,0,0,0
Tunis,IPEI El Manar (99951211),1,1,0,0,0,0,0,0
Tunis,I.P.E.I.T (99922211),5,0,4,1,4,1,1,1
Tunis,IPEST (99926211),56,29,71,36,46,23,28,14
Valbonne,C.I.V. Valbonne (0061642C),14,4,7,2,5,1,1,1
Valence,Lycée Camille Vernet (0260035X),16,3,3,1,3,1,1,1
Valenciennes,Lycée Henri Wallon (0590221V),74,18,45,11,34,8,9,2
Vannes,Lycée Alain René Lesage (0560051B),13,2,3,1,1,0,0,0
Vanves,Lycée Michelet (0920149M),24,7,18,4,17,4,2,0
Versailles,Lycée Hoche (0782562L),77,27,73,26,64,22,10,0
Versailles,Lycée Sainte Geneviève (0783053V),122,22,121,21,116,21,23,4
