ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Aix-En-Provence,Lycée Vauvenargues (0130003H),42,5,4,0,4,0,1,0
Ajaccio,Lycée Laetitia Bonaparte (6200002H),16,4,6,0,5,0,2,0
Angers Cedex 01,Lycée Chevrollier (0490003M),26,2,9,0,8,0,3,0
Armentières,Lycée Gustave Eiffel (0590011S),19,1,3,0,3,0,1,0
Aubervilliers,Lycée Le Corbusier (0930117X),8,2,0,0,0,0,0,0
Avignon,Lycée Philippe de Girard (0840005Z),14,1,2,0,2,0,0,0
Baie Mahault/guadeloupe,Lycée Charles Coeffin (9710004C),7,1,0,0,0,0,0,0
Belfort,Lycée Raoul Follereau (0900004R),23,4,1,1,1,1,0,0
Besançon,Lycée Jules Haag (0250011B),10,1,0,0,0,0,0,0
Bordeaux,Lycée Gustave Eiffel (0330028B),58,8,11,1,9,0,2,0
Brest,Lycée La Croix Rouge (0290335G),14,2,0,0,0,0,0,0
Brest,Lycée Vauban (0290012F),12,2,2,0,1,0,1,0
Cachan,Lycée Gustave Eiffel (0940111K),27,4,7,0,6,0,1,0
Caen,Lycée Jules Dumont d'Urville (0142131R),8,0,2,0,2,0,1,0
Châlons-En-Champagne,Lycée Etienne Oehmichen (0510007F),6,1,2,1,2,1,1,1
Chalon-Sur-Saône,Lycée Nicephore Niepce (0710012C),12,3,1,0,1,0,0,0
Champagne-Sur-Seine,Lycée La Fayette (0770920G),10,0,0,0,0,0,0,0
Champigny-Sur-Marne,Lycée Langevin-Wallon (0940113M),15,2,0,0,0,0,0,0
Clichy,Lycée Newton-Enrea (0920136Y),18,3,0,0,0,0,0,0
Cluny,Lycée La Prat's (0710023P),13,2,4,1,2,0,0,0
Dijon,Lycée Gustave Eiffel (0211033J),19,1,7,0,6,0,3,0
Dunkerque,Lycée De L'Europe (0590072H),6,0,2,0,2,0,1,0
Grenoble,Lycée Vaucanson (0380033E),49,7,4,0,3,0,0,0
Le Havre,Lycée Robert Schuman (0760058A),5,0,0,0,0,0,0,0
Le Mans Cedex 1,Lycée Touchard Washington (0720033V),21,1,6,0,4,0,3,0
Lille,Lycée César Baggio (0590121L),38,1,3,0,3,0,2,0
Limoges,Lycée Turgot (0870056N),20,3,3,0,3,0,0,0
Lyon,Lycée aux Lazaristes (0690522T),5,1,0,0,0,0,0,0
Lyon,Lycée La Martinière Monplaisir (0692866R),65,6,20,1,18,1,6,0
Marseille,Lycée Jean Perrin (0130053M),67,9,12,1,12,1,5,1
Massy,Lycée Parc de Vilgenis (0910727W),16,4,1,0,1,0,0,0
Meaux,Lycée Pierre de Coubertin (0770931U),10,3,0,0,0,0,0,0
Metz,Lycée Louis De Cormontaigne (0573227Y),9,2,0,0,0,0,0,0
Montluçon,Lycée Paul Constans (0030026M),16,2,1,0,1,0,0,0
Montpellier,Lycée Jean Mermoz (0340042L),28,6,7,1,6,1,5,1
Nancy,Lycée Henri Loritz (0540042C),18,1,3,0,3,0,0,0
Nantes,Lycée Eugène Livet (0440029T),59,2,15,0,10,0,5,0
Nevers,Lycée Jules Renard (0580031U),11,3,3,1,3,1,2,1
Nice,Lycée Les Eucalyptus (0060075Z),42,3,8,0,4,0,0,0
Nimes,Lycée Dhuoda (0300026R),18,4,2,0,1,0,1,0
Nogent Sur Oise,Lycée Marie Curie (0600020W),42,4,14,1,13,1,5,0
Nouméa,Lycée Jules Garnier (9830003L),14,3,7,0,7,0,3,0
Orléans,Lycée Benjamin Franklin (0450051L),23,2,1,0,1,0,1,0
Paris,Lycée Raspail (0750691U),63,11,7,0,5,0,1,0
Paris,Lycée Voltaire (0750675B),12,1,3,0,3,0,2,0
Paris 11e,Lycée Dorian (0750676C),25,3,4,0,4,0,0,0
Paris 16e,Lycée Jean-Baptiste Say (0750700D),39,6,29,5,25,4,8,0
Paris 8e,Lycée Chaptal (0750663N),41,7,19,5,19,5,1,0
Poitiers,Lycée Louis Armand (0860037Y),10,1,0,0,0,0,0,0
Pringy,Lycée Louis Lachenal (0740006E),20,2,5,0,3,0,1,0
Reims,Lycée F. Roosevelt (0510034K),14,0,1,0,1,0,0,0
Rennes,Lycée Joliot-Curie (0350029S),34,3,6,0,6,0,1,0
Rouen,Lycée Blaise Pascal (0760095R),19,1,1,0,1,0,0,0
Rueil-Malmaison,Lycée Passy Buzenval (0920928J),19,1,0,0,0,0,0,0
Saint-Etienne,Lycée Etienne Mimard (0420046X),26,5,0,0,0,0,0,0
Saint-Sylvain-D'Anjou,Lycée Saint Julien La Baronnerie (0490888Z),12,6,3,2,2,1,0,0
Sfax,IPEIS (99951111),1,0,0,0,0,0,0,0
Ste Clotilde/la Reunion,Lycée Lislet-Geoffroy (9740054R),8,1,0,0,0,0,0,0
Strasbourg,Lycée Louis Couffignal (0670085D),19,4,6,2,5,1,4,1
Tarbes,Lycée Jean Dupuy (0650027B),13,1,0,0,0,0,0,0
Thiers,Lycée Jean Zay (0630069H),5,2,0,0,0,0,0,0
Toulon,Lycée Rouvière (0830056K),20,6,1,1,1,1,0,0
Toulouse,Lycée Déodat de Séverac (0310044E),34,2,14,0,13,0,3,0
Tours,Lycée J. de Vaucanson (0371418R),13,0,4,0,3,0,1,0
Valenciennes,Lycée Du Hainaut (0590223X),7,0,0,0,0,0,0,0
Vannes,Lycée Alain René Lesage (0560051B),28,2,2,0,2,0,1,0
Versailles,Lycée Jules Ferry (0782565P),70,9,25,2,20,2,3,0
Voiron,Lycée Ferdinand Buisson (0380092U),12,3,3,0,3,0,0,0
