ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Aix-En-Provence,Lycée Militaire (0131596P),6,3,0,0,0,0,0,0
Aix-En-Provence,Lycée Paul Cezanne (0130002G),70,31,33,15,20,9,5,1
Albi,Lycée Laperouse (0810006S),6,4,1,1,0,0,0,0
AMIENS,Lycée Louis Thuillier (0800009A),27,5,6,1,4,1,2,1
Angers,Lycée Henri Bergson (0491966W),15,5,2,0,1,0,0,0
Annecy,Lycée Berthollet (0740003B),32,7,7,1,4,1,2,1
Antony,Lycée Sainte Marie (0920904H),26,6,9,2,7,2,2,0
Arras,Lycée Robespierre (0620006V),2,1,0,0,0,0,0,0
Avignon,Lycée Saint Joseph (0840072X),4,1,1,0,0,0,0,0
Balma,Lycée Saliège (0312408Z),53,10,18,4,13,4,5,2
Bayonne,Lycée René Cassin (0640010N),12,2,4,0,2,0,2,0
Belfort,Lycée Condorcet (0900002N),3,2,0,0,0,0,0,0
BESANCON,Lycée Victor Hugo (0250007X),23,8,10,2,8,1,3,0
Bordeaux,Lycée Camille Jullian (0330023W),28,5,11,1,4,0,2,0
Bordeaux,Lycée Michel Montaigne (0330021U),63,25,31,9,23,7,11,3
Bourg-En-Bresse,Lycée Lalande (0010013J),14,0,1,0,1,0,0,0
Bourges,Lycée Alain-Fournier (0180005H),1,0,0,0,0,0,0,0
Brest,Lycée de Kerichen (0290007A),13,7,2,1,1,1,0,0
Brest,Lycée Sainte Anne (0290338K),9,1,1,0,1,0,0,0
Caen,Lycée Privé Sainte-Marie (0141164P),5,1,0,0,0,0,0,0
Caen,Lycée Victor Hugo (0142059M),36,6,10,3,5,3,3,1
Chartres,Lycée Marceau (0280007F),11,3,4,0,2,0,0,0
Clermont-Ferrand,Lycée Blaise Pascal (0630018C),40,12,16,3,8,1,1,0
Compiègne,Lycée Pierre d'Ailly (0600014P),2,0,1,0,1,0,0,0
Corenc,ITEC Boisfleury Europe (0381675P),4,1,1,0,0,0,0,0
Dijon,Lycée Carnot (0210015C),31,16,12,3,11,3,4,3
Douai,Lycée Albert Chatelet (0590063Y),29,15,1,1,0,0,0,0
Dunkerque,Lycée Jean Bart (0590071G),8,2,0,0,0,0,0,0
Enghien-Les-Bains,Lycée Gustave Monod (0950644J),4,1,0,0,0,0,0,0
Evreux,Lycée Aristide Briand (0270016W),18,5,6,3,5,3,2,2
Fontainebleau,Lycée François 1er (0770927P),15,9,4,3,4,3,2,2
Fort-De-France,Lycée Bellevue (9720003W),7,1,1,1,0,0,0,0
Grenoble,Lycée Champollion (0380027Y),60,24,26,6,16,5,5,2
Kairouan,Institut supérieur des mathématiques appliquées et de l'informatique (U0001),1,1,0,0,0,0,0,0
La Rochelle,Lycée Jean Dautet (0170028N),4,0,0,0,0,0,0,0
La Roche-Sur-Yon,Lycée Pierre Mendès-France (0850025R),2,1,0,0,0,0,0,0
Le Havre,Lycée François 1er (0760052U),3,0,0,0,0,0,0,0
Le Mans,Lycée Montesquieu (0720029R),30,11,11,4,8,2,2,1
Le Raincy,Lycée Albert Schweitzer (0930830X),12,5,3,0,3,0,1,0
Lille,Lycée Catholique Saint Pierre (0593117T),1,1,0,0,0,0,0,0
Lille,Lycée Faidherbe (0590119J),65,16,24,4,17,2,7,1
Limoges,Lycée Gay-Lussac (0870015U),14,4,4,2,3,1,1,1
Lorient,Lycée Dupuy De Lôme (0560025Y),6,2,0,0,0,0,0,0
Lyon,Institution des Chartreux (0690564N),1,1,0,0,0,0,0,0
Lyon,Lycée aux Lazaristes (0690522T),32,6,30,5,29,4,8,2
Lyon,Lycée du Parc (0690026D),110,41,84,29,71,24,17,8
Lyon,Lycée Jean Perrin (0690082P),13,4,2,0,1,0,0,0
Lyon,Lycée La Martinière Monplaisir (0692866R),35,12,20,4,18,4,13,2
Marseille,Lycée Thiers (0130040Y),65,24,40,12,36,9,18,3
Melun,Lycée Jacques Amyot (0770933W),14,3,2,1,1,0,1,0
Metz,Lycée Fabert (0570054Z),43,17,21,6,15,3,5,2
MONTIGNY-LE-BRETONNEUX,Lycée Descartes (0781512V),7,4,1,1,1,1,0,0
Montpellier,Lycée Joffre (0340038G),40,12,16,5,12,4,4,2
Mulhouse,Lycée Albert Schweitzer (0680031P),3,0,0,0,0,0,0,0
Nabeul,IPEIN (99950811),1,0,0,0,0,0,0,0
Nancy,Lycée Henri Poincaré (0540038Y),70,14,33,4,25,3,13,1
Nantes,Lycée Clémenceau (0440021J),64,20,27,5,23,3,8,1
Nantes,Lycée Saint Stanislas (0440163N),23,6,4,1,3,1,1,0
Neuilly-Sur-Seine,Lycée Louis Pasteur (0920142E),60,20,41,11,37,9,18,6
Nice,Lycée Massena (0060030A),64,15,33,9,25,7,12,3
Nimes,Lycée Alphonse Daudet (0300021K),12,2,2,0,0,0,0,0
Orléans,Lycée Pothier (0450049J),35,13,9,0,6,0,2,0
