ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Aix-En-Provence,Lycée Militaire (0131596P),11,6,11,6,10,5,0,0
Aix-En-Provence,Lycée Paul Cezanne (0130002G),58,30,56,29,49,28,7,4
Albi,Lycée Laperouse (0810006S),22,11,20,11,19,11,6,3
AMIENS,Lycée Louis Thuillier (0800009A),36,7,28,6,24,4,3,0
Angers,Lycée Henri Bergson (0491966W),22,6,20,6,18,4,10,1
Annecy,Lycée Berthollet (0740003B),38,8,31,6,23,2,7,0
Antony,Lycée Sainte Marie (0920904H),19,6,18,6,15,4,3,2
Arras,Lycée Robespierre (0620006V),16,4,13,3,8,2,3,2
Avignon,Lycée Saint Joseph (0840072X),24,6,23,6,19,6,4,4
Balma,Lycée Saliège (0312408Z),64,20,50,15,41,14,10,2
Bayonne,Lycée René Cassin (0640010N),24,6,22,6,22,6,6,2
Belfort,Lycée Condorcet (0900002N),17,5,12,4,10,4,3,2
BESANCON,Lycée Victor Hugo (0250007X),28,15,24,13,23,12,6,4
Bordeaux,Lycée Camille Jullian (0330023W),34,13,30,10,23,8,2,2
Bordeaux,Lycée Michel Montaigne (0330021U),19,9,14,9,10,8,1,1
Bourg-En-Bresse,Lycée Lalande (0010013J),31,8,27,7,24,7,8,4
Bourges,Lycée Alain-Fournier (0180005H),16,4,12,4,7,2,1,1
Brest,Lycée de Kerichen (0290007A),31,12,28,10,22,9,12,4
Brest,Lycée Sainte Anne (0290338K),24,8,21,8,21,8,6,2
Caen,Lycée Privé Sainte-Marie (0141164P),12,2,10,2,7,1,4,0
Caen,Lycée Victor Hugo (0142059M),45,8,36,8,34,7,5,1
Chartres,Lycée Marceau (0280007F),22,6,18,4,15,4,5,2
Clermont-Ferrand,Lycée Blaise Pascal (0630018C),33,16,32,15,29,13,4,3
Compiègne,Lycée Pierre d'Ailly (0600014P),20,9,16,8,13,8,3,2
Corenc,ITEC Boisfleury Europe (0381675P),8,4,6,4,5,3,1,1
Dijon,Lycée Carnot (0210015C),25,9,20,8,20,8,9,5
Douai,Lycée Albert Chatelet (0590063Y),22,11,18,9,12,7,4,2
Dunkerque,Lycée Jean Bart (0590071G),22,9,20,8,17,7,6,3
Enghien-Les-Bains,Lycée Gustave Monod (0950644J),13,4,13,4,13,4,5,1
Evreux,Lycée Aristide Briand (0270016W),30,10,27,8,23,7,6,1
Fontainebleau,Lycée François 1er (0770927P),35,12,32,12,29,11,8,2
Fort-De-France,Lycée Bellevue (9720003W),22,12,19,11,18,10,8,4
Grenoble,Lycée Champollion (0380027Y),33,17,30,17,29,16,9,5
La Flèche,Prytanée National Militaire (0720896H),7,2,4,1,3,0,1,0
La Rochelle,Lycée Jean Dautet (0170028N),12,1,7,1,7,1,0,0
La Roche-Sur-Yon,Lycée Pierre Mendès-France (0850025R),9,5,9,5,9,5,4,3
La Roche-Sur-Yon,Lycée Saint Joseph (0850083D),11,3,9,3,7,3,4,1
Le Havre,Lycée François 1er (0760052U),16,4,14,2,12,2,4,0
Le Mans,Lycée Montesquieu (0720029R),15,7,15,7,13,6,2,1
Le Raincy,Lycée Albert Schweitzer (0930830X),18,7,13,5,10,4,2,0
Lille,Lycée Catholique Saint Pierre (0593117T),1,0,0,0,0,0,0,0
Lille,Lycée Faidherbe (0590119J),51,17,45,15,42,15,12,1
Limoges,Lycée Gay-Lussac (0870015U),26,8,22,6,19,6,3,1
Lorient,Lycée Dupuy De Lôme (0560025Y),19,5,18,5,12,3,3,1
Lyon,Institution des Chartreux (0690564N),8,4,6,3,1,1,1,1
Lyon,Lycée aux Lazaristes (0690522T),3,2,3,2,3,2,0,0
Lyon,Lycée du Parc (0690026D),43,22,29,14,28,13,5,3
Lyon,Lycée Jean Perrin (0690082P),26,13,25,13,21,10,6,3
Lyon,Lycée La Martinière Monplaisir (0692866R),26,16,24,16,23,16,0,0
Marseille,Lycée Thiers (0130040Y),32,16,23,11,22,11,5,3
Melun,Lycée Jacques Amyot (0770933W),22,9,19,8,18,8,7,2
Metz,Lycée Fabert (0570054Z),37,12,33,12,28,11,6,3
MONTIGNY-LE-BRETONNEUX,Lycée Descartes (0781512V),8,4,7,4,7,4,1,0
Montpellier,Lycée Joffre (0340038G),32,16,28,15,25,14,5,3
Mulhouse,Lycée Albert Schweitzer (0680031P),20,11,14,10,9,9,3,3
Nabeul,IPEIN (99950811),1,0,0,0,0,0,0,0
Nancy,Lycée Henri Poincaré (0540038Y),52,17,46,17,44,17,15,6
Nantes,Lycée Clémenceau (0440021J),34,18,32,17,30,17,7,4
Nantes,Lycée Saint Stanislas (0440163N),28,7,24,7,22,7,4,1
Neuilly-Sur-Seine,Lycée Louis Pasteur (0920142E),35,12,28,11,26,10,9,1
Nice,Lycée Massena (0060030A),52,17,47,17,43,16,11,2
Nimes,Lycée Alphonse Daudet (0300021K),36,12,30,9,24,8,12,2
Orléans,Lycée Pothier (0450049J),36,17,29,14,23,13,8,5
Orléans,Lycée Saint Charles (0450110A),4,2,3,1,3,1,2,1
Orsay,Lycée Blaise Pascal (0910626L),12,4,11,4,11,4,1,0
Paris,Lycée Honoré De Balzac (0750705J),33,9,29,8,25,7,12,1
Paris,Lycée Jacques Decour (0750668U),22,8,19,7,19,7,5,3
Paris,Lycée Stanislas (0753840S),7,4,7,4,7,4,2,1
Paris 3e,Lycée Turgot (0750647W),28,9,18,6,13,4,3,1
Paris 4e,IPESUP (0753144K),10,4,6,2,6,2,5,2
Paris 4e,Lycée Charlemagne (0750652B),32,14,26,11,20,9,3,1
Paris 5e,Lycée Lavoisier (0750656F),35,20,31,17,30,16,7,5
Paris 5e,Lycée Louis Le Grand (0750655E),12,5,6,2,3,2,1,1
Paris 6e,Lycée Fénelon (0750660K),12,6,10,5,8,4,0,0
Paris 6e,Lycée Saint-Louis (0750658H),76,46,62,41,59,40,12,10
Paris 8e,Lycée Chaptal (0750663N),41,13,40,13,36,11,6,1
Paris 8e,Lycée Fénelon Sainte-Marie (0753873C),38,10,37,10,35,10,14,7
Paris 9e,Lycée Condorcet (0750667T),23,9,17,6,16,6,5,1
Paris 13e,ENCPB (0750685M),31,14,29,13,22,8,7,4
Paris 15e,Lycée Buffon (0750693W),25,7,21,6,17,5,7,1
Paris 16e,Lycée Janson de Sailly (0750699C),82,39,69,34,63,30,16,8
Paris 17e,Lycée Carnot (0750704H),28,12,26,11,24,10,14,7
Pau,Lycée Louis Barthou (0640055M),39,16,37,14,28,11,9,3
Périgueux,Lycée Bertran de Born (0240024W),28,6,14,3,12,3,4,0
Perpignan,Lycée François Arago (0660010C),20,7,20,7,18,6,10,5
Pointe-à-Pitre,L.G.T.Baimbridge (9710003B),30,19,28,17,26,16,17,11
Poitiers,Lycée Camille Guérin (0860035W),33,15,30,14,23,12,4,1
Quimper,Lycée Auguste Brizeux (0290069T),37,15,27,11,21,9,6,4
Reims,Lycée F. Roosevelt (0510034K),37,12,31,10,26,7,5,2
Rennes,Lycée Chateaubriand (0350710G),22,7,19,7,17,6,3,0
Rennes,Lycée privé Assomption (0350778F),17,3,11,3,6,1,2,0
Rouen,Lycée Pierre Corneille (0760090K),37,11,32,11,27,9,9,4
Saint-Brieuc,Lycée Francois Rabelais (0220056S),11,3,10,2,10,2,3,2
Sainte-Clotilde,Lycée Leconte de Lisle (9740001H),18,9,14,8,11,6,9,6
Saint-Etienne,Lycée Claude Fauriel (0420041S),35,12,34,12,32,12,3,1
Saint-Germain-en-Laye,Lycée Jeanne D'Albret (0782132U),24,7,21,7,20,7,3,1
Saint-Ismier,Ecole des Pupilles de L'Air (0381513N),3,0,3,0,3,0,0,0
SAINT-MAUR-DES-FOSSES,Lycée D'Arsonval (0940121W),2,0,0,0,0,0,0,0
Saint-Maur-Des-Fosses,Lycée Marcelin Berthelot (0940120V),48,12,39,9,38,9,12,4
Saint-Nazaire,Lycée Aristide Briand (0440069L),28,9,23,7,23,7,9,2
Saint-Quentin,Lycée Pierre de La Ramée (0020049T),17,6,12,5,10,4,7,2
Salon-De-Provence,Lycée de l'Emperi (0130160D),30,6,21,4,15,2,8,0
Savigny-Sur-Orge,Lycée Jean Baptiste Corot (0910627M),11,6,11,6,10,5,3,1
Sceaux,Lycée Lakanal (0920145H),36,21,32,18,32,18,5,1
Strasbourg,Lycée Kleber (0670080Y),42,14,37,14,30,13,8,1
Tarbes,Lycée Théophile Gautier (0650025Z),25,11,20,10,15,9,2,1
Toulon,Lycée Dumont D'Urville (0830053G),42,19,39,19,28,14,13,7
Toulouse,Lycée Bellevue (0310038Y),9,2,7,2,7,2,1,0
Toulouse,Lycée Déodat de Séverac (0310044E),33,16,28,14,25,13,3,2
Toulouse,Lycée Pierre de Fermat (0310036W),17,7,15,6,14,6,3,0
Tourcoing,Lycée Gambetta (0590212K),23,7,17,4,13,3,6,0
Tours,Lycée Descartes (0370035M),31,9,25,9,19,7,6,1
Troyes,Lycée Chrestien De Troyes (0100022V),8,4,7,4,5,3,0,0
Tulle,Lycée Edmond Perrier (0190032G),10,4,9,4,1,0,0,0
Tunis,I.P.E.I.T (99922211),1,1,0,0,0,0,0,0
Valbonne,C.I.V. Valbonne (0061642C),35,19,32,19,29,18,9,8
Valence,Lycée Camille Vernet (0260035X),14,9,12,8,10,7,4,3
Valenciennes,Lycée Henri Wallon (0590221V),52,18,44,14,33,9,8,3
Vanves,Lycée Michelet (0920149M),13,3,10,2,7,1,2,0
Versailles,Lycée Hoche (0782562L),18,6,11,4,11,4,1,0
Versailles,Lycée Sainte Geneviève (0783053V),32,14,19,7,19,7,2,1
