ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Albi,Lycée Louis Rascol (0810004P),27,1,18,0,15,0,10,0
Alès,Lycée Jean-Baptiste Dumas - C.T. (0300002P),29,3,14,1,6,1,3,0
AMIENS,Lycée Louis Thuillier (0800009A),16,1,14,0,1,0,1,0
Angers,Lycée Saint-Martin (0490824E),1,0,0,0,0,0,0,0
Aubervilliers,Lycée Le Corbusier (0930117X),18,2,11,1,6,1,4,1
Brive-La-Gaillarde,Lycée Georges Cabanis (0190010H),29,1,23,1,13,0,6,0
Cachan,Lycée Gustave Eiffel (0940111K),29,4,23,4,14,2,5,0
Chambéry,Lycée Monge (0730016W),22,0,15,0,8,0,3,0
Champigny-Sur-Marne,Lycée Langevin-Wallon (0940113M),1,0,0,0,0,0,0,0
Clermont-Ferrand,Lycée La Fayette (0630021F),22,0,10,0,5,0,1,0
Colmar,Lycée Blaise Pascal (0680010S),14,4,9,1,8,0,4,0
Dijon,Lycée Gustave Eiffel (0211033J),17,0,16,0,8,0,4,0
FORT-DE-FRANCE,Lycée Joseph Gaillard (9720004X),11,2,3,0,2,0,0,0
La Rochelle,Lycée Léonce Vieljeux (0170029P),38,5,33,5,21,2,9,0
Lorient,Lycée Saint Joseph Lorient (0560181T),24,1,12,0,6,0,3,0
Lyon,Lycée Edouard Branly (0690128P),27,3,23,3,9,1,5,1
Marseille,Lycée Antonin Artaud (0132733A),19,2,8,1,7,1,3,0
Metz,Lycée Louis Vincent (0570058D),12,0,5,0,3,0,2,0
Mohammedia,LNTA (99927711),5,0,1,0,1,0,1,0
Mohammedia,Omar El Khayyam (99928911),1,0,1,0,0,0,0,0
Montbéliard,Lycée Viette (0250032Z),10,0,2,0,1,0,0,0
Oujda,Lycée Omar Ben Abdelaziz (99927611),3,0,1,0,0,0,0,0
Paris,Lycée Raspail (0750691U),28,1,23,1,18,1,14,0
Pau,Lycée Saint-Cricq (0640057P),21,0,7,0,7,0,5,0
Rueil-Malmaison,Lycée Richelieu (0920799U),32,2,29,2,26,2,8,1
Safi,Lycée Technique Al Khawarizmi (99929411),10,1,3,0,2,0,2,0
Saint-Brieuc,Lycée Chaptal (0220058U),19,2,8,0,3,0,2,0
Saint-Nazaire,Lycée Aristide Briand (0440069L),15,1,7,0,5,0,3,0
Saint-Ouen-L'Aumone,Lycée Jean Perrin (0951104J),34,4,16,2,2,0,0,0
Sotteville-Lès-Rouen,Lycée Marcel Sembat (0760110G),15,0,12,0,7,0,4,0
Toulon,Lycée Rouvière (0830056K),22,0,18,0,15,0,7,0
Tourcoing,Lycée Colbert (0590214M),20,1,8,1,6,0,3,0
Troyes,Lycée Les Lombards (0100025Y),31,0,25,0,16,0,9,0
Valenciennes,Lycée Du Hainaut (0590223X),23,0,13,0,5,0,2,0
