ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Albi,Louis Rascol (0810004P),28,2,27,2,23,2,11,1
Alès,Jean-Baptiste Dumas (0300002P),17,0,9,0,6,0,3,0
Amiens,Edouard Branly (0801327H),14,1,11,0,4,0,1,0
Brive-La-Gaillarde,Georges Cabanis (0190010H),32,2,21,1,4,0,0,0
Cachan,Gustave Eiffel (0940111K),24,0,14,0,7,0,3,0
Chambery,Lycées Monge (0730016W),26,1,22,1,15,0,7,0
Clermont-Ferrand,La Fayette (0630021F),22,1,14,1,8,0,3,0
Colmar,Blaise Pascal (0680010S),9,0,8,0,5,0,3,0
Dijon,Gustave Eiffel (0211033J),20,2,13,1,6,1,5,1
Fort-De-France,Pointe Des Negres (9720004X),4,0,1,0,1,0,0,0
La Rochelle,Leonce Vieljeux (0170029P),32,3,27,2,16,2,5,0
Lorient,St Joseph LORIENT (0560181T),18,0,11,0,3,0,1,0
Lyon,Edouard Branly (0690128P),20,0,15,0,7,0,2,0
Marseille,Lycée Antonin Artaud (0132733A),24,0,12,0,7,0,5,0
Metz,Louis Vincent (0570058D),14,2,7,0,4,0,2,0
MOHAMMEDIA,CPGE LNTA (99927711),5,1,4,0,4,0,4,0
Montbéliard,Viette (0250032Z),18,0,13,0,7,0,4,0
Paris 14e,Raspail (0750691U),37,5,26,4,21,4,9,1
Pau,Lycée Saint-Cricq (0640057P),9,1,7,1,6,1,3,1
RABAT,ENSET de RABAT (99947611),9,1,2,0,0,0,0,0
Rueil-Malmaison,Lycée RICHELIEU (0920799U),22,2,22,2,18,1,12,1
SAFI,AL KHAWARIZMI TECHNIQUE (99929411),12,0,2,0,2,0,1,0
Saint-Brieuc,Chaptal (0220058U),9,1,5,0,2,0,1,0
Saint-Nazaire,Aristide Briand (0440069L),27,0,22,0,13,0,6,0
Saint-Ouen-L'Aumone,Lycée Jean Perrin (0951104J),39,2,26,2,12,1,2,0
Sotteville-Lès-Rouen,Marcel Sembat (0760110G),17,2,14,1,5,0,3,0
Toulon,Lycée Rouvière (0830056K),22,0,15,0,9,0,3,0
Tourcoing,Colbert (0590214M),12,1,7,0,7,0,2,0
Troyes,Les Lombards (0100025Y),19,2,9,1,4,1,1,0
Valenciennes,Du Hainaut (0590223X),18,1,9,0,6,0,3,0
