ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Paris,Lycée Saint-Louis (0750658H),154,71,135,62,125,59,35,18
Paris,Lycée Honoré De Balzac (0750705J),16,0,3,0,2,0,0,0
Paris,Lycée Janson de Sailly (0750699C),108,44,91,38,78,35,22,15
Paris 4e,Lycée Charlemagne (0750652B),64,15,54,11,49,10,17,4
Paris 8e,Lycée Fénelon Sainte-Marie (0753873C),39,10,32,9,31,9,11,4
Paris Cedex 03,Lycée Turgot (0750647W),26,9,11,2,8,2,3,0
Paris Cedex 05,Lycée Henri IV (0750654D),39,19,39,19,39,19,9,5
Paris Cedex 05,Lycée Louis Le Grand (0750655E),107,53,102,49,97,49,6,3
Paris Cedex 06,Lycée Stanislas (0753840S),97,35,94,33,91,32,18,5
Paris Cedex 09,Lycée Jacques Decour (0750668U),33,7,25,5,19,4,6,2
Paris 13e,Lycée Pierre-Gilles de Gennes - ENCPB (0750685M),25,12,13,6,12,6,0,0
Paris 15e,Lycée Buffon (0750693W),22,10,18,9,12,7,3,1
Paris 17e,Lycée Carnot (0750704H),23,9,17,6,13,6,2,0
Paris 5e,Lycée Lavoisier (0750656F),36,11,16,7,12,6,0,0
Paris 6e,Lycée Fénelon (0750660K),34,15,31,15,28,13,4,3
Paris 8e,Lycée Chaptal (0750663N),77,23,68,21,61,20,24,9
Paris 9e,Lycée Condorcet (0750667T),37,12,18,7,15,6,7,3
Pau Cedex,Lycée Louis Barthou (0640055M),46,15,25,6,17,4,2,1
Périgueux Cedex,Lycée Bertran de Born (0240024W),13,3,7,2,5,1,0,0
Perpignan,Lycée François Arago (0660010C),23,12,7,3,4,1,0,0
Pointe-à-Pitre Cedex (guadeloupe),Lycée Baimbridge (9710003B),10,5,6,3,4,3,2,1
Poitiers Cedex,Lycée Camille Guérin (0860035W),33,12,25,8,19,6,6,1
Quimper,Lycée Auguste Brizeux (0290069T),4,1,2,1,0,0,0,0
Reims Cedex,Lycée Franklin Roosevelt (0510034K),33,12,23,9,15,3,6,1
Rennes,Lycée privé Assomption (0350778F),20,5,5,1,4,0,2,0
Rennes Cedex 7,Lycée Chateaubriand (0350710G),68,22,63,21,56,19,18,7
Rouen Cedex,Lycée Pierre Corneille (0760090K),80,18,67,15,60,11,10,1
Saint-Brieuc Cedex,Lycée Francois Rabelais (0220056S),14,6,10,3,9,3,0,0
Sainte-Clotilde Cedex (la Réunion),Lycée Leconte de Lisle (9740001H),16,7,8,2,7,2,3,1
Saint-Etienne Cedex 1,Lycée Claude Fauriel (0420041S),53,14,31,6,18,4,10,3
Saint-Germain-En-Laye Cedex,Lycée Jeanne D'Albret (0782132U),16,6,12,4,8,3,4,1
Saint-Ismier,Ecole des Pupilles de L'Air (0381513N),8,1,7,0,5,0,0,0
Saint-Maur-Des-Fosses Cedex,Lycée Marcelin Berthelot (0940120V),72,19,55,16,48,13,12,5
Saint-Nazaire,Lycée Aristide Briand (0440069L),16,6,11,4,6,1,1,0
Saint-Quentin,Lycée Pierre de La Ramée (0020049T),10,1,8,1,6,1,1,0
Salon-De-Provence,Lycée de l'Emperi (0130160D),15,7,7,2,1,0,0,0
Savigny-Sur-Orge Cedex,Lycée Jean Baptiste Corot (0910627M),27,8,14,6,11,4,2,1
Sceaux Cedex,Lycée Lakanal (0920145H),72,32,66,29,55,25,11,7
Sfax,IPEIS (99951111),1,1,0,0,0,0,0,0
Sophia Antipolis Cedex,Lycée international de Valbonne (0061642C),15,5,10,3,7,3,1,1
Strasbourg Cedex,Lycée Kleber (0670080Y),53,17,42,12,34,11,7,2
Tarbes Cedex,Lycée Théophile Gautier (0650025Z),16,5,8,4,5,3,1,1
Toulon Cedex,Lycée Dumont D'Urville (0830053G),15,6,9,4,4,2,1,0
Toulouse,Lycée Bellevue (0310038Y),38,12,32,10,22,8,5,0
Toulouse,Lycée Déodat de Séverac (0310044E),43,10,31,7,16,2,1,0
Toulouse Cedex 7,Lycée Pierre de Fermat (0310036W),78,30,71,25,55,21,10,7
Tours Cedex 1,Lycée Descartes (0370035M),48,16,36,13,30,11,8,2
Troyes,Lycée Chrestien De Troyes (0100022V),6,0,3,0,1,0,0,0
Tulle,Lycée Edmond Perrier (0190032G),8,4,4,1,3,0,0,0
Tunis,IPEST (99926211),23,9,16,4,15,4,7,2
Valence Cedex,Lycée Camille Vernet (0260035X),5,2,3,1,1,0,1,0
Valenciennes Cedex,Lycée Henri Wallon (0590221V),76,26,58,19,46,16,14,4
Vanves Cedex,Lycée Michelet (0920149M),30,11,28,10,27,10,2,1
Versailles Cedex,Lycée Hoche (0782562L),73,23,70,22,68,21,16,8
Versailles Cedex,Lycée privé Sainte Geneviève (0783053V),138,42,136,42,132,42,21,9
