ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Dunkerque Cedex,Lycée Jean Bart (0590071G),24,6,15,4,11,2,4,0
Evreux,Lycée Aristide Briand (0270016W),23,2,9,0,7,0,2,0
Evry,Lycée Parc des Loges (0911251R),25,9,17,5,13,5,6,2
Fès,Lycée Moulay Idriss (99926711),15,5,4,1,0,0,0,0
Fontainebleau,Lycée François 1er (0770927P),38,8,23,4,16,3,7,1
Fort-De-France Cedex,Lycée de Bellevue (9720003W),25,13,12,6,8,4,3,1
Grenoble Cedex 1,Lycée Champollion (0380027Y),96,19,92,18,89,16,31,7
Guelmim - Agadir,Lycée Bab Essahra (L0041),6,1,2,0,0,0,0,0
La Flèche Cedex,Prytanée National Militaire (0720896H),31,3,27,3,20,3,10,3
La Rochelle,Lycée Jean Dautet (0170028N),22,0,16,0,14,0,7,0
Le Mans Cedex 01,Lycée Montesquieu (0720029R),38,10,27,7,23,5,8,1
Le Raincy,Lycée Albert Schweitzer (0930830X),33,2,19,1,13,1,6,0
Les Ulis,Lycée L'Essouriau (0911492C),14,3,10,2,9,2,5,1
Lille,Lycée César Baggio (0590121L),62,13,47,10,38,10,14,4
Lille,Lycée privé Frédéric Ozanam (0593007Y),2,0,0,0,0,0,0,0
Lille Cedex,Lycée Faidherbe (0590119J),42,13,41,13,30,11,3,1
Limoges Cedex,Lycée Gay-Lussac (0870015U),32,10,29,10,23,7,6,3
Lorient Cedex,Lycée Dupuy De Lôme (0560025Y),28,6,26,5,23,5,13,3
Lyon,Lycée aux Lazaristes (0690522T),13,6,12,5,7,3,2,1
Lyon,Lycée Jean Perrin (0690082P),48,9,33,6,28,4,8,1
Lyon,Lycée La Martinière Monplaisir (0692866R),87,23,80,22,71,18,31,7
Lyon Cedex 06,Lycée du Parc (0690026D),28,10,23,10,21,10,3,2
Lyon Cedex 1,Institution des Chartreux (0690564N),1,0,0,0,0,0,0,0
Marrakech,CPGE privée Koutoubia-Prépas (99697011),6,0,0,0,0,0,0,0
Marrakech - Menara,Lycée IBN TIMIYA (99926511),15,4,4,1,1,0,0,0
Marseille Cedex 1,Lycée Thiers (0130040Y),35,9,32,9,27,7,4,0
Marseille Cedex 10,Lycée Jean Perrin (0130053M),37,11,35,10,31,10,13,4
Meaux,Lycée Henri Moissan (0770930T),29,9,14,3,8,1,1,0
Metz,Lycée Louis De Cormontaigne (0573227Y),21,4,12,2,12,2,8,1
Metz Cedex 1,Lycée Fabert (0570054Z),38,7,36,7,34,7,13,3
Montpellier Cedex 2,Lycée Joffre (0340038G),76,15,70,13,59,11,15,4
Montreuil,Lycée Jean Jaurès (0930121B),11,3,6,2,4,2,3,1
Mulhouse,Lycée Albert Schweitzer (0680031P),36,10,32,10,25,7,16,2
Nancy,Lycée Henri Loritz (0540042C),74,18,53,11,42,9,16,2
Nancy Cedex,Lycée Henri Poincaré (0540038Y),25,13,22,11,20,10,10,5
Nantes,Lycée Saint Stanislas (0440163N),33,9,20,8,16,6,3,1
Nantes Cedex 1,Lycée Clémenceau (0440021J),90,15,79,14,74,14,24,7
Neuilly-Sur-Seine Cedex,Lycée Louis Pasteur (0920142E),42,8,39,6,35,4,9,2
Nice,Lycée Les Eucalyptus (0060075Z),37,11,17,6,12,5,6,2
Nice Cedex 1,Lycée Massena (0060030A),49,7,46,7,42,7,14,3
Nimes Cedex,Lycée Alphonse Daudet (0300021K),36,12,29,10,19,7,7,3
Nouméa,Lycée Jules Garnier (9830003L),16,2,15,2,15,2,3,2
Orléans Cedex 1,Lycée Pothier (0450049J),74,11,59,9,50,7,14,1
Orsay,Lycée Blaise Pascal (0910626L),37,4,34,4,32,4,9,0
Paris,Lycée Raspail (0750691U),39,7,29,6,22,6,5,1
Paris 8e,Lycée Fénelon Sainte-Marie (0753873C),42,1,42,1,30,1,4,0
Paris Cedex 05,Lycée Louis Le Grand (0750655E),48,9,46,9,16,3,2,0
Paris Cedex 06,Lycée Saint-Louis (0750658H),203,58,189,56,160,48,24,5
Paris Cedex 06,Lycée Stanislas (0753840S),62,10,54,9,32,8,1,0
Paris Cedex 09,Lycée Jacques Decour (0750668U),83,13,57,9,47,6,11,1
Paris Cedex 12,Lycée Paul Valery (0750679F),43,14,30,8,25,7,8,2
Paris 13e,Lycée Pierre-Gilles de Gennes - ENCPB (0750685M),34,11,23,7,20,7,7,2
Paris 15e,Lycée Buffon (0750693W),44,13,35,11,29,10,10,3
Paris 16e,Lycée Claude Bernard (0750698B),83,9,61,6,46,5,9,1
Paris 16e,Lycée Janson de Sailly (0750699C),84,28,76,25,65,23,9,2
Paris 16e,Lycée Jean-Baptiste Say (0750700D),37,8,34,7,27,6,7,1
Paris 8e,Lycée Chaptal (0750663N),96,20,94,19,87,18,27,11
Paris 9e,Lycée Condorcet (0750667T),40,9,38,8,27,6,2,1
Pau Cedex,Lycée Louis Barthou (0640055M),26,7,16,2,14,2,8,0
Perpignan,Lycée François Arago (0660010C),39,13,34,12,29,12,9,5
Pointe-à-Pitre Cedex (guadeloupe),L G T de Baimbridge (9710003B),25,10,16,6,11,5,3,0
Poitiers Cedex,Lycée Camille Guérin (0860035W),47,9,37,8,30,6,11,2
Quimper,Lycée Auguste Brizeux (0290069T),23,1,16,0,13,0,6,0
Rabat,Lycée Ibn Al Ghazi (99951011),71,24,16,3,3,0,0,0
Rabat,Lycée Moulay Youssef (99926611),18,5,7,3,2,1,1,0
Reims Cedex,Lycée Franklin Roosevelt (0510034K),83,18,60,14,46,11,19,5
Remire-Montjoly,Lycée Léon-Gontran Damas (9730196A),9,1,4,0,2,0,0,0
Rennes,Lycée Joliot-Curie (0350029S),35,4,34,4,31,4,12,1
Rennes,Lycée privé Assomption (0350778F),14,2,7,1,4,1,3,1
Rennes Cedex 7,Lycée Chateaubriand (0350710G),79,15,75,15,68,14,20,6
Rouen Cedex,Lycée Pierre Corneille (0760090K),34,10,34,10,29,9,6,4
Saint-Brieuc,Lycée Francois Rabelais (0220056S),18,7,15,7,14,6,4,1
Saint-Cyr-L'Ecole Cedex,Lycée Militaire de Saint-Cyr (0780015T),26,4,25,4,18,3,11,1
Saint-Denis,Lycée Paul Eluard (0930125F),14,5,3,1,2,0,1,0
Sainte-Clotilde Cedex (la Réunion),Lycée Leconte de Lisle (9740001H),26,5,20,4,12,2,6,1
Saint-Etienne,Lycée Etienne Mimard (0420046X),26,5,21,4,18,3,10,2
Saint-Germain-En-Laye,Lycée Jeanne D'Albret (0782132U),32,6,29,6,27,6,8,1
Saint-Ismier,Ecole des Pupilles de L'Air (0381513N),24,2,22,2,21,2,12,0
Saint-Maur-Des-Fosses,Lycée D'Arsonval (0940121W),21,3,11,1,10,1,3,0
Saint-Maur-Des-Fosses Cedex,Lycée Marcelin Berthelot (0940120V),82,19,79,18,62,17,13,6
Sale - Rabat,Université Internationale de Rabat (U0010),1,1,0,0,0,0,0,0
Sceaux Cedex,Lycée Lakanal (0920145H),43,8,42,8,30,6,2,0
Sophia Antipolis Cedex,Lycée international de Valbonne (0061642C),44,11,42,11,34,10,8,2
Sourdun Cedex,Internat d'Excellence de Sourdun (0772737G),4,1,3,1,2,1,2,1
Strasbourg,Lycée Kleber (0670080Y),82,16,72,15,63,15,22,3
Strasbourg,Lycée Louis Couffignal (0670085D),26,3,15,2,11,1,4,0
Strasbourg,Lycée Ort (0671636P),22,5,13,2,12,2,3,0
Strasbourg Cedex,Collège Episcopal Saint Etienne (0671609K),1,1,1,1,0,0,0,0
Tanger,Lycée Moulay Hassan (99926911),12,6,1,1,0,0,0,0
Toulon Cedex,Lycée Dumont D'Urville (0830053G),36,6,32,4,27,3,11,3
Toulouse,Lycée Bellevue (0310038Y),45,12,43,12,42,11,18,2
Toulouse,Lycée Déodat de Séverac (0310044E),46,9,45,9,44,8,21,3
Toulouse Cedex 7,Lycée Pierre de Fermat (0310036W),35,8,33,7,19,3,2,0
Tours,Lycée J. de Vaucanson (0371418R),21,4,20,4,14,3,5,2
Tours Cedex 1,Lycée Descartes (0370035M),76,12,72,12,66,12,31,6
Troyes,Lycée Chrestien De Troyes (0100022V),23,2,9,0,7,0,0,0
Tunis,IPEI El Manar (99951211),1,0,0,0,0,0,0,0
Tunis,IPEST (99926211),8,4,8,4,6,4,4,3
Valenciennes Cedex,Lycée Henri Wallon (0590221V),38,5,34,5,30,5,10,1
Vanves Cedex,Lycée Michelet (0920149M),36,10,36,10,35,10,15,5
Versailles,Lycée Jules Ferry (0782565P),30,2,28,2,20,2,8,1
Versailles,Lycée Sainte Geneviève (0783053V),4,0,4,0,3,0,0,0
Versailles Cedex,Lycée Hoche (0782562L),16,7,13,6,4,2,0,0
null,Sans etablissement - candidat libre (0000000Y),1,0,0,0,0,0,0,0
