ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Aix-En-Provence,Lycée Militaire (0131596P),22,4,18,3,15,0,11,0
Aix-En-Provence,Lycée Paul Cezanne (0130002G),65,22,56,21,50,20,28,15
Albi,Lycée Laperouse (0810006S),22,11,14,6,10,5,6,3
Amiens,Lycée Louis Thuillier (0800009A),42,17,33,12,27,8,14,5
Angers,Lycée Henri Bergson (0491966W),29,13,18,7,15,6,7,2
Annecy,Lycée Berthollet (0740003B),66,27,53,19,42,15,27,9
Antony,Lycée Sainte Marie (0920904H),28,3,17,2,13,2,4,0
Arras,Lycée Robespierre (0620006V),21,6,10,5,7,4,2,0
Avignon,Lycée St Joseph (0840072X),35,11,20,8,16,6,9,3
Balma,Lycée Saliège (0312408Z),81,21,68,16,62,14,20,6
Bayonne,Lycée René Cassin (0640010N),28,10,26,8,23,7,9,4
Belfort,Lycée Condorcet (0900002N),13,6,10,6,8,6,7,5
Besançon,Lycée Victor Hugo (0250007X),53,27,44,22,35,18,17,13
Bordeaux,Lycée Camille Jullian (0330023W),33,12,33,12,19,9,5,2
Bordeaux,Lycée Michel Montaigne (0330021U),67,30,63,30,55,28,25,14
Bourg-En-Bresse,Lycée Lalande (0010013J),29,10,17,6,15,6,8,4
Bourges,Lycée Alain-Fournier (0180005H),20,8,10,4,8,4,4,2
Brest,Lycée de Kerichen (0290007A),58,16,44,12,30,9,14,4
Brest,Lycée Sainte Anne (0290338K),14,6,6,2,4,1,2,0
Caen,Lycée Privé Sainte-Marie (0141164P),22,6,3,2,2,2,1,1
Caen,Lycée Victor Hugo (0142059M),57,12,51,12,47,11,25,9
CASABLANCA,Lycée El Miza Center (99928411),1,0,1,0,1,0,1,0
Chartres,Lycée Marceau (0280007F),29,6,25,5,17,3,12,2
Clermont-Ferrand,Lycée Blaise Pascal (0630018C),44,21,32,14,27,13,16,9
Compiègne,Lycée Pierre d'Ailly (0600014P),26,12,13,6,7,3,2,0
Corenc,ITEC Boisfleury Europe (0381675P),13,3,8,2,4,0,0,0
Dijon,Lycée Carnot (0210015C),49,15,42,12,34,10,17,5
Douai,Lycée Albert Chatelet (0590063Y),19,6,14,4,12,3,8,2
Dunkerque,Lycée Jean Bart (0590071G),17,9,5,4,5,4,3,2
Enghien-Les-Bains,Lycée Gustave Monod (0950644J),17,8,9,4,7,2,2,1
Evreux,Lycée Aristide Briand (0270016W),26,6,12,3,10,3,3,1
Fontainebleau,Lycée Francois 1er (0770927P),25,9,15,3,7,2,1,0
Fort-De-France,Lycée Bellevue (9720003W),19,10,5,4,3,2,1,1
Grenoble,Lycée Champollion (0380027Y),79,26,72,24,63,22,30,10
La Flèche,Prytanée National Militaire (0720896H),19,2,9,2,8,2,7,1
La Rochelle,Lycée Jean Dautet (0170028N),22,8,14,5,12,3,6,1
La Roche-Sur-Yon,Lycée Saint Joseph (0850083D),9,5,4,3,3,3,3,3
La Roche-Sur-Yon,Pierre Mendes-France (0850025R),3,0,0,0,0,0,0,0
Le Havre,Lycée François 1er (0760052U),18,6,11,3,9,1,3,0
Le Mans,Lycée Montesquieu (0720029R),33,7,27,6,25,5,11,3
Le Raincy,Lycée Albert Schweitzer (0930830X),28,13,24,10,23,10,14,8
Lens,Lycée Condorcet (0620108F),12,6,6,3,3,2,1,0
Lille,Lycée Faidherbe (0590119J),68,19,52,17,46,15,22,8
Limoges,Lycée Gay-Lussac (0870015U),35,10,29,10,24,10,9,2
Lorient,Lycée Dupuy De Lôme (0560025Y),16,6,13,3,9,2,6,1
Lyon,Institution des Chartreux (0690564N),1,0,1,0,1,0,0,0
Lyon,Lycée Aux Lazaristes (0690522T),21,8,19,7,19,7,6,4
Lyon,Lycée du Parc (0690026D),92,28,81,28,74,25,15,5
Lyon,Lycée Jean Perrin (0690082P),21,4,14,3,8,2,4,0
Lyon,Lycée La Martiniere Monplaisir (0692866R),57,19,54,18,54,18,33,12
Marseille,Lycée Thiers (0130040Y),59,25,53,23,45,20,11,5
Melun,Lycée Jacques Amyot (0770933W),32,14,17,7,15,7,10,4
Metz,Lycée Fabert (0570054Z),63,25,59,25,53,22,27,14
Montpellier,Lycée Joffre (0340038G),76,38,69,35,61,33,36,23
Mulhouse,Lycée Albert Schweitzer (0680031P),24,6,16,4,14,4,10,2
Nancy,Lycée Henri Poincaré (0540038Y),105,27,91,24,76,19,33,10
Nantes,Lycée Clémenceau (0440021J),76,21,69,20,58,18,23,9
Nantes,Lycée St Stanislas (0440163N),31,5,20,2,16,2,9,1
Neuilly-Sur-Seine,Lycée Louis Pasteur (0920142E),59,16,56,16,53,15,8,4
Nice,Lycée Massena (0060030A),64,16,61,15,55,13,14,7
Nimes,Lycée Alphonse Daudet (0300021K),29,14,14,6,9,4,6,2
Orléans,Lycée Pothier (0450049J),59,21,46,16,43,15,23,9
Orléans,Lycée Saint Charles (0450110A),5,0,1,0,0,0,0,0
Orsay,Lycée Blaise Pascal (0910626L),29,12,29,12,24,11,6,3
Paris,Lycée Honoré De Balzac (0750705J),39,14,21,8,16,4,7,1
Paris,Lycée Jacques Decour (0750668U),33,8,23,4,21,4,10,3
Paris,Lycée Stanislas (0753840S),36,6,35,6,21,6,1,0
Paris 3e,Lycée Turgot (0750647W),38,15,21,8,14,7,6,2
Paris 4e,Lycée Charlemagne (0750652B),69,33,55,24,51,22,18,6
Paris 5e,Lycée Henri IV (0750654D),19,7,14,5,6,2,0,0
Paris 5e,Lycée Lavoisier (0750656F),42,17,33,13,28,12,12,4
Paris 5e,Lycée Louis Le Grand (0750655E),90,38,68,31,48,26,9,6
Paris 6e,Lycée Fénelon (0750660K),31,11,28,10,25,10,3,3
Paris 6e,Lycée Saint-Louis (0750658H),152,80,132,69,110,62,35,22
Paris 8e,Lycée Chaptal (0750663N),71,25,63,22,59,21,16,6
Paris 8e,Lycée Fénelon Sainte-Marie (0753873C),41,9,35,9,25,8,6,3
Paris 9e,Lycée Condorcet (0750667T),28,11,22,8,14,4,2,1
Paris 13e,ENCPB (0750685M),28,14,15,8,13,7,7,3
Paris 15e,Lycée Buffon (0750693W),31,10,24,7,20,7,6,1
Paris 16e,Lycée Janson de Sailly (0750699C),111,45,105,44,84,40,18,13
Paris 17e,Lycée Carnot (0750704H),28,13,24,13,16,9,3,1
Paris 4e,IPESUP (0753144K),21,2,19,2,16,2,4,0
Pau,Lycée Louis Barthou (0640055M),53,13,41,9,32,7,20,3
Périgueux,Lycée Bertran de Born (0240024W),21,7,12,2,11,2,3,1
Perpignan,Lycée François Arago (0660010C),30,10,18,5,12,3,6,2
Pointe-à-Pitre,L.G.T.Baimbridge (9710003B),26,19,8,5,7,4,4,3
Poitiers,Lycée Camille Guérin (0860035W),47,20,41,19,30,14,16,9
Quimper,Lycée Auguste Brizeux (0290069T),29,11,19,10,14,8,9,5
Reims,Lycée F. Roosevelt (0510034K),59,24,50,22,39,16,20,7
Rennes,Lycée Chateaubriand (0350710G),81,26,69,23,61,21,24,12
Rennes,Lycée privé Assomption (0350778F),18,4,10,1,8,1,6,1
Rouen,Lycée Pierre Corneille (0760090K),72,16,70,15,63,13,21,5
Saint-Brieuc,Lycée Francois Rabelais (0220056S),15,5,9,3,6,3,4,3
Sainte-Clotilde,Lycée Leconte de Lisle (9740001H),16,8,12,5,12,5,8,4
Saint-Etienne,Lycée Claude Fauriel (0420041S),67,27,50,21,48,21,26,11
Saint-Germain-en-Laye,Lycée Jeanne D'Albret (0782132U),22,8,19,5,14,5,8,4
Saint-Ismier,Ecole des Pupilles de L'Air (0381513N),15,7,13,6,11,4,7,2
Saint-Maur-Des-Fosses,Lycée Marcelin Berthelot (0940120V),59,25,50,20,41,18,11,8
Saint-Nazaire,Lycée Aristide Briand (0440069L),22,7,18,6,11,2,7,2
Saint-Quentin,Lycée Pierre de La Ramée (0020049T),6,0,3,0,1,0,0,0
Salon-De-Provence,Lycée de l'Emperi (0130160D),31,5,14,3,11,2,7,2
Savigny-Sur-Orge,Lycée Jean Baptiste Corot (0910627M),30,11,22,7,17,5,6,3
Sceaux,Lycée Lakanal (0920145H),74,24,71,23,56,18,14,6
Sousse,EPAM (99951113),6,0,6,0,5,0,5,0
Strasbourg,Lycée Kleber (0670080Y),84,33,70,25,55,21,28,11
Tarbes,Lycée Théophile Gautier (0650025Z),24,7,11,3,8,2,6,2
Toulon,Lycée Dumont D'Urville (0830053G),48,19,25,8,20,6,12,5
Toulouse,Lycée Bellevue (0310038Y),35,14,31,11,29,11,12,3
Toulouse,Lycée Déodat de Séverac (0310044E),33,12,31,11,27,10,15,5
Toulouse,Lycée Pierre de Fermat (0310036W),62,23,60,22,57,21,23,7
Tourcoing,Lycée Gambetta (0590212K),8,2,2,2,1,1,0,0
Tours,Lycée Descartes (0370035M),60,21,44,14,37,14,20,8
Troyes,Lycée Chrestien De Troyes (0100022V),14,4,7,2,4,2,3,1
Tulle,Lycée Edmond Perrier (0190032G),16,5,14,5,13,5,3,0
TUNIS,I.P.E.I.T (99922211),3,1,1,0,1,0,0,0
TUNIS,IPEST (99926211),47,20,42,18,42,18,27,16
Valbonne,C.I.V. Valbonne (0061642C),47,15,33,8,31,7,18,4
Valence,Lycée Camille Vernet (0260035X),12,5,9,4,9,4,6,2
Valenciennes,Lycée Henri Wallon (0590221V),86,27,73,24,62,22,21,8
Vanves,Lycée Michelet (0920149M),27,8,22,6,18,5,11,3
Versailles,Lycée Hoche (0782562L),78,27,77,26,61,21,15,5
Versailles,Lycée Sainte Geneviève (0783053V),144,36,143,36,78,21,7,2
