ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Aix-En-Provence,Lycée Vauvenargues (0130003H),22,3,5,0,5,0,0,0
Ajaccio,Lycée Laetitia Bonaparte (6200002H),13,3,3,2,1,1,0,0
Angers Cedex 01,Lycée Chevrollier (0490003M),22,2,1,0,1,0,0,0
Armentières,Lycée Gustave Eiffel (0590011S),17,3,5,1,3,0,0,0
Aubervilliers,Lycée Le Corbusier (0930117X),8,3,0,0,0,0,0,0
Avignon,Lycée Philippe de Girard (0840005Z),7,0,0,0,0,0,0,0
Baie Mahault/guadeloupe,Lycée Charles Coeffin (9710004C),13,2,0,0,0,0,0,0
Belfort,Lycée Raoul Follereau (0900004R),12,5,1,0,1,0,0,0
Besançon,Lycée Jules Haag (0250011B),15,1,0,0,0,0,0,0
Bordeaux,Lycée Gustave Eiffel (0330028B),42,5,4,0,3,0,0,0
Brest,Lycée La Croix Rouge (0290335G),16,1,2,0,1,0,1,0
Brest Cedex 2,Lycée Vauban (0290012F),13,1,2,0,1,0,0,0
Cachan,Lycée Gustave Eiffel (0940111K),32,4,5,0,3,0,0,0
Caen,Lycée Jules Dumont d'Urville (0142131R),10,1,2,0,2,0,0,0
Chalon-Sur-Saône,Lycée Nicephore Niepce (0710012C),5,2,0,0,0,0,0,0
Champagne-Sur-Seine,Lycée La Fayette (0770920G),11,3,0,0,0,0,0,0
Champigny-Sur-Marne,Lycée Langevin-Wallon (0940113M),15,2,0,0,0,0,0,0
Clichy,Lycée Newton-Enrea (0920136Y),5,0,0,0,0,0,0,0
Cluny,Lycée La Prat's (0710023P),9,3,0,0,0,0,0,0
Dijon,Lycée Gustave Eiffel (0211033J),9,2,1,0,0,0,0,0
Dunkerque,Lycée De L'Europe (0590072H),5,1,0,0,0,0,0,0
Grenoble,Lycée Vaucanson (0380033E),25,1,3,0,2,0,0,0
Le Havre,Lycée Robert Schuman (0760058A),8,2,0,0,0,0,0,0
Le Mans Cedex 1,Lycée Touchard Washington (0720033V),8,0,2,0,2,0,1,0
Lille,Lycée César Baggio (0590121L),31,7,2,0,2,0,0,0
Lille,Lycée privé Frédéric Ozanam (0593007Y),1,0,0,0,0,0,0,0
Limoges,Lycée Turgot (0870056N),13,2,1,0,1,0,0,0
Lyon,Lycée aux Lazaristes (0690522T),2,1,0,0,0,0,0,0
Lyon,Lycée La Martinière Monplaisir (0692866R),50,4,11,1,10,1,4,0
Marseille,Lycée Jean Perrin (0130053M),42,8,5,0,4,0,0,0
Massy Cedex,Lycée Parc de Vilgenis (0910727W),8,0,1,0,1,0,0,0
Meaux,Lycée Pierre de Coubertin (0770931U),5,0,0,0,0,0,0,0
Metz,Lycée Louis De Cormontaigne (0573227Y),3,0,1,0,1,0,0,0
Montauban,Lycée Bourdelle (0820021C),7,3,0,0,0,0,0,0
Montluçon,Lycée Paul Constans (0030026M),8,0,0,0,0,0,0,0
Montpellier,Lycée Jean Mermoz (0340042L),26,8,4,0,4,0,1,0
Nancy,Lycée Henri Loritz (0540042C),18,0,1,0,1,0,0,0
Nantes,Lycée Eugène Livet (0440029T),41,6,11,2,9,2,2,0
Nevers,Lycée Jules Renard (0580031U),1,0,0,0,0,0,0,0
Nice,Lycée Les Eucalyptus (0060075Z),33,3,1,0,1,0,0,0
Nimes,Lycée Dhuoda (0300026R),17,1,1,0,0,0,0,0
Nogent Sur Oise,Lycée Marie Curie (0600020W),29,7,8,2,7,2,1,0
Nouméa,Lycée Jules Garnier (9830003L),17,5,2,1,2,1,0,0
Orléans,Lycée Benjamin Franklin (0450051L),14,1,0,0,0,0,0,0
Paris,Lycée Raspail (0750691U),44,3,1,0,1,0,0,0
Paris,Lycée Voltaire (0750675B),14,4,0,0,0,0,0,0
Paris 11e,Lycée Dorian (0750676C),20,2,5,0,5,0,1,0
Paris 16e,Lycée Jean-Baptiste Say (0750700D),34,4,26,3,25,3,8,1
Paris 8e,Lycée Chaptal (0750663N),35,5,12,0,12,0,1,0
Poitiers,Lycée Louis Armand (0860037Y),11,1,0,0,0,0,0,0
Pringy,Lycée Louis Lachenal (0740006E),18,3,7,0,5,0,1,0
Reims Cedex,Lycée Franklin Roosevelt (0510034K),22,2,2,0,0,0,0,0
Rennes,Lycée Joliot-Curie (0350029S),23,4,3,2,3,2,2,2
Rouen,Lycée Blaise Pascal (0760095R),20,0,1,0,1,0,0,0
Rueil-Malmaison,Lycée Passy Buzenval (0920928J),14,1,2,0,1,0,0,0
Saint-Etienne,Lycée Etienne Mimard (0420046X),17,1,0,0,0,0,0,0
Saint-Sylvain D'Anjou,Lycée Saint Aubin La Salle (0492420P),10,2,0,0,0,0,0,0
Ste Clotilde/la Reunion,Lycée Lislet-Geoffroy (9740054R),5,0,0,0,0,0,0,0
Strasbourg,Lycée Louis Couffignal (0670085D),17,1,0,0,0,0,0,0
Tarbes,Lycée Jean Dupuy (0650027B),10,0,0,0,0,0,0,0
Thiers,Lycée Jean Zay (0630069H),12,2,1,0,1,0,0,0
Toulon,Lycée Rouvière (0830056K),20,3,4,0,3,0,0,0
Toulouse,Lycée Déodat de Séverac (0310044E),30,5,5,1,4,1,0,0
Toulouse,Lycée Saint-Joseph (0311145B),2,1,0,0,0,0,0,0
Tours,Lycée J. de Vaucanson (0371418R),19,4,2,0,2,0,1,0
Vannes,Lycée Alain René Lesage (0560051B),15,1,0,0,0,0,0,0
Versailles,Lycée Jules Ferry (0782565P),54,3,16,0,14,0,0,0
Versailles Cedex,Lycée privé Sainte Geneviève (0783053V),31,6,14,2,14,2,5,2
Voiron,Lycée Ferdinand Buisson (0380092U),19,2,3,0,2,0,1,0
