ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Paris 5e,Lycée Lavoisier (0750656F),26,7,24,7,22,7,12,4
Paris 8e,Lycée Chaptal (0750663N),43,18,40,18,35,18,11,6
Paris 9e,Lycée Condorcet (0750667T),11,7,9,6,8,5,4,2
Pau Cedex,Lycée Louis Barthou (0640055M),47,22,38,18,31,16,10,3
Périgueux Cedex,Lycée Bertran de Born (0240024W),29,10,25,8,21,8,14,5
Perpignan,Lycée François Arago (0660010C),19,9,13,4,12,4,6,2
Pointe-à-Pitre Cedex (guadeloupe),Lycée Baimbridge (9710003B),27,14,24,12,22,11,8,4
Poitiers Cedex,Lycée Camille Guérin (0860035W),20,8,19,8,16,8,4,2
Quimper,Lycée Auguste Brizeux (0290069T),13,6,9,6,8,5,5,3
Reims Cedex,Lycée Franklin Roosevelt (0510034K),37,13,32,13,30,12,9,4
Rennes,Lycée privé Assomption (0350778F),24,11,21,10,19,9,7,5
Rennes Cedex 7,Lycée Chateaubriand (0350710G),23,10,17,10,16,10,4,3
Rouen Cedex,Lycée Pierre Corneille (0760090K),12,7,6,3,6,3,2,0
Saint-Brieuc Cedex,Lycée Francois Rabelais (0220056S),18,9,17,9,17,9,2,0
Sainte-Clotilde Cedex (la Réunion),Lycée Leconte de Lisle (9740001H),19,10,13,7,10,6,8,5
Saint-Etienne Cedex 1,Lycée Claude Fauriel (0420041S),46,17,45,17,39,15,5,2
Saint-Germain-En-Laye Cedex,Lycée Jeanne D'Albret (0782132U),23,9,22,8,21,7,11,2
Saint-Ismier,Ecole des Pupilles de L'Air (0381513N),1,1,1,1,1,1,0,0
Saint-Maur-Des-Fosses Cedex,Lycée Marcelin Berthelot (0940120V),29,8,23,8,21,8,1,0
Saint-Nazaire,Lycée Aristide Briand (0440069L),25,9,25,9,22,8,8,3
Saint-Quentin,Lycée Pierre de La Ramée (0020049T),15,3,8,3,8,3,5,2
Salon-De-Provence,Lycée de l'Emperi (0130160D),27,7,22,4,19,3,11,1
Savigny-Sur-Orge Cedex,Lycée Jean Baptiste Corot (0910627M),17,10,16,10,16,10,3,2
Sceaux Cedex,Lycée Lakanal (0920145H),6,3,3,2,3,2,1,0
Sophia Antipolis Cedex,Lycée international de Valbonne (0061642C),22,7,19,7,19,7,10,2
Strasbourg Cedex,Lycée Kleber (0670080Y),33,20,32,19,28,19,7,5
Tarbes Cedex,Lycée Théophile Gautier (0650025Z),22,10,21,9,14,6,5,1
Toulon Cedex,Lycée Dumont D'Urville (0830053G),39,16,33,14,29,11,8,3
Toulouse,Lycée Bellevue (0310038Y),13,6,13,6,13,6,3,2
Toulouse,Lycée Déodat de Séverac (0310044E),35,15,32,14,31,13,7,3
Toulouse Cedex 7,Lycée Pierre de Fermat (0310036W),18,11,17,10,17,10,4,2
Tours Cedex 1,Lycée Descartes (0370035M),37,21,33,19,29,17,5,2
Troyes,Lycée Chrestien De Troyes (0100022V),21,10,14,8,11,6,7,5
Tulle,Lycée Edmond Perrier (0190032G),18,6,18,6,17,6,4,3
Tunis,IPEI El Manar (99951211),1,1,0,0,0,0,0,0
Tunis,Université Libre de Tunis (U0020),1,0,0,0,0,0,0,0
Valence Cedex,Lycée Camille Vernet (0260035X),11,6,11,6,8,4,1,0
Valenciennes Cedex,Lycée Henri Wallon (0590221V),37,9,36,8,29,7,6,0
Vanves Cedex,Lycée Michelet (0920149M),5,3,5,3,5,3,1,0
Versailles Cedex,Lycée Hoche (0782562L),1,1,1,1,1,1,0,0
