ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Aix-En-Provence,Lycée Militaire (0131596P),26,8,24,7,18,7,12,4
Aix-En-Provence,Lycée Paul Cezanne (0130002G),72,28,65,25,59,23,25,13
Albi,Lycée Laperouse (0810006S),27,10,20,6,13,3,7,0
AMIENS,Lycée Louis Thuillier (0800009A),39,13,28,9,19,5,8,3
Angers,Lycée Henri Bergson (0491966W),21,7,17,7,13,5,7,3
Annecy,Lycée Berthollet (0740003B),64,19,51,16,41,15,21,9
Antony,Lycée Sainte Marie (0920904H),30,7,21,6,16,3,7,2
Arras,Lycée Robespierre (0620006V),20,4,15,3,12,3,4,0
Avignon,Lycée Saint Joseph (0840072X),38,12,31,9,23,7,8,2
Balma,Lycée Saliège (0312408Z),89,22,78,20,73,19,24,7
Bayonne,Lycée René Cassin (0640010N),34,7,31,7,27,6,10,5
Belfort,Lycée Condorcet (0900002N),19,7,14,7,13,7,10,6
BESANCON,Lycée Victor Hugo (0250007X),45,19,39,17,36,16,19,8
Bizerte,IPEIB (16200011),1,1,0,0,0,0,0,0
Bordeaux,Lycée Camille Jullian (0330023W),40,12,37,12,27,9,12,6
Bordeaux,Lycée Michel Montaigne (0330021U),70,28,65,25,50,22,20,10
Bourg-En-Bresse,Lycée Lalande (0010013J),33,8,25,7,22,6,11,4
Bourges,Lycée Alain-Fournier (0180005H),19,6,7,2,6,2,5,1
Brest,Lycée de Kerichen (0290007A),43,22,37,20,30,14,9,4
Brest,Lycée Sainte Anne (0290338K),22,6,10,4,6,3,1,0
Caen,Lycée Privé Sainte-Marie (0141164P),14,2,6,1,6,1,3,0
Caen,Lycée Victor Hugo (0142059M),71,19,52,13,45,11,21,5
Chartres,Lycée Marceau (0280007F),28,9,20,7,19,7,9,4
Clermont-Ferrand,Lycée Blaise Pascal (0630018C),60,26,54,22,50,21,24,12
Compiègne,Lycée Pierre d'Ailly (0600014P),25,3,16,2,7,1,1,0
Corenc,ITEC Boisfleury Europe (0381675P),8,3,6,2,6,2,3,1
Dijon,Lycée Carnot (0210015C),49,20,39,17,32,14,15,8
Douai,Lycée Albert Chatelet (0590063Y),35,15,29,14,24,12,10,6
Dunkerque,Lycée Jean Bart (0590071G),19,6,9,2,6,2,1,0
Enghien-Les-Bains,Lycée Gustave Monod (0950644J),17,8,11,5,8,4,6,3
Evreux,Lycée Aristide Briand (0270016W),34,16,18,6,12,5,7,1
Fontainebleau,Lycée François 1er (0770927P),39,10,25,6,18,3,10,2
Fort-De-France,Lycée Bellevue (9720003W),26,16,16,10,14,8,6,3
Gabes,IPEIG (99951112),1,0,0,0,0,0,0,0
Grenoble,Lycée Champollion (0380027Y),80,21,75,18,66,15,28,8
La Flèche,Prytanée National Militaire (0720896H),16,4,11,3,7,3,3,1
La Rochelle,Lycée Jean Dautet (0170028N),17,3,9,2,8,2,4,2
La Roche-Sur-Yon,Lycée Pierre Mendès-France (0850025R),10,3,5,2,4,2,0,0
La Roche-Sur-Yon,Lycée Saint Joseph (0850083D),5,2,5,2,5,2,1,1
Le Havre,Lycée François 1er (0760052U),19,5,10,3,10,3,5,3
Le Mans,Lycée Montesquieu (0720029R),35,11,25,8,21,7,5,1
Le Puy-En-Velay,Lycée Charles Et Adrien Dupuy (0430020N),7,2,4,1,2,0,2,0
Le Raincy,Lycée Albert Schweitzer (0930830X),29,11,20,8,16,6,7,2
Lille,Lycée Catholique Saint Pierre (0593117T),1,1,1,1,1,1,1,1
Lille,Lycée Faidherbe (0590119J),85,32,73,27,67,26,28,12
Limoges,Lycée Gay-Lussac (0870015U),43,12,34,9,28,8,9,2
Lorient,Lycée Dupuy De Lôme (0560025Y),17,6,15,5,13,5,7,3
Lyon,Institution des Chartreux (0690564N),3,1,0,0,0,0,0,0
Lyon,Lycée aux Lazaristes (0690522T),32,10,25,10,25,10,0,0
Lyon,Lycée du Parc (0690026D),124,44,120,43,98,36,13,7
Lyon,Lycée Jean Perrin (0690082P),20,7,20,7,17,6,7,3
Lyon,Lycée La Martinière Monplaisir (0692866R),50,25,50,25,47,24,24,17
Marseille,Lycée Thiers (0130040Y),78,33,69,30,65,28,19,10
Melun,Lycée Jacques Amyot (0770933W),38,12,23,8,18,6,7,2
Metz,Lycée Fabert (0570054Z),61,22,55,20,43,20,25,13
Monastir,I.P.E.I (99949911),1,1,0,0,0,0,0,0
MONTIGNY-LE-BRETONNEUX,Lycée Descartes (0781512V),12,4,11,4,11,4,8,4
Montpellier,Lycée Joffre (0340038G),70,25,61,21,56,21,27,12
Mulhouse,Lycée Albert Schweitzer (0680031P),37,10,24,3,22,3,18,3
Nancy,Lycée Henri Poincaré (0540038Y),85,25,75,23,63,22,37,10
Nantes,Lycée Clémenceau (0440021J),72,32,71,32,62,29,23,14
Nantes,Lycée Saint Stanislas (0440163N),28,9,20,6,16,4,6,2
Neuilly-Sur-Seine,Lycée Louis Pasteur (0920142E),65,27,64,27,56,26,12,7
Nice,Lycée Massena (0060030A),62,32,58,30,50,27,20,16
Nimes,Lycée Alphonse Daudet (0300021K),39,20,24,14,16,9,6,4
Orléans,Lycée Pothier (0450049J),77,27,48,18,40,14,21,10
Orléans,Lycée Saint Charles (0450110A),3,2,1,1,0,0,0,0
Orsay,Lycée Blaise Pascal (0910626L),26,10,21,9,20,9,12,5
Paris,Lycée Honoré De Balzac (0750705J),30,12,16,8,13,6,5,2
Paris,Lycée Jacques Decour (0750668U),38,7,29,6,26,6,10,1
Paris,Lycée Stanislas (0753840S),71,22,64,19,47,16,5,2
Paris 4e,IPESUP (0753144K),12,5,11,4,11,4,3,0
Paris 4e,Lycée Charlemagne (0750652B),66,26,54,21,47,20,13,7
Paris 5e,Lycée Henri IV (0750654D),18,6,9,3,7,3,2,1
Paris 5e,Lycée Lavoisier (0750656F),30,14,24,12,21,12,4,2
Paris 5e,Lycée Louis Le Grand (0750655E),92,37,71,28,43,19,5,2
Paris 6e,Lycée Fénelon (0750660K),43,24,41,23,34,19,7,5
Paris 6e,Lycée Saint-Louis (0750658H),160,77,154,77,132,71,40,25
Paris 8e,Lycée Chaptal (0750663N),56,12,51,12,45,11,15,4
Paris 8e,Lycée Fénelon Sainte-Marie (0753873C),37,6,35,6,33,6,10,1
Paris 9e,Lycée Condorcet (0750667T),28,12,20,9,15,6,3,0
Paris 13e,ENCPB (0750685M),40,19,28,10,23,8,13,3
Paris 15e,Lycée Buffon (0750693W),31,11,27,9,25,8,12,4
Paris 16e,Lycée Janson de Sailly (0750699C),109,37,98,32,83,27,29,9
Paris 17e,Lycée Carnot (0750704H),26,11,15,7,7,4,2,0
Paris 3e,Lycée Turgot (0750647W),40,12,27,9,21,5,9,1
Pau,Lycée Louis Barthou (0640055M),60,19,57,18,40,14,21,6
Périgueux,Lycée Bertran de Born (0240024W),29,10,14,5,12,4,5,3
Perpignan,Lycée François Arago (0660010C),18,7,10,2,8,2,3,1
Pointe-à-Pitre,L.G.T.Baimbridge (9710003B),17,11,9,4,7,4,3,2
Poitiers,Lycée Camille Guérin (0860035W),42,17,32,11,22,9,12,5
