ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Aix-En-Provence,Lycée Militaire (0131596P),10,2,1,0,1,0,0,0
Aix-En-Provence,Lycée Vauvenargues (0130003H),13,3,5,2,4,1,1,0
Ajaccio,Lycée Laetitia Bonaparte (6200002H),6,0,5,0,4,0,2,0
Albi,Lycée Laperouse (0810006S),7,2,1,0,1,0,0,0
AMIENS,Lycée Louis Thuillier (0800009A),13,1,3,0,1,0,0,0
Angers,Lycée Général Mongazon (0490823D),1,0,0,0,0,0,0,0
Angers,Lycée Henri Bergson (0491966W),6,3,1,1,1,1,1,1
Angers,Lycée Saint-Martin (0490824E),15,3,4,1,4,1,1,0
Annecy,Lycée Berthollet (0740003B),22,6,16,4,10,4,4,1
Arras,Lycée Robespierre (0620006V),12,2,0,0,0,0,0,0
Auxerre,Lycée Jacques Amyot (0890003V),8,2,1,0,1,0,0,0
Avignon,Lycée Frédéric Mistral (0840003X),29,6,6,0,5,0,2,0
Balma,Lycée Saliège (0312408Z),37,7,16,4,7,2,2,1
Belfort,Lycée Condorcet (0900002N),4,1,2,0,2,0,0,0
Besançon,Lycée Victor Hugo (0250007X),28,6,12,2,11,2,4,2
Bordeaux,Lycée Gustave Eiffel (0330028B),77,8,47,7,40,7,12,2
Bordeaux,Lycée Michel Montaigne (0330021U),61,18,43,12,36,11,9,2
Brest,Lycée Naval (0290063L),30,9,12,3,9,3,1,0
Brest,Lycée Sainte Anne (0290338K),16,1,5,1,3,1,2,0
Brest,Lycée Vauban (0290012F),33,8,9,3,6,2,1,1
Caen,Lycée Victor Hugo (0142059M),18,3,9,2,7,2,2,0
Cannes,Lycée Stanislas (0060673Z),22,2,9,0,1,0,0,0
Casablanca,Etablissement Al Bilia (99696011),2,0,0,0,0,0,0,0
Casablanca,Groupe scolaire La Résidence (3500055H),2,0,0,0,0,0,0,0
Casablanca,Lycée Mohamed V (99926411),5,2,0,0,0,0,0,0
Chambéry,Lycée Vaugelas (0730013T),30,8,4,1,2,1,1,1
Champagne-Sur-Seine,Lycée La Fayette (0770920G),11,1,5,0,4,0,0,0
Clermont-Ferrand,Lycée Blaise Pascal (0630018C),37,5,25,3,13,2,3,0
Clermont-Ferrand,Lycée La Fayette (0630021F),33,6,11,3,9,3,1,0
Dijon,Lycée Carnot (0210015C),26,8,14,5,10,5,6,3
Dijon,Lycée Gustave Eiffel (0211033J),15,1,2,0,1,0,0,0
Douai,Lycée Albert Chatelet (0590063Y),34,8,20,5,16,4,2,0
Dunkerque,Lycée Jean Bart (0590071G),7,1,2,1,2,1,0,0
EPINAY-SUR-SEINE,Lycée Jacques Feyder (0930120A),3,0,0,0,0,0,0,0
Evreux,Lycée Aristide Briand (0270016W),18,5,3,0,0,0,0,0
Fort-De-France,Lycée Bellevue (9720003W),19,8,6,3,5,2,3,1
Grenoble,Lycée Champollion (0380027Y),63,15,37,8,28,7,4,0
La Flèche,Prytanée National Militaire (0720896H),27,5,13,3,6,2,3,1
La Rochelle,Lycée Jean Dautet (0170028N),12,2,0,0,0,0,0,0
Le Havre,Lycée Robert Schuman (0760058A),1,0,0,0,0,0,0,0
Le Mans,Lycée Montesquieu (0720029R),31,1,13,0,8,0,1,0
Le Raincy,Lycée Albert Schweitzer (0930830X),34,5,12,3,8,3,1,0
Lens,Lycée Condorcet (0620108F),4,2,0,0,0,0,0,0
Lille,Lycée César Baggio (0590121L),24,5,4,0,3,0,1,0
Lille,Lycée Faidherbe (0590119J),35,2,34,2,33,2,8,1
Lille,Lycée privé Frédéric Ozanam (0593007Y),1,1,0,0,0,0,0,0
Limoges,Lycée Gay-Lussac (0870015U),15,2,9,1,8,1,4,0
Lorient,Lycée Dupuy De Lôme (0560025Y),18,5,7,1,6,1,3,1
