ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Agadir,Lycée Reda Slaoui (99926811),4,2,1,1,0,0,0,0
AMIENS,Lycée Louis Thuillier (0800009A),80,51,44,26,44,26,32,19
AMILLY,Lycée Le Chesnoy - Les Barres (0450094H),30,21,10,5,8,3,6,3
Angers,Lycée Angers le Fresne (0490946M),27,17,20,11,15,8,8,4
Arras,Lycée Robespierre (0620006V),32,18,13,7,13,7,8,6
Auzeville Tolosane,Lycée Toulouse Auzeville (0311262D),31,20,25,16,23,16,17,11
BESANCON,Lycée Victor Hugo (0250007X),33,18,22,11,21,11,18,10
Bordeaux,Lycée Michel Montaigne (0330021U),81,57,63,45,59,43,35,26
BOULOGNE-BILLANCOURT,Lycée Jacques Prévert (0920134W),29,20,11,6,9,4,2,1
Caen,Lycée Malherbe (0140013N),94,73,65,48,64,48,39,31
Clermont-Ferrand,Lycée Blaise Pascal (0630018C),45,33,34,25,32,23,21,16
Dijon,Lycée Carnot (0210015C),38,28,32,23,30,23,25,21
Douai,Lycée Albert Chatelet (0590063Y),44,27,32,17,28,16,9,7
DUCOS,Lycée Polyvalent Centre Sud (9720825P),9,8,2,2,1,1,1,1
Fontainebleau,Lycée François 1er (0770927P),34,26,22,16,21,15,15,12
Grenoble,Lycée Champollion (0380027Y),83,59,76,55,73,52,53,40
Kenitra,Lycée Abdelmalek Essaâdi (99948211),1,0,0,0,0,0,0,0
La Mulatière,Lycée Assomption Bellevue (0690539L),35,24,24,17,22,16,11,7
Le Raincy,Lycée Albert Schweitzer (0930830X),30,21,11,6,9,5,6,4
Le Tampon,Lycée Roland Garros (9740002J),23,14,16,9,16,9,9,6
Lempdes,Legta Louis Pasteur - Lempdes (0630984C),31,24,24,19,23,18,17,14
Lille,Lycée Faidherbe (0590119J),86,65,54,39,50,35,35,27
Lyon,Lycée du Parc (0690026D),125,97,121,95,118,95,84,68
Lyon,Lycée La Martinière Monplaisir (0692866R),39,26,31,19,29,17,19,12
Marseille,Lycée Thiers (0130040Y),130,96,119,89,116,87,81,61
Metz,Lycée Georges de La Tour (0572757M),35,26,17,12,14,10,11,8
Montpellier,Lycée Joffre (0340038G),28,21,23,16,22,16,17,12
Nancy,Lycée Henri Poincaré (0540038Y),75,50,59,38,53,34,33,22
Nantes,Externat des Enfants Nantais (0440160K),39,23,16,10,16,10,11,6
Nantes,Lycée Clémenceau (0440021J),94,60,84,52,79,52,62,39
Nice,Lycée Massena (0060030A),33,21,26,17,23,14,18,12
NIMES,Lycée Emmanuel d'Alzon (0300080Z),35,24,13,10,10,8,5,4
Orléans,Lycée Pothier (0450049J),38,30,30,22,30,22,17,11
Paris 5e,Lycée Henri IV (0750654D),40,26,40,26,40,26,25,19
Paris 6e,Lycée Fénelon (0750660K),41,34,29,23,29,23,18,16
Paris 6e,Lycée Saint-Louis (0750658H),134,107,126,99,122,97,94,79
Paris 8e,Lycée Chaptal (0750663N),85,58,58,37,48,30,29,20
Paris 13e,ENCPB (0750685M),32,22,26,17,24,16,19,12
Paris 13e,Lycée Geoffroy Saint-Hilaire (0752456M),19,14,9,8,8,7,4,4
Paris 16e,Lycée Janson de Sailly (0750699C),88,60,79,53,76,52,51,36
Paris 16e,Lycée Jean-Baptiste Say (0750700D),37,25,26,17,25,17,15,13
Pau,Lycée Louis Barthou (0640055M),28,17,24,15,22,14,19,12
Pointe-à-Pitre,L.G.T.Baimbridge (9710003B),18,14,6,5,6,5,5,4
Poitiers,Lycée Camille Guérin (0860035W),78,50,54,32,51,29,30,19
Reims,Lycée Clémenceau (0510031G),41,29,34,25,34,25,24,19
Rennes,Lycée Chateaubriand (0350710G),110,76,90,59,86,57,57,36
Rouen,Lycée Pierre Corneille (0760090K),52,41,43,33,42,33,22,19
Saint-Etienne,Lycée Claude Fauriel (0420041S),42,30,30,20,26,19,22,16
Saint-Maur-Des-Fosses,Lycée Marcelin Berthelot (0940120V),136,107,97,76,92,73,67,56
Sceaux,Lycée Lakanal (0920145H),77,56,61,43,55,39,39,25
Strasbourg,Lycée Jean Rostand (0670084C),38,28,29,20,24,17,15,12
Toulouse,Lycée Ozenne (0310047H),39,29,32,22,28,20,19,14
Toulouse,Lycée Pierre de Fermat (0310036W),90,69,86,65,83,63,61,48
Tours,Lycée Descartes (0370035M),47,37,42,33,38,29,26,23
Versailles,Lycée Hoche (0782562L),83,56,74,51,74,51,50,33
Versailles,Lycée Sainte Geneviève (0783053V),43,28,43,28,42,27,34,23
