ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
AGADIR,Etablissement Socrate (99698011),7,4,3,0,0,0,0,0
AGADIR,Groupe scolaire Al Qalam (99693001),22,8,2,0,2,0,1,0
AGADIR,Lycée Reda Slaoui (99926811),45,12,29,5,13,4,7,3
Aix-En-Provence,Lycée Militaire (0131596P),25,5,17,1,14,1,9,1
Aix-En-Provence,Lycée Paul Cezanne (0130002G),24,9,12,4,12,4,4,0
Amiens,Lycée Louis Thuillier (0800009A),60,14,38,10,33,10,18,5
Angers,Lycée Henri Bergson (0491966W),20,6,16,4,13,3,5,2
Angoulème,Lycée Guez De Balzac (0160002R),19,9,13,4,8,3,5,1
Annecy,Lycée Berthollet (0740003B),40,11,30,6,26,4,15,2
Antony,Lycée Sainte Marie (0920904H),30,5,17,1,14,1,2,0
Arras,Lycée Robespierre (0620006V),18,5,10,1,8,1,3,1
Autun,Lycée Militaire National (0711064W),22,2,10,1,6,1,5,1
BENI-MELLAL,Lycée Technique Mohamed V (99929811),6,0,5,0,2,0,1,0
Besançon,Lycée Victor Hugo (0250007X),58,14,39,10,32,6,12,1
BEYROUTH,Ecole Supérieure d'ingénieurs (99926311),1,0,1,0,1,0,1,0
Blois,Lycée Dessaignes (0410002E),24,3,13,2,12,2,2,0
Bordeaux,Lycée Camille Jullian (0330023W),38,16,34,14,26,9,6,3
Bordeaux,Lycée Michel Montaigne (0330021U),113,28,99,24,77,19,25,5
Boulogne-Sur-Mer,Lycée Mariette (0622949U),29,6,14,1,8,0,4,0
Bourg-En-Bresse,Lycée Lalande (0010013J),29,7,13,1,9,1,4,1
Bourges,Lycée Alain-Fournier (0180005H),24,7,11,1,9,1,4,0
Bressuire,Lycée Saint Joseph (0790080H),20,7,7,3,4,2,2,2
Brest,Lycée de Kerichen (0290007A),68,20,46,12,32,7,10,2
Brest,Lycée Naval (0290063L),26,5,25,5,16,3,13,3
Brest,Lycée Sainte Anne (0290338K),20,2,8,1,7,1,5,1
Caen,Lycée Malherbe (0140013N),51,13,43,9,37,7,16,4
CASABLANCA,ECO SUP GALILEE (99927511),11,3,0,0,0,0,0,0
CASABLANCA,Etablissement Al Bilia (99696011),10,2,0,0,0,0,0,0
CASABLANCA,Groupe scolaire La Résidence (3500055H),32,15,3,2,2,2,0,0
CASABLANCA,Lycée Mohamed V (99926411),117,41,65,19,44,16,16,5
CASABLANCA,Lycée El Miza Center (99928411),18,4,6,0,1,0,0,0
Casablanca,Ecole Royale de l'Air (99699012),3,0,2,0,0,0,0,0
Chambery,Lycée Vaugelas (0730013T),38,9,32,9,24,7,14,4
Chartres,Lycée Marceau (0280007F),34,13,13,5,11,3,6,1
Cherbourg-Octeville,Lycée Victor Grignard (0501828R),21,6,12,4,11,4,1,0
Clermont-Ferrand,Lycée Blaise Pascal (0630018C),43,8,38,8,36,8,12,2
Clermont-Ferrand,Lycée Godefroy De Bouillon (0631068U),28,2,12,1,9,1,4,1
Clermont-Ferrand,Lycée La Fayette (0630021F),24,7,17,6,11,4,6,2
Compiègne,Lycée Pierre d'Ailly (0600014P),22,3,9,0,5,0,0,0
Corenc,ITEC Boisfleury Europe (0381675P),11,4,8,3,6,1,4,1
Dijon,Lycée Carnot (0210015C),106,26,88,21,73,16,24,4
Douai,Lycée Albert Chatelet (0590063Y),28,8,13,4,6,3,0,0
Dunkerque,Lycée Jean Bart (0590071G),18,8,9,5,5,3,1,1
Enghien-Les-Bains,Lycée Gustave Monod (0950644J),29,5,17,4,16,3,5,1
Epinal,Lycée Claude Gellee (0880020U),25,4,22,4,22,4,11,3
Evry,Lycée Parc des Loges (0911251R),19,3,12,0,10,0,7,0
FES,Etablissement Al Cachy (99695011),21,7,5,0,2,0,0,0
FES,Lycée Moulay Idriss (99926711),53,14,32,10,18,3,10,2
FES,Prépas Al Khayyam (99694011),4,0,1,0,0,0,0,0
Fontainebleau,Lycée Francois 1er (0770927P),31,2,24,1,18,1,8,0
Forbach,Lycée Jean Moulin (0570029X),30,12,12,5,3,1,1,0
